Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
2.042429,-2.2889795,-0.35490608,-0.063595369,-48.25,-6.5900002,17.88,27.88,1.0,0.0,0.0,0.0
2.0467432,-2.5291252,-0.36381006,0.0,-48.27,-6.7399998,21.81,31.81,1.0,0.0,0.0,0.0
2.1747561,-2.7573731,-0.2239536,0.0,-49.299999,-3.8399999,19.2,30.0,1.0,0.0,0.0,0.0
2.2781694,-2.7428465,-0.28801253,-0.063595369,-50.43,-4.5999999,17.97,27.97,1.0,0.0,0.0,0.0
2.2929275,-3.1599205,-0.29140612,0.0,-50.099998,-4.6500001,21.67,31.67,1.0,0.0,0.0,0.0
2.5540411,-3.1550109,-0.29854444,0.063595369,-51.049999,-4.1999998,17.13,27.55,1.0,0.0,0.0,0.0
2.5550065,-3.3071845,-0.29484227,0.0,-50.990002,-4.1500001,20.63,31.05,1.0,0.0,0.0,0.0
2.6733782,-3.3083618,-0.28864849,0.0,-51.040001,-3.8800001,20.15,30.56,1.0,0.0,0.0,0.0
2.6867654,-3.496304,-0.30835271,0.063595369,-50.91,-4.1300001,16.79,27.2,1.0,0.0,0.0,0.0
3.2982845,-3.6360068,-0.32841808,0.0,-46.66,-3.9000001,19.25,27.7,1.0,0.0,0.0,0.0
3.470324,-3.6148221,-0.31998342,0.0,-46.330002,-3.6400001,21.04,30.58,1.0,0.0,0.0,0.0
3.4709418,-3.6282365,-0.34232396,0.063595369,-46.16,-3.9000001,17.16,26.71,1.0,0.0,0.0,0.0
3.4780653,-3.9589379,-0.30718166,-0.063595369,-46.209999,-3.49,17.4,27.4,1.0,0.0,0.0,0.0
4.3667965,-3.9583626,-0.4410803,-0.063595369,-42.189999,-4.27,40.98,52.44,1.0,79.0,0.0,0.0
4.3669019,-3.9588568,-0.44308099,0.063595369,-42.189999,-4.29,40.72,52.48,1.0,87.0,0.0,0.0
4.3670897,-4.9126372,-0.44158149,0.0,-42.189999,-4.2800002,45.15,56.91,1.0,100.0,0.0,0.0
4.9463587,-4.9240875,-0.21089873,-0.063595369,-44.799999,-1.73,26.3,38.06,1.0,0.0,0.0,0.0
4.9534512,-6.5437942,-0.21606812,0.0,-44.82,-1.77,30.15,42.19,1.0,45.0,0.0,0.0
4.9648614,-6.5592117,-0.055964146,0.063595369,-52.810001,-0.38999999,26.33,39.34,1.0,0.0,0.0,0.0
4.9670215,-6.5654473,-0.017549125,0.0,-52.860001,-0.12,30.78,43.79,1.0,44.0,0.0,0.0
4.9714551,-4.9251161,0.023500271,-0.063595369,-52.860001,0.16,26.68,39.69,1.0,0.0,0.0,0.0
4.9819365,-3.0281489,-0.22131345,0.063595369,-44.669998,-1.8,25.66,37.71,1.0,0.0,0.0,0.0
5.0759158,-3.0280786,0.013340771,0.063595369,-30.809999,0.12,40.72,52.48,1.0,87.0,0.0,0.0
5.0761371,-3.0283301,0.015250411,-0.063595369,-30.809999,0.14,40.98,52.44,1.0,79.0,0.0,0.0
5.07622,-3.0283689,0.014542331,0.0,-30.809999,0.14,45.15,56.91,1.0,100.0,0.0,0.0
5.0767212,-3.0260189,0.0089418171,0.12719074,-30.809999,0.079999998,25.16,36.92,1.0,0.0,0.0,0.0
5.0792675,-3.0260189,0.014651124,-0.12719074,-30.780001,0.14,25.37,36.83,1.0,0.0,0.0,0.0
5.166316,-3.0635698,-0.0098508913,0.0,-30.66,-0.090000004,36.85,47.99,1.0,74.0,0.0,0.0
5.1664767,-3.063062,-0.0097065326,-0.063595369,-30.66,-0.090000004,32.35,43.49,1.0,35.0,0.0,0.0
5.1668606,-3.0639031,-0.010473381,0.063595369,-30.66,-0.090000004,32.07,43.53,1.0,37.0,0.0,0.0
5.1800017,-3.0665994,-0.018996885,-0.12719074,-30.620001,-0.18000001,17.14,28.28,1.0,0.0,0.0,0.0
5.1872482,-3.0696285,-0.013986497,0.12719074,-30.610001,-0.13,17.54,28.68,1.0,0.0,0.0,0.0
5.2580509,-5.981667,-0.11966538,0.063595369,-48.68,-0.86000001,33.74,44.88,1.0,41.0,0.0,0.0
5.2887053,-6.0075402,-0.11107925,0.0,-48.639999,-0.79000002,36.45,48.21,1.0,86.0,0.0,0.0
5.3040395,-6.0087523,-0.096980751,-0.063595369,-48.560001,-0.69,31.6,43.64,1.0,36.0,0.0,0.0
5.4329271,-4.8577967,-0.83997583,-0.063595369,-41.799999,-6.5700002,28.3,40.06,1.0,16.0,0.0,0.0
5.4525476,-4.8601937,-0.82730281,0.063595369,-41.709999,-6.46,29.68,41.44,1.0,35.0,0.0,0.0
5.5576978,-2.9742842,-0.4272587,0.0,-28.15,-3.8699999,26.56,37.35,1.0,0.0,0.0,0.0
5.5596061,-2.9760363,-0.42174518,0.063595369,-28.15,-3.8199999,22.88,33.67,1.0,0.0,0.0,0.0
5.5619221,-2.9788833,-0.42955261,-0.063595369,-28.17,-3.8900001,21.81,32.95,1.0,0.0,0.0,0.0
5.8273325,-6.6984062,0.50123918,0.063595369,-48.970001,3.23,26.34,39.13,1.0,0.0,0.0,0.0
5.8301249,-6.6981044,0.54541051,-0.063595369,-48.959999,3.51,26.52,39.31,1.0,0.0,0.0,0.0
5.8322563,-6.6999512,0.51944864,0.0,-48.959999,3.3399999,30.78,43.57,1.0,48.0,0.0,0.0
5.9858632,-4.4804912,-0.92636955,-0.063595369,-36.810001,-7.0599999,36.25,47.71,1.0,48.0,0.0,0.0
5.9890175,-4.2947035,0.048421647,0.12719074,-35.639999,0.37,18.93,30.39,1.0,0.0,0.0,0.0
6.0063338,-4.4496675,-0.93146247,0.0,-36.529999,-7.0999999,41.31,52.44,1.0,100.0,0.0,0.0
6.0421305,-4.4179258,-0.9493435,0.063595369,-36.169998,-7.2199998,38.23,49.37,1.0,74.0,0.0,0.0
6.1119857,-4.6124845,0.25709242,0.063595369,-37.040001,1.92,40.43,52.19,1.0,83.0,0.0,0.0
6.1282048,-4.7849312,-0.26116273,-0.063595369,-37.98,-1.92,33.99,46.54,1.0,44.0,0.0,0.0
6.3605437,-4.0521135,-1.1849083,0.0,-32.5,-8.9200001,42.26,54.56,1.0,100.0,0.0,0.0
6.3795791,-4.0642405,-1.2167178,0.063595369,-32.5,-9.1300001,40.43,52.19,1.0,83.0,0.0,0.0
6.5031357,-4.3880701,0.40048984,0.63595366,-34.0,2.9200001,13.89,26.2,1.0,0.0,0.0,0.0
6.5087776,-4.3421831,0.46354809,0.4451676,-33.700001,3.3900001,18.41,30.72,1.0,0.0,0.0,0.0
6.5165505,-4.3547978,0.43201512,0.57235831,-33.75,3.1500001,16.05,28.6,1.0,0.0,0.0,0.0
6.5260172,-4.3449264,0.44077531,0.50876296,-33.650002,3.21,19.17,31.47,1.0,0.0,0.0,0.0
6.5380239,-4.4631319,0.36119524,0.8903352,-34.310001,2.6099999,14.87,26.63,1.0,0.0,0.0,0.0
6.5459447,-4.4962111,0.40734926,0.76314443,-34.48,2.9300001,24.49,36.53,1.0,0.0,0.0,0.0
6.5500131,-4.4710245,0.38639694,0.82673979,-34.310001,2.78,24.12,35.89,1.0,0.0,0.0,0.0
6.560246,-4.470005,0.4063721,0.69954908,-34.259998,2.9300001,22.83,34.87,1.0,0.0,0.0,0.0
6.5644279,-3.8073878,-0.43399957,0.25438148,-30.110001,-3.27,22.25,33.71,1.0,0.0,0.0,0.0
6.5649142,-4.5145469,0.42325634,0.76314443,-34.509998,3.04,22.34,34.1,1.0,0.0,0.0,0.0
6.5699086,-4.4929461,0.41113988,0.82673979,-34.360001,2.95,20.81,32.85,1.0,0.0,0.0,0.0
6.5716286,-3.8210588,-0.40233377,0.31797683,-30.17,-3.02,19.61,31.37,1.0,0.0,0.0,0.0
6.5732384,-4.4318066,0.4162856,0.63595366,-33.98,3.0,22.62,34.92,1.0,0.0,0.0,0.0
6.5752511,-3.8134925,-0.37216446,0.38157222,-30.110001,-2.8,15.54,27.58,1.0,0.0,0.0,0.0
6.5776176,-4.3880129,0.44634077,0.57235831,-33.700001,3.23,24.01,36.31,1.0,0.0,0.0,0.0
6.5818424,-4.3841753,0.44506115,0.4451676,-33.66,3.22,24.88,37.43,1.0,0.0,0.0,0.0
6.582962,-4.4847841,0.42378107,0.69954908,-34.259998,3.04,20.28,32.32,1.0,0.0,0.0,0.0
6.5931759,-4.3790946,0.4231554,0.50876296,-33.59,3.0599999,26.94,39.5,1.0,0.0,0.0,0.0
6.6007204,-4.4445729,0.42059514,0.63595366,-33.950001,3.02,20.02,31.78,1.0,0.0,0.0,0.0
6.6087461,-4.3337998,0.61952889,0.31797683,-33.25,4.48,17.3,28.76,1.0,0.0,0.0,0.0
6.610949,-4.4029884,0.45362324,0.57235831,-33.66,3.26,20.37,32.13,1.0,0.0,0.0,0.0
6.6222129,-4.4073424,0.41841254,0.4451676,-33.639999,3.01,22.51,33.97,1.0,0.0,0.0,0.0
6.6337404,-3.8483002,-0.38097867,0.25438148,-30.110001,-2.8399999,28.35,40.39,1.0,0.0,0.0,0.0
6.6492662,-3.8346181,0.26259509,0.19078611,-29.969999,1.95,32.1,43.86,1.0,47.0,0.0,0.0
6.651814,-3.8691597,-0.39936045,0.31797683,-30.18,-2.97,27.22,39.52,1.0,0.0,0.0,0.0
6.6747193,-3.8453412,0.79027814,0.25438148,-29.940001,5.8499999,24.65,36.69,1.0,0.0,0.0,0.0
6.6770039,-3.8650489,-0.38390169,0.38157222,-30.059999,-2.8399999,23.23,35.78,1.0,0.0,0.0,0.0
6.6953173,-3.8912597,-0.40242323,0.31797683,-30.16,-2.97,24.78,37.08,1.0,0.0,0.0,0.0
6.7032118,-3.8267086,0.28887466,0.12719074,-29.719999,2.1400001,35.27,46.73,1.0,36.0,0.0,0.0
6.7158446,-3.8378983,0.26297656,0.19078611,-29.74,1.9400001,28.34,40.38,1.0,41.0,0.0,0.0
6.7230768,-3.9070957,-0.39154166,0.38157222,-30.16,-2.8800001,22.08,34.64,1.0,0.0,0.0,0.0
6.7644157,-3.8290358,0.31943002,0.12719074,-29.51,2.3499999,33.77,46.08,1.0,27.0,0.0,0.0
6.9555054,9.2470264,-0.73732054,-0.063595369,53.040001,-3.6400001,17.92,29.96,1.0,0.0,0.0,0.0
6.9848633,9.2512751,-0.71683627,0.0,52.939999,-3.53,21.19,33.5,1.0,0.0,0.0,0.0
6.9894876,9.2442055,-0.7212618,0.063595369,52.900002,-3.5599999,16.62,29.17,1.0,0.0,0.0,0.0
7.0134268,-6.7085156,0.37276068,-0.063595369,-43.720001,2.1900001,21.07,33.62,1.0,0.0,0.0,0.0
7.015389,-6.7013474,0.35178602,0.0,-43.68,2.0699999,24.71,37.5,1.0,0.0,0.0,0.0
7.0229688,-6.7010927,0.33673593,0.063595369,-43.650002,1.98,20.04,33.05,1.0,0.0,0.0,0.0
7.1072793,-6.9195914,0.51855934,-0.063595369,-44.23,2.99,17.79,30.58,1.0,0.0,0.0,0.0
7.1126199,-6.9119105,0.47734308,0.0,-44.18,2.75,21.81,34.59,1.0,0.0,0.0,0.0
7.117331,-6.9306698,0.39428058,0.063595369,-44.23,2.27,17.63,30.64,1.0,0.0,0.0,0.0
7.6879334,-8.2660007,0.66850585,0.063595369,-47.07,3.3800001,14.38,26.69,1.0,0.0,0.0,0.0
7.6889315,-8.287488,0.69863611,0.0,-47.139999,3.53,18.57,30.61,1.0,0.0,0.0,0.0
8.2696981,10.260247,-1.7166479,0.0,51.130001,-7.4200001,26.94,39.95,1.0,0.0,0.0,0.0
8.2700729,10.264878,-1.7148873,-0.063595369,51.139999,-7.4099998,22.68,35.46,1.0,0.0,0.0,0.0
8.2755346,10.224286,0.90304428,-0.063595369,51.009998,3.9200001,23.96,37.18,1.0,0.0,0.0,0.0
8.2793732,10.221968,0.9020617,0.0,50.990002,3.9200001,28.51,41.73,1.0,0.0,0.0,0.0
8.2811575,10.220826,0.90022171,0.063595369,50.98,3.9100001,24.5,37.51,1.0,0.0,0.0,0.0
10.676365,-9.0749426,-0.33610737,0.0,-40.360001,-1.37,21.66,34.88,1.0,0.0,0.0,0.0
10.693353,-9.067091,-0.38175276,-0.063595369,-40.290001,-1.55,17.85,30.86,1.0,0.0,0.0,0.0
10.805589,-5.8381906,-0.37245229,-0.063595369,-28.379999,-1.73,20.6,32.36,1.0,0.0,0.0,0.0
10.809953,-5.8247705,-0.35268533,0.0,-28.309999,-1.64,25.12,36.58,1.0,0.0,0.0,0.0
11.054299,-4.3659577,-0.53109699,-0.063595369,-21.549999,-2.55,21.77,34.56,1.0,0.0,0.0,0.0
11.059201,-4.3617239,-0.53620958,0.063595369,-21.52,-2.5799999,21.48,34.7,1.0,0.0,0.0,0.0
11.059896,-4.3637691,-0.52703261,0.0,-21.530001,-2.53,25.94,38.95,1.0,0.0,0.0,0.0
11.176381,-5.9427714,-0.49915895,-0.063595369,-28.0,-2.25,21.57,34.36,1.0,0.0,0.0,0.0
11.179608,-5.9430017,-0.4959456,0.0,-27.99,-2.24,25.92,38.7,1.0,0.0,0.0,0.0
11.180268,-5.9405279,-0.49469092,0.063595369,-27.98,-2.23,21.7,34.49,1.0,0.0,0.0,0.0
11.188333,-4.3634028,-0.51855499,-0.063595369,-21.299999,-2.47,29.81,42.59,1.0,0.0,0.0,0.0
11.189032,-4.3643508,-0.52000606,0.0,-21.299999,-2.47,34.06,47.07,1.0,80.0,0.0,0.0
11.231466,-4.3837647,-0.52664113,0.063595369,-21.32,-2.5,28.85,41.15,1.0,0.0,0.0,0.0
11.231827,-4.3823695,-0.52728355,0.0,-21.309999,-2.5,33.57,45.61,1.0,56.0,0.0,0.0
11.233242,-4.3801565,-0.53050429,-0.063595369,-21.299999,-2.51,29.06,41.1,1.0,0.0,0.0,0.0
13.759364,-6.6509976,-0.17197035,0.0,-25.790001,-0.63999999,15.11,29.26,1.0,0.0,0.0,0.0
15.253661,10.400395,-0.55398399,0.063595369,34.279999,-1.71,15.72,29.34,1.0,0.0,0.0,0.0
15.281806,10.37453,-0.54852992,-0.063595369,34.169998,-1.7,14.78,28.76,1.0,0.0,0.0,0.0
15.515933,-7.9215159,-0.60214847,0.063595369,-27.040001,-1.97,14.77,28.75,1.0,0.0,0.0,0.0
15.519385,-7.9085612,-0.58034128,0.0,-27.0,-1.9,18.91,32.89,1.0,0.0,0.0,0.0
15.523603,-7.910358,-0.59058952,-0.063595369,-27.0,-1.9400001,15.0,28.8,1.0,0.0,0.0,0.0
16.118246,10.187089,0.82428163,-0.063595369,32.290001,2.47,20.59,34.74,1.0,0.0,0.0,0.0
16.119747,10.183207,0.8134765,0.0,32.279999,2.4400001,24.98,39.13,1.0,0.0,0.0,0.0
16.122334,10.185425,0.82899576,0.063595369,32.279999,2.48,20.75,34.73,1.0,0.0,0.0,0.0
17.130739,10.256817,-0.74002016,0.063595369,30.91,-2.1199999,20.77,35.08,1.0,0.0,0.0,0.0
17.13703,10.250252,-0.74513876,0.0,30.879999,-2.1300001,24.97,39.44,1.0,0.0,0.0,0.0
17.1441,10.243509,-0.73971695,-0.063595369,30.85,-2.1199999,20.56,34.88,1.0,0.0,0.0,0.0
18.442926,9.1579561,-0.74063438,-0.063595369,26.4,-2.05,19.12,33.1,1.0,0.0,0.0,0.0
18.445631,9.1516075,-0.72690529,0.0,26.379999,-2.02,23.86,37.67,1.0,0.0,0.0,0.0
18.452343,9.1463223,-0.72127724,0.063595369,26.360001,-2.0,19.77,33.57,1.0,0.0,0.0,0.0
18.88246,9.2509718,-0.81593698,0.063595369,26.1,-2.22,20.28,34.43,1.0,0.0,0.0,0.0
18.882738,9.2480536,-0.82483268,0.0,26.09,-2.24,24.01,38.48,1.0,0.0,0.0,0.0
18.886726,9.2524433,-0.83556205,-0.063595369,26.09,-2.27,19.68,34.15,1.0,0.0,0.0,0.0
19.01935,9.3103647,-0.76392126,0.063595369,26.08,-2.0599999,20.06,34.21,1.0,0.0,0.0,0.0
19.025526,9.2966681,-0.76659727,0.0,26.040001,-2.0699999,23.96,38.27,1.0,0.0,0.0,0.0
19.028658,9.3047323,-0.75030094,-0.063595369,26.049999,-2.02,19.58,34.05,1.0,0.0,0.0,0.0
19.195608,9.3831863,-0.42185739,0.063595369,26.049999,-1.13,14.35,28.5,1.0,0.0,0.0,0.0
19.208349,9.3553133,-0.48444763,0.0,25.959999,-1.29,18.52,32.5,1.0,0.0,0.0,0.0
20.226383,-0.35917211,-0.68551797,0.12719074,-1.01,-1.9400001,12.64,26.95,1.0,0.0,0.0,0.0
20.237848,-0.35734907,-0.69489902,0.063595369,-1.01,-1.96,28.05,42.2,1.0,0.0,0.0,0.0
20.238226,-0.35878024,-0.69182211,0.0,-1.01,-1.95,32.49,46.64,1.0,58.0,0.0,0.0
20.238861,-0.3605977,-0.68212724,-0.063595369,-1.02,-1.9299999,28.24,42.22,1.0,3.0,0.0,0.0
20.327005,-0.31991088,-0.42888644,-0.12719074,-0.89999998,-1.2,18.89,33.04,1.0,0.0,0.0,0.0
20.331682,-0.32665935,-0.47466069,-0.063595369,-0.92000002,-1.33,34.13,48.45,1.0,58.0,0.0,0.0
20.332163,-0.32700494,-0.48412034,0.0,-0.92000002,-1.36,38.11,52.88,1.0,100.0,0.0,0.0
20.332567,-0.32615131,-0.4893519,0.063595369,-0.91000003,-1.37,33.67,48.44,1.0,52.0,0.0,0.0
20.333498,-0.31674463,-0.49183211,0.12719074,-0.88999999,-1.38,18.11,32.88,1.0,0.0,0.0,0.0
20.386164,-0.30120254,-0.41809383,-0.063595369,-0.83999997,-1.17,30.0,44.62,1.0,19.0,0.0,0.0
20.387938,-0.30428976,-0.42164257,0.063595369,-0.85000002,-1.1799999,30.23,44.71,1.0,10.0,0.0,0.0
20.391571,-0.26665905,-0.40777105,-0.12719074,-0.74000001,-1.14,14.59,29.06,1.0,0.0,0.0,0.0
20.403831,-0.28979033,-0.41323176,0.12719074,-0.81,-1.16,15.12,29.43,1.0,0.0,0.0,0.0
21.68973,-0.26824138,-0.61376393,0.0,-0.69999999,-1.62,16.08,30.56,1.0,0.0,0.0,0.0
21.693352,-0.27642226,-0.58357942,0.063595369,-0.73000002,-1.54,11.65,26.42,1.0,0.0,0.0,0.0
24.5821,-2.4402168,2.548538,0.063595369,-5.6599998,5.8899999,23.69,38.16,1.0,0.0,0.0,0.0
24.621412,-1.9447045,2.5842817,0.0,-4.5100002,5.9699998,28.14,42.61,1.0,7.0,0.0,0.0
24.625355,-1.9560795,2.548538,0.063595369,-4.54,5.8899999,23.69,38.16,1.0,0.0,0.0,0.0
24.753597,-1.9551451,0.33343101,0.0,-4.5100002,0.75999999,28.14,42.61,1.0,7.0,0.0,0.0
28.353352,-1.8715245,-0.73872626,0.0,-3.77,-1.48,21.11,35.42,1.0,0.0,0.0,0.0
28.358173,-1.8866725,-0.43565702,0.063595369,-3.8,-0.87,16.34,31.11,1.0,0.0,0.0,0.0
28.360962,-1.8589802,-0.37269509,-0.063595369,-3.75,-0.75,16.59,31.06,1.0,0.0,0.0,0.0
28.505001,-1.8325225,-0.50930297,0.12719074,-3.6700001,-1.02,14.77,29.82,1.0,0.0,0.0,0.0
28.520887,-1.7305713,-0.47795615,0.063595369,-3.47,-0.94999999,30.11,45.02,1.0,0.0,0.0,0.0
28.521488,-1.7308555,-0.46828234,0.0,-3.47,-0.93000001,34.53,49.45,1.0,83.0,0.0,0.0
28.52179,-1.7344683,-0.45209196,-0.063595369,-3.47,-0.89999998,30.3,45.07,1.0,9.0,0.0,0.0
28.542027,-1.3373979,-0.47795615,0.063595369,-2.6800001,-0.94999999,30.11,45.02,1.0,0.0,0.0,0.0
28.542692,-1.336374,-0.46828234,0.0,-2.6800001,-0.93000001,34.53,49.45,1.0,83.0,0.0,0.0
28.543146,-1.3377665,-0.45209196,-0.063595369,-2.6800001,-0.89999998,30.3,45.07,1.0,9.0,0.0,0.0
28.543478,-1.7660716,-0.54152405,0.063595369,-3.54,-1.08,31.73,46.78,1.0,32.0,0.0,0.0
28.543951,-1.765311,-0.5313375,0.0,-3.53,-1.0599999,36.17,51.22,1.0,100.0,0.0,0.0
28.544163,-1.8478752,-0.44375375,-0.12719074,-3.7,-0.88,17.29,31.92,1.0,0.0,0.0,0.0
28.544283,-1.7716577,-0.51615584,-0.063595369,-3.55,-1.03,32.1,46.87,1.0,8.0,0.0,0.0
28.549911,-1.7416406,-0.52277565,0.12719074,-3.49,-1.04,16.29,31.48,1.0,0.0,0.0,0.0
28.570011,-1.2739614,-0.52327621,0.063595369,-2.55,-1.04,31.73,46.78,1.0,32.0,0.0,0.0
28.570341,-1.2759659,-0.51310742,0.0,-2.55,-1.02,36.17,51.22,1.0,100.0,0.0,0.0
28.570702,-1.2838615,-0.49800673,-0.063595369,-2.5699999,-0.99000001,32.1,46.87,1.0,8.0,0.0,0.0
28.591179,-1.4710038,2.0672324,0.0,-2.9400001,4.1300001,26.92,41.4,1.0,0.0,0.0,0.0
28.591396,-1.4953722,2.0540411,-0.063595369,-2.99,4.0999999,22.61,37.08,1.0,0.0,0.0,0.0
28.592405,-1.4518298,2.069428,0.063595369,-2.9000001,4.1300001,22.2,36.97,1.0,0.0,0.0,0.0
28.659533,-1.4989358,-0.55455768,-0.063595369,-2.99,-1.1,22.61,37.08,1.0,0.0,0.0,0.0
28.661312,-1.4553287,-0.57198232,0.063595369,-2.9000001,-1.14,22.2,36.97,1.0,0.0,0.0,0.0
29.363209,9.9912119,3.8970337,0.063595369,18.790001,7.1599998,19.58,33.0,1.0,0.0,0.0,0.0
29.372362,9.9648571,3.8781018,0.0,18.74,7.1199999,24.14,37.37,1.0,0.0,0.0,0.0
30.323153,-2.6413858,5.447824,0.0,-4.9699998,10.14,23.49,37.8,1.0,0.0,0.0,0.0
30.480688,10.86775,2.6295531,-0.063595369,19.620001,4.6399999,22.69,36.67,1.0,0.0,0.0,0.0
30.4809,10.87114,2.6013968,0.0,19.620001,4.5900002,27.1,41.08,1.0,0.0,0.0,0.0
30.484442,10.857941,2.5984993,0.063595369,19.6,4.5900002,22.6,36.75,1.0,0.0,0.0,0.0
31.560482,-9.3699455,0.67685962,0.0,-16.530001,1.17,19.85,34.47,1.0,0.0,0.0,0.0
31.886059,-9.217905,0.79068863,-0.063595369,-16.120001,1.36,16.15,30.62,1.0,0.0,0.0,0.0
31.891628,-9.2102346,0.75442958,0.0,-16.1,1.3,20.36,34.99,1.0,0.0,0.0,0.0
33.782051,2.3579159,4.3743725,0.0,3.99,7.3600001,29.09,43.86,1.0,0.0,0.0,0.0
33.783077,2.3578324,4.37393,-0.063595369,3.99,7.3499999,24.6,39.51,1.0,0.0,0.0,0.0
33.807301,2.1872308,4.2746372,0.063595369,3.7,7.1900001,24.59,39.36,1.0,0.0,0.0,0.0
35.543121,-7.9155359,0.16730548,0.063595369,-12.55,0.25999999,21.09,36.41,1.0,0.0,0.0,0.0
35.543293,-7.9261541,0.17551945,0.0,-12.57,0.27000001,25.49,40.8,1.0,0.0,0.0,0.0
35.547436,-7.8959169,0.18252586,-0.063595369,-12.52,0.28,21.21,36.53,1.0,0.0,0.0,0.0
35.6371,-8.339736,2.2402556,0.063595369,-13.17,3.5,17.93,32.08,1.0,0.0,0.0,0.0
35.648544,-8.3021736,2.2062471,0.0,-13.1,3.4400001,22.26,36.41,1.0,0.0,0.0,0.0
35.66251,-8.2435703,2.2106678,-0.063595369,-13.01,3.45,17.74,31.89,1.0,0.0,0.0,0.0
35.677341,-6.3838696,0.096777439,0.063595369,-10.14,0.15000001,16.47,31.24,1.0,0.0,0.0,0.0
35.6819,-6.3734651,0.089604676,0.0,-10.12,0.14,20.2,35.39,1.0,0.0,0.0,0.0
35.683308,-6.3548932,0.061972726,-0.063595369,-10.09,0.090000004,15.97,31.15,1.0,0.0,0.0,0.0
35.689812,13.053404,4.7958407,-0.063595369,20.08,7.1900001,15.04,29.36,1.0,0.0,0.0,0.0
35.700619,13.05198,4.7490087,0.0,20.08,7.1199999,19.45,33.77,1.0,0.0,0.0,0.0
35.70182,13.072952,4.6817937,0.063595369,20.110001,7.02,15.32,29.47,1.0,0.0,0.0,0.0
35.986485,-8.1796055,1.7358363,0.0,-12.8,2.6900001,19.07,33.99,1.0,0.0,0.0,0.0
36.000328,-8.1648474,1.7247062,-0.063595369,-12.77,2.6700001,14.8,29.72,1.0,0.0,0.0,0.0
36.023685,13.080833,4.8554769,-0.063595369,19.950001,7.2199998,16.98,32.17,1.0,0.0,0.0,0.0
36.031067,13.090999,4.7531533,0.063595369,19.959999,7.0599999,17.11,32.29,1.0,0.0,0.0,0.0
37.846912,-1.2791849,3.4634416,0.0,-1.9299999,5.2199998,18.41,33.03,1.0,0.0,0.0,0.0
37.849678,-1.2700698,3.3967245,-0.063595369,-1.92,5.1199999,13.91,28.83,1.0,0.0,0.0,0.0
38.077175,-1.2692478,3.9587686,-0.063595369,-1.9,5.9299998,15.04,29.36,1.0,0.0,0.0,0.0
38.080833,-1.2710911,3.9593065,0.0,-1.91,5.9299998,19.45,33.77,1.0,0.0,0.0,0.0
