Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
2.0257769,-2.3082073,-0.34037593,-0.063595369,-48.720001,-6.3200002,18.24,28.24,1.0,0.0,0.0,0.0
2.0266938,-2.5422733,-0.35702005,0.0,-48.59,-6.6399999,21.85,31.85,1.0,0.0,0.0,0.0
2.1642728,-2.734298,-0.21222779,0.0,-49.59,-3.6300001,20.44,29.98,1.0,0.0,0.0,0.0
2.3108058,-2.7358804,-0.30222401,0.0,-49.790001,-4.8200002,21.83,31.83,1.0,0.0,0.0,0.0
2.313123,-2.724246,-0.30523992,-0.063595369,-49.779999,-4.8600001,17.83,27.83,1.0,0.0,0.0,0.0
2.3224847,-3.1359832,-0.30642542,0.063595369,-49.549999,-4.8899999,18.12,28.12,1.0,0.0,0.0,0.0
2.5411947,-3.1470673,-0.30997574,-0.063595369,-50.98,-4.3899999,16.63,27.42,1.0,0.0,0.0,0.0
2.5531213,-3.2942712,-0.30693722,0.0,-50.939999,-4.3299999,20.51,31.3,1.0,0.0,0.0,0.0
2.6738381,-3.4865606,-0.29957014,0.0,-50.93,-4.0300002,20.54,30.54,1.0,0.0,0.0,0.0
3.3142188,-3.6519313,-0.28947172,0.0,-46.450001,-3.4400001,16.83,26.83,1.0,0.0,0.0,0.0
3.4808624,-3.6452024,-0.29987329,0.0,-46.369999,-3.4000001,19.9,30.32,1.0,0.0,0.0,0.0
3.487232,-3.6362569,-0.2943961,-0.063595369,-46.259998,-3.3299999,16.64,27.05,1.0,0.0,0.0,0.0
4.0345001,-3.9602108,-0.35195562,0.0,-42.02,-3.7,19.21,29.21,1.0,0.0,0.0,0.0
4.3443952,-3.9604728,0.082257867,0.12719074,-42.349998,0.80000001,24.0,34.41,1.0,0.0,0.0,0.0
4.3682241,-3.960902,-0.43637231,0.0,-42.189999,-4.23,45.71,56.85,1.0,100.0,0.0,0.0
4.3682494,-3.9603913,-0.43778068,0.063595369,-42.200001,-4.2399998,41.29,52.43,1.0,87.0,0.0,0.0
4.3690739,-3.0307996,-0.43632993,-0.063595369,-42.189999,-4.23,41.24,52.38,1.0,83.0,0.0,0.0
5.0765314,-3.0309062,0.015213379,0.0,-30.83,0.14,45.71,56.85,1.0,100.0,0.0,0.0
5.0769534,-3.0308106,0.012261021,0.063595369,-30.83,0.11,41.29,52.43,1.0,87.0,0.0,0.0
5.0771866,-3.033942,0.016092325,-0.063595369,-30.83,0.15000001,41.24,52.38,1.0,83.0,0.0,0.0
5.0844717,-3.0349236,0.0025173016,0.12719074,-30.82,0.02,26.12,36.91,1.0,0.0,0.0,0.0
5.0864983,-3.0662773,0.0073487102,-0.12719074,-30.82,0.07,25.47,36.61,1.0,0.0,0.0,0.0
5.1658335,-3.066977,-0.0096733887,0.0,-30.690001,-0.090000004,36.94,48.07,1.0,74.0,0.0,0.0
5.1664042,-3.0644097,-0.017206261,0.063595369,-30.690001,-0.16,32.95,43.74,1.0,58.0,0.0,0.0
5.1670132,-3.0740082,-0.0083701899,-0.063595369,-30.67,-0.07,32.46,43.6,1.0,23.0,0.0,0.0
5.1815901,-3.0589325,-0.063325852,0.12719074,-30.67,-0.60000002,18.46,29.25,1.0,0.0,0.0,0.0
5.1927333,-3.0589325,-0.034659643,-0.12719074,-30.5,-0.31999999,17.68,28.82,1.0,0.0,0.0,0.0
5.3099122,-6.0098748,-0.082959734,-0.063595369,-48.529999,-0.58999997,32.11,43.57,1.0,1.0,0.0,0.0
5.3158875,-6.0160365,-0.082617983,0.0,-48.529999,-0.57999998,36.6,48.06,1.0,100.0,0.0,0.0
5.3164673,-6.0205946,-0.085058838,0.063595369,-48.549999,-0.60000002,32.83,43.63,1.0,46.0,0.0,0.0
5.7824869,-6.71104,0.4834969,-0.12719074,-49.25,3.1199999,14.32,26.36,1.0,0.0,0.0,0.0
5.7898197,-3.6554832,0.33896014,-0.063595369,-32.259998,2.8299999,28.5,40.26,1.0,0.0,0.0,0.0
5.7972159,-3.6471488,0.33644283,0.0,-32.169998,2.8099999,33.52,44.98,1.0,62.0,0.0,0.0
5.7990389,-3.6447351,0.33615646,0.063595369,-32.139999,2.8,29.4,40.86,1.0,0.0,0.0,0.0
5.8098226,-6.7183394,0.47788602,-0.063595369,-49.139999,3.0699999,26.73,39.03,1.0,23.0,0.0,0.0
5.8131838,-6.7139192,0.47087085,0.0,-49.110001,3.03,31.06,43.36,1.0,86.0,0.0,0.0
5.8599753,-3.7999322,0.36842105,0.0,-32.959999,3.01,38.6,50.06,1.0,100.0,0.0,0.0
5.8634644,-3.7942882,0.36849073,0.063595369,-32.900002,3.02,34.23,45.99,1.0,58.0,0.0,0.0
6.0214639,-4.4111185,0.0096716387,0.0,-36.220001,0.07,38.92,50.38,1.0,100.0,0.0,0.0
6.0376754,-3.7177515,-1.1036435,0.0,-31.620001,-8.8400002,38.1,49.56,1.0,87.0,0.0,0.0
6.0406246,-4.3530941,-0.87748617,-0.12719074,-35.77,-6.7199998,22.35,33.81,1.0,0.0,0.0,0.0
6.0499935,-4.397326,0.011511458,-0.063595369,-36.009998,0.079999998,35.13,46.59,1.0,34.0,0.0,0.0
6.0555997,-3.7253158,-1.1037002,-0.063595369,-31.59,-8.8199997,33.45,44.91,1.0,28.0,0.0,0.0
6.1134186,-4.5805559,-0.044891555,0.063595369,-36.84,-0.33000001,36.18,47.94,1.0,56.0,0.0,0.0
6.9277697,-6.5226579,0.51046586,-0.063595369,-43.27,3.0699999,26.52,39.53,1.0,0.0,0.0,0.0
6.9294834,-6.5249023,0.51401353,0.0,-43.27,3.0899999,31.3,44.09,1.0,62.0,0.0,0.0
6.9369779,-6.5290966,0.52065462,0.063595369,-43.259998,3.1199999,27.46,40.01,1.0,20.0,0.0,0.0
6.9732227,9.2746172,-0.63837469,0.063595369,53.060001,-3.1400001,17.01,29.05,1.0,0.0,0.0,0.0
6.9757361,-6.6445856,0.47080949,0.0,-43.599998,2.79,27.5,39.54,1.0,13.0,0.0,0.0
6.9819093,-6.6430645,0.48193023,0.063595369,-43.57,2.8599999,23.79,35.83,1.0,0.0,0.0,0.0
6.986937,-6.6373024,0.46920323,-0.063595369,-43.52,2.78,22.89,34.93,1.0,0.0,0.0,0.0
6.9894047,9.2679129,-0.67164147,0.0,52.970001,-3.3099999,20.99,33.03,1.0,0.0,0.0,0.0
6.9965658,9.2569952,-0.67406601,-0.063595369,52.91,-3.3199999,16.86,28.9,1.0,0.0,0.0,0.0
7.0017776,-6.4916906,0.57552224,0.12719074,-42.830002,3.4400001,14.48,26.78,1.0,0.0,0.0,0.0
8.2742929,10.264172,-1.6812843,0.0,51.119999,-7.2600002,26.61,40.23,1.0,0.0,0.0,0.0
8.2753677,10.268598,-1.6794802,-0.063595369,51.130001,-7.25,22.61,35.83,1.0,0.0,0.0,0.0
8.2754507,10.260201,-1.6958122,0.063595369,51.110001,-7.3299999,22.18,35.98,1.0,0.0,0.0,0.0
8.2823362,10.221182,0.89839411,-0.063595369,50.98,3.9000001,23.74,37.54,1.0,0.0,0.0,0.0
8.2839794,10.220273,0.90009189,0.0,50.970001,3.9100001,28.17,41.98,1.0,0.0,0.0,0.0
8.2862129,10.216687,0.8869431,0.063595369,50.950001,3.8499999,24.11,37.73,1.0,0.0,0.0,0.0
10.833236,-5.7753248,-0.3829931,-0.063595369,-28.059999,-1.78,21.26,34.48,1.0,0.0,0.0,0.0
10.837,-5.7675495,-0.37298375,0.0,-28.02,-1.74,25.44,38.66,1.0,0.0,0.0,0.0
10.837178,-5.7704134,-0.38087705,0.063595369,-28.030001,-1.77,20.91,34.13,1.0,0.0,0.0,0.0
11.074633,-4.3327885,-0.47496295,0.063595369,-21.360001,-2.28,21.81,35.03,1.0,0.0,0.0,0.0
11.078815,-4.3296771,-0.47601247,-0.063595369,-21.34,-2.29,21.78,34.79,1.0,0.0,0.0,0.0
11.079649,-4.3296199,-0.47732025,0.0,-21.34,-2.29,25.82,39.05,1.0,0.0,0.0,0.0
11.151587,-5.9238877,-0.48683277,-0.063595369,-27.969999,-2.2,21.73,34.74,1.0,0.0,0.0,0.0
11.158841,-5.9149704,-0.49001393,0.0,-27.92,-2.22,25.71,38.93,1.0,0.0,0.0,0.0
11.168756,-5.9121723,-0.50816274,0.063595369,-27.889999,-2.3,21.33,34.55,1.0,0.0,0.0,0.0
11.194195,-4.3400836,-0.51592815,-0.12719074,-21.190001,-2.46,15.25,28.48,1.0,0.0,0.0,0.0
11.19616,-4.3610144,-0.49594516,0.063595369,-21.280001,-2.3599999,29.75,42.97,1.0,9.0,0.0,0.0
11.201332,-4.3589058,-0.49731421,0.0,-21.26,-2.3599999,34.16,47.38,1.0,100.0,0.0,0.0
11.203863,-4.3547482,-0.49887255,-0.063595369,-21.24,-2.3699999,29.85,43.07,1.0,6.0,0.0,0.0
11.248872,-4.3780522,-0.5132277,0.0,-21.26,-2.4300001,33.4,46.41,1.0,89.0,0.0,0.0
11.252449,-4.3725233,-0.51731473,-0.063595369,-21.23,-2.45,29.4,42.18,1.0,28.0,0.0,0.0
11.280876,-4.3630986,-0.55270183,-0.12719074,-21.139999,-2.6099999,15.62,27.93,1.0,0.0,0.0,0.0
13.732305,-6.6915636,-0.21988942,0.0,-25.969999,-0.81999999,15.57,29.38,1.0,0.0,0.0,0.0
14.698655,-5.7217398,-0.5079208,0.0,-21.26,-1.84,16.53,30.85,1.0,0.0,0.0,0.0
15.54819,-7.8961544,-0.54523849,0.0,-26.92,-1.79,18.48,32.63,1.0,0.0,0.0,0.0
16.113556,10.196505,0.81285775,0.063595369,32.32,2.4400001,21.22,35.2,1.0,0.0,0.0,0.0
16.124294,10.183151,0.79246145,0.0,32.27,2.3699999,25.0,39.31,1.0,0.0,0.0,0.0
16.124987,10.186362,0.79106766,-0.063595369,32.279999,2.3699999,20.47,34.94,1.0,0.0,0.0,0.0
17.147898,10.245236,-0.73794782,-0.063595369,30.85,-2.1099999,20.7,34.5,1.0,0.0,0.0,0.0
17.151192,10.234792,-0.75630456,0.0,30.82,-2.1600001,25.21,39.01,1.0,0.0,0.0,0.0
17.157484,10.224809,-0.7614677,0.063595369,30.790001,-2.1800001,20.77,34.57,1.0,0.0,0.0,0.0
18.470377,9.1148834,-0.71398884,0.0,26.26,-1.98,22.87,37.92,1.0,0.0,0.0,0.0
18.472595,9.1153622,-0.69819659,-0.063595369,26.26,-1.9400001,18.9,33.67,1.0,0.0,0.0,0.0
18.473122,9.1096506,-0.7387265,0.063595369,26.24,-2.05,18.6,33.51,1.0,0.0,0.0,0.0
18.872171,9.2638893,-0.77666926,0.063595369,26.139999,-2.1099999,19.61,34.38,1.0,0.0,0.0,0.0
18.874048,9.2535877,-0.7690863,0.0,26.110001,-2.0899999,23.88,38.65,1.0,0.0,0.0,0.0
18.876688,9.2451658,-0.74943346,-0.063595369,26.09,-2.04,19.7,34.32,1.0,0.0,0.0,0.0
19.007141,9.3303576,-0.74074191,0.063595369,26.139999,-2.0,19.25,33.87,1.0,0.0,0.0,0.0
19.013197,9.3165836,-0.72425562,0.0,26.1,-1.95,23.33,38.1,1.0,0.0,0.0,0.0
19.018,9.3091774,-0.71340913,-0.063595369,26.08,-1.92,18.96,33.74,1.0,0.0,0.0,0.0
