Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
2.0534356,-2.2963901,-0.36995095,0.063595369,-48.189999,-6.8400002,19.03,28.57,1.0,0.0,0.0,0.0
2.0550668,-2.2993453,-0.36981991,0.0,-48.119999,-6.8400002,23.39,32.42,1.0,0.0,0.0,0.0
2.0601947,-2.5215795,-0.36992407,-0.063595369,-48.130001,-6.8299999,19.41,28.44,1.0,0.0,0.0,0.0
2.1713846,-2.7527366,-0.22540759,0.063595369,-49.259998,-3.8699999,17.06,27.06,1.0,0.0,0.0,0.0
2.28229,-2.7435155,-0.30691326,-0.063595369,-50.330002,-4.9000001,19.21,28.75,1.0,0.0,0.0,0.0
2.2863553,-3.1466103,-0.29754809,0.0,-50.189999,-4.7600002,22.51,32.05,1.0,0.0,0.0,0.0
2.5518279,-3.1483412,-0.28930166,0.063595369,-50.950001,-4.0799999,17.23,27.23,1.0,0.0,0.0,0.0
2.5522308,-3.3046486,-0.29211527,0.0,-50.959999,-4.1199999,20.52,30.94,1.0,0.0,0.0,0.0
2.6924608,-3.3056965,-0.32268807,0.0,-50.82,-4.3200002,21.7,30.74,1.0,0.0,0.0,0.0
2.6992643,-3.6493165,-0.31800446,-0.063595369,-50.759998,-4.2600002,18.15,27.18,1.0,0.0,0.0,0.0
3.4729714,-3.9617929,-0.31792995,0.0,-46.41,-3.6099999,18.92,30.06,1.0,0.0,0.0,0.0
4.3670135,-3.9604704,-0.43930748,0.063595369,-42.209999,-4.2600002,40.2,52.51,1.0,87.0,0.0,0.0
4.3674521,-3.9607923,-0.4340581,-0.063595369,-42.200001,-4.21,40.73,52.49,1.0,87.0,0.0,0.0
4.3674936,-3.0313115,-0.43803212,0.0,-42.200001,-4.2399998,44.87,56.91,1.0,100.0,0.0,0.0
5.0724516,-3.0307627,0.035204805,-0.12719074,-30.860001,0.34,25.7,37.16,1.0,0.0,0.0,0.0
5.0756664,-3.0306077,0.02137506,-0.063595369,-30.84,0.2,40.73,52.49,1.0,87.0,0.0,0.0
5.0764003,-3.0308304,0.018186606,0.0,-30.83,0.17,44.87,56.91,1.0,100.0,0.0,0.0
