Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
2.0320604,-2.296962,-0.35776722,0.063595369,-48.5,-6.6500001,17.7,28.12,1.0,0.0,0.0,0.0
2.0353153,-2.313704,-0.3571274,0.0,-48.48,-6.6300001,21.24,31.65,1.0,0.0,0.0,0.0
2.0439985,-2.7450337,-0.36003202,-0.063595369,-48.540001,-6.6500001,17.32,27.73,1.0,0.0,0.0,0.0
2.2943821,-2.7382061,-0.29772377,0.0,-50.110001,-4.75,21.71,31.71,1.0,0.0,0.0,0.0
2.3076279,-3.3201592,-0.30153859,0.063595369,-49.869999,-4.8099999,18.12,28.12,1.0,0.0,0.0,0.0
2.6798794,-3.6351275,-0.30902985,0.0,-51.09,-4.1399999,20.8,30.8,1.0,0.0,0.0,0.0
3.4628766,-3.641922,-0.30947158,-0.063595369,-46.389999,-3.52,16.37,25.92,1.0,0.0,0.0,0.0
3.4650929,-3.9597881,-0.3134537,0.0,-46.419998,-3.5599999,19.96,29.5,1.0,0.0,0.0,0.0
4.367537,-3.959702,-0.43838105,-0.063595369,-42.189999,-4.25,41.09,52.55,1.0,83.0,0.0,0.0
4.3676381,-3.9592974,-0.43963325,0.0,-42.189999,-4.2600002,45.52,56.98,1.0,100.0,0.0,0.0
4.3680344,-4.9352918,-0.44045961,0.063595369,-42.18,-4.27,41.44,52.58,1.0,87.0,0.0,0.0
4.9289389,-4.9359369,-0.22130919,0.063595369,-45.029999,-1.8099999,25.83,37.87,1.0,0.0,0.0,0.0
4.9341636,-4.935463,-0.21922076,0.0,-45.009998,-1.79,30.18,42.22,1.0,68.0,0.0,0.0
4.9398537,-6.5546837,-0.22199751,-0.063595369,-44.970001,-1.8200001,26.21,37.97,1.0,0.0,0.0,0.0
4.9762521,-6.5596137,-0.010405725,0.0,-52.790001,-0.07,32.1,43.86,1.0,44.0,0.0,0.0
4.9772143,-3.0273502,-0.013704496,0.063595369,-52.810001,-0.090000004,27.95,39.71,1.0,0.0,0.0,0.0
5.0417552,-3.0283155,0.03828321,0.0,-30.98,0.37,43.87,54.66,1.0,100.0,0.0,0.0
5.0770545,-3.0282164,0.017278846,-0.063595369,-30.809999,0.16,41.09,52.55,1.0,83.0,0.0,0.0
5.0772471,-3.0281897,0.015717225,0.0,-30.809999,0.15000001,45.52,56.98,1.0,100.0,0.0,0.0
5.0773625,-3.0271971,0.014987292,0.063595369,-30.809999,0.14,41.44,52.58,1.0,87.0,0.0,0.0
5.0782166,-3.0303423,0.017241668,0.12719074,-30.790001,0.16,26.15,37.29,1.0,0.0,0.0,0.0
5.0796599,-3.062598,0.033438411,-0.12719074,-30.809999,0.31999999,25.69,37.15,1.0,0.0,0.0,0.0
