Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
2.0336189,-2.2976727,-0.36196184,0.063595369,-48.48,-6.7199998,17.7,28.12,1.0,0.0,0.0,0.0
2.0453019,-2.7363923,-0.36384219,0.0,-48.310001,-6.7399998,21.29,31.7,1.0,0.0,0.0,0.0
2.2938805,-2.7306037,-0.31347945,0.063595369,-50.02,-5.0100002,17.48,27.9,1.0,0.0,0.0,0.0
2.3002031,-2.7198491,-0.30830079,0.0,-49.880001,-4.9299998,21.41,31.82,1.0,0.0,0.0,0.0
2.310369,-3.159358,-0.29993752,-0.063595369,-49.650002,-4.8000002,17.36,27.78,1.0,0.0,0.0,0.0
2.5675049,-3.161,-0.30392748,0.063595369,-50.900002,-4.2600002,18.06,27.6,1.0,0.0,0.0,0.0
2.5702698,-3.1504369,-0.30157131,0.0,-50.880001,-4.23,21.2,31.2,1.0,0.0,0.0,0.0
2.5726373,-3.3055604,-0.30549559,-0.063595369,-50.759998,-4.29,17.14,27.14,1.0,0.0,0.0,0.0
2.6910293,-3.4857581,-0.31547692,0.0,-50.849998,-4.23,20.81,31.22,1.0,0.0,0.0,0.0
3.2844532,-3.6510344,-0.3263444,0.0,-46.700001,-3.8900001,17.45,27.45,1.0,0.0,0.0,0.0
3.449192,-3.6399882,-0.3324115,-0.063595369,-46.619999,-3.78,16.61,26.61,1.0,0.0,0.0,0.0
3.454936,-3.6176803,-0.3375302,0.0,-46.490002,-3.8399999,20.53,30.53,1.0,0.0,0.0,0.0
3.4562998,-3.9612641,-0.33177918,0.063595369,-46.299999,-3.79,17.15,27.56,1.0,0.0,0.0,0.0
4.3677216,-3.9606376,-0.43412519,-0.063595369,-42.200001,-4.21,41.25,52.38,1.0,85.0,0.0,0.0
4.3682294,-3.960417,-0.43475476,0.0,-42.189999,-4.21,45.7,56.84,1.0,100.0,0.0,0.0
