Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
2.0621974,-2.2852576,-0.36740014,0.0,-47.93,-6.8000002,21.38,31.38,1.0,0.0,0.0,0.0
2.0965588,-2.5477145,-0.36786559,-0.063595369,-47.32,-6.7800002,17.6,27.6,1.0,0.0,0.0,0.0
2.1694732,-2.744329,-0.24149568,0.0,-49.580002,-4.1199999,20.87,29.9,1.0,0.0,0.0,0.0
2.3012481,-2.7337809,-0.29972175,0.0,-50.009998,-4.7800002,21.82,31.82,1.0,0.0,0.0,0.0
2.3020573,-3.1497095,-0.30374432,0.063595369,-49.900002,-4.8499999,18.27,28.27,1.0,0.0,0.0,0.0
2.5587175,-3.1394155,-0.31661603,0.0,-50.91,-4.46,22.16,31.19,1.0,0.0,0.0,0.0
2.5616798,-3.2994423,-0.32589117,-0.063595369,-50.779999,-4.5900002,18.11,27.14,1.0,0.0,0.0,0.0
2.676724,-3.6385343,-0.30034217,0.0,-50.939999,-4.04,20.9,30.9,1.0,0.0,0.0,0.0
3.4593349,-3.6460567,-0.3272962,0.063595369,-46.439999,-3.72,16.34,26.75,1.0,0.0,0.0,0.0
3.4731696,-3.6389768,-0.31873989,0.0,-46.389999,-3.6199999,19.84,30.63,1.0,0.0,0.0,0.0
3.4784627,-3.9594412,-0.32595965,-0.063595369,-46.290001,-3.7,16.36,27.16,1.0,0.0,0.0,0.0
4.3672214,-3.9595325,-0.43624717,0.0,-42.189999,-4.23,45.84,56.98,1.0,100.0,0.0,0.0
4.3674226,-3.9590116,-0.4355689,-0.063595369,-42.189999,-4.2199998,41.77,52.56,1.0,83.0,0.0,0.0
4.3674717,-4.8039708,-0.43631724,0.063595369,-42.189999,-4.23,41.45,52.59,1.0,87.0,0.0,0.0
5.0673394,-3.0306728,-0.22926192,0.0,-43.470001,-1.88,30.45,42.21,1.0,0.0,0.0,0.0
5.0729747,-3.0305738,0.021680325,0.12719074,-30.85,0.20999999,26.12,37.26,1.0,0.0,0.0,0.0
5.0748672,-3.0300541,0.017286344,0.063595369,-30.84,0.16,41.45,52.59,1.0,87.0,0.0,0.0
5.0752897,-3.0294855,0.017689049,0.0,-30.83,0.17,45.84,56.98,1.0,100.0,0.0,0.0
5.075809,-4.7935753,0.019439114,-0.063595369,-30.83,0.18000001,41.77,52.56,1.0,83.0,0.0,0.0
5.0824099,-3.0294755,-0.22877477,-0.063595369,-43.32,-1.87,26.14,37.9,1.0,0.0,0.0,0.0
5.08464,-3.0670884,0.029702684,-0.12719074,-30.780001,0.28,26.82,37.24,1.0,0.0,0.0,0.0
5.1642556,-3.066283,-0.0077952528,0.063595369,-30.700001,-0.07,32.92,43.71,1.0,37.0,0.0,0.0
5.164475,-3.0653191,-0.0071419184,0.0,-30.690001,-0.059999999,36.95,48.09,1.0,74.0,0.0,0.0
5.1650457,-3.0695405,-0.0026942247,-0.063595369,-30.68,-0.02,32.21,43.67,1.0,55.0,0.0,0.0
5.1732898,-6.0048485,-0.0044995076,0.12719074,-30.68,-0.039999999,17.86,28.65,1.0,0.0,0.0,0.0
5.2654181,-7.5796843,-0.070720464,0.063595369,-48.75,-0.5,32.62,44.38,1.0,55.0,0.0,0.0
5.2960734,-7.5796843,0.33667114,-0.063595369,-55.049999,2.0799999,24.34,36.38,1.0,0.0,0.0,0.0
5.2971396,-7.5805049,0.32535073,0.0,-55.049999,2.01,28.76,40.8,1.0,26.0,0.0,0.0
5.3026481,-7.5793228,0.34254655,0.063595369,-55.02,2.1199999,25.13,36.9,1.0,0.0,0.0,0.0
