Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
2.0550041,-2.2982652,-0.37592047,0.0,-48.189999,-6.9499998,21.51,31.51,1.0,0.0,0.0,0.0
2.06249,-2.7444239,-0.37640876,-0.063595369,-48.0,-6.96,18.55,28.09,1.0,0.0,0.0,0.0
2.2932186,-3.147027,-0.29310393,0.0,-50.110001,-4.6799998,22.08,31.62,1.0,0.0,0.0,0.0
2.5482328,-3.322032,-0.29684284,0.0,-51.0,-4.1900001,20.62,31.41,1.0,0.0,0.0,0.0
2.6551449,-3.3049543,-0.31387186,-0.063595369,-51.360001,-4.2199998,16.61,27.03,1.0,0.0,0.0,0.0
2.6659045,-3.3005745,-0.29006466,0.063595369,-51.099998,-3.9000001,16.45,26.86,1.0,0.0,0.0,0.0
2.6670368,-3.5065253,-0.29976803,0.0,-51.049999,-4.04,20.12,30.53,1.0,0.0,0.0,0.0
3.2997496,-3.642535,-0.3307789,0.0,-46.740002,-3.9200001,17.56,27.1,1.0,0.0,0.0,0.0
3.4699519,-3.6651142,-0.28854579,-0.063595369,-46.389999,-3.28,18.31,27.85,1.0,0.0,0.0,0.0
3.4722638,-3.6606278,-0.30572537,0.063595369,-46.540001,-3.46,17.88,27.42,1.0,0.0,0.0,0.0
3.473314,-3.9590201,-0.29998949,0.0,-46.5,-3.4000001,21.29,30.84,1.0,0.0,0.0,0.0
4.3689947,-3.9705434,-0.43523329,0.0,-42.18,-4.2199998,44.55,56.85,1.0,100.0,0.0,0.0
4.3792429,-3.0295637,0.097042888,-0.063595369,-42.189999,0.94,40.38,52.42,1.0,84.0,0.0,0.0
5.0406876,-3.0300961,0.038117535,0.0,-31.0,0.37,43.36,54.5,1.0,100.0,0.0,0.0
5.0760279,-3.0305326,0.014947399,0.063595369,-30.83,0.14,40.11,52.41,1.0,87.0,0.0,0.0
5.0761185,-3.0305288,0.016763413,0.0,-30.83,0.16,44.55,56.85,1.0,100.0,0.0,0.0
5.0762157,-3.0284562,0.018026004,-0.063595369,-30.83,0.17,40.38,52.42,1.0,84.0,0.0,0.0
5.0812011,-3.0292602,0.0014608382,0.12719074,-30.790001,0.0099999998,24.62,36.92,1.0,0.0,0.0,0.0
5.0819907,-3.0678754,0.018810537,-0.12719074,-30.790001,0.18000001,24.65,36.96,1.0,0.0,0.0,0.0
5.1656361,-3.0675101,-0.010563358,0.0,-30.700001,-0.1,36.9,48.04,1.0,68.0,0.0,0.0
5.1659222,-3.0670636,-0.01293964,0.063595369,-30.700001,-0.12,32.79,43.59,1.0,47.0,0.0,0.0
5.1667418,-3.0646553,-0.006811176,-0.063595369,-30.690001,-0.059999999,32.49,43.63,1.0,11.0,0.0,0.0
5.1822124,-3.061039,-0.047789905,0.12719074,-30.59,-0.44999999,18.57,28.99,1.0,0.0,0.0,0.0
5.1955628,-6.0029531,0.004609718,-0.12719074,-30.5,0.039999999,17.58,29.04,1.0,0.0,0.0,0.0
5.3245268,-6.0031533,-0.071127191,0.063595369,-48.419998,-0.5,31.5,44.05,1.0,23.0,0.0,0.0
5.3260803,-6.0043964,-0.081692427,-0.063595369,-48.419998,-0.57999998,31.75,44.3,1.0,54.0,0.0,0.0
5.3273201,-6.0043964,-0.080125943,0.0,-48.41,-0.56999999,36.01,48.57,1.0,100.0,0.0,0.0
5.8084602,-6.6938086,0.51412034,-0.063595369,-49.049999,3.3199999,28.53,40.57,1.0,28.0,0.0,0.0
5.8126478,-6.6904106,0.51748967,0.0,-49.009998,3.3399999,32.57,44.62,1.0,100.0,0.0,0.0
5.8136501,-6.6882524,0.51574641,0.063595369,-49.0,3.3299999,28.03,40.07,1.0,34.0,0.0,0.0
5.855051,-3.8269408,0.34761697,-0.12719074,-33.16,2.8399999,19.77,31.23,1.0,0.0,0.0,0.0
5.871017,-3.8374355,0.34673032,-0.063595369,-33.16,2.8299999,33.35,44.81,1.0,42.0,0.0,0.0
5.8715425,-3.8372512,0.34385735,0.0,-33.16,2.8,37.43,48.89,1.0,89.0,0.0,0.0
5.9183993,-4.5839162,0.41157955,0.063595369,-37.75,3.1400001,35.95,47.72,1.0,53.0,0.0,0.0
5.9295025,-4.6132321,0.40996954,0.12719074,-37.880001,3.1199999,21.55,33.31,1.0,0.0,0.0,0.0
6.0393286,-4.6585412,0.40262136,0.12719074,-37.639999,3.02,24.25,36.8,1.0,0.0,0.0,0.0
6.9332399,-6.5168309,0.52394265,0.063595369,-43.220001,3.1500001,26.27,39.28,1.0,0.0,0.0,0.0
6.9435263,-6.5118589,0.52254164,0.0,-43.16,3.1400001,30.85,43.86,1.0,43.0,0.0,0.0
6.9463611,-6.5134048,0.52035987,-0.063595369,-43.150002,3.1199999,26.77,39.56,1.0,0.0,0.0,0.0
6.9819202,9.2612896,-0.68005782,0.063595369,52.98,-3.3499999,16.52,29.07,1.0,0.0,0.0,0.0
6.9916997,9.2608452,-0.70940554,0.0,52.939999,-3.49,20.38,32.93,1.0,0.0,0.0,0.0
6.9957056,9.2459936,-0.69987607,-0.063595369,52.880001,-3.45,16.8,29.11,1.0,0.0,0.0,0.0
7.0112739,-6.6084762,0.49856359,0.063595369,-43.299999,2.96,22.69,35.24,1.0,0.0,0.0,0.0
7.0146179,-6.5996671,0.49749649,0.0,-43.25,2.95,27.26,39.81,1.0,0.0,0.0,0.0
7.0199413,-6.600296,0.49745443,-0.063595369,-43.23,2.95,23.07,35.63,1.0,0.0,0.0,0.0
8.2675505,10.267537,-1.686561,-0.063595369,51.150002,-7.29,22.94,35.95,1.0,0.0,0.0,0.0
8.2679691,10.267136,-1.6923333,0.0,51.150002,-7.3099999,27.0,40.22,1.0,0.0,0.0,0.0
