X,Y,Z,Reflectivity
45.461,3.265,2.579,150.0
45.465,3.276,2.328,150.0
45.461,3.287,2.076,150.0
45.481,3.3,1.82,150.0
45.479,3.311,1.569,150.0
40.366,2.949,1.169,128.0
45.432,3.343,2.586,5.0
43.675,3.225,2.244,33.0
43.683,3.236,2.002,92.0
43.688,3.247,1.756,138.0
43.689,3.258,1.514,150.0
43.689,3.268,1.272,145.0
43.676,3.291,2.492,150.0
43.677,3.301,2.25,132.0
43.673,3.312,2.007,150.0
43.676,3.322,1.76,150.0
43.68,3.333,1.518,150.0
43.69,3.345,1.277,140.0
41.877,3.229,2.394,81.0
41.889,3.239,2.162,110.0
41.895,3.249,1.929,105.0
41.886,3.258,1.692,144.0
41.893,3.269,1.46,123.0
41.901,3.28,1.227,108.0
41.886,3.301,2.397,125.0
41.886,3.311,2.164,100.0
41.888,3.321,1.931,87.0
41.882,3.331,1.694,150.0
41.896,3.341,1.461,118.0
0.0,0.0,0.0,0.0
40.09,3.229,2.296,118.0
40.097,3.239,2.072,114.0
40.083,3.247,1.848,134.0
40.083,3.256,1.621,150.0
40.104,3.267,1.399,145.0
40.096,3.276,1.175,142.0
40.092,3.298,2.295,120.0
40.092,3.307,2.071,119.0
40.084,3.315,1.847,150.0
40.082,3.324,1.619,150.0
40.09,3.334,1.396,138.0
40.093,3.344,1.173,139.0
40.088,3.365,2.293,119.0
40.086,3.374,2.068,104.0
40.09,3.383,1.845,115.0
40.086,3.391,1.617,130.0
40.091,3.401,1.393,115.0
40.094,3.41,1.17,118.0
87.095,7.457,4.974,30.0
87.069,7.474,4.484,67.0
87.079,7.493,3.998,142.0
87.078,7.511,3.503,150.0
87.093,7.532,3.016,92.0
74.538,6.462,2.166,10.0
87.11,7.601,4.964,10.0
87.074,7.615,4.473,9.0
87.16,7.64,3.99,8.0
87.138,7.656,3.492,4.0
73.361,6.462,2.53,0.0
73.21,6.465,2.116,10.0
82.962,7.373,4.713,5.0
82.956,7.39,4.247,6.0
82.971,7.408,3.783,8.0
82.948,7.423,3.309,10.0
72.079,6.466,2.472,2.0
71.993,6.474,2.066,9.0
82.91,7.502,4.693,107.0
82.911,7.518,4.228,63.0
82.918,7.535,3.762,60.0
82.923,7.552,3.289,49.0
70.821,6.465,2.412,5.0
70.737,6.473,2.013,11.0
82.985,7.639,4.677,5.0
82.925,7.65,4.208,64.0
83.018,7.674,3.745,4.0
82.933,7.684,3.268,3.0
69.623,6.464,2.353,5.0
69.57,6.474,1.96,10.0
85.738,8.026,4.808,9.0
82.918,7.777,4.184,28.0
85.544,8.04,3.834,5.0
85.617,8.063,3.348,8.0
68.528,6.467,2.295,7.0
68.441,6.473,1.908,7.0
84.292,8.02,4.7,11.0
82.876,7.901,4.154,5.0
83.945,8.019,3.735,7.0
84.122,8.051,3.262,9.0
67.462,6.47,2.236,9.0
67.367,6.475,1.854,8.0
83.214,8.044,4.611,9.0
82.891,8.027,4.126,8.0
82.855,8.039,3.656,7.0
82.795,8.049,3.179,5.0
66.408,6.469,2.176,7.0
66.355,6.476,1.801,10.0
75.125,7.374,4.133,3.0
75.099,7.384,3.708,4.0
75.068,7.395,3.283,5.0
75.125,7.414,2.853,1.0
65.491,6.475,2.119,7.0
65.402,6.479,1.748,10.0
75.056,7.477,4.097,29.0
75.065,7.491,3.674,39.0
75.062,7.504,3.25,51.0
64.586,6.468,2.425,1.0
64.628,6.484,2.062,10.0
64.523,6.485,1.696,10.0
75.045,7.583,4.062,22.0
75.059,7.596,3.639,14.0
75.062,7.609,3.214,11.0
63.763,6.475,2.364,3.0
63.714,6.481,2.002,8.0
63.659,6.487,1.642,11.0
75.07,7.689,4.027,33.0
75.145,7.709,3.605,3.0
75.123,7.719,3.18,2.0
62.889,6.472,2.3,8.0
62.899,6.484,1.945,11.0
62.872,6.493,1.589,11.0
70.969,7.366,3.77,3.0
70.956,7.376,3.367,4.0
70.931,7.385,2.964,4.0
62.124,6.477,2.238,9.0
62.113,6.487,1.887,11.0
62.082,6.494,1.536,11.0
70.882,7.451,3.726,16.0
70.903,7.464,3.325,20.0
70.89,7.474,2.923,31.0
61.34,6.476,2.175,7.0
61.325,6.485,1.828,10.0
61.334,6.496,1.481,10.0
70.874,7.543,3.684,41.0
70.88,7.554,3.281,39.0
70.871,7.564,2.879,33.0
60.629,6.479,2.114,4.0
60.612,6.487,1.77,6.0
60.622,6.499,1.426,4.0
70.936,7.64,3.643,7.0
70.927,7.649,3.24,6.0
70.919,7.658,2.837,3.0
59.902,6.477,2.05,11.0
59.942,6.49,1.712,11.0
59.909,6.496,1.372,7.0
70.974,7.731,3.599,5.0
71.284,7.775,3.209,0.0
59.28,6.474,2.332,1.0
59.314,6.486,1.99,3.0
59.27,6.49,1.653,6.0
59.25,6.497,1.316,6.0
73.102,8.052,3.657,8.0
73.341,8.087,3.251,9.0
58.729,6.484,2.269,3.0
58.712,6.49,1.93,8.0
58.701,6.497,1.596,10.0
58.686,6.504,1.263,9.0
72.263,8.043,3.564,7.0
72.36,8.063,3.157,7.0
58.086,6.48,2.203,3.0
58.107,6.49,1.868,8.0
58.121,6.499,1.539,11.0
58.121,6.508,1.208,10.0
71.764,8.069,3.486,7.0
71.553,8.054,3.069,2.0
57.596,6.489,2.142,5.0
57.582,6.495,1.808,8.0
57.573,6.502,1.48,7.0
57.561,6.509,1.153,10.0
71.2,8.084,3.404,8.0
70.912,8.059,2.986,7.0
56.969,6.481,2.074,3.0
57.031,6.495,1.747,10.0
57.054,6.505,1.422,10.0
57.051,6.512,1.098,10.0
70.672,8.099,3.323,10.0
70.405,8.075,2.909,3.0
56.505,6.487,2.012,10.0
56.537,6.497,1.686,13.0
56.519,6.502,1.364,11.0
56.558,6.514,1.042,12.0
70.044,8.098,3.236,7.0
56.047,6.485,2.27,6.0
56.025,6.488,1.95,11.0
56.06,6.498,1.626,14.0
56.065,6.505,1.307,13.0
56.064,6.512,0.988,12.0
63.208,7.369,2.868,2.0
55.59,6.486,2.205,8.0
55.603,6.493,1.888,13.0
55.613,6.5,1.565,14.0
55.606,6.505,1.249,14.0
55.643,6.517,0.932,12.0
63.159,7.422,2.811,6.0
55.156,6.487,2.14,12.0
55.174,6.494,1.825,12.0
55.16,6.498,1.504,11.0
55.159,6.504,1.189,12.0
55.171,6.512,0.875,12.0
63.136,7.477,2.753,13.0
54.764,6.49,2.075,13.0
54.754,6.494,1.762,12.0
54.745,6.498,1.444,12.0
54.759,6.506,1.132,14.0
54.752,6.51,0.819,11.0
63.112,7.528,2.695,24.0
54.373,6.49,2.011,12.0
54.374,6.495,1.7,12.0
54.388,6.501,1.385,12.0
54.391,6.507,1.074,13.0
54.383,6.511,0.764,14.0
53.968,6.481,2.254,2.0
54.018,6.492,1.947,13.0
54.012,6.495,1.638,12.0
54.024,6.501,1.324,13.0
54.02,6.506,1.016,13.0
54.054,6.515,0.708,11.0
53.623,6.482,2.189,4.0
53.671,6.491,1.884,14.0
53.684,6.497,1.578,15.0
53.713,6.505,1.265,14.0
53.748,6.514,0.959,13.0
53.747,6.519,0.652,12.0
53.353,6.489,2.126,7.0
53.358,6.493,1.82,9.0
53.384,6.499,1.516,13.0
53.395,6.505,1.205,14.0
53.411,6.511,0.9,13.0
53.396,6.514,0.596,13.0
53.056,6.489,2.061,12.0
53.088,6.496,1.759,13.0
53.118,6.503,1.456,12.0
53.134,6.509,1.147,13.0
53.145,6.514,0.843,12.0
53.141,6.518,0.54,11.0
52.799,6.492,1.998,12.0
52.836,6.499,1.697,13.0
52.855,6.505,1.395,13.0
52.861,6.509,1.087,12.0
52.892,6.516,0.785,14.0
52.884,6.52,0.483,11.0
52.577,6.496,1.936,9.0
52.591,6.5,1.635,13.0
52.62,6.507,1.335,14.0
52.63,6.511,1.028,14.0
52.681,6.521,0.728,15.0
52.662,6.522,0.427,12.0
52.358,6.498,1.874,7.0
52.385,6.504,1.575,9.0
52.403,6.509,1.275,17.0
52.438,6.516,0.971,14.0
52.458,6.522,0.67,11.0
52.463,6.526,0.37,14.0
52.121,6.496,1.811,9.0
52.179,6.505,1.513,9.0
52.188,6.509,1.214,13.0
52.223,6.515,0.911,11.0
52.242,6.521,0.613,12.0
52.278,6.528,0.313,10.0
51.957,6.5,1.75,10.0
51.991,6.506,1.452,11.0
52.014,6.511,1.155,13.0
52.043,6.517,0.852,14.0
52.062,6.522,0.554,11.0
17.991,2.254,0.088,2.0
51.821,6.505,1.689,12.0
51.853,6.511,1.392,13.0
51.878,6.515,1.095,14.0
51.891,6.519,0.793,10.0
51.923,6.525,0.496,5.0
17.992,2.262,0.069,12.0
51.671,6.506,1.627,12.0
51.699,6.511,1.332,12.0
51.741,6.517,1.036,13.0
51.766,6.522,0.735,12.0
51.788,6.527,0.438,6.0
18.005,2.27,0.049,16.0
51.553,6.508,1.567,12.0
51.58,6.513,1.272,12.0
51.624,6.519,0.978,10.0
51.636,6.522,0.676,13.0
17.978,2.271,0.132,4.0
17.995,2.274,0.029,17.0
51.449,6.51,1.507,11.0
51.468,6.513,1.212,13.0
51.497,6.517,0.918,11.0
51.542,6.524,0.618,13.0
17.968,2.275,0.112,11.0
18.006,2.28,0.009,12.0
51.338,6.508,1.447,10.0
51.409,6.518,1.154,11.0
51.431,6.521,0.859,13.0
51.46,6.526,0.56,9.0
17.986,2.281,0.092,16.0
18.014,2.285,-0.01,5.0
51.275,6.51,1.387,9.0
51.336,6.518,1.094,12.0
51.351,6.52,0.8,12.0
17.964,2.281,0.175,2.0
17.994,2.285,0.072,17.0
0.0,0.0,0.0,0.0
51.234,6.513,1.329,9.0
51.282,6.519,1.035,14.0
51.317,6.523,0.742,14.0
17.954,2.282,0.155,7.0
17.987,2.287,0.052,14.0
35.817,4.554,-0.1,11.0
51.189,6.512,1.27,12.0
51.263,6.521,0.978,12.0
51.292,6.525,0.684,12.0
17.953,2.284,0.134,12.0
17.991,2.289,0.032,11.0
35.499,4.517,-0.14,19.0
51.174,6.513,1.211,12.0
51.252,6.522,0.919,12.0
51.311,6.529,0.626,8.0
17.953,2.284,0.114,15.0
18.005,2.291,0.011,6.0
34.917,4.443,-0.177,12.0
51.209,6.518,1.154,11.0
51.265,6.524,0.861,14.0
17.951,2.284,0.198,1.0
17.957,2.285,0.093,15.0
40.066,5.098,-0.02,12.0
16.577,2.109,-0.103,14.0
51.22,6.518,1.096,11.0
51.287,6.525,0.803,14.0
17.951,2.283,0.178,4.0
17.963,2.285,0.073,15.0
0.0,0.0,0.0,0.0
16.547,2.104,-0.121,16.0
51.275,6.521,1.039,12.0
51.322,6.525,0.746,14.0
17.96,2.283,0.158,7.0
17.969,2.283,0.053,14.0
35.873,4.559,-0.098,10.0
32.462,4.125,-0.275,3.0
51.335,6.522,0.982,11.0
51.409,6.529,0.689,13.0
17.971,2.282,0.137,9.0
17.989,2.283,0.033,13.0
35.595,4.518,-0.138,15.0
16.583,2.105,-0.159,13.0
51.429,6.525,0.925,10.0
51.492,6.53,0.631,12.0
17.969,2.278,0.117,13.0
18.002,2.282,0.012,11.0
35.273,4.47,-0.177,11.0
16.541,2.096,-0.177,11.0
51.521,6.525,0.868,12.0
51.589,6.531,0.573,11.0
17.978,2.275,0.096,13.0
18.002,2.277,-0.007,9.0
16.582,2.097,-0.102,17.0
30.249,3.825,-0.359,4.0
51.637,6.525,0.812,13.0
51.71,6.532,0.517,11.0
17.98,2.27,0.076,14.0
18.021,2.275,-0.028,7.0
32.718,4.129,-0.238,8.0
29.497,3.722,-0.384,8.0
51.789,6.528,0.756,12.0
51.83,6.531,0.459,5.0
17.992,2.266,0.056,14.0
18.023,2.269,-0.048,7.0
32.781,4.126,-0.276,10.0
28.146,3.542,-0.398,7.0
51.942,6.529,0.7,8.0
52.031,6.537,0.403,4.0
17.999,2.26,0.036,14.0
0.0,0.0,0.0,0.0
32.734,4.107,-0.312,4.0
27.194,3.411,-0.415,7.0
52.11,6.529,0.643,13.0
52.167,6.532,0.345,11.0
18.008,2.253,0.016,14.0
17.428,2.18,-0.086,6.0
16.522,2.066,-0.176,9.0
26.34,3.292,-0.431,3.0
52.316,6.531,0.587,12.0
42.855,5.346,0.236,9.0
18.012,2.246,-0.003,14.0
18.03,2.247,-0.108,6.0
30.395,3.786,-0.357,8.0
17.42,2.169,-0.304,10.0
52.528,6.531,0.532,10.0
42.76,5.313,0.189,1.0
18.01,2.236,-0.023,13.0
18.057,2.241,-0.128,7.0
29.761,3.692,-0.382,8.0
17.247,2.138,-0.32,14.0
52.756,6.53,0.477,9.0
42.826,5.298,0.142,4.0
18.03,2.229,-0.042,13.0
18.064,2.232,-0.148,10.0
28.401,3.507,-0.396,7.0
17.151,2.117,-0.337,17.0
53.029,6.533,0.422,12.0
46.312,5.701,0.104,13.0
18.039,2.219,-0.062,10.0
18.054,2.22,-0.167,12.0
27.475,3.376,-0.412,7.0
17.12,2.102,-0.354,17.0
53.296,6.532,0.368,8.0
44.571,5.458,0.053,5.0
18.055,2.209,-0.081,7.0
18.071,2.21,-0.186,13.0
26.03,3.181,-0.418,6.0
17.058,2.083,-0.371,16.0
53.627,6.536,0.314,10.0
40.388,4.919,0.006,14.0
18.056,2.197,-0.1,6.0
18.077,2.198,-0.205,15.0
25.783,3.133,-0.441,3.0
16.971,2.061,-0.387,16.0
53.907,6.532,0.26,2.0
40.423,4.894,-0.035,5.0
34.669,4.194,-0.228,8.0
18.083,2.186,-0.224,14.0
17.685,2.136,-0.32,11.0
16.905,2.04,-0.402,16.0
46.218,5.565,0.176,3.0
38.471,4.628,-0.072,14.0
34.464,4.142,-0.262,11.0
18.097,2.173,-0.242,14.0
17.527,2.103,-0.335,14.0
16.848,2.02,-0.418,15.0
46.091,5.513,0.129,10.0
38.12,4.555,-0.109,14.0
33.542,4.004,-0.288,10.0
18.11,2.16,-0.26,14.0
17.426,2.077,-0.35,15.0
16.807,2.001,-0.434,16.0
45.525,5.406,0.083,21.0
0.0,0.0,0.0,0.0
33.079,3.92,-0.316,10.0
18.123,2.146,-0.278,12.0
17.369,2.055,-0.366,16.0
16.771,1.982,-0.449,16.0
44.852,5.286,0.038,20.0
35.71,4.204,-0.173,12.0
31.884,3.75,-0.336,9.0
18.127,2.13,-0.296,9.0
17.304,2.031,-0.381,15.0
16.759,1.966,-0.465,16.0
0.0,0.0,0.0,0.0
35.607,4.159,-0.206,15.0
30.852,3.6,-0.354,9.0
18.137,2.114,-0.313,8.0
17.232,2.006,-0.396,14.0
16.765,1.95,-0.481,16.0
42.542,4.933,-0.044,17.0
35.74,4.139,-0.24,12.0
29.979,3.468,-0.372,8.0
18.088,2.09,-0.329,13.0
17.245,1.991,-0.412,16.0
16.819,1.94,-0.498,15.0
37.198,4.276,-0.071,15.0
35.393,4.063,-0.269,6.0
28.884,3.312,-0.384,8.0
17.9,2.05,-0.342,14.0
17.227,1.971,-0.427,16.0
16.853,1.926,-0.514,15.0
37.345,4.253,-0.105,7.0
34.394,3.912,-0.292,8.0
28.133,3.196,-0.399,7.0
17.793,2.019,-0.355,15.0
17.231,1.953,-0.442,14.0
16.873,1.91,-0.529,14.0
38.184,4.307,-0.14,15.0
0.0,0.0,0.0,0.0
27.542,3.099,-0.414,7.0
17.724,1.992,-0.369,15.0
17.321,1.944,-0.459,15.0
16.883,1.893,-0.544,16.0
37.508,4.189,-0.169,14.0
32.168,3.587,-0.328,9.0
26.469,2.948,-0.42,6.0
17.665,1.965,-0.382,16.0
17.347,1.927,-0.474,15.0
16.877,1.872,-0.557,15.0
37.611,4.156,-0.201,13.0
31.415,3.466,-0.346,9.0
25.873,2.851,-0.431,6.0
17.709,1.949,-0.398,15.0
17.374,1.909,-0.489,16.0
16.843,1.849,-0.57,13.0
37.541,4.103,-0.23,20.0
30.625,3.342,-0.361,9.0
25.227,2.749,-0.441,6.0
17.738,1.93,-0.412,16.0
17.388,1.889,-0.503,16.0
16.898,1.834,-0.585,15.0
0.0,0.0,0.0,0.0
29.929,3.229,-0.376,8.0
24.792,2.67,-0.452,5.0
17.748,1.909,-0.426,16.0
17.431,1.872,-0.517,17.0
16.869,1.809,-0.596,18.0
35.565,3.798,-0.271,6.0
29.062,3.098,-0.386,8.0
24.392,2.596,-0.462,5.0
17.754,1.887,-0.439,16.0
17.46,1.853,-0.53,16.0
16.876,1.788,-0.608,14.0
34.598,3.65,-0.288,10.0
28.705,3.023,-0.402,7.0
24.281,2.552,-0.477,5.0
17.822,1.87,-0.453,16.0
17.489,1.833,-0.543,17.0
16.905,1.769,-0.621,15.0
34.118,3.553,-0.308,10.0
27.624,2.872,-0.405,7.0
23.869,2.477,-0.485,5.0
17.912,1.856,-0.467,15.0
17.492,1.809,-0.555,18.0
17.003,1.756,-0.636,15.0
0.0,0.0,0.0,0.0
27.138,2.784,-0.415,7.0
23.527,2.409,-0.493,5.0
17.997,1.839,-0.481,18.0
17.539,1.79,-0.568,16.0
17.089,1.741,-0.65,13.0
32.152,3.259,-0.331,10.0
26.55,2.686,-0.423,6.0
23.099,2.332,-0.498,5.0
18.252,1.839,-0.499,18.0
17.578,1.768,-0.58,18.0
17.248,1.732,-0.666,8.0
31.354,3.132,-0.341,9.0
26.213,2.614,-0.433,6.0
22.743,2.263,-0.504,5.0
18.082,1.796,-0.505,17.0
17.666,1.751,-0.593,17.0
17.217,1.704,-0.675,13.0
30.897,3.041,-0.354,9.0
25.708,2.525,-0.439,6.0
22.447,2.201,-0.51,4.0
18.256,1.786,-0.519,16.0
17.804,1.738,-0.607,20.0
17.233,1.68,-0.685,13.0
30.488,2.955,-0.365,9.0
25.366,2.454,-0.447,6.0
22.092,2.132,-0.513,5.0
18.442,1.776,-0.534,17.0
17.838,1.715,-0.617,23.0
17.174,1.648,-0.691,1.0
29.859,2.849,-0.372,8.0
25.138,2.393,-0.455,6.0
21.899,2.08,-0.519,6.0
18.619,1.765,-0.548,16.0
17.839,1.687,-0.626,17.0
16.816,1.587,-0.685,2.0
29.464,2.765,-0.381,8.0
24.874,2.329,-0.461,8.0
21.793,2.036,-0.527,8.0
18.894,1.761,-0.565,13.0
17.798,1.655,-0.632,13.0
16.751,1.555,-0.689,1.0
28.85,2.662,-0.386,8.0
24.669,2.271,-0.468,5.0
21.556,1.979,-0.53,4.0
18.955,1.737,-0.575,13.0
17.824,1.629,-0.64,3.0
16.707,1.524,-0.694,1.0
28.785,2.609,-0.396,8.0
24.45,2.211,-0.474,5.0
21.423,1.932,-0.535,5.0
18.942,1.704,-0.581,15.0
17.674,1.587,-0.642,2.0
16.661,1.492,-0.699,2.0
28.522,2.539,-0.403,8.0
24.329,2.16,-0.48,5.0
21.283,1.885,-0.539,5.0
18.924,1.671,-0.587,15.0
17.552,1.547,-0.643,2.0
16.615,1.461,-0.702,1.0
28.343,2.476,-0.41,8.0
24.147,2.103,-0.484,5.0
19.721,1.713,-0.506,8.0
18.914,1.639,-0.593,11.0
17.478,1.51,-0.646,2.0
16.564,1.428,-0.705,1.0
