X,Y,Z,Reflectivity
13.221,0.732,-0.823,0.0
12.445,0.686,-0.843,0.0
11.707,0.643,-0.857,0.0
11.043,0.604,-0.87,0.0
10.445,0.568,-0.88,0.0
9.953,0.539,-0.894,0.0
13.3,0.716,-0.819,0.0
12.577,0.674,-0.843,0.0
11.865,0.633,-0.86,0.0
11.1,0.59,-0.867,0.0
23.625,1.25,-1.974,0.0
10.042,0.529,-0.894,0.0
23.615,1.236,-1.437,0.0
23.622,1.23,-1.566,0.0
11.913,0.617,-0.855,0.0
11.223,0.579,-0.867,0.0
23.628,1.214,-1.956,0.0
10.147,0.519,-0.895,0.0
23.597,1.199,-1.417,1.0
23.617,1.194,-1.547,2.0
12.089,0.608,-0.857,0.0
11.344,0.568,-0.868,0.0
10.729,0.535,-0.879,0.0
10.219,0.507,-0.893,0.0
23.606,1.163,-1.398,1.0
23.617,1.158,-1.527,1.0
12.192,0.595,-0.854,0.0
11.45,0.556,-0.866,0.0
10.856,0.525,-0.88,0.0
10.304,0.495,-0.892,0.0
23.628,1.129,-1.379,1.0
23.617,1.123,-1.506,1.0
12.29,0.581,-0.85,0.0
11.542,0.543,-0.862,0.0
10.971,0.514,-0.879,0.0
10.414,0.485,-0.892,0.0
14.251,0.659,-0.818,0.0
13.231,0.609,-0.831,0.0
12.42,0.568,-0.848,0.0
11.784,0.536,-0.869,0.0
11.079,0.502,-0.878,0.0
10.487,0.473,-0.888,0.0
14.489,0.648,-0.818,0.0
13.487,0.6,-0.834,0.0
12.635,0.559,-0.85,0.0
11.88,0.523,-0.865,0.0
11.156,0.489,-0.873,0.0
10.59,0.461,-0.886,0.0
14.577,0.63,-0.808,0.0
13.512,0.581,-0.822,0.0
12.791,0.547,-0.847,0.0
12.001,0.51,-0.861,0.0
11.311,0.478,-0.873,0.0
10.702,0.45,-0.884,0.0
14.912,0.623,-0.811,0.0
13.814,0.574,-0.826,0.0
12.882,0.532,-0.84,0.0
12.142,0.498,-0.858,0.0
11.472,0.468,-0.873,0.0
10.87,0.441,-0.886,0.0
15.227,0.614,-0.812,0.0
14.05,0.563,-0.825,0.0
13.047,0.52,-0.836,0.0
12.244,0.485,-0.852,0.0
11.598,0.457,-0.87,0.0
10.936,0.428,-0.879,0.0
15.515,0.603,-0.81,0.0
14.384,0.555,-0.828,0.0
13.339,0.512,-0.84,0.0
12.438,0.474,-0.851,0.0
11.778,0.446,-0.87,0.0
11.113,0.418,-0.88,0.0
15.946,0.596,-0.814,1.0
14.691,0.546,-0.829,0.0
13.537,0.5,-0.837,0.0
12.622,0.463,-0.849,0.0
11.955,0.436,-0.868,0.0
11.277,0.409,-0.88,0.0
16.106,0.579,-0.803,1.0
14.897,0.532,-0.823,0.0
13.734,0.487,-0.832,0.0
12.855,0.453,-0.849,0.0
12.123,0.425,-0.866,0.0
11.411,0.397,-0.876,0.0
16.586,0.573,-0.807,1.0
15.091,0.518,-0.815,0.0
13.985,0.477,-0.83,0.0
13.013,0.44,-0.843,0.0
12.284,0.413,-0.862,0.0
11.653,0.389,-0.88,0.0
16.969,0.562,-0.804,2.0
15.409,0.507,-0.812,0.0
14.369,0.47,-0.834,0.0
13.192,0.428,-0.838,0.0
12.416,0.4,-0.855,0.0
11.771,0.377,-0.873,0.0
19.637,0.011,0.218,16.0
19.758,0.009,0.118,1.0
19.733,0.008,0.016,9.0
19.762,0.006,-0.087,1.0
42.066,0.011,-0.402,0.0
0.0,0.0,0.0,0.0
19.636,0.002,0.259,13.0
19.747,0.001,0.159,4.0
19.715,0.0,0.058,7.0
19.728,-0.001,-0.045,12.0
19.757,-0.003,-0.147,2.0
0.0,0.0,0.0,0.0
19.635,-0.005,0.301,14.0
19.639,-0.006,0.2,13.0
19.683,-0.008,0.099,6.0
19.707,-0.009,-0.003,13.0
19.747,-0.01,-0.105,8.0
19.773,-0.011,-0.207,1.0
19.632,-0.012,0.342,13.0
95.393,-0.068,1.174,36.0
19.694,-0.015,0.141,6.0
19.687,-0.016,0.037,14.0
19.723,-0.017,-0.063,13.0
19.756,-0.018,-0.165,11.0
19.625,-0.019,0.384,13.0
19.626,-0.02,0.283,11.0
19.642,-0.021,0.182,11.0
19.69,-0.022,0.079,14.0
19.705,-0.023,-0.021,15.0
19.735,-0.024,-0.123,13.0
19.638,-0.025,0.426,13.0
19.625,-0.026,0.324,10.0
19.633,-0.027,0.224,14.0
19.687,-0.028,0.121,13.0
19.703,-0.028,0.02,16.0
19.732,-0.029,-0.081,12.0
19.626,-0.03,0.467,13.0
19.629,-0.031,0.366,11.0
19.621,-0.032,0.265,10.0
19.661,-0.032,0.163,10.0
19.693,-0.033,0.062,15.0
19.712,-0.034,-0.039,16.0
19.63,-0.035,0.509,13.0
19.623,-0.035,0.409,12.0
19.634,-0.036,0.308,10.0
19.647,-0.036,0.205,14.0
19.694,-0.037,0.104,17.0
19.706,-0.037,0.003,16.0
19.629,-0.038,0.552,13.0
19.625,-0.039,0.45,12.0
19.627,-0.039,0.35,10.0
19.631,-0.039,0.246,10.0
19.694,-0.04,0.146,14.0
19.705,-0.04,0.045,15.0
19.638,-0.041,0.594,14.0
19.634,-0.042,0.493,12.0
19.619,-0.042,0.391,10.0
19.637,-0.042,0.288,10.0
19.669,-0.042,0.188,13.0
19.71,-0.042,0.087,16.0
19.647,-0.043,0.636,13.0
19.633,-0.044,0.534,12.0
19.635,-0.044,0.433,11.0
19.629,-0.044,0.33,10.0
19.65,-0.044,0.23,12.0
19.697,-0.044,0.129,17.0
19.651,-0.045,0.678,12.0
19.63,-0.045,0.576,13.0
19.619,-0.045,0.475,11.0
19.629,-0.045,0.372,10.0
19.634,-0.045,0.271,10.0
19.683,-0.045,0.171,13.0
19.684,-0.046,0.721,10.0
19.636,-0.045,0.619,12.0
19.628,-0.045,0.517,12.0
19.628,-0.045,0.414,11.0
19.642,-0.045,0.313,11.0
19.657,-0.045,0.212,15.0
19.705,-0.046,0.764,6.0
19.644,-0.045,0.66,12.0
19.633,-0.045,0.559,12.0
19.628,-0.045,0.455,11.0
19.636,-0.044,0.354,10.0
19.639,-0.044,0.253,10.0
19.751,-0.045,0.807,0.0
19.662,-0.044,0.702,10.0
19.628,-0.044,0.6,12.0
19.62,-0.043,0.497,12.0
19.629,-0.043,0.396,11.0
19.638,-0.042,0.295,11.0
19.603,-0.043,0.843,2.0
19.687,-0.043,0.745,8.0
19.635,-0.042,0.642,12.0
19.62,-0.041,0.538,12.0
19.622,-0.041,0.437,12.0
19.629,-0.04,0.336,10.0
19.603,-0.041,0.884,11.0
19.723,-0.041,0.788,2.0
19.646,-0.04,0.684,10.0
19.62,-0.039,0.579,13.0
19.615,-0.038,0.478,12.0
19.623,-0.037,0.377,12.0
19.591,-0.038,0.925,15.0
19.638,-0.037,0.826,1.0
19.665,-0.036,0.725,9.0
19.627,-0.035,0.621,12.0
19.62,-0.034,0.519,13.0
19.63,-0.034,0.418,13.0
19.597,-0.034,0.966,17.0
19.61,-0.033,0.865,13.0
19.711,-0.033,0.768,5.0
19.646,-0.031,0.662,12.0
19.621,-0.03,0.56,13.0
19.623,-0.029,0.459,13.0
19.585,-0.03,1.007,9.0
19.585,-0.029,0.905,16.0
19.676,-0.028,0.808,1.0
19.654,-0.026,0.703,10.0
19.63,-0.025,0.601,13.0
19.619,-0.024,0.499,13.0
19.6,-0.025,1.048,3.0
19.567,-0.023,0.945,16.0
19.598,-0.022,0.845,14.0
19.675,-0.021,0.744,8.0
19.631,-0.02,0.641,13.0
19.619,-0.018,0.54,14.0
19.572,-0.019,1.087,0.0
19.574,-0.017,0.986,16.0
19.567,-0.016,0.884,16.0
19.679,-0.015,0.785,8.0
19.645,-0.013,0.682,12.0
19.618,-0.012,0.58,13.0
139.128,-0.09,8.014,3.0
19.572,-0.011,1.026,7.0
19.574,-0.009,0.925,18.0
19.586,-0.007,0.821,13.0
19.659,-0.006,0.722,11.0
19.628,-0.004,0.62,13.0
0.0,0.0,0.0,0.0
19.594,-0.003,1.066,1.0
19.572,-0.002,0.964,18.0
19.557,0.0,0.859,17.0
19.658,0.001,0.762,14.0
19.638,0.003,0.66,13.0
0.0,0.0,0.0,0.0
138.98,0.03,7.847,8.0
19.548,0.006,1.002,11.0
19.536,0.007,0.898,17.0
19.625,0.009,0.8,16.0
19.64,0.011,0.698,13.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
19.575,0.015,1.042,6.0
19.549,0.016,0.937,22.0
19.589,0.019,0.837,24.0
19.649,0.021,0.737,14.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
19.619,0.024,1.083,0.0
19.551,0.026,0.975,24.0
19.559,0.028,0.874,23.0
19.655,0.031,0.776,23.0
113.885,0.177,7.697,11.0
0.0,0.0,0.0,0.0
139.13,0.248,7.951,6.0
19.552,0.036,1.013,11.0
19.565,0.039,0.912,23.0
19.603,0.041,0.812,17.0
