X,Y,Z,Reflectivity
191.732,-2.649,6.814,21.0
163.355,-2.22,4.857,26.0
19.791,-0.264,0.473,2.0
19.751,-0.259,0.356,8.0
19.737,-0.255,0.241,13.0
19.75,-0.251,0.127,9.0
162.593,-2.031,5.503,24.0
19.783,-0.243,0.555,3.0
19.745,-0.238,0.439,8.0
19.739,-0.234,0.323,9.0
104.684,-1.22,1.106,142.0
0.0,0.0,0.0,0.0
19.789,-0.222,0.636,5.0
19.759,-0.217,0.52,10.0
19.743,-0.213,0.405,9.0
19.764,-0.209,0.289,2.0
104.694,-1.088,0.927,28.0
0.0,0.0,0.0,0.0
19.761,-0.196,0.601,10.0
19.751,-0.192,0.486,9.0
19.771,-0.189,0.372,2.0
104.779,-0.98,1.353,20.0
104.585,-0.957,0.743,5.0
0.0,0.0,0.0,0.0
19.762,-0.172,0.566,7.0
19.775,-0.169,0.452,3.0
177.304,-1.478,3.023,5.0
104.76,-0.853,1.168,150.0
0.0,0.0,0.0,0.0
19.759,-0.153,-0.008,5.0
19.783,-0.149,0.531,6.0
177.122,-1.302,3.735,17.0
19.543,-0.139,0.298,0.0
19.741,-0.137,0.184,4.0
19.75,-0.133,0.07,7.0
19.753,-0.13,-0.044,9.0
19.671,-0.125,0.493,8.0
19.681,-0.121,0.379,6.0
19.706,-0.118,0.265,6.0
19.72,-0.114,0.149,12.0
19.718,-0.11,0.034,12.0
19.711,-0.107,-0.079,12.0
19.658,-0.103,0.457,10.0
19.668,-0.099,0.343,9.0
19.696,-0.096,0.229,13.0
19.692,-0.092,0.113,14.0
19.712,-0.089,-0.001,15.0
19.727,-0.085,-0.115,16.0
19.644,-0.081,0.421,10.0
19.663,-0.078,0.307,9.0
19.684,-0.074,0.193,15.0
19.694,-0.071,0.077,14.0
19.706,-0.067,-0.037,16.0
19.726,-0.064,-0.152,15.0
19.645,-0.06,0.385,10.0
19.641,-0.057,0.27,10.0
19.685,-0.053,0.156,13.0
19.697,-0.05,0.04,16.0
19.733,-0.047,-0.074,10.0
19.757,-0.043,-0.189,13.0
19.626,-0.04,0.347,11.0
19.639,-0.036,0.233,15.0
19.685,-0.033,0.119,11.0
19.706,-0.03,0.003,14.0
19.748,-0.027,-0.111,9.0
19.715,-0.023,-0.225,0.0
19.632,-0.02,0.31,14.0
19.644,-0.017,0.196,12.0
19.739,-0.013,0.082,5.0
19.739,-0.01,-0.034,10.0
19.71,-0.007,-0.149,0.0
36.074,-0.007,-0.482,0.0
19.63,-0.001,0.272,14.0
19.788,0.002,0.159,2.0
19.779,0.005,0.044,3.0
19.735,0.008,-0.072,22.0
19.777,0.011,-0.187,1.0
19.768,0.014,-0.302,5.0
19.631,0.017,0.234,17.0
19.756,0.02,0.121,17.0
19.736,0.023,0.006,16.0
19.754,0.026,-0.11,7.0
19.745,0.029,-0.225,17.0
19.767,0.032,-0.341,14.0
19.684,0.035,0.197,13.0
19.753,0.038,0.082,16.0
19.746,0.041,-0.032,41.0
19.77,0.044,-0.149,63.0
19.764,0.047,-0.264,27.0
19.774,0.05,-0.38,31.0
19.706,0.052,0.158,14.0
19.754,0.055,0.043,38.0
19.764,0.058,-0.071,67.0
19.764,0.061,-0.188,61.0
19.777,0.064,-0.303,25.0
19.784,0.066,-0.419,25.0
19.68,0.069,0.119,16.0
19.766,0.072,0.004,27.0
19.76,0.074,-0.11,12.0
19.758,0.077,-0.227,7.0
19.767,0.08,-0.343,2.0
19.778,0.082,-0.458,1.0
19.684,0.084,0.079,13.0
19.737,0.087,-0.034,4.0
19.761,0.09,-0.149,0.0
35.593,0.167,-0.481,0.0
29.922,0.144,-0.579,0.0
26.151,0.129,-0.658,0.0
19.663,0.099,0.04,12.0
19.705,0.102,-0.073,4.0
41.816,0.222,-0.4,0.0
32.993,0.179,-0.51,0.0
28.538,0.158,-0.608,0.0
25.124,0.143,-0.682,0.0
19.658,0.113,0.001,13.0
19.679,0.116,-0.113,8.0
0.0,0.0,0.0,0.0
31.088,0.191,-0.544,0.0
27.474,0.172,-0.641,0.0
23.509,0.15,-0.685,0.0
19.654,0.127,-0.038,12.0
19.671,0.129,-0.152,7.0
35.795,0.24,-0.486,0.0
29.965,0.204,-0.585,0.0
25.832,0.179,-0.655,0.0
22.904,0.162,-0.715,0.0
19.659,0.14,-0.078,12.0
19.671,0.142,-0.192,7.0
19.72,0.145,-0.308,0.0
28.306,0.211,-0.61,0.0
24.942,0.189,-0.683,0.0
21.422,0.164,-0.712,0.0
19.65,0.152,-0.118,14.0
19.667,0.154,-0.232,8.0
19.677,0.157,-0.348,6.0
26.87,0.217,-0.634,2.0
19.711,0.161,-0.58,2.0
19.755,0.163,-0.697,0.0
19.657,0.164,-0.158,15.0
19.664,0.166,-0.273,11.0
19.67,0.168,-0.388,15.0
19.676,0.17,-0.504,9.0
19.685,0.172,-0.62,7.0
19.689,0.174,-0.735,3.0
19.657,0.174,-0.198,15.0
19.663,0.176,-0.313,12.0
19.662,0.178,-0.428,16.0
19.671,0.18,-0.545,12.0
19.686,0.182,-0.66,10.0
19.567,0.183,-0.771,2.0
19.658,0.184,-0.239,17.0
19.656,0.186,-0.353,14.0
19.661,0.188,-0.468,15.0
19.659,0.19,-0.585,15.0
19.675,0.192,-0.701,9.0
19.231,0.189,-0.797,0.0
19.661,0.194,-0.279,16.0
19.661,0.195,-0.394,18.0
19.661,0.197,-0.509,16.0
19.653,0.199,-0.625,17.0
19.645,0.2,-0.74,6.0
18.153,0.186,-0.79,0.0
19.667,0.202,-0.32,15.0
19.67,0.204,-0.435,23.0
19.667,0.205,-0.549,17.0
19.657,0.207,-0.666,17.0
19.506,0.207,-0.775,2.0
17.64,0.188,-0.804,0.0
19.652,0.21,-0.36,17.0
19.67,0.211,-0.475,19.0
19.679,0.213,-0.59,17.0
19.653,0.214,-0.706,10.0
19.335,0.212,-0.808,0.0
16.952,0.187,-0.807,0.0
19.665,0.217,-0.4,22.0
19.67,0.218,-0.515,18.0
19.672,0.22,-0.63,16.0
19.603,0.22,-0.744,5.0
18.102,0.205,-0.793,0.0
16.27,0.185,-0.808,0.0
19.669,0.223,-0.441,25.0
19.669,0.224,-0.556,17.0
19.674,0.226,-0.671,15.0
19.458,0.224,-0.779,1.0
17.454,0.202,-0.801,0.0
15.747,0.183,-0.815,0.0
19.665,0.228,-0.481,19.0
19.668,0.23,-0.596,16.0
19.625,0.23,-0.709,8.0
19.27,0.227,-0.811,0.0
16.765,0.199,-0.804,0.0
15.48,0.184,-0.833,0.0
19.675,0.233,-0.522,17.0
19.675,0.234,-0.636,15.0
19.583,0.234,-0.748,3.0
17.96,0.216,-0.792,0.0
16.166,0.195,-0.808,0.0
14.956,0.181,-0.835,0.0
19.679,0.237,-0.562,16.0
19.684,0.238,-0.677,13.0
19.418,0.236,-0.781,1.0
17.297,0.211,-0.799,0.0
15.675,0.192,-0.815,0.0
14.567,0.179,-0.843,0.0
19.688,0.241,-0.602,15.0
19.618,0.241,-0.714,7.0
18.842,0.232,-0.796,0.0
16.756,0.207,-0.808,0.0
15.338,0.19,-0.829,0.0
14.099,0.175,-0.845,0.0
19.689,0.243,-0.642,13.0
19.538,0.242,-0.752,3.0
17.806,0.221,-0.789,0.0
16.104,0.2,-0.809,0.0
14.842,0.185,-0.833,0.0
13.716,0.172,-0.85,0.0
19.67,0.245,-0.682,10.0
19.348,0.241,-0.783,0.0
17.277,0.216,-0.8,0.0
15.661,0.196,-0.819,1.0
14.488,0.182,-0.842,0.0
13.326,0.168,-0.853,0.0
19.612,0.245,-0.719,7.0
18.432,0.231,-0.784,0.0
16.706,0.209,-0.808,0.0
15.286,0.192,-0.83,0.0
14.022,0.176,-0.844,0.0
13.003,0.164,-0.859,1.0
19.546,0.244,-0.756,2.0
17.327,0.217,-0.771,0.0
16.013,0.201,-0.807,0.0
14.816,0.186,-0.834,0.0
13.691,0.172,-0.851,0.0
12.751,0.16,-0.868,1.0
19.301,0.241,-0.786,0.0
17.164,0.214,-0.799,0.0
15.631,0.195,-0.819,1.0
14.408,0.18,-0.84,0.0
13.275,0.166,-0.852,1.0
12.419,0.156,-0.87,0.0
18.37,0.228,-0.784,0.0
16.64,0.206,-0.807,0.0
15.233,0.189,-0.828,0.0
13.976,0.174,-0.843,0.0
12.981,0.161,-0.859,1.0
12.131,0.151,-0.874,1.0
17.68,0.217,-0.79,0.0
15.896,0.195,-0.803,0.0
14.782,0.182,-0.833,0.0
13.646,0.168,-0.85,0.0
12.718,0.156,-0.867,1.0
11.81,0.145,-0.874,1.0
16.866,0.205,-0.786,0.0
15.636,0.19,-0.82,1.0
14.413,0.175,-0.84,0.0
13.215,0.16,-0.849,1.0
12.41,0.151,-0.87,0.0
11.658,0.141,-0.886,0.0
16.598,0.199,-0.806,0.0
15.209,0.182,-0.827,0.0
13.98,0.167,-0.842,0.0
12.965,0.155,-0.858,1.0
12.122,0.145,-0.873,0.0
11.37,0.136,-0.886,0.0
15.89,0.187,-0.802,0.0
14.763,0.173,-0.832,0.0
13.63,0.16,-0.847,0.0
12.713,0.149,-0.866,1.0
11.809,0.138,-0.874,1.0
11.167,0.131,-0.892,0.0
15.63,0.18,-0.819,0.0
14.413,0.166,-0.839,0.0
13.22,0.152,-0.847,1.0
12.421,0.142,-0.87,0.0
11.671,0.133,-0.885,0.0
10.937,0.125,-0.894,0.0
15.209,0.171,-0.826,0.0
13.999,0.157,-0.841,0.0
12.971,0.145,-0.855,1.0
12.14,0.135,-0.873,0.0
11.384,0.127,-0.885,0.0
10.726,0.119,-0.897,0.0
14.735,0.161,-0.827,1.0
13.662,0.149,-0.846,0.0
12.741,0.138,-0.864,1.0
11.829,0.128,-0.872,1.0
11.185,0.121,-0.89,0.0
10.541,0.113,-0.901,0.0
14.421,0.152,-0.836,0.0
13.326,0.14,-0.85,0.0
12.452,0.13,-0.867,0.0
11.689,0.122,-0.884,1.0
10.957,0.114,-0.892,0.0
10.354,0.107,-0.904,0.0
14.027,0.142,-0.839,0.0
13.022,0.132,-0.855,0.0
12.193,0.123,-0.871,0.0
11.444,0.115,-0.886,0.0
10.768,0.108,-0.897,0.0
10.139,0.101,-0.904,0.0
13.699,0.133,-0.844,0.0
12.77,0.124,-0.861,0.0
11.94,0.115,-0.875,0.0
11.228,0.108,-0.889,0.0
10.579,0.101,-0.9,0.0
9.885,0.094,-0.899,0.0
13.394,0.124,-0.849,0.0
12.487,0.115,-0.864,0.0
11.705,0.107,-0.878,0.0
11.011,0.1,-0.892,0.0
10.378,0.094,-0.901,0.0
9.813,0.088,-0.91,0.0
13.102,0.115,-0.853,0.0
12.242,0.107,-0.869,0.0
11.542,0.1,-0.886,0.0
10.828,0.093,-0.896,0.0
10.205,0.087,-0.904,0.0
9.66,0.082,-0.912,0.0
12.85,0.106,-0.859,0.0
12.021,0.099,-0.873,0.0
11.297,0.092,-0.887,0.0
10.627,0.086,-0.897,0.0
9.974,0.08,-0.901,0.0
9.51,0.076,-0.914,0.0
12.564,0.097,-0.861,0.0
11.795,0.09,-0.877,0.0
11.088,0.084,-0.889,0.0
10.433,0.078,-0.899,0.0
9.856,0.073,-0.907,0.0
9.383,0.069,-0.918,0.0
12.351,0.088,-0.867,0.0
11.613,0.082,-0.883,0.0
10.901,0.076,-0.892,0.0
10.272,0.071,-0.902,0.0
9.709,0.066,-0.909,0.0
9.215,0.062,-0.917,0.0
12.094,0.079,-0.869,0.0
11.383,0.073,-0.884,0.0
10.712,0.068,-0.895,0.0
10.149,0.064,-0.908,0.0
9.523,0.059,-0.908,0.0
9.057,0.055,-0.916,0.0
11.924,0.07,-0.876,0.0
11.198,0.065,-0.888,0.0
10.557,0.06,-0.899,0.0
9.908,0.056,-0.902,0.0
9.472,0.052,-0.918,0.0
8.947,0.049,-0.92,0.0
11.704,0.061,-0.879,0.0
11.002,0.056,-0.89,0.0
10.379,0.052,-0.9,0.0
9.781,0.048,-0.906,0.0
9.277,0.045,-0.914,0.0
8.852,0.042,-0.924,0.0
11.512,0.051,-0.882,0.0
10.837,0.047,-0.894,0.0
10.25,0.044,-0.905,0.0
9.604,0.04,-0.905,0.0
9.138,0.037,-0.915,0.0
8.696,0.035,-0.921,0.0
11.338,0.042,-0.886,0.0
10.656,0.039,-0.895,0.0
10.101,0.036,-0.907,0.0
9.513,0.033,-0.911,0.0
9.029,0.03,-0.917,0.0
8.603,0.028,-0.925,0.0
11.135,0.033,-0.887,0.0
10.499,0.03,-0.898,0.0
9.912,0.027,-0.905,0.0
9.438,0.025,-0.918,0.0
8.952,0.023,-0.923,0.0
8.504,0.021,-0.927,0.0
10.963,0.024,-0.89,0.0
10.357,0.021,-0.901,0.0
9.762,0.019,-0.906,0.0
9.286,0.017,-0.917,0.0
8.841,0.015,-0.924,0.0
8.393,0.014,-0.927,0.0
10.813,0.014,-0.893,0.0
10.22,0.013,-0.903,0.0
9.629,0.011,-0.907,0.0
9.137,0.009,-0.915,0.0
8.691,0.008,-0.921,0.0
8.311,0.006,-0.929,0.0
9.096,-0.143,-0.92,0.0
8.68,-0.138,-0.927,0.0
8.239,-0.132,-0.928,0.0
7.894,-0.128,-0.935,0.0
7.6,-0.125,-0.944,0.0
7.249,-0.12,-0.943,0.0
8.983,-0.151,-0.914,0.0
8.615,-0.147,-0.927,0.0
8.197,-0.141,-0.929,0.0
7.857,-0.136,-0.936,0.0
7.559,-0.133,-0.944,0.0
7.241,-0.128,-0.946,0.0
8.926,-0.16,-0.915,0.0
8.578,-0.156,-0.928,0.0
8.171,-0.15,-0.931,0.0
7.8,-0.144,-0.934,0.0
7.533,-0.141,-0.946,0.0
7.222,-0.137,-0.949,0.0
