X,Y,Z,Reflectivity
94.467,-11.663,4.029,14.0
95.419,-11.768,3.555,9.0
147.875,-18.218,4.715,20.0
116.287,-14.312,3.069,39.0
83.377,-10.251,1.752,61.0
83.363,-10.239,1.303,50.0
94.201,-11.58,4.115,18.0
148.372,-18.217,5.682,11.0
147.886,-18.137,4.866,23.0
116.295,-14.246,3.189,37.0
83.276,-10.19,1.835,34.0
83.378,-10.193,1.388,17.0
94.014,-11.502,4.202,23.0
148.361,-18.129,5.831,10.0
148.023,-18.066,5.018,20.0
116.269,-14.174,3.304,33.0
83.257,-10.137,1.917,38.0
83.398,-10.143,1.471,19.0
93.958,-11.437,4.293,17.0
148.34,-18.033,5.978,4.0
148.232,-17.997,5.172,22.0
116.26,-14.097,3.418,21.0
83.282,-10.086,1.999,32.0
83.371,-10.085,1.552,17.0
93.972,-11.377,4.385,22.0
94.409,-11.413,3.897,2.0
148.423,-17.918,5.325,22.0
148.02,-17.845,4.495,13.0
83.28,-10.027,2.079,13.0
83.388,-10.027,1.633,101.0
94.133,-11.329,4.484,15.0
151.388,-18.193,6.393,10.0
148.357,-17.802,5.463,20.0
148.237,-17.763,4.642,23.0
116.304,-13.917,3.014,23.0
83.364,-9.961,1.71,37.0
94.158,-11.262,4.574,13.0
0.0,0.0,0.0,0.0
148.47,-17.703,5.604,20.0
148.463,-17.674,4.788,22.0
116.309,-13.826,3.123,32.0
83.317,-9.889,1.787,31.0
94.301,-11.204,4.667,15.0
0.0,0.0,0.0,0.0
148.542,-17.59,5.744,19.0
148.536,-17.561,4.925,19.0
116.285,-13.726,3.226,37.0
83.27,-9.814,1.861,42.0
94.273,-11.122,4.751,5.0
0.0,0.0,0.0,0.0
148.542,-17.463,5.877,25.0
148.232,-17.398,5.047,21.0
116.296,-13.626,3.33,26.0
83.293,-9.744,1.933,34.0
108.341,-12.686,5.556,1.0
0.0,0.0,0.0,0.0
148.39,-17.313,5.999,15.0
148.137,-17.253,5.171,23.0
116.259,-13.517,3.428,18.0
83.326,-9.671,2.006,30.0
108.045,-12.554,5.631,16.0
110.913,-12.862,5.179,7.0
0.0,0.0,0.0,0.0
148.379,-17.143,5.302,21.0
147.845,-17.05,4.482,14.0
83.362,-9.597,2.075,27.0
108.114,-12.459,5.725,4.0
110.93,-12.758,5.271,19.0
0.0,0.0,0.0,0.0
148.498,-17.013,5.426,19.0
147.843,-16.906,4.6,24.0
116.307,-13.275,2.988,21.0
0.0,0.0,0.0,0.0
109.076,-12.435,5.269,11.0
0.0,0.0,0.0,0.0
148.593,-16.871,5.547,21.0
148.106,-16.782,4.726,26.0
116.308,-13.154,3.08,34.0
0.0,0.0,0.0,0.0
108.842,-12.294,5.343,25.0
0.0,0.0,0.0,0.0
148.761,-16.734,5.667,24.0
148.223,-16.64,4.841,23.0
116.315,-13.032,3.166,38.0
0.0,0.0,0.0,0.0
108.373,-12.127,5.4,19.0
110.848,-12.376,4.919,13.0
148.546,-16.548,5.767,20.0
148.163,-16.471,4.946,26.0
116.326,-12.905,3.25,36.0
49.411,-5.487,2.767,1.0
108.069,-11.972,5.461,20.0
110.549,-12.219,4.984,14.0
148.29,-16.354,5.861,16.0
108.812,-11.973,3.708,12.0
116.316,-12.771,3.33,31.0
109.82,-12.069,6.225,9.0
107.873,-11.827,5.526,17.0
107.799,-11.79,4.933,13.0
111.635,-12.182,4.487,15.0
108.809,-11.846,3.78,22.0
116.313,-12.633,3.408,21.0
49.712,-5.404,2.851,2.0
108.04,-11.716,5.606,9.0
107.798,-11.662,5.003,16.0
111.397,-12.02,4.55,19.0
108.859,-11.719,3.853,9.0
116.322,-12.493,3.482,14.0
49.6,-5.332,2.876,4.0
108.213,-11.603,5.683,16.0
107.832,-11.533,5.072,15.0
111.311,-11.876,4.614,23.0
108.785,-11.578,3.916,12.0
148.027,-15.715,4.52,18.0
107.925,-11.469,6.322,23.0
108.425,-11.491,5.757,21.0
114.086,-12.06,5.433,3.0
111.021,-11.705,4.667,6.0
148.88,-15.656,5.444,15.0
148.359,-15.561,4.613,19.0
107.945,-11.333,6.385,20.0
108.108,-11.319,5.801,20.0
113.727,-11.876,5.478,10.0
0.0,0.0,0.0,0.0
148.934,-15.47,5.525,17.0
148.37,-15.371,4.694,16.0
107.541,-11.151,6.418,20.0
107.961,-11.163,5.85,20.0
109.14,-11.254,5.313,19.0
110.282,-11.34,4.753,16.0
149.523,-15.333,5.624,13.0
148.381,-15.174,4.768,16.0
107.707,-11.024,6.483,18.0
108.415,-11.064,5.928,20.0
108.831,-11.075,5.352,23.0
110.699,-11.234,4.825,12.0
111.64,-11.297,4.252,14.0
108.047,-10.903,3.523,8.0
108.071,-10.913,6.554,18.0
108.069,-10.881,5.958,20.0
108.121,-10.854,5.367,22.0
108.748,-10.885,4.788,19.0
108.936,-10.873,4.197,9.0
108.152,-10.763,3.573,25.0
109.906,-10.947,6.712,6.0
107.933,-10.717,5.998,23.0
108.122,-10.702,5.412,13.0
108.769,-10.734,4.834,20.0
108.79,-10.705,4.235,9.0
148.178,-14.538,4.955,18.0
108.051,-10.609,6.642,13.0
108.75,-10.643,6.084,19.0
108.015,-10.539,5.447,28.0
108.855,-10.587,4.878,18.0
108.744,-10.543,4.274,18.0
108.843,-10.521,3.679,19.0
110.385,-10.676,6.827,21.0
108.79,-10.487,6.126,20.0
108.016,-10.38,5.485,28.0
109.273,-10.467,4.934,19.0
108.722,-10.381,4.31,18.0
148.206,-14.107,5.059,25.0
110.388,-10.513,6.862,17.0
108.719,-10.32,6.156,25.0
108.149,-10.233,5.526,13.0
108.002,-10.185,4.91,14.0
108.627,-10.21,4.339,21.0
108.18,-10.136,3.724,10.0
110.064,-10.319,6.873,19.0
108.592,-10.146,6.18,25.0
108.173,-10.072,5.557,22.0
107.942,-10.017,4.936,22.0
108.435,-10.03,4.36,22.0
108.119,-9.967,3.749,19.0
107.727,-9.937,6.754,12.0
108.936,-10.012,6.226,17.0
108.669,-9.952,5.608,24.0
108.076,-9.864,4.967,20.0
108.402,-9.86,4.382,25.0
108.019,-9.791,3.769,31.0
109.757,-9.954,6.905,20.0
108.889,-9.84,6.245,20.0
109.014,-9.815,5.647,21.0
107.739,-9.665,4.973,20.0
108.031,-9.658,4.387,25.0
108.354,-9.652,3.8,24.0
109.936,-9.798,6.936,9.0
109.047,-9.683,6.272,17.0
0.0,0.0,0.0,0.0
107.491,-9.474,4.979,26.0
107.999,-9.485,4.402,23.0
108.282,-9.475,3.813,22.0
107.956,-9.449,6.825,14.0
