X,Y,Z,Reflectivity
40.128,1.32,-0.129,150.0
40.073,1.306,-0.346,1.0
40.131,1.295,-0.564,1.0
26.008,0.831,-0.508,3.0
22.601,0.715,-0.564,0.0
20.135,0.631,-0.611,2.0
40.125,1.241,-0.102,150.0
39.945,1.223,-0.318,2.0
40.173,1.217,-0.536,1.0
27.106,0.812,-0.511,2.0
23.334,0.692,-0.566,0.0
20.69,0.607,-0.613,2.0
40.114,1.162,-0.074,99.0
39.887,1.143,-0.288,9.0
32.154,0.911,-0.406,1.0
27.508,0.771,-0.498,1.0
23.919,0.663,-0.562,0.0
20.779,0.569,-0.6,1.0
40.145,1.084,-0.043,159.0
40.011,1.068,-0.259,20.0
33.187,0.875,-0.393,0.0
28.443,0.741,-0.493,1.0
24.338,0.627,-0.553,0.0
22.114,0.563,-0.622,1.0
0.0,0.0,0.0,0.0
43.608,1.078,-0.247,5.0
34.758,0.848,-0.384,1.0
29.341,0.707,-0.485,2.0
25.158,0.598,-0.551,1.0
24.051,0.565,-0.656,1.0
58.358,1.349,0.03,0.0
43.984,1.003,-0.213,3.0
35.859,0.806,-0.366,2.0
29.321,0.65,-0.46,4.0
25.786,0.564,-0.543,0.0
25.959,0.56,-0.686,2.0
58.282,1.235,0.08,0.0
47.69,0.996,-0.19,0.0
36.934,0.759,-0.345,1.0
30.298,0.614,-0.449,0.0
29.152,0.581,-0.588,0.0
25.903,0.509,-0.661,0.0
55.188,1.064,0.125,36.0
47.811,0.907,-0.147,0.0
39.282,0.733,-0.331,1.0
32.184,0.59,-0.447,0.0
28.655,0.517,-0.551,0.0
26.796,0.475,-0.659,1.0
55.19,0.959,0.176,50.0
52.468,0.895,-0.112,4.0
41.234,0.69,-0.308,0.0
36.064,0.592,-0.466,3.0
19.719,0.318,-0.36,0.0
27.333,0.432,-0.646,1.0
0.0,0.0,0.0,0.0
52.931,0.802,-0.061,1.0
19.688,0.292,-0.127,5.0
19.655,0.286,-0.234,15.0
19.661,0.28,-0.339,12.0
19.67,0.274,-0.445,16.0
84.906,1.154,0.44,18.0
19.703,0.261,-0.003,1.0
19.641,0.254,-0.107,15.0
19.625,0.248,-0.214,17.0
19.653,0.242,-0.319,14.0
19.662,0.237,-0.424,21.0
19.761,0.231,0.123,18.0
19.657,0.224,0.017,12.0
19.641,0.218,-0.086,16.0
19.629,0.212,-0.193,16.0
19.649,0.206,-0.298,16.0
19.661,0.2,-0.403,19.0
19.666,0.193,0.143,11.0
19.645,0.187,0.038,14.0
19.636,0.181,-0.065,12.0
19.636,0.175,-0.172,14.0
19.681,0.17,-0.277,5.0
19.649,0.163,-0.381,0.0
19.664,0.157,0.165,16.0
19.643,0.151,0.06,15.0
19.638,0.145,-0.043,11.0
19.669,0.14,-0.15,7.0
36.545,0.249,-0.473,0.0
31.184,0.203,-0.569,0.0
19.664,0.122,0.187,16.0
19.657,0.116,0.083,13.0
19.673,0.11,-0.02,8.0
19.747,0.104,-0.127,0.0
19.763,0.099,-0.232,2.0
19.773,0.093,-0.337,9.0
19.638,0.086,0.21,15.0
19.718,0.081,0.106,19.0
19.766,0.075,0.002,68.0
19.755,0.064,-0.209,31.0
19.773,0.058,-0.314,13.0
19.632,0.051,0.234,16.0
19.743,0.046,0.13,12.0
19.745,0.04,0.026,19.0
19.743,0.035,-0.08,6.0
19.784,0.029,-0.185,1.0
19.772,0.023,-0.289,1.0
19.635,0.017,0.258,15.0
19.805,0.012,0.155,2.0
19.742,0.006,0.05,6.0
19.734,0.0,-0.055,10.0
19.76,-0.005,-0.159,2.0
36.703,-0.02,-0.49,0.0
19.638,-0.016,0.283,13.0
19.655,-0.022,0.179,11.0
19.695,-0.027,0.076,15.0
19.705,-0.033,-0.03,16.0
19.724,-0.039,-0.134,14.0
19.751,-0.044,-0.238,15.0
19.656,-0.05,0.309,10.0
19.679,-0.055,0.205,14.0
19.706,-0.061,0.101,15.0
19.7,-0.066,-0.004,15.0
19.717,-0.072,-0.108,16.0
19.745,-0.078,-0.212,16.0
19.673,-0.083,0.335,9.0
19.702,-0.089,0.232,13.0
19.72,-0.094,0.128,11.0
19.716,-0.1,0.022,11.0
19.724,-0.105,-0.081,11.0
19.73,-0.111,-0.185,16.0
19.713,-0.116,0.362,2.0
19.722,-0.121,0.259,0.0
19.709,-0.127,0.155,0.0
19.778,-0.133,0.049,1.0
19.785,-0.138,-0.054,7.0
19.745,-0.143,-0.158,14.0
19.78,-0.149,0.391,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
19.79,-0.176,-0.13,2.0
19.766,-0.18,0.418,8.0
19.776,-0.186,0.315,2.0
92.407,-0.895,0.987,2.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
19.759,-0.212,0.447,10.0
19.734,-0.217,0.343,11.0
19.745,-0.222,0.239,8.0
19.742,-0.227,0.134,7.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
19.785,-0.243,0.476,2.0
19.764,-0.248,0.372,6.0
19.748,-0.253,0.268,9.0
19.741,-0.258,0.163,30.0
19.741,-0.263,0.059,4.0
0.0,0.0,0.0,0.0
163.488,-2.261,4.183,15.0
0.0,0.0,0.0,0.0
19.735,-0.282,0.297,0.0
19.754,-0.288,0.192,10.0
19.738,-0.293,0.089,16.0
0.0,0.0,0.0,0.0
163.297,-2.503,4.424,16.0
0.0,0.0,0.0,0.0
92.669,-1.467,1.541,1.0
92.337,-1.485,1.042,100.0
92.263,-1.506,0.559,9.0
92.308,-1.53,0.076,1.0
163.237,-2.744,4.675,27.0
171.526,-2.925,4.014,4.0
92.746,-1.604,1.685,2.0
92.342,-1.62,1.186,75.0
92.319,-1.641,0.702,150.0
92.331,-1.663,0.219,0.0
163.258,-2.98,4.929,19.0
163.397,-3.022,4.08,9.0
170.339,-3.192,3.363,4.0
92.393,-1.753,1.332,7.0
92.339,-1.773,0.848,171.0
93.201,-1.813,0.37,1.0
162.605,-3.198,5.167,50.0
163.251,-3.249,4.335,17.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
92.37,-1.902,0.996,152.0
0.0,0.0,0.0,0.0
162.523,-3.419,5.424,4.0
163.361,-3.474,4.598,24.0
0.0,0.0,0.0,0.0
92.739,-2.013,1.632,1.0
92.411,-2.028,1.145,29.0
92.307,-2.046,0.662,9.0
140.483,-3.144,4.915,17.0
163.378,-3.693,4.863,17.0
163.309,-3.727,4.008,5.0
170.261,-3.923,3.274,6.0
92.42,-2.15,1.296,7.0
92.378,-2.169,0.814,150.0
140.593,-3.33,5.148,18.0
162.621,-3.887,5.106,15.0
163.363,-3.938,4.276,12.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
92.429,-2.289,0.967,150.0
139.696,-3.49,5.349,14.0
162.538,-4.092,5.374,14.0
163.237,-4.145,4.547,32.0
0.0,0.0,0.0,0.0
170.504,-4.399,2.956,5.0
92.585,-2.408,1.123,9.0
139.679,-3.663,5.581,12.0
140.327,-3.709,4.877,5.0
163.298,-4.347,4.823,16.0
163.454,-4.384,3.959,3.0
178.093,-4.814,3.388,5.0
0.0,0.0,0.0,0.0
117.476,-3.222,4.891,19.0
140.15,-3.872,5.106,11.0
142.918,-3.975,4.463,7.0
163.268,-4.574,4.233,9.0
167.697,-4.732,3.477,16.0
163.949,-4.659,2.548,9.0
123.772,-3.542,5.367,13.0
118.916,-3.425,4.537,19.0
142.749,-4.138,4.703,11.0
163.177,-4.762,4.512,22.0
168.185,-4.938,3.775,6.0
168.446,-4.978,2.906,4.0
117.205,-3.486,5.283,10.0
119.044,-3.563,4.747,6.0
140.183,-4.222,4.861,9.0
140.095,-4.245,4.115,21.0
163.374,-4.978,3.949,11.0
0.0,0.0,0.0,0.0
117.17,-3.617,5.488,20.0
116.73,-3.624,4.86,25.0
117.819,-3.678,4.292,22.0
140.117,-4.397,4.36,11.0
163.416,-5.158,4.238,18.0
162.479,-5.157,3.371,5.0
122.386,-3.908,5.945,4.0
117.731,-3.779,5.106,19.0
118.89,-3.836,4.537,8.0
138.348,-4.486,4.547,15.0
163.249,-5.321,4.517,17.0
163.3,-5.351,3.672,4.0
122.199,-4.029,6.151,6.0
115.99,-3.841,5.234,23.0
116.623,-3.881,4.657,21.0
117.617,-3.934,4.074,12.0
140.465,-4.719,4.135,16.0
163.335,-5.514,3.961,20.0
114.313,-3.881,5.955,25.0
115.817,-3.949,5.431,23.0
117.52,-4.026,4.9,23.0
117.642,-4.048,4.283,12.0
138.33,-4.782,4.319,7.0
163.343,-5.67,4.252,14.0
114.406,-3.994,6.166,27.0
115.749,-4.058,5.635,18.0
117.321,-4.129,5.102,17.0
118.28,-4.18,4.517,13.0
138.263,-4.907,4.563,28.0
141.702,-5.05,3.941,10.0
114.49,-4.102,6.374,22.0
116.317,-4.184,5.871,19.0
117.116,-4.229,5.304,22.0
117.682,-4.266,4.707,22.0
117.662,-4.28,4.094,14.0
140.037,-5.114,4.148,10.0
114.897,-4.218,6.605,22.0
114.878,-4.233,6.006,18.0
115.583,-4.273,5.442,17.0
117.125,-4.346,4.896,17.0
117.365,-4.37,4.297,16.0
125.123,-4.676,3.933,15.0
114.709,-4.309,6.804,21.0
114.868,-4.328,6.215,20.0
115.019,-4.348,5.625,20.0
115.313,-4.373,5.029,10.0
117.192,-4.458,4.501,24.0
116.806,-4.458,3.881,15.0
114.791,-4.404,7.016,21.0
114.451,-4.404,6.4,23.0
115.277,-4.448,5.846,19.0
115.252,-4.46,5.234,27.0
117.128,-4.546,4.712,21.0
116.988,-4.553,4.099,24.0
117.82,-4.61,7.416,7.0
114.086,-4.475,6.586,23.0
114.892,-4.519,6.034,19.0
115.263,-4.545,5.443,23.0
116.803,-4.618,4.909,22.0
117.085,-4.641,4.313,21.0
115.749,-4.611,7.494,16.0
113.938,-4.55,6.782,26.0
114.654,-4.589,6.229,21.0
114.721,-4.603,5.625,20.0
116.747,-4.696,5.118,21.0
0.0,0.0,0.0,0.0
115.624,-4.686,7.697,24.0
114.497,-4.649,7.024,20.0
114.366,-4.654,6.422,25.0
114.336,-4.664,5.815,26.0
117.522,-4.805,5.367,14.0
116.105,-4.756,4.699,19.0
115.673,-4.762,7.91,9.0
114.638,-4.727,7.241,24.0
114.465,-4.73,6.634,20.0
114.454,-4.739,6.026,25.0
114.936,-4.767,5.455,20.0
116.628,-4.847,4.929,18.0
115.86,-4.838,8.132,13.0
114.766,-4.8,7.457,23.0
114.682,-4.805,6.853,23.0
114.837,-4.82,6.254,22.0
116.936,-4.917,5.761,13.0
117.105,-4.932,5.161,19.0
115.663,-4.894,8.329,22.0
114.997,-4.874,7.682,20.0
114.685,-4.867,7.062,24.0
112.889,-4.798,6.352,21.0
115.323,-4.91,5.891,14.0
114.163,-4.868,5.238,7.0
115.077,-4.929,8.495,22.0
114.754,-4.922,7.873,19.0
114.754,-4.927,7.273,19.0
115.008,-4.945,6.678,18.0
115.6,-4.977,6.111,16.0
114.186,-4.922,5.443,14.0
114.757,-4.97,8.679,24.0
114.844,-4.979,8.085,22.0
