X,Y,Z,Reflectivity
162.919,3.307,1.906,29.0
112.994,2.254,0.701,9.0
55.188,1.082,0.039,24.0
42.841,0.825,-0.209,0.0
35.637,0.674,-0.369,0.0
31.487,0.585,-0.499,0.0
55.166,1.002,0.648,73.0
55.164,0.982,0.346,115.0
55.172,0.964,0.043,41.0
44.855,0.768,-0.215,1.0
35.79,0.6,-0.368,1.0
19.68,0.323,-0.31,0.0
163.3,2.618,1.936,22.0
114.151,1.79,0.727,7.0
61.51,0.943,0.055,0.0
19.708,0.295,-0.092,2.0
19.673,0.287,-0.199,13.0
19.676,0.281,-0.307,14.0
19.77,0.274,0.237,21.0
19.758,0.267,0.128,13.0
19.709,0.26,0.02,0.0
19.636,0.252,-0.088,15.0
19.638,0.245,-0.196,17.0
19.648,0.239,-0.304,18.0
19.761,0.232,0.24,22.0
19.753,0.225,0.132,17.0
19.666,0.217,0.024,13.0
19.624,0.21,-0.085,16.0
19.635,0.203,-0.192,15.0
19.658,0.197,-0.3,16.0
19.677,0.189,0.243,12.0
19.662,0.182,0.136,11.0
19.637,0.175,0.028,16.0
19.633,0.168,-0.08,13.0
19.656,0.161,-0.188,10.0
19.702,0.155,-0.295,0.0
19.658,0.147,0.248,14.0
19.652,0.14,0.141,15.0
19.636,0.133,0.033,14.0
19.686,0.126,-0.075,7.0
0.0,0.0,0.0,0.0
34.089,0.196,-0.502,0.0
19.624,0.105,0.253,16.0
19.667,0.099,0.146,12.0
19.745,0.092,0.039,22.0
19.767,0.085,-0.069,26.0
19.768,0.078,-0.177,61.0
19.767,0.071,-0.285,50.0
19.625,0.064,0.259,14.0
19.746,0.057,0.153,11.0
19.757,0.05,0.046,19.0
19.731,0.043,-0.062,150.0
19.747,0.036,-0.17,13.0
19.763,0.029,-0.278,2.0
19.632,0.022,0.266,15.0
19.802,0.016,0.161,2.0
19.76,0.009,0.053,5.0
19.745,0.002,-0.055,8.0
19.753,-0.004,-0.162,2.0
35.123,-0.02,-0.48,0.0
19.638,-0.018,0.274,12.0
19.673,-0.025,0.168,10.0
19.701,-0.032,0.061,15.0
19.703,-0.039,-0.047,16.0
19.727,-0.046,-0.154,15.0
19.749,-0.053,-0.261,15.0
19.661,-0.059,0.283,10.0
19.702,-0.067,0.177,15.0
19.709,-0.074,0.07,14.0
19.708,-0.081,-0.038,13.0
19.715,-0.087,-0.145,17.0
19.737,-0.094,-0.252,16.0
19.71,-0.101,0.293,6.0
19.731,-0.108,0.187,11.0
19.747,-0.115,0.08,6.0
19.741,-0.122,-0.028,8.0
19.736,-0.129,-0.135,15.0
19.742,-0.136,-0.242,17.0
169.296,-1.225,2.608,12.0
165.259,-1.253,1.651,13.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
19.776,-0.171,-0.125,5.0
19.772,-0.178,-0.231,8.0
19.772,-0.184,0.315,1.0
164.045,-1.585,1.729,15.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
19.75,-0.224,0.326,12.0
19.762,-0.231,0.219,19.0
19.747,-0.237,0.113,9.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
19.769,-0.264,0.338,2.0
19.752,-0.271,0.231,17.0
19.747,-0.277,0.125,27.0
14.225,-0.205,0.012,0.0
0.0,0.0,0.0,0.0
42.303,-0.639,-0.419,0.0
173.511,-2.676,3.084,5.0
134.518,-2.122,1.667,33.0
134.406,-2.168,0.942,7.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
170.23,-2.974,3.144,13.0
134.526,-2.397,1.761,14.0
134.456,-2.441,1.036,150.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
170.392,-3.318,3.269,9.0
0.0,0.0,0.0,0.0
134.475,-2.711,1.135,109.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
170.408,-3.656,3.397,9.0
0.0,0.0,0.0,0.0
134.534,-2.978,1.238,150.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
170.445,-3.992,3.531,5.0
163.732,-3.889,2.514,5.0
162.131,-3.907,1.621,10.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
168.102,-4.264,3.62,10.0
170.439,-4.38,2.757,4.0
162.047,-4.22,1.754,23.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
168.097,-4.586,3.762,16.0
178.131,-4.92,3.033,8.0
162.015,-4.53,1.893,16.0
160.725,-4.548,1.002,13.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
168.487,-4.978,3.02,13.0
161.852,-4.833,2.035,23.0
160.631,-4.851,1.146,14.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
163.31,-5.078,3.948,15.0
162.192,-5.097,3.055,14.0
161.916,-5.14,2.185,23.0
160.657,-5.154,1.296,7.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
163.337,-5.383,4.103,26.0
162.241,-5.401,3.21,22.0
162.147,-5.448,2.343,24.0
161.996,-5.497,1.462,7.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
163.413,-5.688,4.265,12.0
162.265,-5.699,3.369,13.0
162.181,-5.749,2.504,15.0
162.196,-5.8,1.624,17.0
160.934,-5.808,0.755,3.0
0.0,0.0,0.0,0.0
141.735,-5.191,3.841,7.0
162.293,-5.994,3.533,5.0
104.845,-3.906,1.725,6.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
142.437,-5.473,4.007,13.0
0.0,0.0,0.0,0.0
162.215,-6.333,2.838,13.0
0.0,0.0,0.0,0.0
101.546,-4.029,0.688,2.0
0.0,0.0,0.0,0.0
118.864,-4.777,3.47,7.0
141.663,-5.735,3.382,7.0
0.0,0.0,0.0,0.0
101.533,-4.174,1.336,28.0
101.464,-4.203,0.796,150.0
0.0,0.0,0.0,0.0
118.904,-4.986,3.601,18.0
142.546,-6.021,3.56,16.0
0.0,0.0,0.0,0.0
101.523,-4.349,1.447,41.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
109.086,-6.22,10.675,24.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
109.488,-6.115,10.731,23.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
109.481,-5.985,10.742,7.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
109.545,-5.856,10.755,2.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
