X,Y,Z,Reflectivity
108.845,-11.727,3.789,18.0
116.324,-12.551,3.428,26.0
83.306,-9.002,2.012,34.0
83.352,-9.02,1.56,11.0
83.134,-9.011,1.113,16.0
82.848,-8.994,0.668,28.0
148.142,-16.091,5.331,20.0
147.922,-16.089,4.533,15.0
83.371,-9.08,2.111,11.0
83.346,-9.091,1.657,15.0
83.359,-9.106,1.214,14.0
83.365,-9.119,0.77,37.0
148.184,-16.219,5.508,27.0
147.973,-16.216,4.71,22.0
116.356,-12.768,3.084,34.0
83.328,-9.156,1.757,32.0
83.393,-9.176,1.313,24.0
83.373,-9.187,0.869,12.0
148.252,-16.345,5.688,25.0
148.051,-16.341,4.892,27.0
116.317,-12.854,3.223,37.0
83.306,-9.218,1.856,37.0
83.39,-9.238,1.414,24.0
83.381,-9.249,0.969,15.0
148.631,-16.497,5.881,19.0
148.199,-16.466,5.074,23.0
116.328,-12.94,3.361,27.0
83.336,-9.281,1.956,33.0
83.38,-9.296,1.514,18.0
83.353,-9.305,1.07,17.0
149.033,-16.647,6.079,10.0
148.562,-16.611,5.266,20.0
116.288,-13.015,3.502,12.0
83.344,-9.338,2.057,23.0
83.38,-9.352,1.614,34.0
83.382,-9.362,1.17,22.0
0.0,0.0,0.0,0.0
148.888,-16.744,5.459,23.0
148.014,-16.66,4.638,21.0
116.316,-13.105,3.012,24.0
83.355,-9.401,1.715,34.0
83.36,-9.41,1.272,17.0
0.0,0.0,0.0,0.0
148.583,-16.797,5.627,23.0
148.197,-16.768,4.821,27.0
116.331,-13.174,3.153,38.0
83.309,-9.442,1.815,41.0
83.399,-9.462,1.373,44.0
0.0,0.0,0.0,0.0
148.309,-16.85,5.799,24.0
148.359,-16.868,5.01,24.0
116.309,-13.234,3.295,33.0
83.313,-9.488,1.917,42.0
83.38,-9.503,1.475,53.0
111.245,-12.688,5.08,8.0
148.388,-16.936,5.984,17.0
148.679,-16.98,5.205,21.0
116.293,-13.291,3.439,21.0
83.315,-9.528,2.02,34.0
83.38,-9.543,1.578,28.0
111.017,-12.716,5.206,13.0
148.366,-17.002,6.166,6.0
148.42,-17.018,5.376,21.0
147.783,-16.955,4.552,22.0
83.382,-9.572,2.124,19.0
83.387,-9.579,1.68,23.0
110.806,-12.74,5.333,18.0
0.0,0.0,0.0,0.0
148.283,-17.064,5.557,18.0
147.995,-17.04,4.741,25.0
116.325,-13.401,3.107,34.0
83.328,-9.605,1.782,41.0
110.913,-12.795,5.478,8.0
0.0,0.0,0.0,0.0
148.19,-17.109,5.736,24.0
148.136,-17.109,4.929,21.0
116.286,-13.436,3.249,35.0
83.3,-9.63,1.884,41.0
107.955,-12.49,5.464,5.0
0.0,0.0,0.0,0.0
148.246,-17.162,5.921,16.0
148.253,-17.168,5.114,22.0
116.318,-13.475,3.391,23.0
83.32,-9.656,1.986,33.0
107.979,-12.525,5.597,19.0
110.797,-12.854,5.15,6.0
148.352,-17.215,6.104,4.0
148.272,-17.21,5.295,21.0
147.922,-17.174,4.494,14.0
83.324,-9.677,2.087,22.0
107.958,-12.549,5.729,12.0
111.051,-12.91,5.298,8.0
0.0,0.0,0.0,0.0
148.383,-17.255,5.48,21.0
147.996,-17.214,4.675,23.0
116.295,-13.529,3.055,24.0
0.0,0.0,0.0,0.0
94.295,-10.981,4.614,6.0
0.0,0.0,0.0,0.0
148.377,-17.28,5.661,21.0
147.947,-17.232,4.855,24.0
116.291,-13.547,3.195,32.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
148.457,-17.309,5.844,21.0
148.112,-17.27,5.04,23.0
116.289,-13.559,3.338,27.0
108.16,-12.625,6.136,1.0
108.013,-12.605,5.549,5.0
0.0,0.0,0.0,0.0
148.479,-17.324,6.028,13.0
148.379,-17.311,5.23,21.0
116.298,-13.568,3.479,12.0
107.921,-12.604,6.254,10.0
107.989,-12.608,5.679,6.0
94.289,-11.007,4.454,4.0
0.0,0.0,0.0,0.0
148.512,-17.33,5.414,21.0
147.976,-17.266,4.604,19.0
49.612,-5.795,2.934,4.0
0.0,0.0,0.0,0.0
94.289,-11.007,4.567,10.0
0.0,0.0,0.0,0.0
148.471,-17.323,5.587,20.0
147.981,-17.263,4.776,25.0
49.466,-5.776,2.984,17.0
0.0,0.0,0.0,0.0
94.272,-11.001,4.675,4.0
0.0,0.0,0.0,0.0
148.432,-17.309,5.758,26.0
148.026,-17.257,4.952,26.0
49.33,-5.757,3.034,28.0
0.0,0.0,0.0,0.0
108.029,-12.596,5.486,6.0
0.0,0.0,0.0,0.0
148.46,-17.296,5.934,16.0
148.166,-17.255,5.132,23.0
49.275,-5.745,3.089,33.0
107.984,-12.583,6.189,7.0
107.967,-12.574,5.609,14.0
0.0,0.0,0.0,0.0
148.481,-17.276,6.105,4.0
148.388,-17.257,5.308,26.0
49.304,-5.741,3.147,21.0
107.948,-12.561,6.311,15.0
107.998,-12.558,5.735,9.0
110.882,-12.886,5.281,11.0
0.0,0.0,0.0,0.0
148.333,-17.221,5.473,21.0
49.213,-5.72,3.198,28.0
49.547,-5.754,2.953,4.0
0.0,0.0,0.0,0.0
110.985,-12.872,5.412,11.0
0.0,0.0,0.0,0.0
148.256,-17.174,5.639,29.0
49.164,-5.702,3.25,24.0
49.522,-5.739,3.007,11.0
0.0,0.0,0.0,0.0
108.093,-12.507,5.391,2.0
0.0,0.0,0.0,0.0
148.211,-17.125,5.799,23.0
49.452,-5.721,3.324,24.0
49.484,-5.72,3.059,20.0
0.0,0.0,0.0,0.0
107.992,-12.461,5.504,15.0
111.056,-12.804,5.064,1.0
148.239,-17.078,5.963,13.0
49.15,-5.669,3.358,23.0
49.681,-5.725,3.126,23.0
107.876,-12.419,6.208,2.0
108.018,-12.425,5.622,18.0
110.987,-12.754,5.18,12.0
148.435,-17.044,6.129,4.0
49.203,-5.657,3.414,24.0
49.696,-5.708,3.18,24.0
107.505,-12.334,6.3,11.0
107.986,-12.376,5.737,6.0
110.855,-12.693,5.291,16.0
0.0,0.0,0.0,0.0
48.79,-5.589,3.438,29.0
49.494,-5.663,3.219,24.0
107.43,-12.279,6.408,16.0
0.0,0.0,0.0,0.0
108.783,-12.406,5.305,7.0
0.0,0.0,0.0,0.0
48.671,-5.553,3.48,40.0
49.107,-5.595,3.246,23.0
107.841,-12.273,6.545,16.0
0.0,0.0,0.0,0.0
108.265,-12.292,5.391,17.0
111.071,-12.597,4.933,2.0
48.383,-5.495,3.509,31.0
48.881,-5.544,3.281,40.0
49.067,-5.558,3.027,8.0
108.174,-12.238,6.08,1.0
108.131,-12.218,5.494,15.0
111.034,-12.532,5.041,15.0
48.835,-5.519,3.591,23.0
48.785,-5.506,3.322,22.0
49.045,-5.528,3.074,21.0
108.359,-12.197,6.195,6.0
107.975,-12.138,5.59,11.0
111.049,-12.468,5.149,6.0
49.135,-5.524,3.661,24.0
48.716,-5.469,3.365,37.0
49.062,-5.5,3.123,22.0
49.15,-5.502,2.857,20.0
107.925,-12.065,5.691,4.0
108.508,-12.113,5.136,18.0
49.44,-5.527,3.73,19.0
48.72,-5.438,3.411,31.0
49.067,-5.469,3.169,12.0
49.134,-5.468,2.902,38.0
49.322,-5.481,2.646,0.0
108.611,-12.052,5.241,18.0
49.406,-5.49,3.774,4.0
48.891,-5.424,3.468,23.0
49.072,-5.436,3.214,5.0
49.123,-5.432,2.946,26.0
49.237,-5.436,2.686,6.0
108.307,-11.942,5.322,19.0
48.725,-5.38,3.766,15.0
49.071,-5.409,3.525,29.0
48.567,-5.344,3.225,21.0
49.069,-5.39,2.986,3.0
49.174,-5.393,2.726,18.0
107.937,-11.82,5.399,22.0
48.676,-5.338,3.805,28.0
49.086,-5.373,3.569,25.0
48.526,-5.303,3.264,32.0
108.066,-11.788,6.67,17.0
49.233,-5.361,2.771,15.0
107.843,-11.724,5.485,19.0
48.559,-5.287,3.837,18.0
49.207,-5.347,3.619,31.0
48.659,-5.278,3.314,22.0
48.582,-5.26,3.039,11.0
49.343,-5.333,2.818,12.0
107.895,-11.641,5.576,16.0
48.554,-5.246,3.876,40.0
49.239,-5.31,3.661,13.0
49.239,-5.3,3.393,22.0
48.523,-5.212,3.074,22.0
49.367,-5.293,2.858,15.0
107.875,-11.547,5.659,10.0
48.565,-5.205,3.916,16.0
48.829,-5.223,3.67,7.0
49.224,-5.255,3.43,35.0
48.498,-5.167,3.11,37.0
49.364,-5.249,2.896,9.0
108.763,-11.544,5.789,17.0
48.624,-5.168,3.957,3.0
48.754,-5.171,3.7,19.0
49.235,-5.211,3.468,23.0
48.525,-5.126,3.147,37.0
107.807,-11.366,6.403,17.0
49.48,-5.206,2.668,4.0
40.462,-4.263,3.322,4.0
48.673,-5.117,3.729,30.0
49.36,-5.178,3.511,18.0
48.547,-5.082,3.183,26.0
107.83,-11.265,6.481,20.0
107.775,-11.236,5.888,16.0
40.411,-4.219,3.346,26.0
48.716,-5.074,3.766,18.0
49.338,-5.128,3.543,25.0
107.274,-11.125,7.107,13.0
107.581,-11.133,6.537,18.0
108.045,-11.157,5.975,18.0
40.337,-4.171,3.367,35.0
48.244,-4.977,3.762,22.0
49.381,-5.082,3.579,23.0
107.272,-11.015,7.176,16.0
107.527,-11.016,6.604,22.0
108.094,-11.051,6.046,17.0
40.334,-4.129,3.392,38.0
48.011,-4.903,3.774,20.0
49.482,-5.041,3.617,22.0
49.468,-5.027,3.339,13.0
