X,Y,Z,Reflectivity
84.778,0.986,3.739,4.0
19.655,0.226,0.752,9.0
19.657,0.225,0.637,12.0
19.671,0.223,0.52,9.0
19.716,0.221,0.406,11.0
19.738,0.22,0.292,11.0
185.753,2.068,7.811,17.0
19.647,0.216,0.711,11.0
19.665,0.214,0.597,9.0
19.695,0.213,0.48,10.0
19.73,0.211,0.366,11.0
19.749,0.209,0.251,13.0
19.698,0.208,0.787,1.0
19.653,0.206,0.671,10.0
19.695,0.204,0.557,10.0
19.719,0.202,0.441,9.0
19.724,0.2,0.326,8.0
19.718,0.198,0.211,12.0
19.688,0.197,0.747,10.0
19.675,0.195,0.632,10.0
19.692,0.192,0.518,9.0
19.68,0.19,0.401,9.0
19.675,0.188,0.286,8.0
19.673,0.186,0.171,10.0
19.653,0.184,0.706,10.0
19.649,0.182,0.591,9.0
19.647,0.18,0.477,9.0
19.651,0.178,0.36,10.0
19.65,0.175,0.245,10.0
19.666,0.173,0.131,12.0
19.625,0.171,0.665,10.0
19.621,0.169,0.551,9.0
19.628,0.167,0.436,9.0
19.63,0.164,0.32,10.0
19.664,0.162,0.206,14.0
19.646,0.16,0.091,12.0
19.61,0.157,0.625,11.0
19.604,0.155,0.511,11.0
19.615,0.153,0.396,10.0
19.613,0.15,0.28,10.0
19.656,0.148,0.166,14.0
19.647,0.145,0.051,16.0
19.591,0.143,0.585,13.0
19.609,0.141,0.471,12.0
19.606,0.138,0.357,10.0
19.643,0.136,0.241,14.0
19.643,0.133,0.126,14.0
19.647,0.13,0.012,15.0
19.601,0.128,0.546,18.0
19.603,0.126,0.432,14.0
19.607,0.123,0.317,11.0
19.646,0.12,0.201,16.0
19.642,0.118,0.087,13.0
19.658,0.115,-0.026,11.0
19.598,0.112,0.506,18.0
19.617,0.11,0.392,19.0
19.601,0.107,0.278,12.0
19.65,0.104,0.162,13.0
19.658,0.101,0.048,10.0
19.706,0.099,-0.066,2.0
19.613,0.096,0.468,26.0
19.617,0.093,0.354,19.0
19.618,0.09,0.239,14.0
19.668,0.088,0.124,12.0
19.726,0.085,0.009,15.0
19.747,0.082,-0.105,11.0
19.614,0.079,0.43,25.0
19.604,0.076,0.315,15.0
19.638,0.073,0.201,12.0
19.722,0.07,0.086,23.0
19.755,0.067,-0.028,67.0
19.762,0.065,-0.143,61.0
19.61,0.061,0.392,18.0
19.617,0.058,0.278,11.0
19.696,0.056,0.164,10.0
19.747,0.053,0.048,53.0
19.763,0.049,-0.066,53.0
19.769,0.046,-0.181,13.0
19.615,0.043,0.354,14.0
19.624,0.04,0.24,15.0
19.747,0.037,0.127,10.0
19.727,0.034,0.01,14.0
19.747,0.03,-0.104,7.0
19.743,0.027,-0.219,39.0
19.623,0.024,0.317,15.0
19.658,0.021,0.203,11.0
19.767,0.018,0.089,7.0
19.74,0.014,-0.027,151.0
19.79,0.011,-0.142,0.0
19.724,0.008,-0.256,0.0
19.632,0.004,0.28,13.0
19.796,0.001,0.167,2.0
19.743,-0.002,0.051,6.0
19.75,-0.005,-0.065,3.0
19.776,-0.008,-0.18,0.0
0.0,0.0,0.0,0.0
19.648,-0.015,0.243,16.0
19.693,-0.019,0.129,7.0
19.706,-0.022,0.014,14.0
19.731,-0.026,-0.102,10.0
19.755,-0.029,-0.216,3.0
32.083,-0.054,-0.538,0.0
19.654,-0.036,0.206,14.0
19.697,-0.04,0.092,16.0
19.708,-0.044,-0.021,16.0
19.73,-0.047,-0.138,13.0
19.757,-0.051,-0.253,13.0
19.786,-0.055,-0.368,1.0
19.699,-0.058,0.17,18.0
19.702,-0.062,0.056,15.0
19.711,-0.066,-0.058,13.0
19.718,-0.069,-0.174,15.0
19.756,-0.073,-0.289,15.0
19.766,-0.077,-0.404,13.0
19.706,-0.081,0.134,16.0
19.708,-0.084,0.02,15.0
19.7,-0.088,-0.094,15.0
19.716,-0.092,-0.21,16.0
19.744,-0.096,-0.325,14.0
19.746,-0.1,-0.44,15.0
19.728,-0.104,0.099,12.0
19.717,-0.107,-0.014,12.0
19.712,-0.111,-0.129,16.0
19.721,-0.115,-0.245,17.0
19.738,-0.119,-0.36,17.0
19.736,-0.123,-0.475,17.0
19.765,-0.128,0.064,7.0
19.758,-0.131,-0.049,10.0
19.726,-0.135,-0.164,16.0
19.72,-0.139,-0.28,17.0
19.729,-0.143,-0.394,17.0
19.753,-0.147,-0.51,19.0
19.787,-0.152,0.03,0.0
19.748,-0.155,-0.084,11.0
19.744,-0.159,-0.198,13.0
19.741,-0.164,-0.315,13.0
19.743,-0.168,-0.429,14.0
19.754,-0.172,-0.544,10.0
0.0,0.0,0.0,0.0
19.771,-0.181,-0.118,5.0
19.766,-0.184,-0.232,9.0
19.755,-0.189,-0.349,9.0
19.781,-0.193,-0.464,2.0
24.025,-0.24,-0.703,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
36.79,-0.391,-0.495,0.0
0.0,0.0,0.0,0.0
26.189,-0.29,-0.659,0.0
22.934,-0.259,-0.709,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
34.03,-0.406,-0.514,0.0
29.043,-0.353,-0.61,0.0
25.019,-0.31,-0.671,1.0
22.354,-0.282,-0.729,1.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
24.563,-0.337,-0.699,0.0
21.584,-0.302,-0.739,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
30.987,-0.454,-0.57,0.0
26.576,-0.396,-0.645,0.0
23.443,-0.354,-0.705,0.0
