X,Y,Z,Reflectivity
22.016,-2.039,-0.621,1.0
19.994,-1.849,-0.669,0.0
18.126,-1.673,-0.702,0.0
16.331,-1.505,-0.721,10.0
15.414,-1.419,-0.762,0.0
14.337,-1.318,-0.784,0.0
22.708,-2.084,-0.609,1.0
20.507,-1.879,-0.658,1.0
18.588,-1.7,-0.695,0.0
16.377,-1.496,-0.701,9.0
15.731,-1.434,-0.756,0.0
14.543,-1.324,-0.776,1.0
23.365,-2.124,-0.596,1.0
21.009,-1.906,-0.646,0.0
19.0,-1.721,-0.685,1.0
16.615,-1.502,-0.688,2.0
16.16,-1.459,-0.755,2.0
14.834,-1.337,-0.772,0.0
24.006,-2.16,-0.58,1.0
21.539,-1.934,-0.634,1.0
19.542,-1.752,-0.678,1.0
17.804,-1.593,-0.714,0.0
16.275,-1.453,-0.739,9.0
15.146,-1.35,-0.768,0.0
24.837,-2.211,-0.567,1.0
22.13,-1.966,-0.622,1.0
19.89,-1.763,-0.664,3.0
18.15,-1.606,-0.704,0.0
16.33,-1.442,-0.719,8.0
15.469,-1.363,-0.763,0.0
25.544,-2.248,-0.549,1.0
22.74,-1.997,-0.609,1.0
20.495,-1.796,-0.657,1.0
18.583,-1.625,-0.696,0.0
16.38,-1.429,-0.7,6.0
15.752,-1.372,-0.757,0.0
26.207,-2.279,-0.529,1.0
23.377,-2.028,-0.595,1.0
21.048,-1.822,-0.647,0.0
19.027,-1.643,-0.688,1.0
16.721,-1.441,-0.693,1.0
16.158,-1.39,-0.755,2.0
27.062,-2.324,-0.511,1.0
24.041,-2.06,-0.581,1.0
21.556,-1.843,-0.635,1.0
19.455,-1.659,-0.678,0.0
17.796,-1.514,-0.715,0.0
16.282,-1.382,-0.74,3.0
27.954,-2.37,-0.492,1.0
24.85,-2.101,-0.569,1.0
22.149,-1.868,-0.624,1.0
19.925,-1.676,-0.669,0.0
18.153,-1.523,-0.706,0.0
16.307,-1.365,-0.72,1.0
28.89,-2.415,-0.472,1.0
25.55,-2.13,-0.552,1.0
22.735,-1.89,-0.612,1.0
20.402,-1.692,-0.659,0.0
18.555,-1.534,-0.698,1.0
16.417,-1.354,-0.704,1.0
29.692,-2.446,-0.447,1.0
26.114,-2.145,-0.532,1.0
23.317,-1.91,-0.598,1.0
20.931,-1.709,-0.65,0.0
18.98,-1.546,-0.69,1.0
17.262,-1.402,-0.719,0.0
30.746,-2.494,-0.425,1.0
26.816,-2.169,-0.513,1.0
23.941,-1.931,-0.585,1.0
21.485,-1.727,-0.641,1.0
19.403,-1.556,-0.681,0.0
17.728,-1.417,-0.717,0.0
32.085,-2.562,-0.405,1.0
27.783,-2.211,-0.497,1.0
24.753,-1.964,-0.574,1.0
21.956,-1.737,-0.628,1.0
19.87,-1.567,-0.674,0.0
18.064,-1.42,-0.708,0.0
33.472,-2.627,-0.381,1.0
28.584,-2.237,-0.477,1.0
25.383,-1.98,-0.558,1.0
22.485,-1.748,-0.616,1.0
20.263,-1.57,-0.663,0.0
18.463,-1.426,-0.702,1.0
35.159,-2.712,-0.359,0.0
29.453,-2.264,-0.457,1.0
26.023,-1.993,-0.542,1.0
23.076,-1.762,-0.605,1.0
20.766,-1.58,-0.654,0.0
18.821,-1.427,-0.693,1.0
0.0,0.0,0.0,0.0
30.143,-2.275,-0.432,1.0
26.599,-2.0,-0.523,1.0
23.588,-1.767,-0.591,1.0
21.231,-1.585,-0.645,0.0
19.193,-1.428,-0.685,0.0
39.915,-2.965,-0.315,0.0
31.545,-2.335,-0.416,1.0
27.208,-2.007,-0.504,1.0
24.259,-1.782,-0.58,1.0
21.746,-1.592,-0.636,0.0
19.613,-1.43,-0.678,0.0
40.462,-2.947,-0.274,0.0
32.351,-2.347,-0.391,1.0
28.125,-2.033,-0.489,1.0
24.915,-1.794,-0.569,1.0
22.22,-1.594,-0.625,1.0
20.046,-1.432,-0.67,0.0
0.0,0.0,0.0,0.0
33.916,-2.409,-0.372,1.0
28.89,-2.044,-0.471,1.0
25.525,-1.798,-0.554,1.0
22.774,-1.598,-0.616,1.0
20.452,-1.429,-0.662,0.0
45.562,-3.179,-0.209,0.0
35.531,-2.469,-0.352,0.0
29.575,-2.046,-0.451,1.0
26.066,-1.796,-0.538,1.0
23.241,-1.594,-0.604,1.0
20.829,-1.423,-0.652,0.0
50.434,-3.439,-0.178,3.0
37.707,-2.56,-0.334,1.0
30.258,-2.045,-0.429,1.0
26.695,-1.796,-0.523,1.0
23.679,-1.586,-0.59,1.0
21.491,-1.433,-0.65,0.0
50.452,-3.359,-0.126,2.0
39.478,-2.617,-0.309,0.0
31.235,-2.061,-0.411,1.0
27.262,-1.791,-0.507,2.0
24.275,-1.587,-0.581,1.0
21.444,-1.396,-0.627,0.0
50.423,-3.276,-0.076,0.0
40.476,-2.617,-0.277,0.0
32.339,-2.081,-0.393,1.0
27.902,-1.787,-0.491,2.0
24.917,-1.588,-0.572,1.0
22.177,-1.407,-0.627,0.0
62.323,-3.946,-0.034,0.0
41.987,-2.645,-0.247,0.0
33.385,-2.093,-0.374,0.0
28.534,-1.78,-0.475,1.0
25.38,-1.575,-0.558,1.0
22.415,-1.384,-0.613,0.0
62.452,-3.849,0.024,2.0
0.0,0.0,0.0,0.0
34.553,-2.107,-0.355,0.0
29.112,-1.766,-0.458,1.0
25.857,-1.56,-0.545,1.0
22.935,-1.377,-0.606,3.0
62.894,-3.768,0.082,3.0
50.46,-3.006,-0.203,3.0
37.219,-2.205,-0.348,0.0
29.768,-1.754,-0.441,1.0
26.367,-1.545,-0.531,1.0
23.36,-1.361,-0.596,10.0
62.853,-3.654,0.139,2.0
50.45,-2.916,-0.157,6.0
37.453,-2.152,-0.317,0.0
30.43,-1.739,-0.423,1.0
26.81,-1.523,-0.516,1.0
23.765,-1.342,-0.585,9.0
0.0,0.0,0.0,0.0
50.441,-2.825,-0.114,1.0
40.041,-2.229,-0.304,0.0
31.322,-1.733,-0.409,1.0
27.416,-1.508,-0.505,1.0
24.151,-1.32,-0.574,5.0
0.0,0.0,0.0,0.0
59.207,-3.208,-0.084,2.0
41.794,-2.251,-0.283,0.0
32.259,-1.726,-0.395,1.0
28.105,-1.495,-0.495,7.0
24.557,-1.298,-0.564,5.0
0.0,0.0,0.0,0.0
59.426,-3.11,-0.036,2.0
0.0,0.0,0.0,0.0
32.8,-1.695,-0.375,1.0
28.504,-1.463,-0.479,7.0
25.285,-1.289,-0.561,1.0
0.0,0.0,0.0,0.0
59.827,-3.021,0.008,4.0
0.0,0.0,0.0,0.0
33.9,-1.688,-0.362,1.0
28.828,-1.426,-0.463,7.0
25.676,-1.262,-0.551,1.0
0.0,0.0,0.0,0.0
60.057,-2.92,0.053,1.0
50.449,-2.435,-0.226,0.0
34.016,-1.63,-0.339,1.0
29.286,-1.393,-0.449,8.0
26.039,-1.23,-0.539,1.0
