X,Y,Z,Reflectivity
37.786,1.818,4.974,48.0
37.937,1.831,4.777,43.0
37.931,1.836,4.56,63.0
41.666,2.023,4.768,27.0
54.291,2.644,5.904,44.0
41.463,2.026,4.274,13.0
37.644,1.854,4.947,56.0
37.638,1.859,4.73,65.0
38.119,1.888,4.573,41.0
54.261,2.696,6.196,15.0
41.832,2.084,4.539,20.0
41.502,2.074,4.267,17.0
37.784,1.903,4.954,47.0
37.752,1.907,4.734,52.0
54.226,2.747,6.49,13.0
41.817,2.124,4.762,16.0
41.708,2.125,4.512,44.0
41.525,2.121,4.257,12.0
38.078,1.96,4.981,37.0
37.67,1.944,4.711,65.0
44.734,2.315,5.339,5.0
42.024,2.181,4.771,27.0
41.766,2.173,4.505,16.0
62.953,3.285,6.432,20.0
38.314,2.014,4.998,51.0
37.767,1.99,4.71,42.0
42.04,2.221,5.002,17.0
41.692,2.208,4.718,21.0
41.671,2.212,4.478,16.0
62.934,3.351,6.405,21.0
38.487,2.064,5.005,47.0
37.741,2.029,4.691,49.0
41.684,2.246,4.942,19.0
38.308,2.069,4.319,55.0
41.611,2.253,4.454,17.0
53.184,2.887,5.39,27.0
42.317,2.313,5.484,4.0
37.807,2.071,4.682,43.0
41.622,2.286,4.916,4.0
38.297,2.107,4.3,66.0
41.863,2.309,4.461,15.0
63.084,3.488,6.364,15.0
45.844,2.553,5.919,4.0
37.901,2.115,4.675,34.0
38.392,2.147,4.515,14.0
38.343,2.149,4.286,64.0
41.862,2.351,4.44,12.0
63.149,3.555,6.338,16.0
38.084,2.159,4.896,33.0
41.333,2.349,5.076,3.0
38.251,2.178,4.478,13.0
38.406,2.191,4.272,27.0
63.104,3.607,6.658,8.0
41.573,2.381,4.149,31.0
38.134,2.2,4.881,53.0
38.394,2.219,4.693,14.0
38.234,2.213,4.454,38.0
38.372,2.226,4.245,56.0
0.0,0.0,0.0,0.0
41.441,2.413,4.111,38.0
38.019,2.23,4.843,41.0
38.369,2.254,4.666,17.0
38.299,2.254,4.437,43.0
38.309,2.259,4.214,57.0
52.963,3.128,5.523,26.0
41.441,2.452,4.084,41.0
37.991,2.264,4.814,62.0
41.382,2.47,5.005,19.0
38.196,2.284,4.4,42.0
38.394,2.299,4.198,50.0
63.606,3.816,6.59,14.0
41.419,2.489,4.054,61.0
38.046,2.302,4.795,60.0
41.362,2.507,4.973,5.0
38.121,2.314,4.364,70.0
38.321,2.329,4.163,64.0
63.749,3.882,6.559,31.0
41.446,2.528,4.027,40.0
38.167,2.343,4.782,49.0
38.12,2.344,4.555,58.0
38.18,2.351,4.342,58.0
38.383,2.366,4.141,51.0
63.474,3.92,6.483,26.0
63.556,3.93,6.128,14.0
46.273,2.881,5.762,7.0
38.126,2.377,4.527,63.0
38.384,2.396,4.336,54.0
38.286,2.393,4.1,16.0
63.822,3.995,6.468,38.0
70.382,4.412,6.73,15.0
44.539,2.81,5.51,11.0
38.092,2.406,4.492,63.0
38.369,2.427,4.302,57.0
64.095,4.059,6.812,36.0
63.455,4.024,6.379,22.0
63.58,4.037,6.026,13.0
41.213,2.634,5.063,8.0
38.129,2.439,4.463,64.0
38.33,2.455,4.265,67.0
63.531,4.074,6.697,26.0
63.428,4.072,6.321,20.0
63.509,4.083,5.964,19.0
38.263,2.475,4.667,42.0
38.191,2.473,4.436,70.0
38.403,2.489,4.239,51.0
63.884,4.146,6.676,40.0
63.409,4.12,6.261,9.0
70.377,4.578,6.545,11.0
38.235,2.502,4.627,38.0
38.247,2.505,4.407,58.0
38.601,2.531,4.225,51.0
64.173,4.212,6.646,25.0
54.341,3.571,5.315,12.0
70.399,4.63,6.481,14.0
38.385,2.54,4.608,37.0
38.256,2.533,4.371,59.0
38.812,2.572,4.21,46.0
64.362,4.27,6.603,8.0
70.527,4.684,6.829,11.0
63.378,4.212,5.773,28.0
38.492,2.573,4.583,55.0
38.232,2.558,4.33,63.0
38.828,2.6,4.173,39.0
64.187,4.301,6.521,35.0
0.0,0.0,0.0,0.0
70.566,4.737,6.357,8.0
38.414,2.593,4.534,67.0
38.263,2.585,4.294,41.0
64.135,4.336,6.827,33.0
71.331,4.826,7.173,18.0
70.507,4.773,6.684,38.0
65.142,4.414,5.8,29.0
38.356,2.614,4.486,65.0
42.002,2.863,4.669,5.0
64.147,4.375,6.76,23.0
54.315,3.708,5.403,12.0
70.571,4.821,6.614,46.0
65.043,4.446,5.721,39.0
38.327,2.634,4.441,61.0
41.898,2.881,4.611,15.0
64.18,4.415,6.693,27.0
65.191,4.487,6.414,25.0
70.747,4.873,6.552,45.0
64.182,4.424,5.574,39.0
38.334,2.656,4.399,62.0
41.912,2.905,4.566,24.0
64.192,4.451,6.621,25.0
70.798,4.912,6.886,27.0
70.787,4.913,6.476,23.0
63.792,4.431,5.468,28.0
38.364,2.678,4.358,55.0
41.919,2.927,4.518,11.0
64.22,4.486,6.55,10.0
70.864,4.952,6.81,34.0
64.379,4.5,5.815,27.0
63.802,4.462,5.395,16.0
38.385,2.698,4.315,51.0
64.413,4.529,6.867,39.0
67.573,4.752,6.812,42.0
70.893,4.987,6.729,46.0
64.411,4.533,5.741,22.0
63.919,4.5,5.329,23.0
38.615,2.732,4.294,22.0
64.487,4.562,6.796,40.0
67.716,4.792,6.743,18.0
70.98,5.024,6.65,42.0
64.141,4.541,5.639,34.0
64.247,4.55,5.278,40.0
38.833,2.763,4.27,47.0
38.548,2.743,4.015,48.0
67.753,4.822,6.663,13.0
64.032,4.558,5.92,32.0
63.982,4.555,5.545,38.0
64.216,4.573,5.195,39.0
41.737,2.985,4.536,30.0
67.647,4.839,6.959,11.0
64.007,4.579,6.213,18.0
64.127,4.587,5.847,32.0
64.094,4.586,5.473,38.0
64.504,4.616,5.136,39.0
41.642,2.992,4.472,43.0
67.483,4.849,6.855,16.0
64.033,4.601,6.133,24.0
63.89,4.591,5.742,33.0
63.752,4.581,5.362,37.0
65.011,4.672,5.092,40.0
38.575,2.784,4.092,32.0
38.876,2.805,3.898,9.0
71.191,5.136,6.726,27.0
63.891,4.609,5.66,26.0
63.679,4.594,5.272,34.0
65.131,4.699,5.016,31.0
38.576,2.794,4.04,64.0
67.814,4.91,6.709,10.0
71.124,5.149,6.624,16.0
64.011,4.633,5.584,18.0
63.979,4.631,5.211,38.0
64.989,4.703,4.918,51.0
38.53,2.799,3.984,64.0
71.866,5.219,7.012,9.0
63.987,4.646,5.872,39.0
63.698,4.624,5.47,33.0
63.962,4.642,5.122,38.0
64.978,4.715,4.829,21.0
38.6,2.811,3.937,53.0
71.611,5.213,6.889,21.0
64.069,4.662,5.791,34.0
63.617,4.629,5.374,39.0
64.046,4.658,5.04,16.0
67.451,4.905,4.919,21.0
38.827,2.833,3.905,65.0
71.233,5.196,6.751,28.0
0.0,0.0,0.0,0.0
63.677,4.641,5.289,37.0
65.273,4.756,5.043,29.0
67.48,4.915,4.824,20.0
38.845,2.839,3.851,27.0
71.13,5.195,6.638,15.0
63.907,4.665,5.593,24.0
64.046,4.673,5.227,40.0
65.026,4.743,4.931,39.0
70.798,5.162,4.96,14.0
64.04,4.683,6.256,19.0
63.844,4.667,5.866,39.0
63.806,4.661,5.492,38.0
63.924,4.667,5.125,39.0
64.983,4.742,4.834,17.0
70.799,5.164,4.858,12.0
64.065,4.687,6.165,21.0
63.829,4.666,5.771,33.0
63.636,4.649,5.384,38.0
0.0,0.0,0.0,0.0
67.408,4.919,4.915,31.0
70.906,5.171,4.76,10.0
71.227,5.209,6.748,17.0
63.934,4.672,5.686,14.0
63.67,4.649,5.292,38.0
65.258,4.762,5.039,36.0
67.472,4.921,4.819,25.0
70.865,5.165,4.653,20.0
71.138,5.198,6.633,12.0
63.909,4.666,5.587,23.0
64.015,4.67,5.225,39.0
64.995,4.738,4.922,40.0
70.776,5.156,4.95,16.0
70.822,5.156,4.544,23.0
63.91,4.663,5.863,37.0
63.746,4.647,5.477,36.0
63.956,4.658,5.124,38.0
64.99,4.73,4.823,16.0
67.542,4.911,4.622,24.0
70.868,5.15,4.44,9.0
63.946,4.656,5.768,16.0
63.612,4.627,5.368,36.0
64.718,4.703,5.086,42.0
67.42,4.895,4.901,13.0
67.529,4.899,4.518,24.0
157.228,11.398,9.613,24.0
63.965,4.646,5.671,18.0
63.827,4.63,5.289,39.0
65.113,4.719,5.017,38.0
70.845,5.13,5.042,26.0
70.835,5.124,4.631,24.0
157.298,11.368,9.375,29.0
63.817,4.62,5.559,15.0
63.969,4.626,5.201,39.0
64.977,4.693,4.906,31.0
70.754,5.105,4.925,9.0
70.837,5.106,4.522,32.0
157.302,11.328,9.133,22.0
63.797,4.601,5.458,33.0
64.384,4.637,5.134,40.0
67.485,4.855,4.99,20.0
67.579,4.856,4.598,38.0
70.793,5.081,4.408,7.0
157.42,11.289,8.895,21.0
63.746,4.577,5.353,29.0
65.21,4.676,5.097,34.0
71.112,5.093,5.147,12.0
70.786,5.063,4.707,8.0
157.531,11.254,9.566,22.0
157.59,11.247,8.659,17.0
63.957,4.569,5.27,40.0
65.214,4.652,4.996,30.0
70.948,5.054,5.024,9.0
70.824,5.039,4.597,37.0
157.663,11.204,9.323,21.0
33.415,2.371,1.783,1.0
64.356,4.571,5.201,36.0
71.111,5.044,5.334,15.0
67.483,4.78,4.671,36.0
70.805,5.008,4.484,8.0
157.652,11.135,9.072,14.0
33.416,2.357,1.73,60.0
64.181,4.53,5.084,38.0
67.201,4.736,4.933,28.0
67.539,4.752,4.566,36.0
172.853,12.146,10.671,19.0
157.777,11.07,8.828,5.0
33.39,2.339,1.675,50.0
65.321,4.578,5.07,42.0
67.199,4.703,4.826,39.0
67.649,4.726,4.466,32.0
67.37,4.699,4.051,3.0
157.832,10.994,8.579,3.0
33.393,2.322,1.622,2.0
0.0,0.0,0.0,0.0
67.408,4.68,4.732,32.0
67.55,4.683,4.351,39.0
67.385,4.663,3.944,8.0
33.384,2.306,1.761,7.0
121.103,8.354,5.691,5.0
67.177,4.634,4.998,39.0
67.616,4.656,4.639,42.0
67.421,4.634,4.236,28.0
128.508,8.818,7.318,12.0
33.383,2.286,1.708,45.0
118.029,8.071,5.359,12.0
67.098,4.587,4.884,44.0
67.605,4.613,4.53,36.0
67.328,4.585,4.122,12.0
