X,Y,Z,Reflectivity
12.302,0.397,-0.861,0.0
12.174,0.391,-0.918,0.0
10.728,0.342,-0.867,0.0
10.153,0.322,-0.876,0.0
9.706,0.305,-0.89,0.0
9.171,0.286,-0.891,0.0
12.549,0.39,-0.864,1.0
10.83,0.331,-0.862,0.0
10.276,0.312,-0.875,0.0
9.774,0.295,-0.885,0.0
9.321,0.279,-0.894,0.0
12.941,0.385,-0.876,1.0
10.995,0.323,-0.862,0.0
10.387,0.303,-0.872,1.0
9.924,0.287,-0.886,0.0
9.436,0.271,-0.894,0.0
13.047,0.372,-0.867,1.0
11.137,0.313,-0.859,0.0
10.407,0.29,-0.86,3.0
10.02,0.277,-0.882,0.0
9.535,0.262,-0.891,0.0
13.361,0.365,-0.871,1.0
11.297,0.304,-0.857,0.0
10.531,0.281,-0.857,0.0
10.123,0.268,-0.878,0.0
9.643,0.253,-0.888,0.0
13.435,0.351,-0.858,0.0
12.12,0.314,-0.839,0.0
11.387,0.292,-0.849,0.0
10.783,0.274,-0.863,0.0
10.283,0.26,-0.878,1.0
9.779,0.245,-0.887,0.0
13.123,0.327,-0.82,0.0
12.306,0.304,-0.835,0.0
11.635,0.285,-0.852,0.0
10.954,0.266,-0.862,0.0
10.371,0.25,-0.871,4.0
9.889,0.236,-0.884,0.0
13.282,0.315,-0.812,0.0
12.478,0.293,-0.829,0.0
11.792,0.275,-0.847,0.0
11.097,0.256,-0.857,0.0
10.407,0.238,-0.859,4.0
10.016,0.227,-0.881,0.0
13.501,0.305,-0.806,0.0
12.677,0.283,-0.825,0.0
11.971,0.265,-0.842,0.0
11.278,0.248,-0.855,0.0
10.582,0.23,-0.859,1.0
10.158,0.219,-0.878,0.0
13.721,0.294,-0.8,0.0
12.907,0.274,-0.821,0.0
12.18,0.256,-0.839,0.0
11.473,0.239,-0.853,0.0
10.832,0.224,-0.863,0.0
10.31,0.211,-0.876,1.0
15.728,0.32,-0.893,0.0
13.134,0.264,-0.816,1.0
12.363,0.246,-0.833,0.0
11.667,0.23,-0.849,0.0
11.005,0.215,-0.86,0.0
10.434,0.202,-0.871,6.0
15.96,0.307,-0.882,0.0
13.39,0.255,-0.811,1.0
12.571,0.237,-0.828,0.0
11.86,0.221,-0.845,0.0
11.167,0.206,-0.855,0.0
10.468,0.191,-0.857,7.0
16.257,0.295,-0.873,0.0
13.577,0.244,-0.801,1.0
12.79,0.227,-0.822,1.0
12.051,0.212,-0.84,0.0
11.381,0.198,-0.854,0.0
10.655,0.183,-0.856,1.0
14.98,0.256,-0.781,1.0
13.838,0.234,-0.794,0.0
13.043,0.218,-0.817,1.0
12.268,0.203,-0.835,0.0
11.603,0.19,-0.851,0.0
10.917,0.176,-0.859,0.0
15.154,0.244,-0.765,1.0
14.236,0.226,-0.794,0.0
13.297,0.209,-0.812,1.0
12.508,0.194,-0.831,1.0
11.791,0.181,-0.846,0.0
11.11,0.168,-0.855,1.0
15.493,0.234,-0.757,0.0
14.583,0.217,-0.789,0.0
13.565,0.2,-0.805,1.0
12.74,0.185,-0.825,1.0
11.999,0.172,-0.84,1.0
11.331,0.161,-0.853,0.0
15.832,0.223,-0.747,0.0
14.912,0.208,-0.782,1.0
13.842,0.19,-0.799,1.0
12.97,0.176,-0.818,1.0
12.214,0.164,-0.834,1.0
11.557,0.153,-0.851,0.0
15.107,0.196,-0.766,2.0
14.163,0.182,-0.793,0.0
13.254,0.168,-0.813,1.0
12.477,0.156,-0.831,1.0
11.763,0.145,-0.845,1.0
15.44,0.187,-0.756,0.0
14.547,0.173,-0.789,0.0
13.529,0.159,-0.806,1.0
12.726,0.148,-0.825,1.0
11.978,0.137,-0.839,1.0
15.831,0.177,-0.747,0.0
14.902,0.165,-0.781,1.0
13.877,0.151,-0.802,3.0
12.987,0.139,-0.818,1.0
12.235,0.129,-0.835,1.0
48.198,0.508,-1.938,40.0
16.431,0.17,-0.746,0.0
15.112,0.154,-0.765,2.0
14.065,0.141,-0.787,1.0
13.255,0.131,-0.811,1.0
12.5,0.122,-0.831,1.0
48.15,0.467,-1.848,3.0
16.997,0.162,-0.74,2.0
15.507,0.145,-0.757,0.0
14.547,0.134,-0.787,1.0
13.577,0.123,-0.806,1.0
12.747,0.114,-0.823,1.0
19.001,0.169,-0.694,1.0
15.95,0.137,-0.748,0.0
14.924,0.126,-0.78,2.0
13.918,0.115,-0.8,2.0
13.043,0.106,-0.818,1.0
19.54,0.159,-0.676,0.0
48.224,0.385,-1.922,4.0
16.629,0.13,-0.749,0.0
15.171,0.117,-0.764,1.0
14.259,0.108,-0.792,1.0
13.318,0.099,-0.809,1.0
20.434,0.151,-0.668,0.0
18.555,0.134,-0.703,1.0
17.192,0.122,-0.741,7.0
15.752,0.11,-0.763,5.0
14.664,0.1,-0.786,1.0
13.67,0.091,-0.804,1.0
21.277,0.142,-0.655,2.0
19.125,0.125,-0.688,1.0
17.277,0.111,-0.711,18.0
15.784,0.099,-0.734,8.0
15.018,0.092,-0.776,2.0
13.99,0.084,-0.796,1.0
21.906,0.131,-0.632,2.0
19.892,0.117,-0.677,1.0
17.925,0.103,-0.703,2.0
17.051,0.096,-0.759,0.0
15.494,0.085,-0.77,2.0
14.392,0.077,-0.791,1.0
22.799,0.122,-0.613,2.0
20.698,0.108,-0.664,1.0
18.794,0.096,-0.7,3.0
17.259,0.086,-0.735,14.0
15.787,0.077,-0.754,24.0
14.796,0.071,-0.784,1.0
23.602,0.112,-0.588,2.0
21.367,0.099,-0.643,2.0
19.269,0.087,-0.68,3.0
17.331,0.076,-0.703,8.0
15.831,0.068,-0.724,1.0
