X,Y,Z,Reflectivity
104.626,-11.09,5.954,38.0
99.267,-10.529,5.12,14.0
108.047,-11.467,4.998,26.0
107.274,-11.393,4.382,91.0
107.369,-11.412,3.815,50.0
188.139,-20.013,5.688,29.0
118.212,-12.588,6.883,25.0
99.218,-10.571,5.248,46.0
108.14,-11.529,5.145,17.0
107.879,-11.508,4.548,51.0
107.367,-11.46,3.957,42.0
123.484,-13.189,3.894,17.0
100.297,-10.726,5.97,16.0
99.249,-10.618,5.379,15.0
105.219,-11.262,5.142,25.0
107.915,-11.556,4.69,53.0
123.895,-13.275,4.727,39.0
123.385,-13.227,4.054,50.0
100.203,-10.755,6.096,13.0
90.605,-9.729,5.028,6.0
105.214,-11.302,5.279,31.0
115.377,-12.398,5.165,22.0
107.022,-11.506,4.221,52.0
123.298,-13.262,4.209,37.0
98.122,-10.567,6.096,9.0
100.307,-10.805,5.697,48.0
99.253,-10.694,5.108,30.0
108.189,-11.66,4.982,18.0
107.778,-11.621,4.39,47.0
107.318,-11.576,3.8,59.0
98.166,-10.601,6.226,11.0
100.297,-10.833,5.827,23.0
99.227,-10.72,5.235,51.0
105.337,-11.382,4.987,27.0
115.66,-12.501,4.86,23.0
107.055,-11.575,3.928,75.0
81.519,-8.825,5.276,12.0
85.975,-9.308,5.104,12.0
118.062,-12.784,6.379,14.0
108.134,-11.711,5.257,5.0
115.657,-12.527,5.007,17.0
106.921,-11.583,4.06,53.0
89.527,-9.712,5.907,3.0
86.024,-9.331,5.218,6.0
100.223,-10.872,5.544,27.0
117.975,-12.798,5.886,23.0
105.703,-11.468,4.711,15.0
107.541,-11.668,4.221,41.0
98.027,-10.651,6.595,9.0
98.59,-10.711,6.107,9.0
125.439,-13.627,7.1,16.0
99.231,-10.779,5.077,30.0
105.601,-11.471,4.84,26.0
107.835,-11.714,4.369,16.0
97.757,-10.634,6.702,14.0
98.555,-10.719,6.229,11.0
86.113,-9.364,4.982,5.0
99.332,-10.799,5.208,65.0
108.2,-11.763,5.095,16.0
115.886,-12.598,4.84,15.0
86.276,-9.392,6.023,7.0
81.502,-8.87,5.254,9.0
