X,Y,Z,Reflectivity
263.489,-13.426,8.907,12.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
167.971,-7.704,2.741,26.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
167.54,-7.351,2.671,29.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
168.018,-7.037,2.608,13.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
40.353,-1.3,0.749,12.0
40.34,-1.285,0.518,19.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
40.334,-1.247,1.177,9.0
40.308,-1.233,0.949,27.0
40.369,-1.22,0.723,21.0
0.0,0.0,0.0,0.0
40.235,-1.189,0.264,2.0
40.198,-1.173,0.037,57.0
40.294,-1.167,1.149,16.0
40.363,-1.155,0.923,0.0
40.231,-1.136,0.693,0.0
40.213,-1.122,0.462,36.0
40.181,-1.108,0.236,57.0
40.292,-1.097,0.009,51.0
40.214,-1.085,1.118,50.0
40.19,-1.071,0.891,50.0
40.206,-1.057,0.664,59.0
40.207,-1.043,0.433,53.0
40.248,-1.03,0.206,4.0
0.0,0.0,0.0,0.0
40.207,-1.005,1.088,59.0
40.187,-0.99,0.86,55.0
40.304,-0.979,0.635,94.0
40.298,-0.965,0.403,150.0
40.297,-0.952,0.176,43.0
40.295,-0.938,-0.051,127.0
40.208,-0.925,1.056,61.0
40.204,-0.911,0.829,56.0
40.264,-0.899,0.602,62.0
40.262,-0.885,0.371,0.0
68.169,-1.476,0.242,2.0
53.092,-1.132,-0.11,0.0
40.238,-0.846,1.023,55.0
40.225,-0.832,0.795,55.0
40.23,-0.819,0.568,56.0
40.233,-0.805,0.336,51.0
40.289,-0.793,0.109,54.0
40.316,-0.78,-0.118,43.0
40.234,-0.767,0.988,53.0
40.176,-0.753,0.759,65.0
40.301,-0.742,0.534,2.0
40.245,-0.727,0.301,45.0
40.282,-0.715,0.074,58.0
40.341,-0.703,-0.154,35.0
248.334,-4.26,5.881,50.0
0.0,0.0,0.0,0.0
149.111,-2.461,1.842,12.0
91.542,-1.481,0.603,6.0
61.583,-0.977,0.057,6.0
46.215,-0.718,-0.218,1.0
183.443,-2.8,4.177,47.0
183.391,-2.737,3.135,67.0
147.985,-2.161,1.69,9.0
78.755,-1.124,0.445,4.0
60.717,-0.847,0.0,2.0
42.214,-0.575,-0.239,2.0
79.534,-1.061,1.733,1.0
79.449,-1.033,1.28,159.0
79.641,-1.011,0.832,3.0
