X,Y,Z,Reflectivity
35.543,2.072,-0.224,11.0
30.78,1.802,-0.369,1.0
23.778,1.398,-0.42,5.0
20.454,1.207,-0.479,4.0
18.288,1.084,-0.533,3.0
16.42,0.977,-0.572,3.0
35.296,2.114,-0.263,7.0
29.912,1.799,-0.393,1.0
22.778,1.375,-0.428,4.0
19.932,1.208,-0.49,3.0
17.844,1.086,-0.54,3.0
16.15,0.986,-0.581,4.0
33.515,2.06,-0.288,3.0
29.204,1.801,-0.417,1.0
21.988,1.361,-0.439,4.0
19.474,1.21,-0.502,3.0
17.492,1.091,-0.55,2.0
15.8,0.989,-0.587,2.0
32.746,2.062,-0.32,1.0
24.905,1.574,-0.385,1.0
21.311,1.351,-0.451,4.0
19.009,1.209,-0.512,3.0
17.115,1.093,-0.559,2.0
14.825,0.95,-0.568,4.0
31.277,2.016,-0.343,1.0
24.457,1.581,-0.408,5.0
20.793,1.349,-0.465,4.0
18.557,1.208,-0.522,3.0
16.666,1.089,-0.564,2.0
14.666,0.961,-0.58,13.0
30.357,2.001,-0.371,2.0
23.107,1.528,-0.414,5.0
20.235,1.342,-0.478,3.0
18.065,1.202,-0.531,3.0
16.251,1.085,-0.57,3.0
14.477,0.97,-0.591,18.0
29.641,1.996,-0.399,2.0
22.208,1.5,-0.425,4.0
19.63,1.33,-0.488,3.0
17.594,1.195,-0.539,2.0
15.935,1.086,-0.58,2.0
14.044,0.96,-0.591,13.0
28.985,1.991,-0.427,1.0
21.462,1.479,-0.438,4.0
19.2,1.327,-0.501,3.0
17.18,1.191,-0.548,2.0
15.203,1.057,-0.572,2.0
13.823,0.964,-0.599,12.0
24.435,1.711,-0.391,5.0
20.864,1.465,-0.453,4.0
18.691,1.316,-0.512,3.0
16.786,1.186,-0.557,3.0
14.656,1.038,-0.57,11.0
13.577,0.965,-0.606,13.0
23.248,1.659,-0.402,5.0
20.33,1.454,-0.467,3.0
18.187,1.304,-0.522,3.0
16.358,1.176,-0.565,2.0
14.456,1.042,-0.582,14.0
13.447,0.972,-0.618,12.0
22.383,1.625,-0.416,4.0
19.763,1.439,-0.48,3.0
17.681,1.29,-0.531,2.0
15.97,1.168,-0.572,2.0
13.889,1.019,-0.577,9.0
13.235,0.973,-0.626,8.0
21.601,1.595,-0.43,4.0
19.212,1.422,-0.492,3.0
17.233,1.279,-0.54,2.0
15.269,1.136,-0.568,3.0
13.726,1.024,-0.589,11.0
13.072,0.977,-0.636,9.0
20.951,1.572,-0.446,4.0
18.698,1.406,-0.505,3.0
16.814,1.267,-0.55,2.0
14.529,1.098,-0.56,7.0
13.526,1.024,-0.599,11.0
13.066,0.992,-0.653,10.0
20.367,1.552,-0.461,4.0
18.155,1.386,-0.515,3.0
16.419,1.256,-0.56,2.0
14.056,1.078,-0.561,12.0
13.341,1.026,-0.609,11.0
13.053,1.006,-0.671,8.0
19.839,1.534,-0.477,3.0
17.629,1.366,-0.525,2.0
15.997,1.242,-0.568,2.0
13.777,1.072,-0.569,9.0
13.157,1.026,-0.619,7.0
12.801,1.001,-0.676,3.0
19.166,1.502,-0.487,3.0
17.235,1.354,-0.537,2.0
15.07,1.186,-0.556,2.0
13.594,1.072,-0.58,9.0
13.064,1.033,-0.633,8.0
12.537,0.993,-0.679,3.0
18.666,1.483,-0.501,3.0
16.764,1.334,-0.546,2.0
14.337,1.143,-0.549,7.0
13.502,1.079,-0.596,11.0
13.064,1.046,-0.651,9.0
12.326,0.989,-0.685,2.0
18.135,1.458,-0.512,3.0
16.307,1.314,-0.554,2.0
13.961,1.127,-0.554,12.0
13.34,1.079,-0.607,10.0
13.007,1.054,-0.667,7.0
12.025,0.976,-0.686,2.0
17.656,1.436,-0.523,2.0
0.0,0.0,0.0,0.0
13.795,1.126,-0.567,10.0
13.182,1.078,-0.619,9.0
12.749,1.045,-0.672,3.0
11.8,0.969,-0.69,2.0
17.206,1.415,-0.534,2.0
0.0,0.0,0.0,0.0
13.601,1.123,-0.578,9.0
13.075,1.081,-0.632,9.0
12.455,1.032,-0.674,4.0
11.521,0.956,-0.69,2.0
16.738,1.391,-0.544,2.0
13.924,1.159,-0.532,11.0
13.469,1.123,-0.592,8.0
13.058,1.091,-0.65,10.0
12.316,1.03,-0.684,2.0
11.317,0.949,-0.694,2.0
16.335,1.371,-0.554,1.0
13.831,1.163,-0.548,13.0
13.304,1.12,-0.604,8.0
12.997,1.096,-0.666,8.0
11.995,1.013,-0.684,1.0
11.138,0.942,-0.699,2.0
13.942,1.181,-0.493,13.0
13.747,1.166,-0.565,10.0
13.135,1.116,-0.615,7.0
12.688,1.08,-0.668,2.0
11.729,0.999,-0.685,2.0
10.899,0.93,-0.7,2.0
13.861,1.184,-0.51,14.0
13.598,1.164,-0.578,10.0
13.085,1.121,-0.631,9.0
12.426,1.066,-0.673,4.0
11.51,0.989,-0.689,2.0
10.734,0.924,-0.705,1.0
13.823,1.191,-0.528,13.0
13.485,1.163,-0.593,11.0
13.069,1.129,-0.65,11.0
12.268,1.061,-0.682,1.0
11.289,0.978,-0.692,2.0
10.543,0.914,-0.707,1.0
13.792,1.197,-0.547,14.0
