X,Y,Z,Reflectivity
157.926,8.761,6.074,20.0
157.079,8.758,5.179,15.0
163.418,9.159,4.49,23.0
163.457,9.209,3.577,19.0
106.171,6.012,1.739,1.0
78.926,4.493,0.86,8.0
158.469,9.102,6.138,12.0
157.344,9.08,5.228,16.0
157.401,9.128,4.364,4.0
162.354,9.463,3.592,31.0
140.556,8.233,2.337,26.0
81.536,4.8,0.907,3.0
158.294,9.4,6.166,16.0
157.349,9.387,5.263,13.0
0.0,0.0,0.0,0.0
158.477,9.542,3.538,6.0
33.459,2.024,0.562,1.0
33.444,2.033,0.378,7.0
33.431,2.05,1.308,7.0
33.454,2.06,1.124,154.0
33.457,2.07,0.94,151.0
33.427,2.077,0.752,26.0
33.455,2.088,0.568,5.0
33.436,2.096,0.383,2.0
158.163,10.003,6.215,27.0
158.096,10.04,5.338,32.0
158.187,10.09,4.467,45.0
114.849,7.358,2.597,20.0
139.612,8.982,2.387,53.0
85.197,5.506,0.987,3.0
158.113,10.303,6.229,40.0
158.127,10.345,5.355,37.0
158.128,10.389,4.481,66.0
114.598,7.56,2.601,51.0
139.623,9.249,2.398,22.0
85.226,5.67,0.993,5.0
158.009,10.597,6.237,36.0
158.005,10.638,5.36,34.0
114.9,7.767,3.262,18.0
114.591,7.776,2.607,50.0
114.623,7.81,1.973,11.0
85.078,5.82,0.993,5.0
157.913,10.889,6.237,40.0
157.921,10.932,5.362,31.0
115.038,7.994,3.268,26.0
114.312,7.974,2.601,45.0
114.611,8.026,1.973,12.0
80.68,5.671,0.942,6.0
157.852,11.181,6.233,22.0
157.666,11.209,5.35,20.0
114.912,8.2,3.261,26.0
114.44,8.197,2.601,44.0
139.636,10.04,2.399,58.0
85.468,6.167,0.994,5.0
157.267,11.436,6.203,26.0
157.2,11.471,5.326,23.0
157.26,11.515,4.454,13.0
114.633,8.423,2.597,12.0
66.537,4.906,1.138,40.0
66.565,4.925,0.769,151.0
66.618,4.966,2.621,8.0
133.296,9.97,4.504,12.0
114.773,8.614,3.239,8.0
114.866,8.649,2.591,19.0
132.642,10.022,2.254,9.0
74.679,5.661,0.854,27.0
131.133,10.014,5.144,15.0
130.978,10.034,4.408,12.0
103.284,7.937,2.901,23.0
130.656,10.074,2.928,13.0
102.974,7.965,1.735,7.0
74.502,5.781,0.841,24.0
128.796,10.065,5.033,11.0
128.675,10.086,4.31,12.0
74.661,5.871,2.084,12.0
74.586,5.883,1.658,29.0
74.558,5.899,1.242,37.0
74.406,5.906,0.825,29.0
74.574,5.961,2.899,19.0
74.53,5.976,2.48,31.0
74.511,5.992,2.064,37.0
74.53,6.012,1.641,36.0
74.52,6.029,1.224,35.0
74.364,6.036,0.807,28.0
74.517,6.09,2.879,32.0
74.521,6.107,2.463,27.0
74.558,6.128,2.046,25.0
74.602,6.149,1.623,34.0
74.651,6.172,1.207,10.0
74.321,6.163,0.787,26.0
122.403,10.217,4.697,11.0
122.346,10.24,4.009,13.0
34.316,2.88,0.932,2.0
34.287,2.885,0.736,32.0
66.31,5.596,1.052,6.0
66.244,5.607,0.681,27.0
34.277,2.92,1.304,49.0
34.276,2.927,1.112,12.0
34.269,2.934,0.92,34.0
34.282,2.943,0.725,27.0
34.247,2.948,0.532,5.0
34.325,2.963,0.341,2.0
120.625,10.481,4.55,50.0
120.65,10.51,3.874,52.0
120.636,10.535,3.196,51.0
120.643,10.563,2.508,33.0
34.143,2.997,0.518,5.0
74.39,6.547,0.712,11.0
120.627,10.683,4.504,51.0
120.657,10.713,3.827,50.0
120.652,10.739,3.15,51.0
120.674,10.766,2.46,31.0
34.132,3.053,0.504,4.0
65.364,5.862,0.599,16.0
115.287,10.402,4.258,17.0
115.075,10.406,3.602,19.0
33.529,3.039,0.861,9.0
33.55,3.048,0.669,6.0
33.58,3.058,0.481,9.0
13.873,1.266,0.121,8.0
13.873,1.274,0.506,6.0
13.857,1.275,0.427,15.0
13.845,1.277,0.349,16.0
13.839,1.279,0.27,16.0
13.845,1.283,0.192,21.0
13.845,1.286,0.114,26.0
13.848,1.293,0.498,30.0
