X,Y,Z,Reflectivity
32.752,1.845,-0.315,1.0
28.803,1.614,-0.435,1.0
21.645,1.206,-0.446,4.0
19.408,1.076,-0.508,3.0
17.502,0.965,-0.554,4.0
15.85,0.869,-0.589,5.0
35.331,1.921,-0.331,1.0
28.975,1.567,-0.43,2.0
21.905,1.178,-0.445,4.0
19.475,1.041,-0.505,3.0
17.582,0.935,-0.552,2.0
15.925,0.842,-0.587,4.0
0.0,0.0,0.0,0.0
29.081,1.516,-0.423,2.0
22.152,1.148,-0.444,4.0
19.646,1.012,-0.503,3.0
17.715,0.907,-0.55,2.0
16.082,0.819,-0.588,2.0
33.782,1.704,-0.295,2.0
29.247,1.466,-0.416,2.0
22.367,1.115,-0.44,4.0
19.84,0.983,-0.501,3.0
17.895,0.881,-0.55,2.0
16.213,0.794,-0.587,3.0
35.579,1.725,-0.298,5.0
29.584,1.425,-0.409,2.0
22.778,1.09,-0.439,5.0
20.107,0.957,-0.5,3.0
17.989,0.85,-0.545,3.0
16.319,0.767,-0.584,3.0
35.653,1.659,-0.284,7.0
29.823,1.378,-0.4,2.0
23.177,1.064,-0.438,5.0
20.303,0.926,-0.496,3.0
18.16,0.823,-0.543,4.0
16.465,0.741,-0.582,4.0
35.765,1.594,-0.269,7.0
30.087,1.332,-0.39,2.0
23.656,1.04,-0.436,5.0
20.507,0.895,-0.492,4.0
18.367,0.796,-0.54,4.0
16.634,0.716,-0.58,2.0
35.912,1.53,-0.253,10.0
30.419,1.286,-0.38,2.0
24.148,1.014,-0.433,5.0
20.772,0.866,-0.487,4.0
18.617,0.77,-0.538,3.0
16.862,0.693,-0.579,2.0
36.138,1.468,-0.236,12.0
30.859,1.244,-0.369,2.0
24.453,0.979,-0.425,2.0
20.957,0.832,-0.48,4.0
18.889,0.744,-0.536,3.0
17.146,0.67,-0.579,2.0
36.329,1.405,-0.217,25.0
31.259,1.199,-0.356,2.0
24.589,0.935,-0.413,1.0
21.301,0.804,-0.476,4.0
19.097,0.715,-0.53,3.0
17.35,0.644,-0.576,10.0
36.467,1.338,-0.196,32.0
31.93,1.162,-0.344,1.0
28.297,1.021,-0.458,1.0
21.567,0.771,-0.468,4.0
19.337,0.686,-0.525,3.0
17.529,0.616,-0.571,4.0
36.708,1.275,-0.174,33.0
32.725,1.127,-0.332,1.0
28.655,0.978,-0.446,1.0
22.001,0.744,-0.463,4.0
19.622,0.657,-0.519,3.0
17.75,0.589,-0.566,5.0
39.516,1.294,-0.16,31.0
34.035,1.104,-0.322,1.0
29.116,0.936,-0.432,1.0
22.479,0.716,-0.458,4.0
19.989,0.63,-0.515,3.0
18.003,0.562,-0.561,4.0
0.0,0.0,0.0,0.0
36.136,1.102,-0.316,10.0
29.588,0.893,-0.418,2.0
23.407,0.7,-0.459,5.0
20.396,0.603,-0.51,3.0
18.368,0.537,-0.558,3.0
39.69,1.146,-0.103,39.0
36.366,1.038,-0.29,6.0
30.01,0.848,-0.401,2.0
23.8,0.665,-0.448,1.0
20.728,0.572,-0.502,4.0
18.669,0.51,-0.553,3.0
42.608,1.146,-0.076,7.0
36.587,0.973,-0.262,10.0
30.561,0.803,-0.383,2.0
27.204,0.707,-0.49,2.0
21.039,0.54,-0.492,5.0
18.953,0.481,-0.546,3.0
45.126,1.127,-0.044,8.0
36.889,0.91,-0.234,21.0
31.362,0.764,-0.367,1.0
27.643,0.665,-0.475,1.0
21.44,0.509,-0.484,4.0
19.285,0.452,-0.539,3.0
0.0,0.0,0.0,0.0
37.218,0.847,-0.204,36.0
32.138,0.721,-0.348,1.0
28.285,0.627,-0.461,1.0
21.972,0.48,-0.476,4.0
19.649,0.423,-0.531,4.0
47.51,1.006,0.036,24.0
37.978,0.792,-0.173,46.0
33.098,0.68,-0.328,1.0
28.96,0.586,-0.445,1.0
22.72,0.453,-0.471,2.0
20.006,0.393,-0.522,5.0
47.977,0.925,0.082,18.0
38.751,0.735,-0.141,40.0
36.732,0.685,-0.33,4.0
29.482,0.541,-0.426,2.0
26.48,0.478,-0.524,1.0
20.374,0.361,-0.512,5.0
0.0,0.0,0.0,0.0
39.502,0.674,-0.105,33.0
36.97,0.62,-0.296,6.0
30.144,0.496,-0.405,2.0
26.915,0.435,-0.505,2.0
21.119,0.335,-0.509,6.0
48.076,0.746,0.177,4.0
44.213,0.673,-0.073,10.0
37.288,0.556,-0.26,13.0
30.861,0.451,-0.383,1.0
27.369,0.392,-0.486,1.0
21.622,0.303,-0.499,4.0
48.087,0.657,0.227,64.0
0.0,0.0,0.0,0.0
37.784,0.493,-0.224,23.0
31.725,0.405,-0.36,1.0
28.136,0.35,-0.469,1.0
22.124,0.269,-0.487,3.0
48.057,0.568,0.278,89.0
47.163,0.543,0.022,41.0
38.273,0.43,-0.185,46.0
32.876,0.359,-0.337,1.0
28.925,0.307,-0.451,2.0
25.831,0.267,-0.54,1.0
48.048,0.48,0.331,111.0
47.908,0.465,0.076,58.0
39.041,0.367,-0.145,43.0
37.293,0.339,-0.341,0.0
29.582,0.26,-0.427,2.0
26.429,0.225,-0.522,2.0
48.07,0.394,0.386,101.0
48.032,0.379,0.131,65.0
39.883,0.302,-0.102,15.0
37.639,0.274,-0.3,3.0
30.295,0.211,-0.402,2.0
27.034,0.18,-0.502,1.0
48.206,0.307,0.445,58.0
55.0,0.334,0.216,64.0
0.0,0.0,0.0,0.0
37.966,0.208,-0.257,11.0
31.302,0.163,-0.378,1.0
27.73,0.136,-0.481,1.0
59.337,0.273,0.62,74.0
59.363,0.255,0.305,30.0
46.676,0.187,-0.006,25.0
38.677,0.143,-0.213,15.0
32.6,0.112,-0.353,1.0
28.613,0.089,-0.461,2.0
79.462,0.225,0.929,151.0
76.104,0.194,0.487,21.0
47.973,0.108,0.053,21.0
39.391,0.077,-0.168,40.0
33.542,0.056,-0.32,0.0
29.367,0.041,-0.436,2.0
79.465,0.088,1.03,151.0
79.342,0.065,0.609,27.0
0.0,0.0,0.0,0.0
40.805,0.01,-0.121,17.0
38.284,0.0,-0.316,2.0
30.087,-0.008,-0.408,2.0
79.459,-0.045,1.132,151.0
79.433,-0.068,0.713,150.0
61.554,-0.069,0.227,12.0
0.0,0.0,0.0,0.0
38.784,-0.065,-0.27,4.0
31.242,-0.061,-0.382,2.0
79.458,-0.179,1.237,151.0
79.466,-0.201,0.818,151.0
76.387,-0.214,0.384,9.0
46.092,-0.142,-0.015,14.0
39.275,-0.132,-0.219,6.0
32.531,-0.118,-0.353,1.0
79.447,-0.31,1.345,164.0
79.461,-0.333,0.927,152.0
76.727,-0.343,0.491,14.0
50.691,-0.24,0.052,15.0
40.629,-0.203,-0.171,5.0
33.722,-0.177,-0.32,0.0
79.445,-0.44,1.455,170.0
79.454,-0.462,1.037,171.0
79.355,-0.484,0.619,59.0
53.098,-0.338,0.13,6.0
