X,Y,Z,Reflectivity
8.208,0.485,-0.775,1.0
8.137,0.48,-0.815,1.0
8.163,0.481,-0.865,0.0
8.152,0.48,-0.912,0.0
8.085,0.476,-0.951,0.0
7.969,0.468,-0.984,0.0
8.232,0.481,-0.786,1.0
8.246,0.481,-0.834,1.0
8.23,0.479,-0.88,0.0
8.249,0.48,-0.931,0.0
8.178,0.475,-0.97,0.0
7.807,0.453,-0.971,0.0
8.335,0.48,-0.803,2.0
8.336,0.48,-0.851,1.0
8.342,0.479,-0.9,0.0
8.317,0.477,-0.946,0.0
8.298,0.476,-0.992,0.0
8.411,0.478,-0.818,2.0
8.419,0.478,-0.867,0.0
8.411,0.477,-0.915,0.0
8.366,0.474,-0.959,0.0
8.265,0.467,-0.995,0.0
8.489,0.476,-0.833,2.0
8.471,0.474,-0.88,0.0
8.492,0.474,-0.931,0.0
8.462,0.472,-0.977,0.0
8.175,0.455,-0.991,0.0
7.356,0.409,-0.935,0.0
8.557,0.472,-0.847,1.0
8.59,0.473,-0.899,0.0
8.546,0.47,-0.944,0.0
8.493,0.466,-0.988,0.0
7.346,0.402,-0.939,0.0
8.617,0.468,-0.86,1.0
8.661,0.47,-0.914,0.0
8.651,0.468,-0.962,0.0
8.429,0.455,-0.987,0.0
7.244,0.39,-0.932,0.0
8.744,0.467,-0.879,0.0
8.759,0.467,-0.93,0.0
8.712,0.464,-0.975,0.0
8.141,0.433,-0.959,0.0
7.242,0.383,-0.937,0.0
8.89,0.467,-0.9,0.0
8.836,0.463,-0.945,0.0
8.696,0.455,-0.98,0.0
7.506,0.391,-0.933,0.0
7.219,0.375,-0.939,0.0
8.983,0.464,-0.915,0.0
8.891,0.458,-0.957,0.0
8.535,0.439,-0.967,0.0
7.452,0.381,-0.931,0.0
7.161,0.365,-0.936,0.0
9.095,0.461,-0.932,0.0
8.93,0.451,-0.966,0.0
8.022,0.404,-0.914,0.0
7.67,0.386,-0.919,0.0
7.434,0.373,-0.933,0.0
7.129,0.357,-0.936,0.0
9.158,0.455,-0.944,0.0
8.944,0.443,-0.973,0.0
8.02,0.396,-0.918,0.0
7.634,0.376,-0.919,0.0
7.396,0.364,-0.933,0.0
7.115,0.349,-0.938,0.0
9.214,0.448,-0.955,0.0
8.506,0.413,-0.93,0.0
8.019,0.388,-0.923,0.0
7.687,0.371,-0.929,0.0
7.363,0.355,-0.932,0.0
7.086,0.34,-0.938,0.0
9.109,0.434,-0.948,0.0
8.294,0.394,-0.911,0.0
7.953,0.377,-0.919,0.0
7.662,0.362,-0.93,0.0
7.315,0.345,-0.93,0.0
7.068,0.332,-0.939,0.0
8.743,0.408,-0.914,0.0
8.273,0.385,-0.912,0.0
7.924,0.367,-0.919,0.0
7.609,0.352,-0.927,0.0
7.343,0.338,-0.936,0.0
7.058,0.324,-0.941,0.0
8.624,0.393,-0.906,0.0
8.232,0.374,-0.911,0.0
7.916,0.358,-0.921,0.0
7.584,0.342,-0.927,0.0
7.297,0.328,-0.933,0.0
7.022,0.315,-0.939,0.0
8.583,0.382,-0.904,0.0
8.219,0.364,-0.913,0.0
7.894,0.349,-0.922,0.0
7.559,0.333,-0.926,0.0
7.297,0.32,-0.936,0.0
7.014,0.307,-0.94,0.0
8.531,0.37,-0.902,0.0
8.206,0.355,-0.914,0.0
7.847,0.338,-0.919,0.0
7.541,0.324,-0.926,0.0
7.277,0.312,-0.936,0.0
7.009,0.299,-0.941,0.0
8.522,0.361,-0.903,0.0
8.183,0.345,-0.914,0.0
7.838,0.329,-0.92,0.0
7.558,0.316,-0.931,0.0
7.271,0.303,-0.937,0.0
6.999,0.291,-0.942,0.0
8.525,0.351,-0.906,0.0
8.175,0.336,-0.915,0.0
7.811,0.319,-0.918,0.0
7.516,0.306,-0.927,0.0
7.241,0.294,-0.935,0.0
6.973,0.282,-0.94,0.0
8.503,0.341,-0.905,0.0
8.157,0.326,-0.914,0.0
7.823,0.311,-0.921,0.0
7.527,0.298,-0.93,0.0
7.225,0.285,-0.934,0.0
6.948,0.273,-0.937,0.0
8.495,0.331,-0.905,0.0
8.126,0.315,-0.912,0.0
7.824,0.302,-0.922,0.0
7.522,0.289,-0.93,0.0
7.224,0.277,-0.934,0.0
6.947,0.265,-0.938,0.0
8.488,0.321,-0.906,0.0
8.133,0.306,-0.914,0.0
7.793,0.292,-0.919,0.0
7.479,0.279,-0.925,0.0
7.218,0.268,-0.934,0.0
6.931,0.256,-0.936,0.0
8.465,0.31,-0.903,0.0
8.131,0.297,-0.914,0.0
7.787,0.283,-0.919,0.0
7.491,0.271,-0.927,0.0
7.227,0.26,-0.936,0.0
6.906,0.247,-0.933,0.0
8.449,0.3,-0.902,0.0
8.111,0.286,-0.912,1.0
7.842,0.275,-0.926,0.0
7.5,0.262,-0.928,0.0
7.22,0.251,-0.935,0.0
6.902,0.239,-0.933,1.0
8.464,0.29,-0.903,0.0
8.121,0.277,-0.912,0.0
7.799,0.265,-0.92,0.0
7.492,0.253,-0.927,0.0
7.226,0.243,-0.935,0.0
6.905,0.231,-0.933,1.0
8.469,0.281,-0.903,0.0
8.117,0.267,-0.911,1.0
7.86,0.258,-0.927,0.0
7.489,0.244,-0.926,0.0
7.239,0.235,-0.936,0.0
6.91,0.223,-0.932,1.0
8.501,0.272,-0.906,0.0
8.134,0.258,-0.912,0.0
7.851,0.248,-0.924,0.0
7.515,0.236,-0.928,0.0
7.227,0.226,-0.933,0.0
6.918,0.215,-0.932,0.0
8.505,0.262,-0.905,0.0
8.158,0.25,-0.913,0.0
7.861,0.239,-0.924,0.0
7.532,0.228,-0.929,0.0
7.243,0.218,-0.934,0.0
6.936,0.207,-0.933,0.0
8.513,0.252,-0.904,0.0
8.166,0.24,-0.912,1.0
7.877,0.23,-0.924,0.0
7.512,0.218,-0.924,0.0
7.259,0.209,-0.934,0.0
6.987,0.2,-0.938,0.0
8.379,0.238,-0.887,0.0
8.173,0.231,-0.911,1.0
7.857,0.22,-0.92,0.0
7.558,0.21,-0.928,0.0
7.248,0.2,-0.931,0.0
7.018,0.193,-0.941,0.0
8.409,0.229,-0.888,0.0
8.181,0.221,-0.909,1.0
7.902,0.212,-0.923,0.0
7.589,0.202,-0.929,0.0
7.286,0.193,-0.933,0.0
7.022,0.184,-0.939,0.0
8.38,0.218,-0.882,0.0
8.188,0.211,-0.907,1.0
7.899,0.203,-0.919,0.0
7.572,0.193,-0.924,0.0
7.301,0.184,-0.932,0.0
7.03,0.176,-0.937,0.0
8.601,0.214,-0.902,0.0
8.201,0.202,-0.905,1.0
7.918,0.194,-0.918,0.0
7.593,0.184,-0.924,0.0
7.305,0.176,-0.929,0.0
7.084,0.169,-0.941,0.0
8.637,0.204,-0.902,0.0
8.237,0.193,-0.906,0.0
7.956,0.185,-0.919,0.0
7.637,0.176,-0.925,0.0
7.342,0.168,-0.931,0.0
7.086,0.161,-0.938,0.0
8.666,0.195,-0.901,0.0
8.291,0.185,-0.907,0.0
7.962,0.176,-0.916,0.0
7.669,0.168,-0.925,0.0
7.363,0.16,-0.929,0.0
7.109,0.153,-0.937,0.0
8.725,0.186,-0.902,0.0
8.327,0.176,-0.907,0.0
7.999,0.167,-0.916,0.0
7.699,0.159,-0.925,0.0
7.354,0.151,-0.924,0.0
7.136,0.145,-0.937,0.0
8.712,0.175,-0.896,0.0
8.375,0.167,-0.907,0.0
8.035,0.158,-0.915,0.0
7.72,0.151,-0.923,0.0
7.398,0.143,-0.925,0.0
7.172,0.137,-0.937,0.0
8.762,0.166,-0.895,0.0
8.404,0.158,-0.905,0.0
8.072,0.15,-0.914,0.0
