X,Y,Z,Reflectivity
13.636,1.557,-0.541,11.0
13.094,1.494,-0.595,8.0
12.713,1.449,-0.65,2.0
11.726,1.336,-0.668,1.0
10.89,1.24,-0.682,1.0
10.173,1.157,-0.696,2.0
13.546,1.536,-0.55,10.0
13.082,1.482,-0.605,9.0
12.532,1.419,-0.652,1.0
11.563,1.308,-0.668,1.0
10.791,1.22,-0.686,1.0
10.099,1.141,-0.699,2.0
13.463,1.515,-0.558,10.0
13.064,1.469,-0.616,11.0
12.355,1.388,-0.653,1.0
11.477,1.289,-0.673,1.0
10.694,1.2,-0.688,1.0
10.007,1.122,-0.701,2.0
13.388,1.496,-0.565,10.0
13.087,1.461,-0.627,9.0
12.244,1.365,-0.657,2.0
11.363,1.266,-0.675,1.0
10.603,1.18,-0.691,1.0
9.93,1.105,-0.704,2.0
13.34,1.478,-0.574,11.0
13.061,1.446,-0.636,11.0
12.166,1.346,-0.662,1.0
11.258,1.244,-0.678,1.0
10.511,1.161,-0.693,1.0
9.847,1.086,-0.705,1.0
13.291,1.46,-0.582,11.0
13.003,1.427,-0.643,8.0
12.024,1.319,-0.663,1.0
11.143,1.221,-0.679,1.0
10.383,1.137,-0.692,1.0
9.774,1.069,-0.708,2.0
13.216,1.439,-0.588,10.0
12.917,1.405,-0.649,4.0
11.926,1.296,-0.667,1.0
11.036,1.198,-0.681,1.0
10.295,1.117,-0.694,2.0
9.727,1.054,-0.711,2.0
13.151,1.419,-0.595,9.0
12.786,1.378,-0.651,4.0
11.816,1.272,-0.669,1.0
10.944,1.177,-0.683,1.0
10.256,1.102,-0.698,2.0
9.69,1.04,-0.715,1.0
13.097,1.399,-0.601,9.0
12.649,1.35,-0.652,4.0
11.718,1.249,-0.671,2.0
10.886,1.159,-0.686,1.0
10.17,1.082,-0.699,2.0
9.647,1.025,-0.718,1.0
13.092,1.385,-0.609,10.0
12.54,1.325,-0.655,3.0
11.664,1.231,-0.675,3.0
10.822,1.141,-0.689,1.0
10.121,1.066,-0.702,2.0
9.599,1.009,-0.721,1.0
13.071,1.368,-0.616,10.0
12.439,1.3,-0.657,1.0
11.557,1.207,-0.676,2.0
10.738,1.12,-0.69,1.0
10.054,1.047,-0.703,2.0
9.555,0.994,-0.723,1.0
13.075,1.354,-0.624,11.0
12.366,1.279,-0.66,1.0
11.461,1.183,-0.677,1.0
10.68,1.101,-0.692,1.0
10.0,1.03,-0.705,2.0
9.509,0.978,-0.725,1.0
13.071,1.338,-0.631,12.0
12.302,1.258,-0.663,1.0
11.388,1.162,-0.679,1.0
10.61,1.081,-0.693,2.0
9.92,1.01,-0.705,2.0
9.473,0.963,-0.727,1.0
13.062,1.321,-0.637,12.0
12.236,1.236,-0.666,2.0
11.319,1.142,-0.68,1.0
10.567,1.064,-0.696,1.0
9.874,0.993,-0.706,3.0
9.43,0.947,-0.728,1.0
13.051,1.304,-0.643,12.0
12.192,1.217,-0.669,2.0
11.293,1.125,-0.684,1.0
10.523,1.047,-0.698,1.0
9.84,0.978,-0.708,3.0
9.364,0.929,-0.727,1.0
13.055,1.288,-0.649,10.0
12.129,1.195,-0.671,2.0
11.226,1.104,-0.685,2.0
10.451,1.026,-0.697,1.0
9.83,0.964,-0.712,3.0
