Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
3.2604668,1.4394873,-0.32660306,0.0,23.82,-5.23,24.38,34.38,1.0,0.0,0.0,0.0
3.2617331,1.5305227,-0.49324432,0.0,7.9299998,-8.5100002,26.46,36.46,1.0,0.0,0.0,0.0
3.5147939,0.72039384,-0.39183861,0.0,23.530001,-5.8299999,26.18,36.18,1.0,0.0,0.0,0.0
4.0004764,0.77477711,-0.49615139,0.0,10.2,-6.9499998,26.13,36.13,1.0,0.0,0.0,0.0
4.2538834,0.77098006,-0.50372201,0.063595369,10.32,-6.6399999,23.83,33.37,1.0,0.0,0.0,0.0
4.2549458,0.77320051,-0.50530964,-0.063595369,10.27,-6.6599998,23.45,33.45,1.0,0.0,0.0,0.0
4.2558742,-13.964114,-0.50412506,0.0,10.29,-6.6399999,27.84,37.84,1.0,0.0,0.0,0.0
5.7206078,-13.964652,-0.46760485,0.063595369,-67.720001,-1.77,16.71,29.72,1.0,0.0,0.0,0.0
5.744041,-13.965561,-0.45603359,0.0,-67.639999,-1.72,20.78,34.0,1.0,0.0,0.0,0.0
5.7449112,0.43174899,-0.46846122,-0.063595369,-67.629997,-1.77,16.25,29.68,1.0,0.0,0.0,0.0
6.1321673,0.43213204,-0.47442725,0.063595369,4.02,-4.4099998,26.88,36.88,1.0,0.0,0.0,0.0
6.1325274,0.43221438,-0.46747562,-0.063595369,4.0300002,-4.3400002,26.46,36.88,1.0,0.0,0.0,0.0
6.1325932,0.43978572,-0.47060296,0.0,4.0300002,-4.3699999,30.88,41.29,1.0,27.0,0.0,0.0
6.3008022,0.43995494,-0.50268364,-0.063595369,3.99,-4.5500002,35.01,45.8,1.0,59.0,0.0,0.0
6.3009257,0.43990824,-0.50734156,0.063595369,3.99,-4.5900002,35.03,45.82,1.0,52.0,0.0,0.0
6.3010154,0.44060642,-0.5050208,0.0,3.99,-4.5700002,39.44,50.24,1.0,100.0,0.0,0.0
6.4426336,0.43933219,-0.33001399,0.063595369,3.9100001,-2.9200001,35.69,47.45,1.0,51.0,0.0,0.0
6.4426656,0.43971708,-0.32911429,-0.063595369,3.9000001,-2.9100001,35.93,47.4,1.0,62.0,0.0,0.0
6.4429502,1.0252587,-0.33100992,0.0,3.9000001,-2.9300001,40.09,51.85,1.0,100.0,0.0,0.0
6.5604777,1.0255103,-0.28086978,0.063595369,8.8800001,-2.4200001,35.49,46.63,1.0,43.0,0.0,0.0
6.5609455,1.025269,-0.27994484,0.0,8.8800001,-2.4100001,40.27,51.06,1.0,100.0,0.0,0.0
6.5610094,-10.545944,-0.27869022,-0.063595369,8.8800001,-2.4000001,36.18,46.59,1.0,26.0,0.0,0.0
6.7191787,-10.54101,-0.33093905,0.063595369,-57.490002,-1.51,18.13,30.92,1.0,0.0,0.0,0.0
6.7288675,-10.532696,-0.32423741,0.0,-57.439999,-1.48,22.25,35.26,1.0,0.0,0.0,0.0
6.7380314,1.3856684,-0.32171056,-0.063595369,-57.389999,-1.47,17.79,30.8,1.0,0.0,0.0,0.0
7.1419706,1.3835399,0.25960502,-0.12719074,10.97,2.04,26.81,38.57,1.0,0.0,0.0,0.0
7.1426129,1.3835399,0.26148435,-0.063595369,10.96,2.05,42.75,54.21,1.0,73.0,0.0,0.0
7.1427073,1.3834912,0.25999877,0.0,10.96,2.04,46.9,58.67,1.0,100.0,0.0,0.0
7.1427188,1.3829135,0.25502878,0.12719074,10.95,2.0,27.25,38.71,1.0,0.0,0.0,0.0
7.1428499,1.3834851,0.25831011,0.063595369,10.96,2.03,42.49,54.25,1.0,71.0,0.0,0.0
7.1714492,1.3979807,0.30517042,-0.12719074,11.03,2.3900001,27.76,39.22,1.0,0.0,0.0,0.0
7.1720881,1.3985323,0.29587799,-0.063595369,11.03,2.3099999,43.42,54.88,1.0,87.0,0.0,0.0
7.1723251,1.3986357,0.29254341,0.0,11.03,2.29,47.58,59.34,1.0,100.0,0.0,0.0
7.1724668,1.3986918,0.28970155,0.063595369,11.03,2.27,43.46,54.92,1.0,86.0,0.0,0.0
7.1726046,1.3987963,0.28429103,0.12719074,11.03,2.22,27.9,39.36,1.0,0.0,0.0,0.0
7.9906249,3.7509391,-0.17607032,0.063595369,25.139999,-1.14,24.01,36.05,1.0,0.0,0.0,0.0
7.9923019,3.7487752,-0.17523782,0.0,25.120001,-1.13,28.79,40.55,1.0,0.0,0.0,0.0
8.1442242,3.8345027,-0.10725122,-0.063595369,25.209999,-0.68000001,22.63,34.67,1.0,0.0,0.0,0.0
8.145319,3.839721,-0.10760597,0.063595369,25.23,-0.68000001,21.82,34.61,1.0,0.0,0.0,0.0
8.1454887,3.8366663,-0.10965496,0.0,25.219999,-0.69,26.79,39.1,1.0,0.0,0.0,0.0
9.8557053,5.3930759,-0.2070646,0.0,28.68,-1.05,24.8,36.84,1.0,0.0,0.0,0.0
9.962225,1.0485474,-0.096760355,0.063595369,6.0,-0.55000001,35.53,48.08,1.0,70.0,0.0,0.0
9.9622746,1.0482469,-0.093937613,0.0,6.0,-0.52999997,40.2,52.5,1.0,74.0,0.0,0.0
9.962286,1.0481317,-0.091439046,-0.063595369,6.0,-0.51999998,36.02,48.06,1.0,61.0,0.0,0.0
10.063781,1.0632497,-0.065409757,-0.12719074,6.0300002,-0.37,30.18,43.19,1.0,0.0,0.0,0.0
10.064487,1.0637397,-0.075237155,0.12719074,6.0300002,-0.41999999,30.5,43.28,1.0,9.0,0.0,0.0
10.06459,1.06322,-0.073302031,0.063595369,6.0300002,-0.41,45.82,58.83,1.0,87.0,0.0,0.0
10.064643,1.0631875,-0.067898072,-0.063595369,6.0300002,-0.38,45.79,58.8,1.0,87.0,0.0,0.0
10.064646,1.0631729,-0.070693225,0.0,6.0300002,-0.40000001,50.03,63.25,1.0,100.0,0.0,0.0
10.0871,1.0652068,-0.061088651,-0.12719074,6.02,-0.34,28.87,41.66,1.0,20.0,0.0,0.0
10.087187,1.0652164,-0.069964565,0.063595369,6.02,-0.38999999,45.29,57.33,1.0,74.0,0.0,0.0
10.087205,1.0652995,-0.067276299,0.0,6.02,-0.38,49.2,61.75,1.0,100.0,0.0,0.0
10.087208,1.0653669,-0.064452507,-0.063595369,6.02,-0.36000001,44.75,57.3,1.0,74.0,0.0,0.0
10.087402,1.065079,-0.072775163,0.12719074,6.02,-0.41,30.01,41.78,1.0,0.0,0.0,0.0
10.23094,1.0957166,-0.072328433,0.0,6.1100001,-0.40000001,36.12,48.16,1.0,62.0,0.0,0.0
10.231242,1.0954149,0.00020021442,-0.063595369,6.1100001,0.0,31.66,43.7,1.0,0.0,0.0,0.0
10.23129,1.0952985,0.00014832018,0.063595369,6.1100001,0.0,32.0,43.76,1.0,34.0,0.0,0.0
10.389535,3.3997128,-0.19077139,0.063595369,18.110001,-0.99000001,21.34,33.39,1.0,0.0,0.0,0.0
10.390352,3.4009576,-0.18802027,0.0,18.120001,-0.98000002,25.93,37.97,1.0,0.0,0.0,0.0
10.391521,3.4038417,-0.1821138,-0.063595369,18.129999,-0.94999999,21.47,33.78,1.0,0.0,0.0,0.0
11.47274,5.5699191,-0.044204425,0.063595369,25.889999,-0.19,19.88,32.43,1.0,0.0,0.0,0.0
11.474277,5.5656824,-0.036271669,0.0,25.870001,-0.16,23.92,36.7,1.0,0.0,0.0,0.0
11.47731,5.5600095,-0.029809151,-0.063595369,25.84,-0.13,19.35,32.14,1.0,0.0,0.0,0.0
13.328248,0.93067795,0.49575236,-0.063595369,3.99,2.1199999,26.53,39.75,1.0,0.0,0.0,0.0
13.328953,0.93036962,0.49577764,0.0,3.99,2.1199999,31.09,44.1,1.0,0.0,0.0,0.0
13.329396,0.92989445,0.49579328,0.063595369,3.99,2.1199999,26.63,39.64,1.0,0.0,0.0,0.0
13.335261,0.93116766,-0.24061765,-0.063595369,3.99,-1.03,26.53,39.75,1.0,0.0,0.0,0.0
13.335902,0.93085468,-0.24415006,0.0,3.99,-1.04,31.09,44.1,1.0,0.0,0.0,0.0
13.336308,0.93037653,-0.24624236,0.063595369,3.99,-1.05,26.63,39.64,1.0,0.0,0.0,0.0
13.863468,1.228871,1.1177086,-0.12719074,5.0599999,4.5900002,22.3,35.31,1.0,0.0,0.0,0.0
13.866147,1.2301106,1.098809,-0.063595369,5.0599999,4.5100002,37.87,50.88,1.0,86.0,0.0,0.0
13.866694,1.2299231,1.0929921,0.0,5.0599999,4.48,42.32,55.33,1.0,100.0,0.0,0.0
13.867296,1.22983,1.0884037,0.063595369,5.0599999,4.4699998,37.89,50.9,1.0,82.0,0.0,0.0
13.89797,1.206668,1.0930876,0.0,4.96,4.48,41.67,55.09,1.0,100.0,0.0,0.0
13.898626,1.2064819,1.0889103,0.063595369,4.96,4.46,37.26,50.68,1.0,64.0,0.0,0.0
13.899575,1.2095888,1.1103114,-0.12719074,4.9699998,4.5500002,21.32,35.12,1.0,0.0,0.0,0.0
13.902182,1.2075802,1.0397679,-0.063595369,4.96,4.2600002,37.03,50.65,1.0,71.0,0.0,0.0
13.903248,1.2070123,1.0877837,0.12719074,4.96,4.4499998,22.01,35.23,1.0,0.0,0.0,0.0
14.042852,1.2032287,0.97440803,0.063595369,4.8899999,3.95,26.44,40.24,1.0,0.0,0.0,0.0
14.042953,1.2061421,0.96217763,0.0,4.9000001,3.9000001,31.01,44.63,1.0,47.0,0.0,0.0
14.043162,1.2077386,0.95908624,-0.063595369,4.9099998,3.8900001,26.62,40.24,1.0,0.0,0.0,0.0
14.06669,0.88185668,0.97440803,0.063595369,3.5799999,3.95,26.44,40.24,1.0,0.0,0.0,0.0
14.067526,0.8741011,0.96217763,0.0,3.55,3.9000001,31.01,44.63,1.0,47.0,0.0,0.0
14.068326,0.86673611,0.95908624,-0.063595369,3.52,3.8900001,26.62,40.24,1.0,0.0,0.0,0.0
14.841537,-10.820127,-0.60111374,-0.063595369,-36.09,-1.87,23.03,36.04,1.0,0.0,0.0,0.0
14.842242,-10.815299,-0.60320765,0.0,-36.080002,-1.88,27.52,40.53,1.0,0.0,0.0,0.0
14.844996,-10.817883,-0.60199952,0.063595369,-36.080002,-1.87,23.21,36.22,1.0,0.0,0.0,0.0
14.846109,-10.824639,2.2136016,0.063595369,-36.09,6.8600001,18.49,32.29,1.0,0.0,0.0,0.0
14.859096,-10.815615,2.1776643,0.0,-36.049999,6.75,22.63,36.43,1.0,0.0,0.0,0.0
14.872837,-10.811557,2.180717,-0.063595369,-36.009998,6.7600002,18.59,32.2,1.0,0.0,0.0,0.0
15.36264,2.073374,-1.2031513,-0.063595369,7.6799998,-4.4299998,19.2,33.18,1.0,0.0,0.0,0.0
15.36291,2.056355,-1.2398797,0.0,7.6199999,-4.5700002,23.57,37.55,1.0,0.0,0.0,0.0
15.366391,2.0192707,-1.2770685,0.063595369,7.48,-4.71,19.1,33.08,1.0,0.0,0.0,0.0
17.753508,13.097715,0.87470877,0.063595369,36.41,2.27,17.62,32.4,1.0,0.0,0.0,0.0
17.755463,13.10774,0.87135899,-0.063595369,36.43,2.26,16.94,32.39,1.0,0.0,0.0,0.0
17.760059,13.10036,0.87665397,0.0,36.41,2.27,21.54,36.73,1.0,0.0,0.0,0.0
17.947809,13.034073,0.94167566,0.063595369,35.98,2.4300001,20.21,34.68,1.0,0.0,0.0,0.0
17.95405,13.027468,0.9416213,0.0,35.959999,2.4300001,24.5,39.12,1.0,0.0,0.0,0.0
17.964569,13.016211,0.9441455,-0.063595369,35.919998,2.4300001,19.86,34.77,1.0,0.0,0.0,0.0
18.291813,-10.097698,-0.26420316,0.0,-28.9,-0.72000003,17.17,31.48,1.0,0.0,0.0,0.0
18.293156,-10.07061,-0.31025279,0.063595369,-28.83,-0.85000002,13.11,27.42,1.0,0.0,0.0,0.0
18.813429,13.371133,1.5792367,0.063595369,35.400002,3.9100001,18.65,33.56,1.0,0.0,0.0,0.0
18.81871,13.361901,1.6164362,0.0,35.369999,4.0,23.08,37.85,1.0,0.0,0.0,0.0
18.830582,13.340532,1.6519309,-0.063595369,35.310001,4.0900002,18.72,33.35,1.0,0.0,0.0,0.0
20.781797,-10.516638,0.097012818,-0.063595369,-26.84,0.23,26.99,41.61,1.0,0.0,0.0,0.0
20.782417,-10.51474,0.08217293,0.0,-26.83,0.2,31.25,46.03,1.0,74.0,0.0,0.0
20.784283,-10.508224,0.074587733,0.063595369,-26.82,0.18000001,26.77,41.55,1.0,0.0,0.0,0.0
20.832012,-10.563199,0.053590085,0.0,-26.879999,0.13,32.35,46.97,1.0,89.0,0.0,0.0
20.832184,-10.562493,0.053502426,0.063595369,-26.879999,0.13,27.56,42.47,1.0,0.0,0.0,0.0
20.832298,-10.56249,0.059303321,-0.063595369,-26.879999,0.14,28.24,42.55,1.0,0.0,0.0,0.0
20.890617,-11.557777,-0.60858101,-0.063595369,-28.950001,-1.46,20.59,34.91,1.0,0.0,0.0,0.0
20.892345,-11.55105,-0.63053858,0.063595369,-28.93,-1.51,20.8,34.95,1.0,0.0,0.0,0.0
20.945133,-10.705736,-0.11288328,0.063595369,-27.07,-0.27000001,21.89,36.51,1.0,0.0,0.0,0.0
20.94651,-10.699969,-0.12158319,0.0,-27.049999,-0.28999999,26.37,40.99,1.0,0.0,0.0,0.0
20.948923,-10.695027,-0.13161759,-0.063595369,-27.040001,-0.31999999,22.27,36.58,1.0,0.0,0.0,0.0
21.075989,-11.758814,-0.55498302,-0.063595369,-29.15,-1.3099999,21.76,35.74,1.0,0.0,0.0,0.0
21.0769,-11.756354,-0.57034844,0.0,-29.15,-1.35,26.06,40.04,1.0,0.0,0.0,0.0
21.081303,-11.750177,-0.57026201,0.063595369,-29.129999,-1.35,21.8,35.6,1.0,0.0,0.0,0.0
21.550957,46.604492,3.8601232,0.0,65.18,4.29,12.67,27.45,1.0,0.0,0.0,0.0
21.686342,-10.590382,-0.56701428,-0.063595369,-26.02,-1.34,21.76,35.74,1.0,0.0,0.0,0.0
21.68722,-10.588136,-0.57335496,0.0,-26.02,-1.36,26.06,40.04,1.0,0.0,0.0,0.0
21.689873,-10.584383,-0.57742906,0.063595369,-26.01,-1.37,21.8,35.6,1.0,0.0,0.0,0.0
21.889778,-11.175798,2.4814584,0.0,-27.040001,5.7600002,34.4,48.02,1.0,66.0,0.0,0.0
21.889845,-11.175874,2.4826405,0.063595369,-27.040001,5.7600002,30.08,43.69,1.0,0.0,0.0,0.0
21.891232,-11.173048,2.4790797,-0.063595369,-27.030001,5.75,29.68,43.48,1.0,0.0,0.0,0.0
21.936489,-11.257217,2.2943468,0.0,-27.16,5.3099999,33.23,47.38,1.0,89.0,0.0,0.0
21.936697,-11.256258,2.3004031,-0.063595369,-27.16,5.3299999,28.56,42.87,1.0,0.0,0.0,0.0
21.943129,-11.261158,2.2920635,0.063595369,-27.16,5.3000002,29.09,43.07,1.0,0.0,0.0,0.0
23.00268,10.037327,2.9044774,0.0,23.57,6.5999999,24.79,39.1,1.0,0.0,0.0,0.0
23.007523,10.022713,2.9356198,0.063595369,23.530001,6.6700001,22.11,36.26,1.0,0.0,0.0,0.0
23.100437,-15.721251,-0.28199974,0.0,-34.23,-0.56999999,18.12,32.59,1.0,0.0,0.0,0.0
23.109388,-15.711267,-0.18211843,-0.063595369,-34.209999,-0.37,13.96,28.43,1.0,0.0,0.0,0.0
23.784031,10.969875,-1.6214675,0.0,24.76,-3.54,21.08,35.39,1.0,0.0,0.0,0.0
24.862551,13.636061,-1.7146999,0.0,28.74,-3.46,15.22,30.66,1.0,0.0,0.0,0.0
25.322487,13.96982,-0.080349505,0.0,28.879999,-0.15000001,15.38,30.43,1.0,0.0,0.0,0.0
29.57011,-32.460258,1.8941374,0.0,-47.66,2.47,19.41,34.6,1.0,0.0,0.0,0.0
29.614927,-32.417118,1.9378346,-0.063595369,-47.580002,2.52,14.83,30.27,1.0,0.0,0.0,0.0
29.637257,-32.397133,1.873817,0.063595369,-47.540001,2.4400001,15.38,30.43,1.0,0.0,0.0,0.0
