Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
2.858443,8.1265507,0.50402975,-0.063595369,70.620003,3.3399999,23.1,35.41,1.0,0.0,0.0,0.0
3.0982475,1.4418747,-0.48799777,0.0,8.0600004,-8.8599997,25.91,35.45,1.0,0.0,0.0,0.0
3.2601123,0.45439887,-0.32707393,0.0,23.85,-5.2399998,24.47,34.47,1.0,0.0,0.0,0.0
3.2615294,1.5311768,-0.49513087,0.0,7.9299998,-8.5500002,26.08,36.5,1.0,0.0,0.0,0.0
3.5145664,0.71863246,-0.39022595,0.0,23.540001,-5.8099999,26.25,36.25,1.0,0.0,0.0,0.0
3.9997742,0.77099872,-0.4942241,0.0,10.18,-6.9299998,25.42,36.21,1.0,0.0,0.0,0.0
4.2543755,0.77212799,-0.50426209,-0.063595369,10.27,-6.6500001,23.9,33.45,1.0,0.0,0.0,0.0
4.2561059,0.77161664,-0.50422782,0.0,10.28,-6.6399999,27.84,37.84,1.0,0.0,0.0,0.0
4.2589741,-13.9566,-0.50214666,0.063595369,10.26,-6.6100001,23.48,33.48,1.0,0.0,0.0,0.0
5.7699966,-13.948731,-0.42404377,0.0,-67.529999,-1.6,19.86,33.84,1.0,0.0,0.0,0.0
5.7788391,0.43153036,-0.43147495,0.063595369,-67.489998,-1.63,15.39,29.54,1.0,0.0,0.0,0.0
6.1312675,0.43299988,-0.50024229,0.063595369,4.02,-4.6500001,26.05,36.84,1.0,0.0,0.0,0.0
6.1333852,0.43203309,-0.46453112,-0.063595369,4.0300002,-4.3200002,26.0,36.8,1.0,0.0,0.0,0.0
6.1337595,0.43255198,-0.46716297,0.0,4.02,-4.3400002,30.46,41.25,1.0,26.0,0.0,0.0
6.1457834,0.44014993,-0.266736,0.063595369,4.02,-2.47,26.05,36.84,1.0,0.0,0.0,0.0
6.300621,0.43999887,-0.50792748,0.063595369,3.99,-4.5900002,33.78,45.82,1.0,38.0,0.0,0.0
6.3011212,0.44009385,-0.50537264,0.0,3.99,-4.5700002,38.46,50.22,1.0,100.0,0.0,0.0
6.3015876,0.9891547,-0.50204062,-0.063595369,3.99,-4.54,34.3,45.76,1.0,57.0,0.0,0.0
6.3853693,0.43952447,-0.25639084,0.0,8.8000002,-2.27,40.08,51.84,1.0,100.0,0.0,0.0
6.4427443,0.44003224,-0.32738888,0.063595369,3.9000001,-2.9000001,35.66,47.42,1.0,60.0,0.0,0.0
6.4440141,1.0256102,-0.31965297,-0.063595369,3.9000001,-2.8299999,35.63,47.4,1.0,70.0,0.0,0.0
6.5608244,1.0255079,-0.27831814,-0.063595369,8.8800001,-2.3900001,35.15,46.61,1.0,40.0,0.0,0.0
6.561089,1.0255609,-0.27989161,0.0,8.8800001,-2.4100001,39.59,51.05,1.0,100.0,0.0,0.0
6.5611196,-10.540951,-0.28218484,0.063595369,8.8800001,-2.4300001,35.47,46.61,1.0,51.0,0.0,0.0
