Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
2.8386316,8.1291666,0.48965228,0.063595369,70.75,3.25,23.62,35.38,1.0,0.0,0.0,0.0
2.8406172,8.1335478,0.34996146,0.0,70.75,2.3199999,28.35,39.81,1.0,23.0,0.0,0.0
2.841167,0.4552258,0.33910251,-0.063595369,70.739998,2.25,23.64,35.4,1.0,0.0,0.0,0.0
3.2614031,1.4388634,-0.4940545,0.0,7.9400001,-8.5299997,26.39,36.39,1.0,0.0,0.0,0.0
3.2616882,1.5271997,-0.32000896,0.0,23.799999,-5.1199999,24.8,34.35,1.0,0.0,0.0,0.0
3.5166554,0.71875513,-0.38634256,0.0,23.469999,-5.75,26.58,36.12,1.0,0.0,0.0,0.0
4.0030417,0.77021635,-0.49504995,0.0,10.17,-6.9400001,26.09,36.09,1.0,0.0,0.0,0.0
4.2554703,0.77366942,-0.50776291,-0.063595369,10.25,-6.6900001,24.42,33.45,1.0,0.0,0.0,0.0
4.2559953,0.77624255,-0.5045712,0.0,10.3,-6.6500001,28.85,37.88,1.0,0.0,0.0,0.0
4.2566214,-13.955878,-0.50264424,0.063595369,10.33,-6.6199999,25.06,33.51,1.0,0.0,0.0,0.0
5.7727494,-13.953781,-0.52278525,0.063595369,-67.519997,-1.98,16.33,29.34,1.0,0.0,0.0,0.0
5.7754922,0.4330298,-0.51370329,0.0,-67.510002,-1.9400001,20.29,33.51,1.0,0.0,0.0,0.0
6.1333103,0.43188721,-0.45668867,-0.063595369,4.0300002,-4.2399998,25.99,36.78,1.0,0.0,0.0,0.0
6.1336703,0.4309248,-0.46187842,0.0,4.02,-4.29,30.44,41.23,1.0,54.0,0.0,0.0
6.1338806,0.44038764,-0.46644875,0.063595369,4.0100002,-4.3299999,26.42,36.84,1.0,0.0,0.0,0.0
6.3014841,0.44056052,-0.5052768,0.063595369,3.99,-4.5700002,35.02,45.81,1.0,59.0,0.0,0.0
6.3019204,0.44102293,-0.50359458,0.0,3.99,-4.5500002,39.41,50.2,1.0,100.0,0.0,0.0
6.3021927,0.99003369,-0.50156921,-0.063595369,4.0,-4.5300002,34.61,45.75,1.0,48.0,0.0,0.0
6.3850532,0.99042612,-0.26143491,0.063595369,8.8100004,-2.3099999,36.32,47.46,1.0,71.0,0.0,0.0
6.3858285,0.99032438,-0.26096818,0.0,8.8100004,-2.3099999,41.46,51.87,1.0,100.0,0.0,0.0
