Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
2.8473125,8.124115,0.57493174,0.063595369,70.68,3.8199999,22.42,35.43,1.0,0.0,0.0,0.0
3.2617116,0.45521024,-0.32345468,0.0,23.83,-5.1799998,24.0,34.42,1.0,0.0,0.0,0.0
3.2631321,0.72100741,-0.49603346,0.0,7.9400001,-8.5600004,25.24,36.38,1.0,0.0,0.0,0.0
3.9989455,0.77258384,-0.49263561,0.0,10.22,-6.9099998,26.99,36.03,1.0,0.0,0.0,0.0
4.2550402,0.7737574,-0.50667846,-0.063595369,10.29,-6.6799998,22.85,33.26,1.0,0.0,0.0,0.0
4.2563071,0.7771309,-0.50439608,0.0,10.3,-6.6500001,27.32,37.73,1.0,0.0,0.0,0.0
4.2587051,-13.9703,-0.49880177,0.063595369,10.34,-6.5700002,22.87,33.28,1.0,0.0,0.0,0.0
5.7392035,-13.97155,-0.44651127,0.063595369,-67.660004,-1.6900001,16.34,29.56,1.0,0.0,0.0,0.0
5.7429409,-13.96549,-0.37211874,-0.063595369,-67.650002,-1.41,16.1,29.71,1.0,0.0,0.0,0.0
5.7558007,0.43204418,-0.42479417,0.0,-67.599998,-1.61,20.71,33.93,1.0,0.0,0.0,0.0
6.1315269,0.43102598,-0.4673624,0.063595369,4.0300002,-4.3400002,26.91,36.91,1.0,0.0,0.0,0.0
6.1320376,0.43125135,-0.47035372,-0.063595369,4.02,-4.3699999,26.14,36.94,1.0,0.0,0.0,0.0
6.1321788,0.43984327,-0.46829391,0.0,4.02,-4.3499999,30.94,41.35,1.0,53.0,0.0,0.0
6.3009028,0.44033387,-0.50313246,-0.063595369,3.99,-4.5500002,35.39,45.81,1.0,47.0,0.0,0.0
6.3010521,0.4399384,-0.50641507,0.063595369,3.99,-4.5799999,35.79,45.79,1.0,70.0,0.0,0.0
6.3010578,0.98997557,-0.50456274,0.0,3.99,-4.5599999,39.82,50.24,1.0,100.0,0.0,0.0
6.3849587,0.43969598,-0.26162183,0.063595369,8.8100004,-2.3099999,35.4,47.44,1.0,68.0,0.0,0.0
6.4428139,0.44021228,-0.32975212,-0.063595369,3.9000001,-2.9200001,35.12,47.43,1.0,51.0,0.0,0.0
6.4428649,1.0262332,-0.33318961,0.0,3.9000001,-2.95,39.57,51.87,1.0,100.0,0.0,0.0
6.5600905,1.0262687,-0.28079379,0.0,8.8900003,-2.4200001,39.92,51.06,1.0,100.0,0.0,0.0
