Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
3.2610927,1.4377867,-0.32405797,0.0,23.790001,-5.1900001,24.06,34.48,1.0,0.0,0.0,0.0
3.2634461,0.71964425,-0.49553171,0.0,7.9400001,-8.5500002,26.47,36.47,1.0,0.0,0.0,0.0
4.0024157,0.77414453,-0.49317041,0.0,10.19,-6.9099998,25.63,36.04,1.0,0.0,0.0,0.0
4.2595539,0.77355868,-0.50501019,0.063595369,10.3,-6.6500001,23.99,33.53,1.0,0.0,0.0,0.0
4.2601728,0.77171248,-0.50400048,0.0,10.29,-6.6300001,28.35,37.89,1.0,0.0,0.0,0.0
4.2611771,-13.968256,-0.50155735,-0.063595369,10.26,-6.5999999,23.41,33.41,1.0,0.0,0.0,0.0
5.7524977,-13.964186,-0.41391882,0.0,-67.610001,-1.5599999,19.54,33.85,1.0,0.0,0.0,0.0
5.7623391,0.43191752,-0.41699946,0.063595369,-67.57,-1.58,15.03,29.35,1.0,0.0,0.0,0.0
6.1330342,0.43071872,-0.4660764,0.0,4.02,-4.3299999,30.54,41.33,1.0,10.0,0.0,0.0
6.1330485,0.43358704,-0.46730801,0.063595369,4.0100002,-4.3400002,26.49,36.9,1.0,0.0,0.0,0.0
6.13309,0.44022933,-0.46267611,-0.063595369,4.04,-4.3000002,26.07,36.86,1.0,0.0,0.0,0.0
6.3011789,0.43988943,-0.50407314,0.0,3.99,-4.5599999,39.44,50.23,1.0,100.0,0.0,0.0
6.3011889,0.44075513,-0.50497311,0.063595369,3.99,-4.5700002,35.01,45.8,1.0,43.0,0.0,0.0
6.301476,0.99001747,-0.50189346,-0.063595369,4.0,-4.54,34.97,45.76,1.0,58.0,0.0,0.0
6.3854599,0.98972869,-0.25984144,0.063595369,8.8100004,-2.3,35.4,47.44,1.0,57.0,0.0,0.0
6.3858342,0.98979801,-0.25917035,0.0,8.8100004,-2.29,39.56,51.87,1.0,100.0,0.0,0.0
6.3862338,1.0259084,-0.25780937,-0.063595369,8.8100004,-2.28,35.65,47.41,1.0,73.0,0.0,0.0
6.5611401,1.0255574,-0.28048471,0.063595369,8.8800001,-2.4100001,34.36,46.66,1.0,44.0,0.0,0.0
