Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
2.8338058,8.1163225,-0.72500288,0.063595369,70.75,-4.8200002,23.24,35.54,1.0,0.0,0.0,0.0
3.2622163,1.4377576,-0.49324065,0.0,7.9299998,-8.5100002,26.01,36.43,1.0,0.0,0.0,0.0
3.2622986,0.71909088,-0.32762274,0.0,23.780001,-5.25,24.37,34.37,1.0,0.0,0.0,0.0
4.0005288,0.7729345,-0.49358115,0.0,10.19,-6.9200001,25.39,36.19,1.0,0.0,0.0,0.0
4.2529612,0.77201372,-0.50651062,0.063595369,10.3,-6.6799998,22.72,33.51,1.0,0.0,0.0,0.0
4.2554336,0.76900816,-0.50806922,0.0,10.28,-6.6999998,26.69,37.83,1.0,0.0,0.0,0.0
4.2558241,-13.952713,-0.50908589,-0.063595369,10.24,-6.71,22.57,33.37,1.0,0.0,0.0,0.0
5.7745862,-13.947552,-0.4579705,0.063595369,-67.510002,-1.73,16.67,29.45,1.0,0.0,0.0,0.0
5.7918334,0.43172479,-0.43786016,0.0,-67.440002,-1.66,20.69,33.7,1.0,0.0,0.0,0.0
6.1325803,0.43296689,-0.46757483,0.063595369,4.02,-4.3400002,26.5,36.91,1.0,0.0,0.0,0.0
6.1328092,0.43212625,-0.46899676,-0.063595369,4.0300002,-4.3600001,25.73,36.87,1.0,0.0,0.0,0.0
6.1330853,0.44000983,-0.46737623,0.0,4.0300002,-4.3400002,30.52,41.32,1.0,45.0,0.0,0.0
6.3011227,0.43993679,-0.50414002,0.063595369,3.99,-4.5599999,34.67,45.8,1.0,58.0,0.0,0.0
6.3012891,0.44023091,-0.50339723,0.0,3.99,-4.5500002,38.47,50.23,1.0,100.0,0.0,0.0
6.3013544,0.98923379,-0.5024637,-0.063595369,3.99,-4.54,34.01,45.77,1.0,59.0,0.0,0.0
6.385663,0.98961902,-0.25962394,0.063595369,8.8000002,-2.3,35.68,47.44,1.0,66.0,0.0,0.0
6.3857412,0.98973328,-0.25762597,0.0,8.8000002,-2.28,39.83,51.87,1.0,100.0,0.0,0.0
6.3860464,1.0253543,-0.25468847,-0.063595369,8.8000002,-2.25,35.37,47.41,1.0,56.0,0.0,0.0
6.5610609,1.0255698,-0.28012601,0.063595369,8.8800001,-2.4100001,34.9,46.67,1.0,44.0,0.0,0.0
6.5615301,1.0254319,-0.27883312,0.0,8.8800001,-2.4000001,39.63,51.09,1.0,100.0,0.0,0.0
6.5619221,-10.546027,-0.27661622,-0.063595369,8.8800001,-2.3800001,35.19,46.65,1.0,45.0,0.0,0.0
6.7201943,-10.547086,-0.33138567,0.0,-57.490002,-1.51,21.71,34.93,1.0,0.0,0.0,0.0
6.7202091,-10.54052,-0.32791564,0.063595369,-57.490002,-1.5,17.31,30.53,1.0,0.0,0.0,0.0
6.7204194,1.3814887,-0.3219367,-0.063595369,-57.470001,-1.47,17.82,30.61,1.0,0.0,0.0,0.0
7.1426425,1.3811665,0.26189116,-0.063595369,10.94,2.0599999,42.15,54.2,1.0,66.0,0.0,0.0
7.1427293,1.3817745,0.26681313,-0.12719074,10.94,2.0999999,26.24,38.54,1.0,0.0,0.0,0.0
7.1427808,1.3817745,0.25984362,0.0,10.94,2.04,46.6,58.64,1.0,100.0,0.0,0.0
7.1429691,1.3824962,0.25778541,0.063595369,10.95,2.02,42.45,54.22,1.0,70.0,0.0,0.0
7.1433897,1.3859544,0.25105375,0.12719074,10.98,1.97,26.87,38.63,1.0,0.0,0.0,0.0
7.1725316,1.3971004,0.29511455,-0.063595369,11.02,2.3099999,42.56,54.87,1.0,85.0,0.0,0.0
7.1727977,1.3973725,0.29130858,0.0,11.02,2.28,47.01,59.32,1.0,100.0,0.0,0.0
7.1728821,1.3961972,0.30306423,-0.12719074,11.01,2.3699999,26.69,39.24,1.0,0.0,0.0,0.0
7.173058,1.3977969,0.28756833,0.063595369,11.02,2.25,43.14,54.9,1.0,79.0,0.0,0.0
7.1743875,1.3997191,0.27992409,0.12719074,11.03,2.1900001,27.59,39.35,1.0,0.0,0.0,0.0
7.9932957,3.7431645,-0.18657713,0.063595369,25.09,-1.21,23.66,36.22,1.0,0.0,0.0,0.0
7.994338,3.7437158,-0.18119012,0.0,25.09,-1.17,28.19,40.74,1.0,0.0,0.0,0.0
8.1446238,3.8305647,-0.11627211,0.0,25.18,-0.74000001,26.6,39.15,1.0,0.0,0.0,0.0
8.145031,3.8272533,-0.11296739,-0.063595369,25.16,-0.70999998,22.33,34.89,1.0,0.0,0.0,0.0
8.1467562,3.8311315,-0.12074191,0.063595369,25.18,-0.75999999,22.12,34.68,1.0,0.0,0.0,0.0
8.4298515,3.9464803,-0.053206511,0.0,25.08,-0.31999999,23.51,35.81,1.0,0.0,0.0,0.0
9.8874807,5.4217982,-0.13500807,0.0,28.73,-0.68000001,23.0,35.3,1.0,0.0,0.0,0.0
9.9622746,1.0479915,-0.097583011,0.063595369,6.0,-0.55000001,35.75,48.05,1.0,63.0,0.0,0.0
9.9623461,1.0477072,-0.092824697,0.0,6.0,-0.52999997,40.44,52.48,1.0,74.0,0.0,0.0
9.9624062,1.0477114,-0.087574787,-0.063595369,6.0,-0.5,35.99,48.03,1.0,56.0,0.0,0.0
10.064283,1.0627565,-0.075965837,0.12719074,6.02,-0.43000001,30.42,43.21,1.0,10.0,0.0,0.0
10.064745,1.0630845,-0.063090377,-0.12719074,6.02,-0.34999999,30.56,43.11,1.0,22.0,0.0,0.0
10.064751,1.0631175,-0.070654504,0.0,6.02,-0.38999999,50.45,63.24,1.0,100.0,0.0,0.0
10.064775,1.063105,-0.067601047,-0.063595369,6.02,-0.38,46.0,58.78,1.0,87.0,0.0,0.0
10.06478,1.0631394,-0.073566832,0.063595369,6.02,-0.41,46.03,58.81,1.0,87.0,0.0,0.0
10.086987,1.0644345,-0.069177024,0.0,6.02,-0.38999999,48.52,61.74,1.0,100.0,0.0,0.0
10.087002,1.0644252,-0.071716756,0.063595369,6.02,-0.40000001,44.1,57.32,1.0,74.0,0.0,0.0
10.087008,1.0643867,-0.066412628,-0.063595369,6.02,-0.37,44.5,57.29,1.0,74.0,0.0,0.0
10.087028,1.0636309,-0.071651518,0.12719074,6.0100002,-0.40000001,28.29,41.71,1.0,0.0,0.0,0.0
10.087481,1.0643051,-0.063659459,-0.12719074,6.02,-0.34999999,28.83,41.62,1.0,0.0,0.0,0.0
10.220347,1.077317,-0.48762542,0.063595369,6.0100002,-2.71,30.94,43.49,1.0,0.0,0.0,0.0
10.231169,1.0786792,-0.10850629,0.0,6.0100002,-0.60000002,35.12,47.91,1.0,64.0,0.0,0.0
10.231769,1.0786617,-0.0073304893,-0.063595369,6.0100002,-0.039999999,30.67,43.46,1.0,22.0,0.0,0.0
10.231842,1.0785286,-0.0090027889,0.063595369,6.0100002,-0.050000001,30.94,43.49,1.0,0.0,0.0,0.0
11.472721,5.5764656,-0.026974766,0.063595369,25.92,-0.12,19.02,32.03,1.0,0.0,0.0,0.0
11.4757,5.5724754,-0.025339141,0.0,25.9,-0.11,23.34,36.35,1.0,0.0,0.0,0.0
11.476593,5.5680199,-0.025858143,-0.063595369,25.879999,-0.11,18.63,31.85,1.0,0.0,0.0,0.0
13.327511,0.93423915,0.49573472,0.063595369,4.0,2.1199999,26.92,39.47,1.0,0.0,0.0,0.0
13.327656,0.9357146,0.49574348,0.0,4.0100002,2.1199999,31.32,43.87,1.0,0.0,0.0,0.0
13.328562,0.9357338,0.49577752,-0.063595369,4.0100002,2.1199999,26.87,39.43,1.0,0.0,0.0,0.0
13.334383,0.93472093,-0.24821815,0.063595369,4.0,-1.0599999,26.92,39.47,1.0,0.0,0.0,0.0
13.334624,0.93620384,-0.24303053,0.0,4.0100002,-1.04,31.32,43.87,1.0,0.0,0.0,0.0
13.335633,0.93623024,-0.23730305,-0.063595369,4.0100002,-1.01,26.87,39.43,1.0,0.0,0.0,0.0
13.865028,1.2350127,1.0996416,-0.12719074,5.0900002,4.5100002,22.18,35.4,1.0,0.0,0.0,0.0
