X,Y,Z,Reflectivity
10.116,0.602,-0.884,0.0
9.666,0.574,-0.898,0.0
9.183,0.543,-0.905,0.0
8.797,0.519,-0.917,0.0
8.397,0.494,-0.922,0.0
8.086,0.474,-0.934,0.0
10.143,0.59,-0.884,0.0
9.649,0.56,-0.895,0.0
9.21,0.533,-0.905,0.0
8.825,0.509,-0.918,0.0
8.466,0.486,-0.928,0.0
8.038,0.46,-0.926,0.0
10.166,0.578,-0.883,0.0
9.703,0.55,-0.897,0.0
9.2,0.52,-0.902,0.0
8.821,0.497,-0.915,0.0
8.461,0.475,-0.925,0.0
8.114,0.454,-0.932,0.0
10.177,0.565,-0.881,0.0
9.735,0.539,-0.897,0.0
9.315,0.514,-0.91,0.0
8.854,0.486,-0.916,0.0
8.482,0.465,-0.924,0.0
8.137,0.444,-0.932,0.0
10.196,0.553,-0.88,0.0
9.746,0.526,-0.895,0.0
9.345,0.503,-0.91,0.0
8.881,0.476,-0.915,0.0
8.502,0.454,-0.923,0.0
8.18,0.435,-0.934,0.0
10.248,0.542,-0.88,0.0
9.782,0.515,-0.894,0.0
9.293,0.487,-0.901,0.0
8.953,0.468,-0.919,0.0
8.494,0.442,-0.919,0.0
8.202,0.425,-0.933,0.0
10.284,0.53,-0.879,0.0
9.818,0.503,-0.893,0.0
9.351,0.478,-0.902,0.0
8.952,0.455,-0.915,0.0
8.521,0.432,-0.918,0.0
8.202,0.414,-0.929,0.0
10.326,0.518,-0.877,0.0
9.847,0.492,-0.891,0.0
9.379,0.466,-0.9,0.0
8.958,0.444,-0.911,0.0
8.596,0.424,-0.922,0.0
8.228,0.404,-0.928,0.0
10.413,0.508,-0.879,0.0
9.916,0.482,-0.892,0.0
9.414,0.455,-0.899,0.0
0.0,0.0,0.0,0.0
8.637,0.414,-0.921,0.0
8.265,0.395,-0.927,0.0
10.436,0.495,-0.875,0.0
9.942,0.469,-0.889,0.0
9.53,0.448,-0.904,0.0
0.0,0.0,0.0,0.0
8.761,0.408,-0.929,0.0
8.299,0.385,-0.926,0.0
10.512,0.484,-0.875,0.0
10.002,0.459,-0.888,0.0
9.596,0.438,-0.904,0.0
9.127,0.415,-0.912,0.0
8.697,0.393,-0.917,0.0
8.341,0.375,-0.925,0.0
10.574,0.473,-0.873,0.0
10.085,0.449,-0.888,0.0
9.621,0.426,-0.9,0.0
9.174,0.404,-0.91,0.0
8.787,0.385,-0.92,0.0
8.404,0.367,-0.926,0.0
10.642,0.461,-0.872,0.0
10.129,0.437,-0.885,0.0
9.706,0.417,-0.901,0.0
9.237,0.395,-0.91,0.0
8.818,0.375,-0.917,0.0
8.405,0.355,-0.92,0.0
10.743,0.451,-0.872,0.0
10.179,0.425,-0.882,0.0
9.784,0.407,-0.901,0.0
9.271,0.384,-0.906,0.0
8.87,0.365,-0.915,0.0
8.502,0.348,-0.924,0.0
10.842,0.441,-0.871,0.0
10.299,0.417,-0.884,0.0
9.838,0.396,-0.898,0.0
9.349,0.374,-0.906,0.0
8.968,0.357,-0.918,0.0
8.604,0.341,-0.928,0.0
10.947,0.431,-0.871,0.0
10.329,0.404,-0.878,0.0
9.873,0.384,-0.893,0.0
9.4,0.364,-0.903,0.0
9.033,0.348,-0.917,0.0
8.64,0.331,-0.924,0.0
40.885,2.443,4.185,5.0
0.0,0.0,0.0,0.0
41.344,2.487,3.772,14.0
40.951,2.472,3.504,39.0
41.522,2.515,3.324,30.0
41.254,2.507,3.074,40.0
52.32,3.202,5.378,8.0
45.135,2.771,4.388,29.0
45.503,2.803,4.171,20.0
41.565,2.569,3.574,42.0
41.824,2.593,3.364,31.0
41.494,2.582,3.108,32.0
52.286,3.275,5.395,42.0
45.314,2.848,4.423,19.0
45.366,2.86,4.175,12.0
42.0,2.656,3.627,36.0
42.01,2.665,3.394,12.0
42.072,2.678,3.166,18.0
52.281,3.351,5.413,28.0
52.324,3.363,5.125,13.0
52.319,3.373,4.832,7.0
41.884,2.709,3.631,40.0
42.059,2.729,3.412,11.0
45.003,2.929,3.401,5.0
58.637,3.843,6.089,6.0
42.22,2.775,4.148,15.0
42.072,2.774,3.898,20.0
41.84,2.766,3.639,40.0
41.769,2.77,3.4,36.0
45.026,2.995,3.415,34.0
46.543,3.117,4.845,6.0
41.95,2.817,4.132,37.0
42.149,2.838,3.915,34.0
41.874,2.827,3.652,43.0
41.795,2.83,3.412,40.0
41.952,2.85,3.191,35.0
46.476,3.178,4.848,11.0
41.957,2.877,4.141,23.0
42.207,2.902,3.929,17.0
41.384,2.853,3.617,38.0
41.668,2.881,3.409,36.0
41.727,2.893,3.181,38.0
53.048,3.702,5.543,8.0
41.86,2.929,4.138,24.0
41.376,2.903,3.858,14.0
41.379,2.91,3.623,32.0
41.527,2.928,3.403,42.0
41.741,2.952,3.188,26.0
53.046,3.775,5.55,5.0
41.885,2.988,4.146,16.0
41.376,2.96,3.863,16.0
41.372,2.967,3.626,30.0
41.579,2.989,3.412,32.0
41.618,3.0,3.182,36.0
46.044,3.341,4.821,12.0
41.178,2.995,4.079,27.0
41.311,3.012,3.86,36.0
41.394,3.025,3.631,39.0
41.54,3.043,3.411,31.0
41.616,3.056,3.184,40.0
46.018,3.402,4.82,24.0
41.221,3.054,4.085,27.0
41.327,3.069,3.863,30.0
41.225,3.068,3.617,32.0
41.512,3.097,3.409,46.0
41.586,3.109,3.182,38.0
51.449,3.872,5.389,4.0
41.243,3.11,4.087,15.0
41.187,3.113,3.849,42.0
41.235,3.123,3.617,44.0
41.447,3.147,3.402,29.0
41.676,3.172,3.187,37.0
51.386,3.936,5.38,5.0
41.213,3.163,4.082,19.0
41.445,3.188,3.87,16.0
41.402,3.191,3.629,37.0
41.624,3.215,3.414,21.0
41.749,3.232,3.19,37.0
45.256,3.526,4.734,20.0
41.24,3.22,4.08,31.0
41.208,3.223,3.844,35.0
41.277,3.235,3.613,38.0
41.532,3.262,3.401,39.0
41.639,3.277,3.176,39.0
45.268,3.585,4.729,8.0
41.241,3.273,4.075,29.0
41.765,3.321,3.89,18.0
41.248,3.286,3.605,32.0
41.655,3.325,3.405,16.0
41.639,3.331,3.169,29.0
45.308,3.646,4.726,27.0
45.337,3.656,4.471,33.0
42.097,3.401,3.913,27.0
41.3,3.342,3.601,23.0
41.329,3.351,3.371,37.0
41.478,3.37,3.149,43.0
187.421,-6.294,4.503,48.0
187.453,-6.354,3.501,22.0
0.0,0.0,0.0,0.0
138.537,-4.788,1.093,16.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
193.382,-6.854,4.82,17.0
193.811,-6.931,3.797,7.0
138.521,-4.999,1.973,3.0
138.5,-5.044,1.22,22.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
192.798,-7.191,4.988,28.0
194.339,-7.311,3.99,14.0
138.426,-5.251,2.104,8.0
138.48,-5.299,1.353,27.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
192.904,-7.549,5.179,24.0
194.375,-7.669,4.183,9.0
138.152,-5.496,2.237,15.0
138.405,-5.55,1.49,14.0
138.304,-5.589,0.752,7.0
0.0,0.0,0.0,0.0
193.464,-7.922,5.389,23.0
193.771,-7.997,4.366,24.0
138.134,-5.742,2.376,37.0
138.584,-5.806,1.633,2.0
138.049,-5.827,0.892,16.0
0.0,0.0,0.0,0.0
193.243,-8.256,5.581,24.0
193.458,-8.324,4.557,9.0
192.836,-8.356,3.517,24.0
194.652,-8.496,2.495,5.0
138.061,-6.067,1.036,19.0
0.0,0.0,0.0,0.0
20.144,-0.895,0.602,3.0
20.138,-0.901,0.495,0.0
193.464,-8.718,3.733,9.0
138.102,-6.265,1.917,20.0
138.251,-6.313,1.184,21.0
0.0,0.0,0.0,0.0
20.101,-0.928,0.623,18.0
20.113,-0.934,0.516,17.0
20.135,-0.941,0.41,18.0
20.156,-0.949,0.302,3.0
138.238,-6.551,1.338,25.0
0.0,0.0,0.0,0.0
20.11,-0.962,0.646,26.0
20.119,-0.969,0.539,26.0
20.133,-0.975,0.433,20.0
20.145,-0.982,0.324,25.0
20.173,-0.989,0.218,24.0
20.036,-0.989,0.11,6.0
20.089,-0.995,0.668,19.0
20.106,-1.001,0.562,19.0
20.097,-1.007,0.455,16.0
20.083,-1.012,0.346,16.0
20.0,-1.014,0.239,19.0
20.001,-1.02,0.133,16.0
19.995,-1.023,0.688,16.0
19.963,-1.027,0.581,17.0
19.954,-1.032,0.475,15.0
19.952,-1.038,0.367,14.0
19.993,-1.046,0.262,27.0
19.976,-1.051,0.157,21.0
19.991,-1.055,0.712,18.0
19.98,-1.06,0.606,21.0
19.97,-1.065,0.5,19.0
19.94,-1.069,0.391,19.0
19.956,-1.076,0.286,19.0
19.989,-1.083,0.181,22.0
20.007,-1.087,0.737,19.0
19.976,-1.091,0.63,23.0
19.962,-1.096,0.523,21.0
19.932,-1.1,0.415,18.0
19.956,-1.107,0.31,20.0
19.988,-1.114,0.205,19.0
20.027,-1.119,0.762,21.0
19.978,-1.122,0.654,22.0
19.952,-1.126,0.548,23.0
19.943,-1.13,0.44,22.0
19.928,-1.135,0.335,18.0
19.974,-1.143,0.23,13.0
20.015,-1.149,0.787,19.0
19.962,-1.151,0.679,18.0
19.956,-1.156,0.573,19.0
19.934,-1.16,0.465,21.0
19.94,-1.165,0.36,22.0
19.945,-1.171,0.255,22.0
20.024,-1.179,0.812,21.0
19.959,-1.18,0.705,17.0
19.966,-1.186,0.599,22.0
19.94,-1.189,0.491,23.0
19.92,-1.193,0.386,18.0
19.938,-1.199,0.281,25.0
0.0,0.0,0.0,0.0
71.781,-5.619,4.262,13.0
71.478,-5.604,3.868,8.0
70.973,-5.573,3.46,36.0
71.45,-5.62,3.108,22.0
73.066,-5.755,2.795,5.0
75.981,-5.998,5.026,9.0
71.611,-5.661,4.359,18.0
71.479,-5.658,3.974,10.0
71.024,-5.63,3.567,34.0
71.219,-5.653,3.202,25.0
72.196,-5.739,2.867,17.0
70.992,-5.655,4.802,40.0
71.779,-5.725,4.476,11.0
71.556,-5.714,4.085,30.0
71.174,-5.691,3.681,22.0
71.43,-5.719,3.319,8.0
71.923,-5.766,2.964,11.0
71.055,-5.709,4.912,26.0
75.978,-6.111,4.852,9.0
71.582,-5.764,4.193,23.0
71.443,-5.759,3.802,27.0
71.366,-5.76,3.423,11.0
67.962,-5.492,2.902,19.0
70.821,-5.735,5.002,14.0
75.326,-6.106,4.923,11.0
71.65,-5.815,4.305,25.0
71.436,-5.803,3.909,28.0
67.941,-5.525,3.361,47.0
67.941,-5.531,3.003,40.0
70.871,-5.782,5.113,10.0
71.775,-5.861,4.8,14.0
71.768,-5.866,4.42,12.0
71.422,-5.843,4.016,17.0
67.944,-5.563,3.462,42.0
67.954,-5.57,3.106,45.0
70.667,-5.805,5.205,23.0
70.555,-5.8,4.825,24.0
71.765,-5.905,4.529,15.0
71.484,-5.885,4.127,13.0
71.285,-5.874,3.74,13.0
67.954,-5.605,3.208,56.0
70.765,-5.85,5.32,16.0
74.785,-6.185,5.226,10.0
70.716,-5.853,4.569,10.0
75.603,-6.262,4.477,10.0
71.336,-5.912,3.849,10.0
67.953,-5.636,3.309,57.0
71.011,-5.903,5.444,19.0
74.9,-6.229,5.346,14.0
70.195,-5.841,4.639,46.0
71.631,-5.964,4.348,11.0
71.396,-5.948,3.957,17.0
67.947,-5.664,3.408,56.0
73.314,-6.125,5.729,11.0
70.665,-5.906,5.148,30.0
70.22,-5.871,4.744,37.0
71.551,-5.986,4.449,11.0
71.441,-5.979,4.065,34.0
67.93,-5.688,3.507,25.0
70.406,-5.909,5.607,27.0
70.741,-5.938,5.259,34.0
70.185,-5.894,4.846,28.0
70.073,-5.887,4.461,18.0
71.505,-6.009,4.175,14.0
71.35,-5.999,3.79,10.0
70.462,-5.937,5.717,27.0
70.953,-5.98,5.38,22.0
70.233,-5.921,4.953,9.0
70.131,-5.913,4.568,41.0
71.529,-6.033,4.282,24.0
71.428,-6.026,3.899,10.0
73.353,-6.203,6.059,8.0
71.082,-6.011,5.494,11.0
70.415,-5.955,5.069,10.0
70.297,-5.946,4.681,40.0
71.6,-6.057,4.389,21.0
71.094,-6.015,3.983,15.0
72.782,-6.172,6.118,9.0
70.934,-6.015,5.587,12.0
70.662,-5.993,5.19,21.0
70.22,-5.955,4.779,36.0
71.622,-6.074,4.495,19.0
71.28,-6.046,4.097,15.0
71.23,-6.055,6.091,10.0
70.967,-6.032,5.692,12.0
77.604,-6.596,5.812,4.0
70.125,-5.96,4.873,33.0
71.138,-6.045,4.567,20.0
71.495,-6.075,4.212,14.0
71.369,-6.079,6.206,27.0
71.018,-6.047,5.798,19.0
73.147,-6.227,5.583,4.0
70.107,-5.967,4.972,19.0
70.315,-5.984,4.614,36.0
71.595,-6.092,4.319,15.0
43.715,-1.286,5.033,38.0
43.762,-1.278,4.785,44.0
43.944,-1.274,4.551,40.0
43.71,-1.259,4.269,26.0
46.367,-1.326,4.262,5.0
43.51,-1.235,3.749,43.0
43.747,-1.233,4.996,41.0
43.761,-1.224,4.744,43.0
43.937,-1.22,4.508,38.0
43.584,-1.201,4.215,27.0
43.482,-1.19,3.954,23.0
43.555,-1.183,3.71,44.0
43.873,-1.182,4.967,43.0
43.755,-1.17,4.7,45.0
44.624,-1.185,4.534,19.0
43.745,-1.153,4.187,19.0
45.627,-1.193,4.104,3.0
43.645,-1.133,3.674,44.0
44.114,-1.136,4.949,19.0
43.446,-1.11,4.622,46.0
0.0,0.0,0.0,0.0
43.778,-1.101,4.145,27.0
43.53,-1.087,3.87,30.0
43.676,-1.082,3.631,44.0
43.712,-1.073,4.857,34.0
43.356,-1.056,4.565,39.0
43.596,-1.053,4.338,29.0
43.9,-1.053,4.109,22.0
43.208,-1.028,3.794,23.0
43.575,-1.028,3.575,39.0
43.589,-1.018,4.796,25.0
43.335,-1.004,4.515,46.0
43.502,-1.0,4.28,42.0
42.966,-0.979,3.974,36.0
43.782,-0.99,3.795,35.0
43.29,-0.971,3.502,43.0
43.33,-0.962,4.717,34.0
43.359,-0.954,4.468,46.0
43.51,-0.949,4.23,38.0
42.778,-0.926,3.906,41.0
43.368,-0.931,3.709,37.0
43.229,-0.92,3.447,37.0
43.435,-0.914,4.677,39.0
43.405,-0.906,4.421,40.0
43.461,-0.899,4.173,45.0
42.679,-0.875,3.847,45.0
43.116,-0.876,3.636,33.0
43.021,-0.867,3.379,45.0
43.341,-0.863,4.614,40.0
43.332,-0.855,4.36,39.0
43.45,-0.85,4.119,35.0
42.491,-0.824,3.777,30.0
42.846,-0.823,3.559,33.0
43.004,-0.818,3.324,38.0
43.296,-0.814,4.554,43.0
42.535,-0.792,4.225,22.0
42.27,-0.78,3.953,17.0
42.142,-0.77,3.692,34.0
42.725,-0.774,3.494,43.0
43.321,-0.777,3.292,33.0
43.283,-0.766,4.495,42.0
41.834,-0.733,4.101,37.0
42.045,-0.729,3.876,36.0
42.187,-0.725,3.639,52.0
42.689,-0.727,3.435,46.0
43.043,-0.726,3.214,38.0
43.311,-0.719,4.44,40.0
41.984,-0.69,4.058,38.0
41.973,-0.683,3.812,43.0
42.387,-0.683,3.599,41.0
42.455,-0.678,3.358,39.0
42.749,-0.676,3.133,30.0
41.812,-0.65,4.228,35.0
41.819,-0.643,3.984,45.0
41.969,-0.639,3.754,41.0
42.863,-0.647,3.58,45.0
42.611,-0.636,3.311,43.0
48.395,-0.715,3.48,12.0
41.874,-0.608,4.175,31.0
42.091,-0.604,3.951,43.0
41.928,-0.596,3.691,48.0
43.876,-0.617,3.602,19.0
42.18,-0.587,3.217,44.0
48.223,-0.664,3.398,17.0
41.877,-0.566,4.114,41.0
42.025,-0.561,3.883,39.0
42.104,-0.556,3.644,32.0
42.349,-0.553,3.414,37.0
42.37,-0.547,3.169,44.0
48.703,-0.622,3.36,21.0
42.023,-0.526,4.066,41.0
41.851,-0.518,3.804,46.0
41.944,-0.513,3.568,22.0
42.301,-0.511,3.347,36.0
42.361,-0.506,3.106,39.0
48.359,-0.571,3.264,23.0
41.989,-0.485,3.998,25.0
41.676,-0.476,3.725,45.0
41.852,-0.472,3.496,50.0
42.047,-0.469,3.263,40.0
42.509,-0.468,3.051,46.0
48.178,-0.524,3.178,40.0
41.683,-0.442,3.904,39.0
41.817,-0.438,3.672,30.0
41.923,-0.434,3.437,36.0
42.04,-0.43,3.197,40.0
46.045,-0.465,3.233,30.0
48.488,-0.483,3.122,34.0
41.45,-0.402,3.817,50.0
41.776,-0.4,3.602,37.0
41.949,-0.396,3.372,43.0
42.031,-0.392,3.129,48.0
48.142,-0.443,3.303,11.0
48.745,-0.442,3.06,20.0
41.554,-0.366,3.759,43.0
41.63,-0.362,3.522,48.0
41.931,-0.359,3.302,46.0
42.464,-0.359,3.091,53.0
48.303,-0.402,3.235,21.0
60.628,-0.498,3.708,9.0
41.69,-0.332,3.702,39.0
42.206,-0.331,3.501,24.0
42.071,-0.325,3.243,45.0
43.112,-0.328,3.068,16.0
48.191,-0.361,3.148,32.0
60.864,-0.449,3.622,18.0
41.458,-0.296,3.612,42.0
42.133,-0.296,3.424,44.0
42.101,-0.291,3.175,46.0
48.293,-0.328,3.355,22.0
48.163,-0.322,3.065,21.0
60.578,-0.399,3.502,5.0
41.588,-0.263,3.552,47.0
42.231,-0.263,3.36,37.0
45.929,-0.28,3.385,6.0
48.321,-0.29,3.273,22.0
48.287,-0.285,2.989,12.0
60.797,-0.353,3.41,5.0
41.603,-0.231,3.481,41.0
42.232,-0.23,3.286,34.0
45.926,-0.245,3.304,36.0
