X,Y,Z,Reflectivity
16.979,-1.151,-0.792,0.0
15.634,-1.059,-0.811,0.0
14.45,-0.977,-0.826,0.0
13.549,-0.915,-0.846,0.0
20.013,-1.35,-1.356,0.0
11.886,-0.801,-0.868,0.0
20.124,-1.352,-0.907,0.0
20.099,-1.349,-1.011,0.0
14.825,-0.993,-0.823,0.0
13.823,-0.925,-0.842,0.0
19.998,-1.336,-1.323,0.0
12.118,-0.808,-0.865,0.0
20.129,-1.339,-0.875,0.0
20.064,-1.333,-0.977,0.0
15.192,-1.008,-0.819,0.0
14.118,-0.935,-0.837,0.0
13.23,-0.875,-0.854,0.0
12.345,-0.815,-0.861,0.0
20.117,-1.325,-0.842,0.0
20.099,-1.321,-0.947,0.0
20.093,-1.319,-1.051,0.0
14.382,-0.942,-0.829,0.0
13.478,-0.881,-0.848,0.0
12.507,-0.816,-0.852,0.0
20.012,-1.303,-0.806,1.0
20.107,-1.307,-0.915,0.0
20.103,-1.304,-1.02,0.0
14.741,-0.954,-0.826,0.0
13.663,-0.883,-0.837,0.0
20.024,-1.292,-1.332,0.0
19.846,-1.276,-0.767,1.0
20.117,-1.291,-0.883,0.0
20.132,-1.29,-0.989,0.0
15.052,-0.962,-0.82,0.0
14.101,-0.899,-0.842,0.0
13.214,-0.841,-0.858,0.0
19.911,-1.264,-0.738,3.0
20.118,-1.274,-0.851,0.0
20.102,-1.271,-0.955,0.0
15.357,-0.969,-0.812,0.0
14.313,-0.901,-0.832,0.0
13.436,-0.844,-0.851,0.0
20.048,-1.256,-0.711,8.0
19.833,-1.239,-0.807,0.0
17.303,-1.079,-0.795,0.0
15.874,-0.987,-0.814,0.0
14.673,-0.91,-0.829,0.0
13.75,-0.851,-0.849,0.0
20.093,-1.24,-0.681,6.0
19.779,-1.218,-0.774,0.0
17.607,-1.081,-0.781,0.0
16.287,-0.998,-0.809,0.0
15.005,-0.917,-0.824,0.0
13.917,-0.848,-0.837,0.0
19.987,-1.215,-0.646,28.0
19.95,-1.209,-0.749,15.0
18.15,-1.097,-0.776,0.0
20.046,-1.208,-0.964,0.0
15.302,-0.92,-0.816,0.0
14.293,-0.857,-0.837,0.0
19.986,-1.195,-0.614,86.0
19.963,-1.19,-0.718,23.0
19.911,-1.184,-0.82,1.0
17.108,-1.014,-0.796,0.0
20.015,-1.183,-1.036,0.0
14.628,-0.862,-0.834,0.0
19.992,-1.175,-0.583,70.0
19.965,-1.17,-0.687,7.0
19.301,-1.127,-0.765,0.0
17.489,-1.018,-0.786,0.0
16.185,-0.939,-0.813,0.0
14.9,-0.862,-0.826,0.0
20.002,-1.154,-0.553,0.0
21.773,-1.252,-0.715,0.0
19.884,-1.14,-0.757,2.0
18.013,-1.029,-0.782,0.0
16.528,-0.941,-0.804,1.0
15.265,-0.866,-0.823,0.0
25.954,-1.469,-0.677,0.0
22.599,-1.275,-0.708,0.0
19.904,-1.119,-0.727,2.0
18.414,-1.031,-0.771,0.0
16.83,-0.939,-0.793,0.0
15.589,-0.867,-0.816,0.0
26.528,-1.471,-0.652,0.0
23.615,-1.305,-0.703,1.0
20.396,-1.123,-0.714,0.0
18.865,-1.035,-0.761,0.0
17.314,-0.946,-0.79,0.0
15.964,-0.869,-0.812,0.0
28.171,-1.529,-0.65,0.0
23.618,-1.277,-0.668,0.0
20.087,-1.082,-0.673,4.0
19.704,-1.057,-0.766,0.0
17.591,-0.94,-0.775,0.0
16.346,-0.87,-0.806,0.0
20.86,2.403,-0.721,0.0
18.62,2.145,-0.75,0.0
16.906,1.948,-0.778,0.0
15.518,1.788,-0.805,0.0
14.331,1.652,-0.826,0.0
13.332,1.537,-0.845,0.0
20.213,2.327,-0.723,0.0
18.219,2.098,-0.756,0.0
16.669,1.919,-0.787,0.0
15.188,1.749,-0.806,0.0
14.049,1.618,-0.827,0.0
13.147,1.515,-0.849,0.0
19.816,2.279,-0.732,0.0
17.936,2.063,-0.765,0.0
16.347,1.88,-0.791,0.0
15.008,1.727,-0.814,0.0
13.89,1.598,-0.833,0.0
12.981,1.494,-0.854,0.0
19.341,2.222,-0.736,0.0
17.625,2.025,-0.772,0.0
16.046,1.843,-0.795,0.0
14.746,1.694,-0.817,0.0
13.722,1.576,-0.839,0.0
12.69,1.458,-0.849,0.0
19.003,2.179,-0.746,0.0
17.215,1.974,-0.774,0.0
15.864,1.819,-0.804,0.0
14.51,1.664,-0.821,0.0
13.551,1.554,-0.844,0.0
12.563,1.441,-0.855,0.0
18.543,2.122,-0.749,0.0
16.958,1.94,-0.782,0.0
15.507,1.774,-0.804,0.0
14.263,1.632,-0.823,0.0
13.302,1.522,-0.844,0.0
12.402,1.419,-0.858,0.0
18.184,2.076,-0.755,0.0
16.628,1.898,-0.785,0.0
15.242,1.739,-0.807,0.0
14.051,1.603,-0.826,0.0
13.129,1.498,-0.848,0.0
12.248,1.397,-0.861,0.0
17.873,2.035,-0.761,0.0
16.349,1.86,-0.79,0.0
14.997,1.706,-0.811,0.0
13.906,1.582,-0.833,0.0
12.977,1.476,-0.852,0.0
11.95,1.359,-0.853,0.0
17.632,2.001,-0.77,0.0
16.098,1.826,-0.795,0.0
14.782,1.676,-0.815,0.0
13.659,1.549,-0.833,0.0
12.845,1.456,-0.857,0.0
11.733,1.33,-0.851,0.0
17.318,1.958,-0.775,0.0
15.891,1.796,-0.802,0.0
14.516,1.64,-0.816,0.0
13.547,1.53,-0.84,0.0
12.611,1.424,-0.855,0.0
11.675,1.318,-0.858,0.0
16.964,1.91,-0.777,0.0
15.523,1.747,-0.799,0.0
14.439,1.625,-0.826,0.0
13.321,1.498,-0.84,0.0
12.403,1.395,-0.854,0.0
11.557,1.299,-0.862,0.0
16.695,1.872,-0.781,0.0
15.322,1.717,-0.805,0.0
14.176,1.588,-0.826,0.0
13.149,1.472,-0.843,0.0
12.299,1.377,-0.859,0.0
11.383,1.274,-0.86,0.0
16.432,1.833,-0.786,0.0
15.158,1.69,-0.811,0.0
13.997,1.56,-0.829,0.0
12.994,1.448,-0.846,0.0
12.152,1.353,-0.861,0.0
11.289,1.257,-0.864,0.0
16.266,1.805,-0.793,0.0
14.908,1.654,-0.813,0.0
13.791,1.529,-0.831,0.0
12.919,1.432,-0.853,0.0
11.894,1.317,-0.854,0.0
11.154,1.235,-0.865,0.0
16.005,1.766,-0.796,0.0
14.729,1.625,-0.817,0.0
13.649,1.505,-0.835,0.0
12.695,1.399,-0.851,0.0
11.765,1.296,-0.856,0.0
11.003,1.211,-0.864,0.0
15.678,1.72,-0.794,0.0
14.58,1.598,-0.822,0.0
13.527,1.482,-0.84,0.0
12.389,1.357,-0.842,0.0
11.644,1.274,-0.858,0.0
10.926,1.195,-0.868,0.0
