X,Y,Z,Reflectivity
44.567,-1.939,5.918,24.0
45.26,-1.96,5.758,24.0
44.904,-1.935,5.464,20.0
51.896,-2.227,6.023,26.0
51.792,-2.211,5.725,29.0
46.895,-1.993,4.925,38.0
44.391,-1.889,5.924,30.0
44.649,-1.891,5.71,26.0
44.942,-1.894,5.498,32.0
52.205,-2.189,6.092,9.0
51.789,-2.161,5.757,32.0
46.869,-1.946,4.952,39.0
44.376,-1.845,5.95,36.0
44.493,-1.84,5.718,29.0
44.905,-1.848,5.521,39.0
44.983,-1.842,5.276,35.0
51.789,-2.109,5.788,25.0
52.645,-2.134,5.593,35.0
44.257,-1.795,5.96,38.0
44.606,-1.8,5.758,22.0
45.076,-1.81,5.567,26.0
44.995,-1.796,5.303,33.0
44.97,-1.786,5.05,31.0
52.779,-2.085,5.635,26.0
44.168,-1.746,5.972,44.0
44.292,-1.742,5.741,30.0
44.988,-1.76,5.58,27.0
44.853,-1.745,5.309,40.0
44.896,-1.737,5.064,33.0
52.319,-2.013,5.612,27.0
44.298,-1.705,6.012,37.0
44.411,-1.7,5.778,35.0
45.018,-1.713,5.605,28.0
45.036,-1.705,5.352,19.0
44.79,-1.686,5.073,36.0
51.515,-1.928,5.549,4.0
44.418,-1.663,6.048,32.0
44.453,-1.655,5.803,40.0
44.959,-1.663,5.618,30.0
44.981,-1.654,5.364,25.0
44.81,-1.639,5.094,36.0
44.63,-1.623,4.826,38.0
44.564,-1.62,6.086,31.0
44.29,-1.6,5.8,32.0
44.813,-1.61,5.617,37.0
44.713,-1.597,5.349,16.0
44.84,-1.591,5.114,45.0
44.616,-1.574,4.84,39.0
44.646,-1.575,6.113,36.0
44.188,-1.549,5.802,37.0
45.237,-1.576,5.685,25.0
44.659,-1.546,5.358,36.0
44.88,-1.545,5.133,41.0
44.526,-1.523,4.844,34.0
44.71,-1.528,6.136,20.0
44.313,-1.505,5.831,29.0
45.226,-1.527,5.697,19.0
44.693,-1.499,5.375,41.0
44.909,-1.497,5.149,34.0
44.447,-1.472,4.848,19.0
44.787,-1.481,6.159,25.0
44.333,-1.456,5.846,29.0
45.229,-1.476,5.709,19.0
44.566,-1.445,5.37,46.0
44.405,-1.43,5.102,20.0
44.043,-1.409,4.814,35.0
44.185,-1.412,6.086,38.0
44.698,-1.418,5.904,17.0
53.116,-1.675,6.716,11.0
44.116,-1.382,5.325,37.0
43.855,-1.364,5.047,20.0
43.915,-1.356,4.808,41.0
44.379,-1.368,6.12,28.0
52.131,-1.596,6.894,24.0
44.615,-1.356,5.648,40.0
44.0,-1.327,5.318,33.0
43.735,-1.31,5.039,39.0
43.72,-1.3,4.792,41.0
44.262,-1.314,6.11,43.0
44.571,-1.313,5.9,19.0
44.481,-1.301,5.636,36.0
44.014,-1.278,5.324,18.0
43.709,-1.259,5.041,40.0
43.774,-1.253,4.802,42.0
44.271,-1.263,6.115,29.0
44.552,-1.261,5.901,39.0
44.402,-1.248,5.629,32.0
44.43,-1.239,5.377,19.0
43.728,-1.21,5.045,34.0
43.819,-1.204,4.809,38.0
44.032,-1.206,6.084,37.0
45.104,-1.226,5.975,22.0
44.366,-1.196,5.626,38.0
44.441,-1.188,5.379,18.0
44.264,-1.174,5.107,42.0
43.688,-1.15,4.795,42.0
44.063,-1.155,6.088,39.0
44.729,-1.163,5.925,19.0
44.482,-1.147,5.639,19.0
50.627,-1.295,6.126,15.0
50.3,-1.276,5.802,12.0
43.716,-1.1,4.796,40.0
44.169,-1.106,6.1,35.0
44.551,-1.107,5.899,37.0
44.922,-1.106,5.692,20.0
44.498,-1.087,5.381,25.0
50.567,-1.225,5.829,8.0
