X,Y,Z,Reflectivity
40.635,1.004,3.832,25.0
40.7,1.013,3.619,30.0
40.568,1.018,3.389,40.0
40.854,1.034,3.189,41.0
40.849,1.042,2.97,40.0
41.237,1.061,2.778,13.0
40.535,1.049,3.877,44.0
40.751,1.064,3.677,15.0
40.671,1.07,3.451,35.0
40.827,1.083,3.241,39.0
40.927,1.094,3.029,36.0
41.141,1.108,2.824,28.0
40.618,1.102,3.937,40.0
40.815,1.115,3.736,15.0
40.51,1.115,3.489,40.0
40.621,1.127,3.276,39.0
40.891,1.143,3.077,43.0
40.996,1.155,2.865,13.0
40.783,1.156,4.004,39.0
40.727,1.163,3.778,28.0
40.591,1.168,3.546,36.0
40.663,1.178,3.329,40.0
40.845,1.193,3.123,40.0
41.129,1.209,2.924,36.0
0.0,0.0,0.0,0.0
41.116,1.226,3.863,46.0
40.548,1.218,3.59,45.0
40.594,1.227,3.371,33.0
40.868,1.244,3.173,34.0
66.612,2.043,4.814,18.0
40.772,1.259,4.1,40.0
41.21,1.281,3.92,30.0
40.492,1.267,3.632,42.0
40.422,1.274,3.402,43.0
40.783,1.294,3.213,46.0
45.176,1.443,3.315,6.0
40.817,1.312,4.15,36.0
41.238,1.335,3.969,38.0
40.427,1.318,3.672,33.0
40.361,1.324,3.442,42.0
40.765,1.346,3.256,36.0
40.97,1.362,3.05,29.0
40.766,1.364,4.19,39.0
40.696,1.37,3.96,42.0
40.372,1.367,3.709,43.0
40.532,1.381,3.499,37.0
40.673,1.395,3.291,39.0
40.839,1.409,3.083,35.0
40.645,1.412,4.219,45.0
40.523,1.417,3.985,46.0
40.496,1.424,3.762,41.0
40.492,1.433,3.537,41.0
40.505,1.443,3.318,40.0
40.636,1.456,3.108,40.0
40.564,1.464,4.252,45.0
40.702,1.477,4.044,46.0
40.415,1.475,3.794,39.0
40.211,1.476,3.552,45.0
40.569,1.498,3.363,31.0
40.439,1.502,3.132,50.0
40.555,1.517,4.29,40.0
40.596,1.527,4.072,38.0
40.349,1.526,3.826,47.0
40.332,1.534,3.6,40.0
40.606,1.553,3.403,44.0
40.453,1.556,3.17,42.0
40.583,1.572,4.33,31.0
40.809,1.589,4.13,35.0
40.375,1.581,3.865,41.0
40.531,1.596,3.654,35.0
40.539,1.605,3.433,41.0
40.408,1.608,3.201,53.0
40.622,1.628,4.37,42.0
40.543,1.633,4.138,38.0
40.413,1.636,3.903,35.0
40.575,1.652,3.692,21.0
40.851,1.672,3.493,26.0
40.353,1.66,3.23,41.0
40.594,1.681,4.4,37.0
40.552,1.688,4.172,33.0
40.628,1.7,3.956,15.0
40.907,1.72,3.755,25.0
40.429,1.709,3.489,41.0
40.338,1.714,3.261,40.0
40.651,1.739,4.438,39.0
40.585,1.744,4.207,45.0
41.156,1.778,4.039,16.0
40.513,1.758,3.749,38.0
40.632,1.772,3.537,36.0
40.326,1.768,3.29,40.0
40.682,1.796,4.472,37.0
41.052,1.82,4.285,32.0
40.906,1.822,4.045,39.0
40.539,1.815,3.781,45.0
40.346,1.815,3.541,37.0
40.553,1.832,3.336,31.0
41.564,2.783,4.808,45.0
62.429,4.19,6.867,9.0
46.515,3.129,4.853,12.0
41.937,2.828,4.135,43.0
42.018,2.84,3.906,40.0
41.772,2.831,3.648,32.0
41.585,2.837,4.807,40.0
53.236,3.64,5.852,9.0
46.467,3.184,4.845,12.0
41.919,2.879,4.129,18.0
45.001,3.098,4.179,4.0
41.376,2.855,3.609,39.0
41.722,2.898,4.819,27.0
41.957,2.921,4.607,36.0
53.039,3.701,5.523,7.0
41.85,2.926,4.117,25.0
41.37,2.899,3.836,13.0
41.386,2.907,3.604,33.0
41.647,2.944,4.804,43.0
41.927,2.97,4.597,33.0
50.212,3.564,5.221,4.0
41.904,2.98,4.115,16.0
41.455,2.954,3.837,16.0
41.288,2.949,3.588,33.0
41.623,2.993,4.793,32.0
41.704,3.004,4.565,16.0
46.086,3.326,4.783,5.0
41.191,2.98,4.037,16.0
41.336,2.996,3.817,38.0
41.56,3.019,3.602,39.0
41.739,3.051,4.796,29.0
46.038,3.372,5.028,14.0
46.018,3.376,4.764,17.0
41.16,3.026,4.023,29.0
41.263,3.04,3.799,42.0
41.239,3.044,3.564,41.0
41.809,3.105,4.792,29.0
45.86,3.413,4.995,20.0
46.03,3.431,4.751,18.0
41.189,3.076,4.013,36.0
41.209,3.083,3.782,30.0
41.214,3.09,3.549,42.0
41.727,3.147,4.77,30.0
45.276,3.421,4.917,8.0
41.187,3.117,4.238,21.0
41.089,3.116,3.99,29.0
46.078,3.5,4.212,4.0
41.319,3.144,3.543,41.0
41.783,3.199,4.761,34.0
45.28,3.473,4.9,26.0
41.193,3.164,4.223,21.0
41.123,3.164,3.978,39.0
41.211,3.176,3.752,30.0
41.341,3.191,3.529,39.0
41.935,3.257,4.761,42.0
45.259,3.521,4.88,19.0
41.209,3.21,4.208,30.0
41.146,3.21,3.963,24.0
41.241,3.223,3.737,33.0
41.269,3.231,3.505,41.0
45.222,3.561,5.115,3.0
45.247,3.568,4.858,20.0
45.308,3.578,4.606,3.0
41.614,3.291,3.988,16.0
41.248,3.267,3.718,39.0
41.395,3.284,3.497,33.0
45.224,3.609,5.093,6.0
45.27,3.617,4.839,39.0
45.324,3.627,4.585,10.0
42.299,3.389,4.033,23.0
41.473,3.328,3.718,34.0
41.281,3.318,3.466,38.0
50.931,4.117,5.709,11.0
45.279,3.665,4.816,24.0
45.316,3.672,4.56,16.0
42.125,3.418,3.994,39.0
41.56,3.377,3.703,36.0
41.338,3.364,3.448,25.0
50.807,4.158,5.667,25.0
48.02,3.935,5.08,15.0
41.333,3.391,4.136,15.0
41.236,3.387,3.886,28.0
41.429,3.408,3.668,35.0
41.312,3.402,3.422,23.0
51.094,4.231,5.669,17.0
48.048,3.983,5.054,18.0
41.353,3.432,4.113,9.0
41.28,3.43,3.865,24.0
41.392,3.444,3.639,28.0
41.317,3.442,3.397,37.0
63.153,5.29,6.966,9.0
58.46,4.902,6.112,4.0
41.353,3.471,4.086,12.0
47.863,4.022,4.45,4.0
41.383,3.481,3.612,30.0
41.415,3.489,3.377,38.0
51.125,4.33,5.605,11.0
43.275,3.668,4.495,2.0
41.31,3.505,4.054,26.0
41.505,3.525,3.831,26.0
41.527,3.531,3.595,21.0
41.512,3.534,3.357,15.0
47.975,4.106,5.225,17.0
44.89,3.845,4.631,1.0
41.269,3.538,4.02,36.0
41.407,3.554,3.792,25.0
41.425,3.559,3.556,16.0
41.645,3.581,3.337,23.0
0.0,0.0,0.0,0.0
41.382,3.58,4.238,8.0
41.283,3.574,3.991,38.0
41.353,3.584,3.756,27.0
41.299,3.582,3.514,29.0
41.674,3.618,3.308,16.0
44.458,3.88,4.775,29.0
48.497,4.235,4.929,8.0
41.302,3.61,3.96,44.0
41.343,3.616,3.722,33.0
44.374,3.885,3.741,9.0
41.595,3.645,3.269,38.0
0.0,0.0,0.0,0.0
41.335,3.643,4.167,29.0
45.887,4.047,4.362,8.0
41.335,3.648,3.687,24.0
44.362,3.919,3.703,6.0
41.755,3.692,3.246,17.0
45.893,4.077,4.852,25.0
45.88,4.078,4.586,5.0
41.35,3.678,3.895,25.0
41.278,3.674,3.647,32.0
41.642,3.709,3.44,19.0
45.785,4.082,3.52,4.0
45.889,4.111,4.811,28.0
41.277,3.699,4.09,28.0
41.315,3.705,3.855,18.0
41.256,3.702,3.608,39.0
41.488,3.725,3.391,46.0
41.586,3.737,3.16,38.0
45.896,4.143,4.77,15.0
41.255,3.726,4.05,24.0
41.227,3.725,3.81,43.0
41.203,3.725,3.566,37.0
41.442,3.749,3.349,42.0
41.543,3.761,3.119,39.0
45.738,4.159,4.711,9.0
41.309,3.758,4.016,16.0
41.431,3.771,3.789,24.0
41.485,3.777,3.551,25.0
41.454,3.777,3.31,36.0
41.656,3.798,3.087,32.0
45.775,4.191,4.67,7.0
49.005,4.488,4.716,14.0
41.395,3.793,3.745,16.0
41.483,3.803,3.51,36.0
41.473,3.803,3.271,38.0
41.612,3.819,3.043,42.0
48.274,4.448,4.876,15.0
41.642,3.838,3.966,25.0
41.211,3.8,3.687,35.0
41.754,3.851,3.491,36.0
41.506,3.83,3.232,39.0
41.756,3.855,3.011,22.0
48.423,4.489,4.842,36.0
41.523,3.85,3.912,33.0
45.499,4.219,4.024,5.0
41.73,3.871,3.446,33.0
41.513,3.853,3.188,39.0
44.829,4.162,3.186,4.0
44.953,4.19,4.447,21.0
41.445,3.864,3.861,33.0
45.531,4.246,3.978,14.0
41.785,3.897,3.406,37.0
41.625,3.884,3.153,30.0
43.023,4.016,3.012,7.0
44.891,4.206,4.392,21.0
41.352,3.874,3.807,35.0
41.869,3.924,3.613,20.0
41.966,3.933,3.375,30.0
41.592,3.899,3.105,35.0
43.092,4.041,2.97,3.0
45.393,4.273,4.391,3.0
41.307,3.888,3.757,34.0
41.876,3.942,3.567,24.0
41.755,3.931,3.311,29.0
41.658,3.923,3.064,40.0
44.604,4.201,3.024,18.0
41.774,3.948,3.993,22.0
41.779,3.949,3.752,16.0
41.847,3.956,3.516,41.0
41.589,3.932,3.25,24.0
41.88,3.96,3.032,16.0
43.794,4.141,2.919,18.0
44.313,4.204,4.184,3.0
42.069,3.991,3.729,15.0
41.853,3.97,3.468,39.0
41.487,3.936,3.194,44.0
44.447,4.217,3.166,5.0
43.33,4.112,2.837,36.0
41.763,3.976,3.894,17.0
42.043,4.002,3.677,15.0
41.907,3.989,3.423,38.0
41.601,3.959,3.154,39.0
42.069,4.004,2.947,17.0
0.0,0.0,0.0,0.0
41.646,3.976,3.834,17.0
42.022,4.011,3.625,22.0
41.819,3.991,3.366,39.0
41.794,3.989,3.118,38.0
42.405,4.047,2.92,17.0
72.661,6.934,4.585,26.0
41.762,3.997,3.793,17.0
42.009,4.019,3.572,31.0
41.737,3.992,3.308,29.0
41.733,3.992,3.063,39.0
43.703,4.18,2.956,19.0
72.759,6.958,4.503,29.0
42.017,4.029,3.764,17.0
41.967,4.023,3.517,35.0
41.559,3.983,3.243,24.0
41.953,4.02,3.027,17.0
43.361,4.154,2.879,32.0
72.704,6.965,4.409,30.0
42.069,4.04,3.716,28.0
41.884,4.021,3.457,40.0
41.529,3.986,3.188,29.0
42.011,4.031,2.978,30.0
43.827,4.204,2.854,19.0
72.735,6.977,4.318,28.0
42.026,4.041,3.658,26.0
41.822,4.019,3.398,35.0
41.609,3.997,3.141,40.0
42.167,4.05,2.935,26.0
72.721,6.983,4.644,13.0
72.882,6.997,4.234,29.0
41.947,4.035,3.597,31.0
41.697,4.01,3.334,38.0
41.836,4.022,3.103,40.0
43.36,4.167,2.961,21.0
72.799,6.993,4.553,33.0
72.919,7.003,4.141,26.0
41.969,4.039,3.543,35.0
41.714,4.012,3.28,32.0
42.078,4.045,3.066,25.0
43.415,4.172,2.908,18.0
72.794,6.993,4.457,35.0
73.196,7.029,4.061,22.0
41.915,4.032,3.483,39.0
41.711,4.011,3.225,23.0
42.069,4.043,3.009,19.0
43.677,4.195,2.868,22.0
72.648,6.975,4.352,30.0
73.179,7.024,3.963,31.0
41.864,4.025,3.423,36.0
41.564,3.993,3.158,39.0
42.096,4.042,2.955,34.0
44.02,4.224,2.832,19.0
72.878,6.991,4.269,30.0
73.305,7.029,3.872,35.0
41.742,4.008,3.356,37.0
41.753,4.007,3.116,40.0
0.0,0.0,0.0,0.0
72.716,6.97,4.579,29.0
72.923,6.986,4.172,34.0
91.592,8.77,4.714,15.0
41.641,3.992,3.291,27.0
41.824,4.007,3.064,31.0
43.659,4.18,2.946,18.0
72.741,6.959,4.482,35.0
73.144,6.994,4.085,22.0
91.633,8.757,4.591,19.0
41.559,3.976,3.227,32.0
41.947,4.01,3.015,15.0
43.495,4.155,2.875,27.0
72.74,6.944,4.381,35.0
73.445,7.006,4.001,20.0
91.758,8.748,4.471,15.0
41.699,3.979,3.181,38.0
42.049,4.009,2.964,17.0
72.705,6.926,4.706,11.0
73.093,6.959,4.302,27.0
73.475,6.99,3.901,13.0
91.895,8.736,4.351,12.0
41.681,3.965,3.122,37.0
42.372,4.027,2.928,17.0
72.727,6.907,4.606,29.0
73.489,6.973,4.224,20.0
85.346,8.093,4.414,10.0
92.016,8.719,4.23,12.0
41.763,3.959,3.07,22.0
43.985,4.166,2.978,20.0
72.932,6.901,4.518,23.0
73.61,6.959,4.128,20.0
92.214,8.712,4.641,14.0
92.173,8.701,4.108,9.0
44.51,4.203,3.209,7.0
43.661,4.118,2.895,18.0
73.088,6.888,4.426,19.0
84.455,7.952,4.618,30.0
92.438,8.695,4.523,13.0
92.36,8.68,3.989,14.0
0.0,0.0,0.0,0.0
44.675,4.195,2.9,36.0
73.415,6.886,4.343,14.0
84.766,7.944,4.517,37.0
92.627,8.672,4.402,14.0
92.536,8.655,3.867,18.0
0.0,0.0,0.0,0.0
44.702,4.176,2.839,21.0
84.767,7.911,4.895,23.0
85.315,7.953,4.426,21.0
92.88,8.65,4.284,13.0
92.761,8.631,3.745,18.0
44.738,4.162,3.036,28.0
44.738,4.156,2.778,37.0
84.513,7.843,4.76,39.0
85.584,7.934,4.319,26.0
93.009,8.612,4.159,18.0
92.982,8.601,3.623,24.0
44.75,4.138,2.974,37.0
44.75,4.133,2.716,9.0
84.568,7.801,4.645,34.0
85.648,7.891,4.203,32.0
93.022,8.56,4.03,32.0
93.029,8.552,3.496,21.0
44.711,4.108,2.908,39.0
72.559,6.657,4.301,10.0
84.846,7.774,4.541,35.0
85.669,7.839,4.083,33.0
93.023,8.503,3.899,33.0
93.027,8.493,3.364,14.0
44.762,4.083,2.848,10.0
84.78,7.724,4.905,31.0
85.293,7.76,4.445,20.0
92.906,8.442,4.298,21.0
93.028,8.442,3.768,26.0
92.926,8.422,3.231,5.0
72.448,6.559,4.508,28.0
84.843,7.671,4.79,34.0
85.595,7.727,4.339,28.0
92.938,8.379,4.168,20.0
93.004,8.373,3.637,14.0
92.803,8.345,3.096,3.0
72.664,6.526,4.419,23.0
84.734,7.598,4.665,28.0
85.581,7.663,4.219,33.0
92.992,8.314,4.04,14.0
93.113,8.313,3.511,14.0
93.151,8.305,2.978,9.0
0.0,0.0,0.0,0.0
85.364,7.588,4.579,23.0
85.908,7.624,4.114,29.0
93.084,8.249,3.914,31.0
93.136,8.241,3.381,29.0
93.166,8.232,2.849,30.0
84.959,7.494,4.928,28.0
84.442,7.437,4.412,6.0
92.211,8.107,4.287,21.0
93.103,8.172,3.785,70.0
93.106,8.159,3.25,74.0
93.117,8.148,2.716,61.0
85.398,7.46,4.834,14.0
86.021,7.5,4.374,22.0
91.794,7.99,4.14,26.0
96.164,8.357,3.776,9.0
93.173,8.084,3.125,7.0
45.914,3.977,1.276,12.0
78.887,6.82,4.356,18.0
79.078,6.823,3.911,25.0
91.714,7.899,4.009,18.0
45.919,3.948,1.739,11.0
45.855,3.936,1.474,17.0
45.82,3.926,1.21,24.0
45.895,3.924,2.471,26.0
45.883,3.916,2.206,28.0
45.867,3.907,1.942,20.0
45.832,3.896,1.673,22.0
45.817,3.888,1.41,28.0
45.779,3.878,1.147,35.0
45.843,3.874,2.405,36.0
45.839,3.866,2.141,33.0
45.832,3.858,1.878,33.0
45.797,3.847,1.61,34.0
45.799,3.84,1.347,35.0
45.785,3.832,1.085,37.0
45.822,3.825,2.341,37.0
45.82,3.817,2.078,37.0
45.8,3.807,1.815,37.0
45.797,3.8,1.547,40.0
45.786,3.791,1.285,39.0
45.785,3.784,1.024,44.0
45.795,3.774,2.279,40.0
45.801,3.766,2.016,43.0
45.805,3.759,1.754,42.0
45.804,3.751,1.487,41.0
45.808,3.744,1.226,44.0
45.809,3.736,0.963,41.0
45.819,3.726,2.219,42.0
45.83,3.718,1.957,40.0
45.837,3.71,1.695,42.0
45.833,3.702,1.427,37.0
45.86,3.696,1.166,37.0
45.865,3.689,0.904,38.0
45.863,3.676,2.161,30.0
45.887,3.67,1.899,30.0
45.893,3.661,1.636,32.0
45.925,3.655,1.37,28.0
98.436,7.817,2.373,10.0
98.487,7.803,1.812,10.0
45.95,3.628,2.104,30.0
72.178,5.685,2.892,6.0
100.808,7.921,3.463,17.0
98.974,7.758,2.823,8.0
99.142,7.753,2.261,9.0
99.161,7.736,1.695,8.0
71.679,5.571,3.189,16.0
91.349,7.081,3.542,13.0
101.55,7.853,3.356,17.0
99.683,7.689,2.714,8.0
99.797,7.678,2.148,9.0
99.881,7.666,1.58,8.0
71.586,5.473,3.092,14.0
47.149,3.595,1.767,7.0
101.953,7.752,3.239,18.0
100.48,7.62,2.608,8.0
100.692,7.617,2.038,9.0
100.627,7.593,1.464,9.0
90.632,6.809,3.801,20.0
47.563,3.563,1.722,4.0
47.289,3.532,1.442,51.0
47.375,3.53,1.17,68.0
47.506,3.53,0.902,23.0
