Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
0.97378695,-2.8381181,-0.0077386443,-0.95393056,-71.059998,-0.14,22.76,32.76,1.0,0.0,0.0,0.0
0.9850387,-2.6394589,0.0022798714,-0.95393056,-71.410004,0.039999999,23.81,34.95,1.0,0.0,0.0,0.0
1.0216125,-2.7684391,0.0019746486,-1.0811213,-68.839996,0.029999999,25.59,36.73,1.0,0.0,0.0,0.0
1.047241,-2.6983297,-0.0045615756,-1.0175259,-69.269997,-0.079999998,27.09,38.23,1.0,0.0,0.0,0.0
1.0483288,-2.7448635,-0.00080236577,-1.0811213,-68.760002,-0.0099999998,34.12,44.12,1.0,67.0,0.0,0.0
1.0505475,-2.7166724,-0.006876423,-1.0811213,-69.050003,-0.13,28.49,39.63,1.0,0.0,0.0,0.0
1.0510154,-2.6861725,-0.0023407508,-1.0175259,-68.839996,-0.039999999,31.51,41.51,1.0,8.0,0.0,0.0
1.0541921,-2.9307551,0.0016945942,-1.1447166,-68.57,0.029999999,29.39,39.8,1.0,0.0,0.0,0.0
1.125218,-2.9473612,0.017188987,-1.0811213,-68.989998,0.31,17.83,28.62,1.0,0.0,0.0,0.0
1.1282408,-2.6580272,0.045141995,-1.0175259,-69.050003,0.81,18.45,29.24,1.0,0.0,0.0,0.0
1.2677523,-2.6620936,-0.16534351,-1.2719073,-64.5,-3.21,26.25,37.04,1.0,19.0,0.0,0.0
1.2733008,-2.6924639,-0.16132432,-1.3355027,-64.43,-3.1199999,27.35,38.14,1.0,0.0,0.0,0.0
1.3095161,-2.7043135,-0.16218558,-1.3355027,-64.059998,-3.0999999,25.34,37.1,1.0,0.0,0.0,0.0
1.4320054,-2.8107395,-0.11863809,-1.3990982,-62.09,-2.22,24.72,36.18,1.0,0.0,0.0,0.0
1.4359084,-2.6584253,0.16650626,-1.3355027,-62.93,3.01,18.14,29.28,1.0,0.0,0.0,0.0
1.4369133,-2.7216957,-0.10470266,-1.4626935,-61.599998,-1.98,20.13,31.59,1.0,0.0,0.0,0.0
1.4666746,-2.8320894,-0.1111109,-1.4626935,-61.68,-2.05,23.6,34.74,1.0,0.0,0.0,0.0
1.4771925,-2.8439956,-0.1657601,-1.5262889,-62.450001,-2.97,20.04,31.18,1.0,0.0,0.0,0.0
1.5026063,-2.823812,0.19753492,-1.4626935,-62.150002,3.51,19.42,30.56,1.0,0.0,0.0,0.0
1.5177004,-3.0475078,0.15647319,-1.3990982,-61.740002,2.79,20.44,31.58,1.0,0.0,0.0,0.0
1.596225,-2.6769314,0.15800948,-1.3990982,-62.349998,2.6199999,16.74,27.88,1.0,0.0,0.0,0.0
1.6011885,-2.7053502,-0.35985038,-0.57235831,-59.110001,-6.5799999,16.02,27.48,1.0,0.0,0.0,0.0
1.6266499,-2.8364916,-0.33379516,-0.63595366,-58.98,-6.0300002,15.05,26.51,1.0,0.0,0.0,0.0
1.733771,-2.6804583,0.19975743,-1.5262889,-58.560001,3.4300001,21.68,32.82,1.0,0.0,0.0,0.0
