Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
2.1225464,2.2064967,-0.28125775,0.0,46.110001,-5.2399998,30.08,40.87,1.0,39.0,0.0,0.0
2.1283169,2.142648,-0.27928638,0.063595369,45.990002,-5.1999998,25.66,36.8,1.0,0.0,0.0,0.0
2.5994303,2.2948289,-0.26603824,0.0,39.490002,-4.5100002,29.08,40.55,1.0,70.0,0.0,0.0
2.7416914,2.305212,-0.26367292,-0.063595369,39.919998,-4.21,27.67,39.13,1.0,24.0,0.0,0.0
2.7556098,2.3069594,-0.26925296,0.0,39.91,-4.2800002,31.42,42.56,1.0,100.0,0.0,0.0
2.757602,0.12970619,-0.27404392,0.063595369,39.91,-4.3499999,27.0,38.13,1.0,0.0,0.0,0.0
3.9904797,-6.8639655,-0.46955645,-0.12719074,1.86,-6.6999998,24.37,34.78,1.0,0.0,0.0,0.0
4.0831885,-6.9238887,-0.45198345,-0.063595369,-59.25,-3.23,35.45,47.75,1.0,41.0,0.0,0.0
4.0840464,-6.9223399,-0.45743376,-0.063595369,-59.459999,-3.25,36.49,47.95,1.0,47.0,0.0,0.0
4.0867872,-6.9194655,-0.44620591,0.063595369,-59.439999,-3.1700001,35.52,47.56,1.0,19.0,0.0,0.0
4.0880103,-6.8581862,-0.45524487,0.0,-59.419998,-3.24,40.75,52.22,1.0,100.0,0.0,0.0
4.0914693,-6.8538151,-0.4499782,0.0,-59.18,-3.22,40.06,52.1,1.0,94.0,0.0,0.0
4.0961356,-6.8235154,-0.4426344,0.063595369,-59.130001,-3.1700001,35.44,47.48,1.0,5.0,0.0,0.0
4.0991926,1.9959567,-0.39088699,0.12719074,-59.0,-2.8099999,19.9,32.21,1.0,0.0,0.0,0.0
4.4754624,1.9875656,-0.2575509,-0.063595369,24.030001,-3.0,23.65,34.44,1.0,0.0,0.0,0.0
4.475945,1.9844543,-0.26652026,0.0,23.940001,-3.1099999,27.59,38.38,1.0,0.0,0.0,0.0
4.4786644,-6.5764627,-0.26802075,0.063595369,23.889999,-3.1300001,23.44,34.23,1.0,0.0,0.0,0.0
4.6221504,-6.5728292,-0.42888913,0.0,-54.889999,-3.05,40.75,52.22,1.0,100.0,0.0,0.0
4.6304965,-6.4583111,-0.43052033,-0.063595369,-54.830002,-3.0599999,36.49,47.95,1.0,47.0,0.0,0.0
5.6041293,-6.4585261,-0.093875617,-0.063595369,-49.049999,-0.62,29.5,42.05,1.0,34.0,0.0,0.0
5.6042504,-6.5680208,-0.090262391,0.0,-49.049999,-0.60000002,33.73,46.28,1.0,100.0,0.0,0.0
5.7726264,-6.5608764,-0.1501682,-0.063595369,-48.68,-0.98000002,25.67,38.89,1.0,0.0,0.0,0.0
5.7775884,-6.5646691,-0.13662949,0.0,-48.630001,-0.88999999,30.3,43.09,1.0,37.0,0.0,0.0
5.779686,2.7037733,-0.12907192,0.063595369,-48.630001,-0.83999997,25.95,38.74,1.0,0.0,0.0,0.0
5.7983518,2.7053146,-0.28006735,0.0,24.99,-2.5,27.83,40.13,1.0,0.0,0.0,0.0
5.7987471,-6.3150396,-0.28368479,0.063595369,25.01,-2.53,23.64,35.95,1.0,0.0,0.0,0.0
6.5996833,-6.3150396,0.041203015,0.063595369,-43.73,0.25,23.81,36.36,1.0,0.0,0.0,0.0
6.6284127,-6.2909389,0.041054152,0.0,-43.5,0.25,28.31,40.62,1.0,0.0,0.0,0.0
8.5730276,4.4628358,0.12530814,-0.063595369,27.5,0.74000001,38.67,50.97,1.0,71.0,0.0,0.0
8.5737696,4.463222,0.1271814,0.0,27.5,0.75,42.88,55.18,1.0,100.0,0.0,0.0
8.6401281,5.0363951,0.39169183,-0.12719074,30.23,2.24,25.43,38.44,1.0,0.0,0.0,0.0
8.6501598,5.0420589,0.37286893,-0.063595369,30.23,2.1300001,40.16,53.59,1.0,72.0,0.0,0.0
8.6536732,5.0446267,0.37002888,0.0,30.23,2.1099999,44.81,58.03,1.0,100.0,0.0,0.0
8.6566715,5.0463109,0.36523688,0.063595369,30.23,2.0799999,40.36,53.58,1.0,74.0,0.0,0.0
8.6585922,5.0427947,0.32620662,0.12719074,30.209999,1.86,24.83,38.05,1.0,0.0,0.0,0.0
