Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
2.1144116,2.2058809,-0.30602086,0.063595369,46.209999,-5.71,26.49,36.91,1.0,0.0,0.0,0.0
2.1199617,2.1501615,-0.30517158,0.0,46.139999,-5.6900001,30.92,40.92,1.0,20.0,0.0,0.0
2.5819838,2.1550076,-0.28617471,0.063595369,39.779999,-4.8600001,26.1,36.52,1.0,0.0,0.0,0.0
2.5864115,2.1636083,-0.28881806,0.0,39.799999,-4.9000001,30.99,40.99,1.0,69.0,0.0,0.0
2.5911367,2.2913134,-0.30062526,-0.063595369,39.860001,-5.0799999,28.37,37.91,1.0,0.0,0.0,0.0
2.7293439,2.2987564,-0.27557394,-0.063595369,40.009998,-4.4200001,28.18,38.97,1.0,0.0,0.0,0.0
2.7419908,2.3039849,-0.27753338,0.0,39.970001,-4.4299998,32.22,42.63,1.0,72.0,0.0,0.0
2.7465224,2.3170159,-0.28376371,0.063595369,39.990002,-4.52,28.24,38.24,1.0,10.0,0.0,0.0
3.6114383,-6.7504048,-0.28348535,0.0,32.68,-3.77,29.14,39.56,1.0,0.0,0.0,0.0
4.0133882,-6.742238,-0.40234175,0.0,-59.259998,-2.9300001,28.25,40.01,1.0,0.0,0.0,0.0
4.0134606,-6.7465701,-0.39927301,-0.063595369,-59.23,-2.9100001,24.44,36.2,1.0,0.0,0.0,0.0
4.0162883,-6.8403873,-0.40333617,0.063595369,-59.23,-2.9400001,24.65,36.11,1.0,0.0,0.0,0.0
4.0513949,-6.8174076,-0.4493812,0.12719074,-59.360001,-3.23,21.28,33.04,1.0,0.0,0.0,0.0
4.0825,-6.8574414,-0.44534323,-0.12719074,-59.080002,-3.2,21.37,32.83,1.0,0.0,0.0,0.0
4.0853353,-6.8570957,-0.46502247,0.063595369,-59.209999,-3.3299999,35.87,47.63,1.0,49.0,0.0,0.0
4.0886617,-6.9162149,-0.45882004,0.0,-59.189999,-3.28,40.12,51.88,1.0,100.0,0.0,0.0
4.0896144,-6.8524714,-0.47476313,0.063595369,-59.400002,-3.3800001,36.95,47.74,1.0,21.0,0.0,0.0
4.0900435,-6.9148998,-0.45037043,-0.063595369,-59.16,-3.23,35.91,47.37,1.0,17.0,0.0,0.0
4.09373,-6.9146256,-0.46617258,0.0,-59.369999,-3.3199999,41.2,52.0,1.0,100.0,0.0,0.0
4.0948467,-6.5652909,-0.45977259,-0.063595369,-59.360001,-3.27,36.23,47.37,1.0,21.0,0.0,0.0
4.6371264,-6.5636668,-0.43038169,-0.063595369,-54.759998,-3.0599999,36.23,47.37,1.0,21.0,0.0,0.0
4.6387849,-6.5626373,-0.43788114,0.0,-54.740002,-3.1099999,41.2,52.0,1.0,100.0,0.0,0.0
4.6388221,1.9167397,-0.44440401,0.063595369,-54.740002,-3.1600001,36.95,47.74,1.0,21.0,0.0,0.0
