Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
2.1192865,2.2270772,-0.28898057,0.0,46.419998,-5.3600001,27.74,39.78,1.0,0.0,0.0,0.0
2.1215317,2.4643829,-0.28684279,0.063595369,46.34,-5.3299999,23.63,35.4,1.0,0.0,0.0,0.0
2.3129096,2.4658637,-0.25477931,0.0,46.810001,-4.3099999,28.71,40.17,1.0,53.0,0.0,0.0
2.3166702,2.1692703,-0.25287321,-0.063595369,46.779999,-4.27,25.66,37.12,1.0,0.0,0.0,0.0
2.5894182,2.1757712,-0.27717707,0.0,39.950001,-4.6900001,28.71,40.17,1.0,53.0,0.0,0.0
2.5945015,2.3090549,-0.27757356,0.063595369,39.98,-4.6799998,24.5,35.96,1.0,0.0,0.0,0.0
2.7446084,2.3067825,-0.26086357,0.063595369,40.07,-4.1500001,27.3,38.1,1.0,0.0,0.0,0.0
2.748934,2.3041093,-0.26193792,0.0,40.0,-4.1700001,31.26,42.05,1.0,33.0,0.0,0.0
2.7514496,2.20943,-0.2592206,-0.063595369,39.939999,-4.1300001,27.62,38.76,1.0,0.0,0.0,0.0
3.4011011,2.2048385,-0.25378886,0.0,33.0,-3.5799999,30.05,41.19,1.0,6.0,0.0,0.0
3.4060249,-6.7639198,-0.24071953,0.063595369,32.91,-3.3900001,25.88,37.01,1.0,0.0,0.0,0.0
3.9709811,-6.7633877,-0.4921523,0.063595369,-59.580002,-3.5899999,23.91,35.67,1.0,0.0,0.0,0.0
3.9857011,-6.7506323,-0.4475362,0.0,-59.48,-3.26,27.8,39.56,1.0,0.0,0.0,0.0
4.0006065,-6.8246398,-0.44328177,-0.063595369,-59.34,-3.23,23.78,35.83,1.0,0.0,0.0,0.0
4.0462542,-6.8393278,-0.45315337,0.12719074,-59.330002,-3.26,19.11,33.26,1.0,0.0,0.0,0.0
4.05756,-6.8721232,-0.48972833,-0.12719074,-59.32,-3.52,19.94,33.92,1.0,0.0,0.0,0.0
4.0637946,-6.8696365,-0.46731454,0.063595369,-59.400002,-3.3399999,32.99,47.14,1.0,3.0,0.0,0.0
4.0696568,-6.9357076,-0.46248215,0.0,-59.349998,-3.3099999,37.57,51.72,1.0,93.0,0.0,0.0
4.0715833,-6.8650708,-0.45629504,0.063595369,-59.580002,-3.24,25.05,47.38,1.0,14.0,0.0,0.0
4.0734558,-6.9266114,-0.46048895,-0.063595369,-59.310001,-3.3,33.41,47.56,1.0,25.0,0.0,0.0
4.0801306,-6.9210734,-0.45971781,0.0,-59.490002,-3.27,29.02,51.88,1.0,96.0,0.0,0.0
4.0863328,-6.9358521,-0.46629375,-0.063595369,-59.439999,-3.3199999,25.02,47.65,1.0,14.0,0.0,0.0
4.1124363,1.9991764,-0.51788765,-0.12719074,-59.330002,-3.6700001,11.21,34.15,1.0,0.0,0.0,0.0
4.3089566,1.9956179,-0.2677128,0.063595369,24.879999,-3.22,26.24,37.03,1.0,0.0,0.0,0.0
4.4895144,2.0081403,-0.26828641,0.0,23.959999,-3.1199999,28.57,38.57,1.0,0.0,0.0,0.0
4.5029893,-6.2352333,-0.24210846,-0.063595369,24.030001,-2.8099999,25.13,35.13,1.0,0.0,0.0,0.0
5.3731875,-6.2352333,-0.48590955,-0.063595369,-49.240002,-3.3699999,17.82,42.02,1.0,0.0,0.0,0.0
5.6400518,-6.429749,-0.62695771,-0.12719074,-48.740002,-4.1900001,11.04,29.3,1.0,0.0,0.0,0.0
6.304852,-6.1062307,-0.1089741,0.0,-44.080002,-0.70999998,25.72,43.64,1.0,37.0,0.0,0.0
6.3163409,-6.1067429,-0.12205182,-0.063595369,-44.029999,-0.79000002,21.63,39.55,1.0,0.0,0.0,0.0
6.5697441,-6.1857991,-1.0553069,0.0,-43.27,-6.6700001,27.2,42.25,1.0,3.0,0.0,0.0
6.574564,-6.2018938,-1.0140787,-0.063595369,-43.32,-6.4000001,23.14,38.46,1.0,0.0,0.0,0.0
6.5747633,-6.1905723,-1.0669035,0.063595369,-43.27,-6.73,23.08,37.99,1.0,0.0,0.0,0.0
7.2090187,-6.1892571,-0.042019207,0.0,-40.639999,-0.25,30.38,43.81,1.0,7.0,0.0,0.0
7.3236051,-2.6887465,-0.88814974,-3.3705547,-20.15,-6.4899998,32.33,44.37,1.0,11.0,1.0,0.0
7.3242769,-2.7035363,-0.89827329,-3.43415,-20.26,-6.5599999,32.96,45.0,1.0,12.0,1.0,0.0
7.4323392,-2.7081439,-0.91581357,-3.3705547,-20.02,-6.5999999,39.55,52.1,1.0,94.0,1.0,0.0
