Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
1.8112096,2.2393551,-0.29198295,0.063595369,51.029999,-5.7800002,27.95,37.5,1.0,0.0,0.0,0.0
2.1074164,2.4697406,-0.30016056,0.0,46.459999,-5.5999999,28.66,39.8,1.0,0.0,0.0,0.0
2.3096828,2.4677999,-0.29348794,0.063595369,46.91,-4.96,25.81,35.81,1.0,0.0,0.0,0.0
2.3106325,2.165462,-0.29163018,0.0,46.880001,-4.9299998,29.58,39.99,1.0,0.0,0.0,0.0
2.596384,2.1651366,-0.28926265,0.0,39.82,-4.8899999,29.58,39.99,1.0,0.0,0.0,0.0
2.5978675,2.2999451,-0.2892338,0.063595369,39.799999,-4.8800001,25.81,35.81,1.0,0.0,0.0,0.0
2.7402399,2.3117068,-0.26254421,-0.063595369,40.0,-4.1900001,28.26,38.26,1.0,0.0,0.0,0.0
2.7537599,2.3120682,-0.26942104,0.0,40.009998,-4.2800002,31.82,42.23,1.0,53.0,0.0,0.0
2.7558234,2.3224952,-0.27200243,0.063595369,39.990002,-4.3200002,27.85,38.26,1.0,0.0,0.0,0.0
3.579577,-6.8255558,-0.25034675,0.063595369,32.970001,-3.3499999,25.65,35.65,1.0,0.0,0.0,0.0
3.8895144,-6.8902426,-0.25364843,0.063595369,-60.32,-1.84,23.08,35.12,1.0,0.0,0.0,0.0
3.9722741,-6.7742181,-0.43964362,0.12719074,-60.029999,-3.1600001,20.17,32.47,1.0,0.0,0.0,0.0
3.982383,-6.7631884,-0.21749051,0.0,-59.540001,-1.58,27.01,39.31,1.0,0.0,0.0,0.0
3.9973395,-6.9581699,-0.17037775,-0.063595369,-59.41,-1.24,23.24,35.0,1.0,0.0,0.0,0.0
4.0297642,-6.8838892,-0.47051713,0.063595369,-59.919998,-3.3399999,35.14,47.45,1.0,32.0,0.0,0.0
4.0449328,-6.9431815,-0.45655701,0.063595369,-59.560001,-3.27,35.3,47.34,1.0,43.0,0.0,0.0
4.0572186,-6.9689832,-0.46349928,0.0,-59.700001,-3.29,39.93,51.97,1.0,100.0,0.0,0.0
4.0609164,-6.8726578,-0.49422997,-0.12719074,-59.77,-3.5,20.62,32.92,1.0,0.0,0.0,0.0
4.0662184,-6.9380031,-0.45345765,0.0,-59.380001,-3.25,39.81,51.85,1.0,95.0,0.0,0.0
4.0721221,-6.8692164,-0.46292454,-0.063595369,-59.59,-3.29,35.67,47.71,1.0,23.0,0.0,0.0
