X,Y,Z,Reflectivity
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
6.892,0.073,-0.752,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
6.953,0.066,-0.756,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
6.975,0.058,-0.755,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
6.992,0.051,-0.753,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.012,0.043,-0.751,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.033,0.035,-0.749,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.066,0.028,-0.748,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.135,0.02,-0.75,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.197,0.013,-0.751,0.0
6.961,0.011,-0.764,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.221,0.005,-0.747,0.0
6.923,0.004,-0.755,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.267,-0.001,-0.746,0.0
6.974,-0.003,-0.754,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
60.747,4.442,3.728,23.0
77.512,5.686,4.328,31.0
80.837,5.949,4.066,15.0
81.273,6.001,3.63,28.0
0.0,0.0,0.0,0.0
47.554,3.535,1.597,7.0
60.614,4.538,3.733,36.0
77.633,5.83,4.349,13.0
81.302,6.126,4.103,11.0
81.529,6.163,3.655,29.0
48.816,3.701,1.918,3.0
47.623,3.622,1.607,9.0
60.834,4.66,3.755,36.0
77.495,5.955,4.353,18.0
81.48,6.28,4.124,22.0
81.928,6.334,3.684,33.0
48.951,3.796,1.929,12.0
47.667,3.708,1.614,7.0
0.0,0.0,0.0,0.0
77.284,6.072,4.35,24.0
62.174,4.898,3.153,14.0
81.701,6.455,3.681,35.0
81.44,6.454,3.217,23.0
47.875,3.805,1.625,42.0
59.356,4.75,3.676,20.0
62.416,5.008,3.517,9.0
62.3,5.013,3.163,17.0
81.608,6.585,3.681,29.0
81.365,6.584,3.218,14.0
62.807,5.098,2.135,5.0
59.396,4.853,3.68,22.0
52.084,4.267,2.936,14.0
52.155,4.285,2.649,6.0
62.382,5.139,2.815,18.0
62.464,5.16,2.47,14.0
62.404,5.169,2.121,21.0
52.0,4.336,3.222,40.0
52.007,4.347,2.931,25.0
52.054,4.363,2.643,51.0
52.101,4.378,2.35,42.0
52.144,4.393,2.06,35.0
52.167,4.407,1.771,34.0
51.952,4.417,3.216,64.0
51.981,4.431,2.927,50.0
52.046,4.447,2.64,55.0
52.07,4.46,2.345,66.0
52.098,4.474,2.055,63.0
52.125,4.488,1.766,52.0
51.98,4.505,3.213,53.0
52.043,4.521,2.926,52.0
52.079,4.535,2.636,41.0
52.07,4.544,2.339,45.0
52.1,4.558,2.049,54.0
52.115,4.571,1.759,50.0
60.093,5.304,3.708,8.0
58.892,5.21,3.303,26.0
60.101,5.329,3.034,34.0
61.798,5.492,2.767,23.0
52.168,4.647,2.044,12.0
52.175,4.659,1.753,21.0
59.427,5.34,3.657,35.0
58.378,5.257,3.265,32.0
60.414,5.452,3.04,34.0
60.762,5.496,2.71,28.0
60.867,5.518,2.374,28.0
62.353,5.666,2.083,37.0
59.054,5.399,3.623,34.0
58.531,5.362,3.261,32.0
60.797,5.581,3.046,28.0
60.282,5.546,2.676,34.0
60.7,5.597,2.354,27.0
60.353,5.578,2.002,24.0
58.715,5.459,3.588,33.0
59.025,5.498,3.275,34.0
59.917,5.592,2.987,34.0
60.324,5.642,2.662,35.0
60.088,5.632,2.314,33.0
60.467,5.68,1.989,21.0
58.48,5.526,3.557,33.0
58.835,5.57,3.247,34.0
0.0,0.0,0.0,0.0
60.408,5.742,2.648,33.0
59.599,5.676,2.277,33.0
60.312,5.756,1.966,21.0
58.333,5.599,3.531,30.0
58.864,5.66,3.23,33.0
59.251,5.709,2.917,22.0
59.809,5.774,2.602,34.0
59.215,5.727,2.243,28.0
60.305,5.844,1.945,23.0
58.407,5.692,3.514,31.0
58.545,5.716,3.192,33.0
59.203,5.791,2.894,26.0
59.624,5.842,2.572,31.0
59.11,5.803,2.218,27.0
60.091,5.911,1.916,25.0
58.496,5.786,3.497,32.0
58.436,5.789,3.163,32.0
59.011,5.856,2.862,26.0
59.417,5.907,2.539,31.0
58.97,5.873,2.188,27.0
60.247,6.011,1.896,22.0
58.194,5.838,3.455,28.0
58.642,5.892,3.15,33.0
58.774,5.915,2.825,32.0
59.248,5.972,2.507,30.0
59.051,5.963,2.165,28.0
59.971,6.067,1.861,30.0
58.017,5.9,3.418,33.0
58.3,5.938,3.104,33.0
58.718,5.99,2.795,31.0
59.452,6.074,2.488,26.0
59.188,6.058,2.142,25.0
59.558,6.105,1.82,31.0
57.964,5.973,3.386,33.0
58.273,6.014,3.074,32.0
58.715,6.069,2.766,32.0
59.259,6.135,2.45,31.0
59.202,6.139,2.112,27.0
59.634,6.194,1.791,33.0
58.052,6.06,3.362,27.0
58.515,6.117,3.057,32.0
58.695,6.145,2.733,30.0
58.608,6.144,2.391,30.0
59.218,6.218,2.081,22.0
59.527,6.26,1.756,17.0
58.086,6.138,3.331,28.0
58.648,6.206,3.031,26.0
58.544,6.204,2.693,29.0
58.715,6.231,2.362,33.0
59.259,6.298,2.049,28.0
59.666,6.35,1.725,30.0
58.087,6.212,3.297,28.0
58.629,6.278,2.995,30.0
58.564,6.279,2.659,30.0
59.14,6.35,2.345,33.0
59.22,6.367,2.011,23.0
59.927,6.452,1.697,24.0
58.067,6.281,3.26,33.0
58.176,6.301,2.936,32.0
58.515,6.345,2.621,31.0
59.149,6.422,2.308,27.0
59.215,6.438,1.974,24.0
59.997,6.532,1.66,18.0
58.006,6.344,3.22,30.0
58.155,6.368,2.897,32.0
58.56,6.419,2.585,29.0
59.241,6.502,2.272,28.0
59.194,6.505,1.934,20.0
59.988,6.601,1.62,19.0
57.678,6.375,3.163,33.0
58.012,6.418,2.851,32.0
58.535,6.484,2.543,32.0
59.196,6.565,2.23,22.0
59.41,6.597,1.9,21.0
60.137,6.686,1.582,22.0
57.919,6.467,3.135,29.0
57.885,6.47,2.803,19.0
58.504,6.546,2.5,30.0
59.334,6.646,2.192,27.0
59.373,6.658,1.857,19.0
58.633,6.583,1.5,10.0
58.101,6.551,3.102,33.0
58.083,6.555,2.77,19.0
58.933,6.658,2.475,30.0
59.308,6.707,2.147,13.0
59.368,6.721,1.811,25.0
46.46,5.266,1.153,8.0
57.875,6.587,3.045,24.0
58.556,6.67,2.747,18.0
59.219,6.752,2.441,8.0
