X,Y,Z,Reflectivity
29.049,3.207,0.055,1.0
24.247,2.68,-0.091,1.0
21.397,2.367,-0.203,2.0
19.088,2.114,-0.292,0.0
17.219,1.91,-0.362,0.0
15.788,1.753,-0.422,0.0
27.672,3.081,0.022,0.0
24.011,2.676,-0.117,1.0
21.239,2.37,-0.225,1.0
18.658,2.084,-0.306,0.0
16.924,1.892,-0.374,0.0
15.511,1.736,-0.432,0.0
26.486,2.972,-0.007,1.0
23.686,2.661,-0.142,0.0
20.686,2.326,-0.242,0.0
18.264,2.056,-0.32,0.0
16.665,1.878,-0.387,0.0
15.237,1.719,-0.441,0.0
26.116,2.953,-0.037,1.0
22.804,2.581,-0.162,0.0
19.957,2.261,-0.256,0.0
17.788,2.017,-0.332,0.0
16.263,1.846,-0.396,0.0
14.97,1.701,-0.45,0.0
25.703,2.927,-0.065,1.0
21.945,2.501,-0.181,0.0
19.603,2.236,-0.274,0.0
17.524,2.001,-0.347,0.0
16.004,1.829,-0.408,0.0
14.718,1.684,-0.46,0.0
24.338,2.789,-0.089,1.0
21.572,2.474,-0.203,0.0
19.103,2.193,-0.289,0.0
17.206,1.977,-0.36,0.0
15.737,1.81,-0.42,0.0
14.471,1.666,-0.469,0.0
23.989,2.767,-0.116,1.0
21.004,2.424,-0.222,0.0
18.608,2.149,-0.303,0.0
16.878,1.951,-0.373,0.0
15.545,1.799,-0.433,0.0
14.216,1.646,-0.477,0.0
23.526,2.729,-0.141,1.0
20.389,2.367,-0.239,0.0
18.315,2.128,-0.32,0.0
16.664,1.937,-0.388,0.0
15.184,1.767,-0.441,0.0
13.951,1.625,-0.485,0.0
22.711,2.649,-0.163,0.0
20.07,2.342,-0.259,0.0
17.857,2.085,-0.333,0.0
16.182,1.891,-0.396,0.0
14.974,1.751,-0.452,0.0
13.743,1.608,-0.493,0.0
21.971,2.575,-0.183,0.0
19.689,2.309,-0.277,0.0
17.44,2.046,-0.346,0.0
16.006,1.879,-0.41,0.0
14.706,1.728,-0.461,0.0
13.554,1.594,-0.503,0.0
21.257,2.503,-0.203,0.0
18.996,2.237,-0.29,0.0
17.176,2.024,-0.361,0.0
15.714,1.853,-0.422,0.0
14.487,1.71,-0.472,0.0
13.374,1.579,-0.512,0.0
20.784,2.457,-0.223,0.0
18.575,2.197,-0.306,0.0
16.875,1.997,-0.374,0.0
15.444,1.829,-0.433,0.0
14.209,1.683,-0.48,0.0
13.232,1.569,-0.523,0.0
20.432,2.424,-0.244,0.0
18.202,2.16,-0.322,0.0
16.673,1.98,-0.39,0.0
15.08,1.792,-0.441,0.0
13.947,1.658,-0.488,0.0
12.994,1.546,-0.529,0.0
19.896,2.368,-0.261,0.0
17.786,2.118,-0.335,0.0
16.039,1.911,-0.394,0.0
14.856,1.771,-0.452,0.0
13.706,1.635,-0.496,0.0
12.82,1.53,-0.537,0.0
19.397,2.316,-0.278,0.0
17.393,2.077,-0.349,0.0
15.988,1.91,-0.413,0.0
14.558,1.74,-0.461,0.0
13.533,1.618,-0.506,0.0
12.649,1.514,-0.545,0.0
18.899,2.262,-0.294,0.0
17.057,2.042,-0.363,0.0
15.672,1.877,-0.423,0.0
14.335,1.718,-0.471,0.0
13.331,1.598,-0.514,0.0
12.498,1.499,-0.554,0.0
49.189,1.316,6.291,23.0
45.51,1.226,5.566,26.0
45.428,1.232,5.304,41.0
45.787,1.252,5.087,20.0
48.633,1.339,5.134,22.0
0.0,0.0,0.0,0.0
45.521,1.272,5.848,6.0
45.429,1.279,5.583,20.0
45.489,1.29,5.337,18.0
45.728,1.305,5.106,20.0
48.529,1.395,5.15,12.0
50.907,1.473,5.121,19.0
43.91,1.281,5.665,23.0
44.815,1.316,5.532,21.0
45.533,1.346,5.366,36.0
45.802,1.363,5.138,17.0
46.214,1.384,4.928,17.0
51.055,1.54,5.162,20.0
43.9,1.335,5.686,30.0
44.738,1.369,5.544,20.0
45.508,1.401,5.386,19.0
45.796,1.419,5.16,15.0
46.186,1.441,4.947,17.0
51.062,1.602,5.185,5.0
43.83,1.387,5.697,38.0
44.106,1.403,5.485,18.0
45.528,1.458,5.408,35.0
45.779,1.474,5.177,17.0
48.59,1.574,5.224,22.0
51.068,1.664,5.207,5.0
43.851,1.441,5.717,35.0
44.04,1.455,5.495,18.0
45.544,1.513,5.427,33.0
45.815,1.531,5.199,19.0
46.252,1.554,4.99,16.0
57.716,1.951,5.906,13.0
43.697,1.489,5.713,30.0
44.079,1.511,5.515,18.0
45.561,1.57,5.445,31.0
45.787,1.586,5.211,29.0
46.207,1.609,5.001,20.0
61.761,2.163,6.34,7.0
43.509,1.536,5.702,33.0
44.851,1.592,5.626,21.0
45.529,1.624,5.455,29.0
45.838,1.644,5.23,25.0
45.711,1.648,4.96,19.0
56.306,2.04,5.795,11.0
43.497,1.589,5.713,26.0
44.813,1.645,5.633,21.0
45.575,1.682,5.472,32.0
45.886,1.702,5.247,32.0
45.469,1.695,4.945,19.0
48.212,1.805,4.973,15.0
43.518,1.644,5.725,26.0
44.155,1.676,5.56,33.0
45.596,1.739,5.484,33.0
45.897,1.758,5.258,20.0
45.523,1.752,4.959,19.0
48.181,1.864,4.979,16.0
43.572,1.699,5.74,33.0
44.204,1.731,5.573,35.0
45.812,1.803,5.517,20.0
45.846,1.812,5.259,20.0
45.489,1.807,4.962,17.0
49.13,1.96,5.084,23.0
43.542,1.751,5.742,40.0
44.203,1.785,5.579,33.0
45.964,1.864,5.541,28.0
45.662,1.86,5.242,32.0
45.497,1.861,4.968,15.0
56.2,2.308,5.821,6.0
43.674,1.808,5.763,34.0
44.25,1.84,5.588,18.0
45.86,1.915,5.532,23.0
45.756,1.918,5.256,34.0
45.997,1.936,5.024,27.0
49.594,2.096,5.139,32.0
43.768,1.865,5.777,33.0
45.631,1.952,5.764,20.0
46.028,1.977,5.553,20.0
45.645,1.968,5.244,30.0
46.147,1.997,5.041,18.0
0.0,0.0,0.0,0.0
43.867,1.921,5.79,29.0
44.967,1.977,5.679,21.0
45.842,2.023,5.53,34.0
45.62,2.021,5.24,22.0
49.152,2.185,5.368,22.0
50.631,2.26,5.244,22.0
44.466,2.001,5.867,25.0
44.389,2.004,5.604,35.0
45.913,2.08,5.535,20.0
45.586,2.073,5.232,31.0
48.733,2.224,5.318,22.0
50.753,2.325,5.252,24.0
44.416,2.051,5.856,40.0
44.4,2.057,5.6,39.0
47.912,2.227,5.771,5.0
45.589,2.126,5.227,20.0
51.569,2.413,5.621,6.0
50.529,2.373,5.222,25.0
44.466,2.104,5.856,36.0
44.412,2.109,5.595,38.0
45.895,2.186,5.52,19.0
45.705,2.184,5.233,9.0
56.421,2.704,6.14,10.0
50.542,2.431,5.214,22.0
44.497,2.157,5.851,34.0
44.352,2.156,5.579,18.0
45.859,2.236,5.507,26.0
48.205,2.358,5.509,37.0
50.605,2.483,5.496,13.0
50.436,2.483,5.192,28.0
44.487,2.207,5.84,33.0
48.227,2.4,6.054,8.0
45.885,2.29,5.498,5.0
48.058,2.405,5.48,22.0
50.538,2.537,5.476,8.0
50.141,2.524,5.148,24.0
44.493,2.257,5.828,36.0
48.17,2.451,6.033,14.0
43.504,2.219,5.2,18.0
47.417,2.425,5.393,19.0
48.7,2.498,5.262,22.0
49.651,2.554,5.083,24.0
44.47,2.305,5.811,36.0
47.707,2.478,5.96,21.0
43.608,2.272,5.198,16.0
47.439,2.478,5.379,26.0
48.526,2.541,5.226,22.0
49.554,2.603,5.055,23.0
44.603,2.36,5.811,28.0
47.327,2.51,5.895,13.0
45.792,2.434,5.441,3.0
47.479,2.531,5.366,31.0
49.04,2.62,5.263,22.0
49.805,2.668,5.061,22.0
44.569,2.406,5.789,38.0
43.839,2.372,5.442,18.0
43.596,2.364,5.162,15.0
47.748,2.595,5.376,22.0
47.61,2.594,5.088,11.0
49.774,2.718,5.036,20.0
44.586,2.453,5.771,21.0
43.657,2.407,5.399,35.0
43.55,2.407,5.136,15.0
48.535,2.688,5.441,23.0
53.181,2.952,5.659,11.0
49.243,2.74,4.959,23.0
43.733,2.451,5.638,23.0
43.833,2.462,5.399,18.0
47.172,2.655,5.539,7.0
50.81,2.866,5.671,5.0
53.154,3.005,5.628,5.0
48.886,2.769,4.897,22.0
43.308,2.471,5.56,19.0
43.712,2.499,5.36,25.0
47.069,2.696,5.501,14.0
47.683,2.737,5.295,5.0
48.277,2.776,5.085,19.0
48.739,2.809,4.855,14.0
43.222,2.509,5.524,19.0
43.688,2.54,5.332,30.0
43.666,2.543,5.078,14.0
45.665,2.665,5.044,27.0
48.254,2.821,5.054,28.0
49.134,2.878,4.865,20.0
43.383,2.559,5.518,23.0
43.777,2.587,5.316,31.0
45.925,2.719,5.312,18.0
45.48,2.697,4.995,20.0
48.316,2.87,5.029,22.0
56.718,3.376,5.58,17.0
43.079,2.582,5.451,18.0
