X,Y,Z,Reflectivity
11.959,0.31,-0.545,0.0
11.271,0.293,-0.579,0.0
10.591,0.276,-0.606,0.0
10.026,0.262,-0.633,0.0
9.541,0.25,-0.658,0.0
0.0,0.0,0.0,0.0
11.773,0.308,-0.559,0.0
11.06,0.29,-0.589,0.0
10.371,0.272,-0.613,0.0
9.781,0.257,-0.636,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
11.532,0.303,-0.569,0.0
10.815,0.285,-0.597,0.0
10.278,0.271,-0.627,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
11.293,0.298,-0.579,0.0
10.578,0.28,-0.604,0.0
9.98,0.264,-0.628,0.0
0.0,0.0,0.0,0.0
9.022,0.24,-0.674,0.0
8.589,0.229,-0.692,0.0
11.013,0.292,-0.585,0.0
10.384,0.276,-0.612,0.0
9.845,0.262,-0.638,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8.503,0.227,-0.701,0.0
10.813,0.287,-0.595,0.0
10.229,0.272,-0.622,0.0
9.738,0.259,-0.649,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8.391,0.224,-0.707,0.0
10.56,0.28,-0.601,0.0
10.033,0.267,-0.629,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8.229,0.22,-0.709,0.0
10.413,0.276,-0.612,0.0
9.927,0.263,-0.641,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8.517,0.227,-0.7,0.0
8.106,0.216,-0.713,0.0
10.252,0.271,-0.621,0.0
9.695,0.257,-0.644,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8.355,0.221,-0.702,0.0
0.0,0.0,0.0,0.0
10.065,0.265,-0.628,0.0
9.576,0.252,-0.653,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8.288,0.219,-0.711,0.0
0.0,0.0,0.0,0.0
9.92,0.26,-0.637,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8.176,0.214,-0.716,0.0
0.0,0.0,0.0,0.0
9.751,0.254,-0.643,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
9.612,0.248,-0.651,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
9.451,0.241,-0.656,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.392,0.188,-0.73,0.0
9.273,0.234,-0.66,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.375,0.186,-0.741,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8.34,0.207,-0.705,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.304,0.181,-0.746,0.0
9.046,0.222,-0.674,0.0
0.0,0.0,0.0,0.0
8.292,0.203,-0.714,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.189,0.175,-0.746,0.0
8.877,0.214,-0.676,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.437,0.179,-0.741,0.0
7.139,0.171,-0.753,0.0
8.799,0.209,-0.684,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.318,0.173,-0.74,0.0
7.068,0.166,-0.756,0.0
0.0,0.0,0.0,0.0
8.271,0.192,-0.704,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.273,0.168,-0.747,0.0
0.0,0.0,0.0,0.0
8.585,0.195,-0.694,0.0
8.161,0.185,-0.707,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.216,0.163,-0.753,0.0
0.0,0.0,0.0,0.0
8.418,0.187,-0.694,0.0
8.092,0.179,-0.714,0.0
0.0,0.0,0.0,0.0
7.337,0.162,-0.734,0.0
7.097,0.156,-0.751,0.0
0.0,0.0,0.0,0.0
8.287,0.18,-0.696,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.31,0.157,-0.742,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8.239,0.174,-0.703,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.269,0.152,-0.748,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8.157,0.167,-0.708,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.385,0.145,-0.737,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.322,0.139,-0.741,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.274,0.133,-0.746,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.431,0.125,-0.738,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.355,0.118,-0.74,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.338,0.111,-0.747,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
26.546,-0.447,-0.019,0.0
23.735,-0.394,-0.141,0.0
21.081,-0.344,-0.236,0.0
18.355,-0.295,-0.303,0.0
16.721,-0.265,-0.364,0.0
15.493,-0.241,-0.418,0.0
27.662,-0.424,0.021,0.0
