X,Y,Z,Reflectivity
19.018,-0.868,-0.28,0.0
17.135,-0.777,-0.342,0.0
15.678,-0.707,-0.395,0.0
14.488,-0.65,-0.442,0.0
13.532,-0.604,-0.484,0.0
12.684,-0.563,-0.521,0.0
19.454,-0.86,-0.258,0.0
17.59,-0.773,-0.326,0.0
16.124,-0.705,-0.384,0.0
14.812,-0.644,-0.432,0.0
13.769,-0.595,-0.474,0.0
12.894,-0.554,-0.511,0.0
20.883,-0.893,-0.248,0.0
18.082,-0.768,-0.31,0.0
16.529,-0.698,-0.37,0.0
15.092,-0.633,-0.419,0.0
13.996,-0.584,-0.462,0.0
13.124,-0.544,-0.502,0.0
21.086,-0.87,-0.222,2.0
18.573,-0.761,-0.293,0.0
16.802,-0.684,-0.353,0.0
15.427,-0.624,-0.407,0.0
14.304,-0.575,-0.453,0.0
13.412,-0.536,-0.495,0.0
22.223,-0.884,-0.203,2.0
19.141,-0.756,-0.276,0.0
17.151,-0.673,-0.338,0.0
15.817,-0.616,-0.396,0.0
14.604,-0.565,-0.442,0.0
13.615,-0.523,-0.484,0.0
22.866,-0.874,-0.179,1.0
19.485,-0.739,-0.255,0.0
17.618,-0.663,-0.323,0.0
16.134,-0.603,-0.383,0.0
14.853,-0.551,-0.431,0.0
13.82,-0.509,-0.473,0.0
23.376,-0.856,-0.152,0.0
20.867,-0.758,-0.246,0.0
18.145,-0.654,-0.309,0.0
16.453,-0.589,-0.369,0.0
15.206,-0.54,-0.421,0.0
14.093,-0.496,-0.465,0.0
24.059,-0.843,-0.126,0.0
21.079,-0.732,-0.221,2.0
18.609,-0.641,-0.293,0.0
16.795,-0.574,-0.355,0.0
15.509,-0.525,-0.41,0.0
14.33,-0.481,-0.454,0.0
25.053,-0.836,-0.099,0.0
22.013,-0.728,-0.203,0.0
19.196,-0.63,-0.278,0.0
17.156,-0.557,-0.341,0.0
15.816,-0.509,-0.398,0.0
14.6,-0.466,-0.445,0.0
0.0,0.0,0.0,0.0
22.79,-0.716,-0.182,0.0
19.517,-0.607,-0.259,0.0
17.537,-0.54,-0.327,0.0
16.091,-0.491,-0.385,0.0
14.821,-0.448,-0.433,0.0
26.561,-0.797,-0.04,0.0
23.396,-0.695,-0.159,0.0
20.767,-0.611,-0.251,0.0
17.998,-0.524,-0.314,0.0
16.482,-0.475,-0.375,0.0
15.15,-0.432,-0.425,0.0
26.998,-0.764,-0.008,0.0
23.802,-0.666,-0.133,0.0
21.022,-0.582,-0.229,2.0
18.338,-0.502,-0.299,0.0
16.726,-0.453,-0.361,0.0
15.413,-0.413,-0.414,0.0
27.653,-0.734,0.023,0.0
24.778,-0.65,-0.11,0.0
22.122,-0.573,-0.216,0.0
18.885,-0.484,-0.286,0.0
17.017,-0.431,-0.348,0.0
15.762,-0.394,-0.406,0.0
28.537,-0.707,0.056,4.0
25.28,-0.618,-0.084,0.0
22.413,-0.541,-0.193,0.0
19.314,-0.46,-0.271,0.0
17.322,-0.407,-0.335,0.0
16.025,-0.371,-0.395,0.0
28.705,-0.658,0.088,9.0
25.955,-0.587,-0.057,0.0
23.232,-0.518,-0.175,0.0
19.619,-0.431,-0.253,0.0
17.741,-0.384,-0.323,0.0
16.208,-0.346,-0.382,0.0
28.752,-0.607,0.119,5.0
26.47,-0.55,-0.03,0.0
23.651,-0.484,-0.152,0.0
20.45,-0.412,-0.242,0.0
18.194,-0.36,-0.312,0.0
16.552,-0.322,-0.372,0.0
28.801,-0.554,0.15,0.0
27.156,-0.514,-0.002,0.0
24.213,-0.45,-0.131,0.0
21.274,-0.388,-0.23,0.0
18.394,-0.33,-0.297,0.0
16.765,-0.295,-0.36,0.0
31.24,-0.542,0.194,0.0
27.743,-0.472,0.025,0.0
24.956,-0.417,-0.11,0.0
21.914,-0.359,-0.215,0.0
18.964,-0.305,-0.287,0.0
17.012,-0.268,-0.349,0.0
31.811,-0.492,0.229,0.0
28.387,-0.43,0.053,1.0
25.284,-0.374,-0.087,0.0
22.253,-0.322,-0.197,0.0
19.309,-0.273,-0.274,0.0
17.304,-0.239,-0.338,0.0
32.551,-0.441,0.265,1.0
28.602,-0.378,0.081,1.0
25.856,-0.333,-0.064,0.0
23.026,-0.289,-0.183,1.0
19.861,-0.243,-0.264,0.0
17.631,-0.21,-0.328,0.0
32.995,-0.384,0.299,1.0
28.768,-0.325,0.107,0.0
26.326,-0.288,-0.042,0.0
23.216,-0.247,-0.163,0.0
20.209,-0.208,-0.25,0.0
17.978,-0.179,-0.319,0.0
33.624,-0.326,0.335,0.0
28.801,-0.269,0.133,2.0
26.793,-0.242,-0.019,0.0
23.972,-0.208,-0.148,0.0
20.753,-0.173,-0.239,0.0
18.221,-0.146,-0.307,0.0
36.06,-0.278,0.39,0.0
28.815,-0.212,0.157,0.0
27.352,-0.192,0.002,0.0
24.121,-0.161,-0.129,0.0
21.683,-0.138,-0.232,0.0
18.45,-0.111,-0.296,0.0
36.142,-0.207,0.42,0.0
30.985,-0.167,0.194,1.0
27.971,-0.141,0.025,0.0
24.68,-0.116,-0.112,0.0
21.811,-0.096,-0.216,0.0
18.889,-0.076,-0.288,0.0
36.747,-0.137,0.456,0.0
31.606,-0.107,0.222,1.0
28.59,-0.088,0.048,3.0
25.243,-0.069,-0.095,0.0
22.035,-0.052,-0.201,0.0
19.179,-0.039,-0.278,0.0
0.0,0.0,0.0,0.0
31.829,-0.044,0.248,0.0
28.64,-0.03,0.069,1.0
25.546,-0.018,-0.078,0.0
22.356,-0.008,-0.188,0.0
19.651,0.0,-0.271,0.0
0.0,0.0,0.0,0.0
33.114,0.021,0.281,0.0
28.737,0.027,0.089,1.0
25.931,0.033,-0.061,0.0
23.228,0.038,-0.18,0.0
19.957,0.039,-0.262,0.0
0.0,0.0,0.0,0.0
33.737,0.09,0.309,0.0
28.839,0.087,0.109,1.0
26.201,0.087,-0.044,0.0
23.225,0.086,-0.164,1.0
20.539,0.083,-0.256,0.0
41.493,0.182,0.631,0.0
34.319,0.162,0.337,0.0
28.835,0.146,0.127,0.0
26.63,0.144,-0.028,0.0
23.579,0.135,-0.152,0.0
20.796,0.126,-0.247,0.0
43.39,0.28,0.686,0.0
35.122,0.239,0.366,0.0
28.896,0.206,0.145,1.0
26.882,0.201,-0.013,0.0
23.842,0.186,-0.14,0.0
21.078,0.172,-0.238,1.0
0.0,0.0,0.0,0.0
35.741,0.317,0.392,0.0
29.002,0.267,0.161,0.0
27.073,0.258,0.001,0.0
24.216,0.239,-0.129,0.0
21.524,0.22,-0.231,1.0
0.0,0.0,0.0,0.0
36.202,0.396,0.416,0.0
0.0,0.0,0.0,0.0
27.431,0.318,0.015,0.0
24.617,0.294,-0.119,0.0
21.801,0.268,-0.223,2.0
46.825,0.594,0.816,0.0
36.199,0.471,0.434,0.0
31.954,0.427,0.21,0.0
27.638,0.378,0.028,0.0
24.821,0.348,-0.108,0.0
21.964,0.316,-0.215,0.0
0.0,0.0,0.0,0.0
37.075,0.56,0.461,0.0
32.007,0.494,0.224,0.0
28.008,0.442,0.041,0.0
25.092,0.404,-0.098,0.0
22.086,0.363,-0.207,0.0
0.0,0.0,0.0,0.0
37.466,0.644,0.482,0.0
32.311,0.566,0.24,0.0
28.341,0.506,0.053,0.0
25.303,0.46,-0.089,0.0
22.225,0.412,-0.199,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
28.652,0.572,0.064,1.0
25.387,0.515,-0.081,0.0
22.395,0.462,-0.193,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
32.804,0.713,0.267,0.0
28.75,0.634,0.074,1.0
25.62,0.574,-0.073,0.0
22.584,0.514,-0.187,0.0
57.703,1.338,1.117,0.0
38.913,0.915,0.54,0.0
32.918,0.785,0.277,0.0
28.845,0.697,0.082,3.0
25.71,0.63,-0.066,0.0
22.842,0.568,-0.183,0.0
57.043,1.442,1.119,2.0
40.491,1.037,0.573,0.0
33.265,0.863,0.289,0.0
28.892,0.759,0.09,6.0
25.738,0.685,-0.06,0.0
23.073,0.622,-0.18,0.0
56.39,1.544,1.12,6.0
0.0,0.0,0.0,0.0
33.692,0.945,0.3,0.0
28.922,0.821,0.096,6.0
25.892,0.743,-0.055,0.0
23.194,0.673,-0.176,1.0
55.577,1.639,1.115,6.0
0.0,0.0,0.0,0.0
33.474,1.009,0.304,0.0
28.933,0.881,0.101,6.0
26.042,0.802,-0.051,0.0
23.074,0.718,-0.171,1.0
54.894,1.733,1.11,5.0
0.0,0.0,0.0,0.0
34.467,1.111,0.318,0.0
28.913,0.941,0.105,3.0
26.217,0.862,-0.048,0.0
23.054,0.765,-0.168,0.0
50.779,1.71,1.033,0.0
0.0,0.0,0.0,0.0
34.129,1.171,0.319,1.0
28.888,1.001,0.108,1.0
26.179,0.915,-0.045,0.0
23.17,0.818,-0.167,0.0
50.673,1.812,1.035,1.0
0.0,0.0,0.0,0.0
33.922,1.235,0.319,0.0
28.954,1.063,0.11,1.0
25.813,0.956,-0.043,9.0
23.367,0.873,-0.168,0.0
50.613,1.915,1.036,1.0
0.0,0.0,0.0,0.0
33.671,1.296,0.318,0.0
28.904,1.121,0.111,1.0
26.137,1.022,-0.043,0.0
23.208,0.915,-0.166,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
33.744,1.368,0.318,1.0
28.916,1.181,0.11,1.0
26.164,1.077,-0.044,0.0
23.282,0.966,-0.167,1.0
48.211,2.024,0.985,0.0
42.042,1.778,0.627,1.0
33.891,1.444,0.318,0.0
28.913,1.241,0.109,0.0
26.059,1.126,-0.045,0.0
23.243,1.012,-0.168,1.0
47.721,2.101,0.972,0.0
0.0,0.0,0.0,0.0
34.02,1.519,0.317,0.0
29.03,1.305,0.107,0.0
26.018,1.178,-0.047,0.0
23.141,1.055,-0.17,2.0
47.654,2.197,0.966,0.0
0.0,0.0,0.0,0.0
33.743,1.576,0.31,0.0
29.066,1.366,0.103,1.0
25.914,1.226,-0.051,0.0
23.033,1.097,-0.172,1.0
47.603,2.291,0.958,0.0
0.0,0.0,0.0,0.0
33.427,1.629,0.302,0.0
28.994,1.422,0.098,0.0
25.831,1.274,-0.055,0.0
22.741,1.129,-0.174,0.0
47.406,2.378,0.945,1.0
0.0,0.0,0.0,0.0
33.492,1.699,0.296,0.0
28.902,1.475,0.092,0.0
25.737,1.321,-0.06,1.0
22.603,1.167,-0.178,0.0
47.316,2.468,0.933,1.0
0.0,0.0,0.0,0.0
33.465,1.766,0.288,0.0
28.704,1.522,0.085,0.0
25.581,1.364,-0.066,1.0
22.25,1.194,-0.181,0.0
47.353,2.565,0.922,1.0
0.0,0.0,0.0,0.0
33.125,1.813,0.276,0.0
28.605,1.574,0.077,0.0
25.424,1.406,-0.072,0.0
22.157,1.232,-0.186,1.0
47.357,2.658,0.909,1.0
42.032,2.371,0.573,0.0
33.051,1.874,0.266,0.0
28.431,1.62,0.068,0.0
25.18,1.442,-0.079,0.0
22.02,1.268,-0.192,0.0
47.31,2.748,0.893,0.0
0.0,0.0,0.0,0.0
32.405,1.901,0.25,0.0
28.09,1.656,0.057,0.0
24.963,1.478,-0.087,0.0
21.885,1.302,-0.199,0.0
53.921,3.237,0.998,2.0
0.0,0.0,0.0,0.0
32.222,1.952,0.237,0.0
27.887,1.697,0.046,0.0
24.821,1.518,-0.096,0.0
21.771,1.338,-0.206,0.0
53.31,3.304,0.965,0.0
47.363,2.948,0.593,0.0
32.231,2.015,0.224,0.0
27.591,1.732,0.034,0.0
24.566,1.549,-0.106,0.0
21.622,1.37,-0.214,0.0
53.461,3.414,0.945,0.0
37.289,2.391,0.451,0.0
31.558,2.033,0.205,0.0
27.293,1.765,0.022,0.0
24.375,1.583,-0.116,0.0
21.543,1.405,-0.223,0.0
50.92,3.349,0.877,2.0
47.189,3.115,0.548,0.0
31.098,2.061,0.187,0.0
26.956,1.794,0.009,0.0
24.128,1.612,-0.126,2.0
21.295,1.429,-0.231,0.0
50.945,3.445,0.852,10.0
47.274,3.209,0.525,0.0
30.589,2.084,0.168,1.0
26.667,1.824,-0.004,0.0
23.975,1.646,-0.138,2.0
20.922,1.442,-0.238,0.0
0.0,0.0,0.0,0.0
37.533,2.617,0.397,0.0
30.331,2.122,0.151,0.0
26.37,1.852,-0.019,0.0
23.739,1.673,-0.15,1.0
20.584,1.456,-0.245,0.0
0.0,0.0,0.0,0.0
35.877,2.566,0.359,1.0
29.762,2.136,0.131,1.0
26.069,1.877,-0.033,0.0
23.386,1.69,-0.161,0.0
20.389,1.479,-0.255,0.0
0.0,0.0,0.0,0.0
35.386,2.593,0.333,1.0
29.262,2.152,0.111,0.0
25.719,1.898,-0.049,0.0
22.907,1.696,-0.172,0.0
20.042,1.489,-0.263,0.0
0.0,0.0,0.0,0.0
33.851,2.541,0.297,0.0
29.128,2.193,0.092,1.0
25.359,1.916,-0.064,0.0
22.587,1.712,-0.184,0.0
19.58,1.489,-0.27,0.0
0.0,0.0,0.0,0.0
33.405,2.566,0.271,0.0
28.4,2.188,0.07,1.0
24.86,1.921,-0.08,0.0
22.2,1.721,-0.196,0.0
19.331,1.503,-0.28,0.0
0.0,0.0,0.0,0.0
33.294,2.613,0.247,0.0
27.744,2.184,0.05,0.0
24.333,1.921,-0.095,1.0
21.798,1.726,-0.208,0.0
19.178,1.523,-0.291,0.0
0.0,0.0,0.0,0.0
31.919,2.559,0.214,0.0
27.331,2.197,0.029,1.0
24.111,1.944,-0.112,2.0
21.481,1.737,-0.221,0.0
18.772,1.522,-0.299,0.0
0.0,0.0,0.0,0.0
31.416,2.57,0.187,0.0
26.971,2.212,0.008,1.0
23.973,1.972,-0.13,1.0
21.195,1.748,-0.234,0.0
18.401,1.522,-0.307,0.0
36.382,3.027,0.393,0.0
30.307,2.528,0.156,0.0
26.427,2.211,-0.012,1.0
23.419,1.964,-0.145,0.0
20.796,1.749,-0.246,0.0
18.191,1.534,-0.318,0.0
36.138,3.065,0.361,0.0
30.456,2.59,0.133,1.0
26.028,2.218,-0.033,1.0
22.804,1.949,-0.16,1.0
20.106,1.723,-0.255,0.0
17.958,1.543,-0.329,0.0
35.461,3.063,0.325,0.0
29.193,2.528,0.102,0.0
25.436,2.208,-0.054,0.0
22.519,1.959,-0.177,2.0
19.677,1.716,-0.266,0.0
17.624,1.541,-0.338,0.0
0.0,0.0,0.0,0.0
28.832,2.541,0.076,1.0
25.085,2.215,-0.075,0.0
22.058,1.953,-0.193,3.0
19.416,1.723,-0.28,0.0
17.394,1.547,-0.349,0.0
32.972,2.948,0.245,0.0
28.182,2.525,0.049,0.0
24.607,2.21,-0.096,0.0
21.718,1.955,-0.21,3.0
19.106,1.724,-0.293,0.0
17.156,1.551,-0.36,0.0
31.851,2.895,0.207,0.0
27.253,2.482,0.022,0.0
24.218,2.21,-0.117,0.0
21.354,1.953,-0.226,2.0
18.672,1.711,-0.303,0.0
16.939,1.556,-0.371,0.0
29.338,2.708,0.163,1.0
26.298,2.432,-0.002,1.0
23.509,2.178,-0.135,0.0
20.895,1.94,-0.241,0.0
18.333,1.706,-0.315,0.0
16.65,1.553,-0.381,0.0
29.298,2.745,0.135,4.0
25.982,2.439,-0.027,1.0
22.791,2.143,-0.153,0.0
20.316,1.914,-0.254,0.0
17.933,1.693,-0.326,0.0
16.355,1.548,-0.39,0.0
29.277,2.782,0.106,5.0
25.645,2.442,-0.052,1.0
22.315,2.129,-0.172,2.0
19.77,1.889,-0.267,0.0
17.627,1.688,-0.338,0.0
16.123,1.547,-0.401,0.0
29.139,2.807,0.077,3.0
24.968,2.41,-0.076,0.0
21.822,2.11,-0.19,4.0
19.379,1.877,-0.281,0.0
17.33,1.682,-0.35,0.0
15.902,1.546,-0.411,0.0
28.012,2.735,0.045,0.0
24.362,2.382,-0.099,0.0
21.562,2.112,-0.21,4.0
18.908,1.855,-0.294,0.0
17.11,1.682,-0.363,0.0
15.732,1.549,-0.423,0.0
27.104,2.679,0.015,0.0
23.9,2.366,-0.122,0.0
21.278,2.11,-0.229,2.0
18.514,1.839,-0.307,0.0
16.825,1.674,-0.375,0.0
15.451,1.54,-0.432,0.0
26.207,2.622,-0.012,1.0
23.413,2.346,-0.144,0.0
20.746,2.082,-0.246,0.0
18.157,1.825,-0.32,0.0
16.543,1.665,-0.386,0.0
15.138,1.526,-0.44,0.0
25.924,2.623,-0.04,1.0
22.259,2.256,-0.161,0.0
19.961,2.026,-0.258,0.0
17.723,1.801,-0.332,0.0
16.186,1.648,-0.395,0.0
14.928,1.522,-0.45,0.0
25.31,2.589,-0.067,1.0
21.929,2.246,-0.182,4.0
19.505,2.001,-0.273,0.0
17.438,1.792,-0.346,0.0
15.977,1.644,-0.408,0.0
14.657,1.511,-0.458,0.0
24.473,2.53,-0.092,0.0
21.572,2.233,-0.203,4.0
19.173,1.987,-0.29,0.0
17.118,1.777,-0.359,0.0
15.748,1.637,-0.42,0.0
14.43,1.502,-0.467,0.0
24.008,2.506,-0.117,0.0
21.285,2.225,-0.225,1.0
18.585,1.945,-0.302,0.0
16.88,1.769,-0.373,0.0
15.512,1.628,-0.431,0.0
14.239,1.497,-0.477,0.0
23.517,2.479,-0.141,0.0
20.597,2.174,-0.241,0.0
18.207,1.924,-0.317,0.0
16.629,1.759,-0.387,0.0
15.212,1.611,-0.44,0.0
13.946,1.479,-0.483,0.0
22.448,2.387,-0.161,0.0
19.914,2.12,-0.256,0.0
17.807,1.898,-0.331,0.0
16.194,1.728,-0.395,0.0
14.939,1.596,-0.45,0.0
13.767,1.473,-0.493,0.0
21.762,2.334,-0.181,1.0
19.543,2.098,-0.275,0.0
17.433,1.874,-0.344,0.0
15.996,1.721,-0.409,0.0
14.661,1.58,-0.459,0.0
13.569,1.464,-0.502,0.0
21.469,2.321,-0.204,3.0
18.946,2.051,-0.288,0.0
17.16,1.859,-0.359,0.0
15.709,1.704,-0.42,0.0
14.411,1.565,-0.468,0.0
13.399,1.457,-0.512,0.0
21.23,2.313,-0.227,1.0
18.55,2.023,-0.304,0.0
16.875,1.842,-0.373,0.0
15.411,1.684,-0.431,0.0
14.201,1.554,-0.478,0.0
13.194,1.445,-0.52,0.0
20.431,2.242,-0.243,0.0
18.162,1.994,-0.32,0.0
16.626,1.827,-0.388,0.0
15.149,1.667,-0.442,0.0
13.944,1.536,-0.486,0.0
13.027,1.436,-0.529,0.0
19.863,2.194,-0.26,0.0
17.688,1.955,-0.333,0.0
16.158,1.788,-0.397,0.0
14.89,1.649,-0.452,0.0
13.691,1.518,-0.494,0.0
12.837,1.425,-0.537,0.0
19.45,2.162,-0.279,0.0
17.408,1.936,-0.349,0.0
15.969,1.778,-0.411,0.0
14.58,1.624,-0.461,0.0
13.535,1.51,-0.505,0.0
12.626,1.41,-0.544,0.0
18.796,2.101,-0.292,0.0
17.088,1.912,-0.363,0.0
15.613,1.748,-0.422,0.0
14.256,1.597,-0.468,0.0
13.331,1.495,-0.514,0.0
12.512,1.405,-0.554,0.0
18.422,2.07,-0.309,0.0
16.767,1.886,-0.377,0.0
15.386,1.732,-0.434,0.0
14.099,1.588,-0.48,0.0
13.158,1.483,-0.524,0.0
12.375,1.396,-0.564,0.0
18.049,2.038,-0.325,0.0
16.405,1.854,-0.389,0.0
15.061,1.703,-0.444,0.0
13.861,1.569,-0.489,0.0
12.932,1.465,-0.531,0.0
12.158,1.378,-0.569,0.0
17.54,1.99,-0.338,0.0
16.092,1.827,-0.402,0.0
14.819,1.683,-0.455,0.0
13.648,1.551,-0.499,0.0
12.72,1.447,-0.538,0.0
12.002,1.366,-0.576,0.0
17.277,1.968,-0.354,0.0
15.878,1.81,-0.416,0.0
14.584,1.663,-0.466,0.0
13.392,1.528,-0.506,0.0
12.583,1.437,-0.548,0.0
11.745,1.342,-0.579,0.0
16.91,1.933,-0.367,0.0
15.525,1.776,-0.426,0.0
14.283,1.635,-0.474,0.0
13.2,1.511,-0.515,0.0
12.485,1.431,-0.559,0.0
11.613,1.332,-0.587,0.0
16.672,1.912,-0.383,0.0
15.262,1.751,-0.438,0.0
13.997,1.607,-0.482,0.0
13.021,1.496,-0.524,0.0
12.269,1.41,-0.565,0.0
11.461,1.318,-0.593,0.0
16.325,1.878,-0.395,0.0
14.967,1.722,-0.448,0.0
13.725,1.58,-0.49,0.0
12.868,1.482,-0.534,0.0
12.099,1.394,-0.572,0.0
11.318,1.305,-0.6,0.0
16.016,1.846,-0.407,0.0
14.688,1.694,-0.458,0.0
13.535,1.562,-0.499,0.0
12.614,1.456,-0.539,0.0
11.892,1.373,-0.577,0.0
11.168,1.29,-0.606,0.0
15.694,1.813,-0.418,0.0
14.468,1.672,-0.468,0.0
13.355,1.544,-0.509,0.0
12.52,1.448,-0.55,0.0
11.726,1.357,-0.583,0.0
11.051,1.279,-0.613,0.0
15.434,1.786,-0.43,0.0
14.151,1.638,-0.475,0.0
13.153,1.523,-0.517,0.0
12.374,1.433,-0.559,0.0
11.563,1.34,-0.589,0.0
10.927,1.266,-0.619,0.0
15.113,1.751,-0.439,0.0
13.874,1.607,-0.483,0.0
12.951,1.501,-0.525,0.0
12.221,1.417,-0.567,0.0
11.448,1.328,-0.597,0.0
10.782,1.251,-0.624,0.0
14.898,1.727,-0.451,0.0
13.655,1.583,-0.492,0.0
12.832,1.488,-0.536,0.0
12.012,1.394,-0.572,0.0
11.26,1.307,-0.601,0.0
10.661,1.238,-0.63,0.0
14.596,1.693,-0.46,0.0
13.489,1.565,-0.502,0.0
12.631,1.465,-0.543,0.0
11.726,1.361,-0.572,0.0
11.127,1.292,-0.607,0.0
10.54,1.224,-0.636,0.0
14.38,1.668,-0.47,0.0
13.32,1.545,-0.512,0.0
12.51,1.451,-0.552,0.0
11.618,1.348,-0.581,0.0
10.989,1.275,-0.613,0.0
10.4,1.207,-0.64,0.0
14.097,1.634,-0.477,0.0
13.087,1.517,-0.518,0.0
12.354,1.432,-0.56,0.0
11.483,1.332,-0.588,0.0
10.911,1.265,-0.621,0.0
10.296,1.194,-0.646,0.0
13.837,1.603,-0.485,0.0
12.922,1.497,-0.527,0.0
12.134,1.406,-0.564,0.0
11.334,1.313,-0.593,0.0
10.784,1.25,-0.627,0.0
10.147,1.176,-0.648,0.0
13.605,1.574,-0.492,0.0
12.732,1.473,-0.534,0.0
11.973,1.385,-0.571,0.0
11.209,1.297,-0.6,0.0
10.605,1.227,-0.629,0.0
10.023,1.16,-0.652,0.0
13.43,1.552,-0.502,0.0
12.572,1.452,-0.542,0.0
11.789,1.362,-0.576,0.0
11.1,1.282,-0.607,0.0
10.504,1.214,-0.635,0.0
9.902,1.144,-0.655,0.0
13.28,1.531,-0.511,0.0
12.45,1.435,-0.551,0.0
11.657,1.344,-0.582,0.0
10.948,1.262,-0.611,0.0
10.377,1.196,-0.639,0.0
9.81,1.131,-0.66,0.0
13.088,1.506,-0.518,0.0
12.305,1.415,-0.558,0.0
11.498,1.322,-0.587,0.0
10.868,1.25,-0.619,0.0
10.272,1.181,-0.644,0.0
9.698,1.115,-0.664,0.0
12.912,1.482,-0.526,0.0
12.159,1.395,-0.565,0.0
11.382,1.305,-0.594,0.0
10.767,1.235,-0.625,0.0
10.172,1.166,-0.649,0.0
9.568,1.097,-0.665,0.0
12.697,1.452,-0.531,0.0
11.987,1.371,-0.57,0.0
11.225,1.283,-0.598,0.0
10.617,1.214,-0.627,0.0
10.082,1.152,-0.654,0.0
9.501,1.086,-0.671,0.0
12.624,1.439,-0.541,0.0
11.809,1.346,-0.574,0.0
11.073,1.262,-0.602,0.0
10.481,1.194,-0.63,0.0
9.945,1.132,-0.655,0.0
9.415,1.072,-0.675,0.0
12.467,1.416,-0.548,0.0
11.65,1.322,-0.578,0.0
11.014,1.25,-0.61,0.0
10.369,1.176,-0.635,0.0
9.851,1.117,-0.66,0.0
9.356,1.061,-0.68,0.0
12.348,1.396,-0.555,0.0
11.547,1.305,-0.585,0.0
10.92,1.234,-0.616,0.0
10.308,1.164,-0.641,0.0
9.715,1.097,-0.66,0.0
9.307,1.051,-0.686,0.0
12.204,1.374,-0.561,0.0
11.423,1.285,-0.59,0.0
10.813,1.216,-0.621,0.0
10.127,1.138,-0.64,0.0
9.634,1.083,-0.665,0.0
9.122,1.025,-0.682,0.0
12.076,1.352,-0.567,0.0
11.275,1.262,-0.594,0.0
10.682,1.195,-0.624,0.0
10.129,1.133,-0.651,0.0
9.543,1.067,-0.668,0.0
0.0,0.0,0.0,0.0
11.924,1.328,-0.571,0.0
11.123,1.238,-0.596,0.0
10.573,1.176,-0.628,0.0
10.04,1.116,-0.655,0.0
9.439,1.049,-0.669,0.0
0.0,0.0,0.0,0.0
11.708,1.297,-0.572,0.0
11.065,1.225,-0.604,0.0
10.506,1.162,-0.633,0.0
9.925,1.097,-0.656,0.0
9.397,1.038,-0.675,0.0
8.949,0.988,-0.694,0.0
11.661,1.284,-0.58,0.0
10.978,1.207,-0.609,0.0
10.396,1.143,-0.636,0.0
9.846,1.082,-0.66,0.0
9.383,1.03,-0.683,0.0
8.847,0.971,-0.694,0.0
11.516,1.259,-0.583,0.0
10.907,1.192,-0.615,0.0
10.289,1.123,-0.639,0.0
9.723,1.061,-0.66,0.0
9.278,1.012,-0.683,0.0
8.775,0.956,-0.696,0.0
11.439,1.242,-0.589,0.0
10.79,1.171,-0.617,0.0
10.216,1.108,-0.643,0.0
9.662,1.047,-0.664,0.0
0.0,0.0,0.0,0.0
8.773,0.949,-0.704,0.0
11.345,1.223,-0.594,0.0
10.711,1.153,-0.622,0.0
10.064,1.083,-0.642,0.0
9.577,1.03,-0.666,0.0
0.0,0.0,0.0,0.0
8.59,0.922,-0.696,0.0
11.2,1.198,-0.595,0.0
10.622,1.135,-0.625,0.0
10.018,1.069,-0.647,0.0
9.504,1.014,-0.669,0.0
0.0,0.0,0.0,0.0
8.619,0.918,-0.705,0.0
11.137,1.181,-0.601,0.0
10.505,1.113,-0.626,0.0
9.931,1.051,-0.649,0.0
9.422,0.997,-0.67,0.0
8.931,0.944,-0.687,0.0
8.57,0.905,-0.708,0.0
11.041,1.161,-0.604,0.0
10.471,1.1,-0.632,0.0
9.842,1.033,-0.65,0.0
9.349,0.98,-0.672,0.0
8.868,0.929,-0.688,0.0
8.492,0.889,-0.708,0.0
10.941,1.14,-0.606,0.0
