X,Y,Z,Reflectivity
65.98,0.657,3.375,32.0
111.73,1.129,5.131,12.0
110.395,1.133,4.494,8.0
103.933,1.083,3.68,33.0
20.283,0.214,0.612,6.0
20.261,0.217,0.506,28.0
66.031,0.715,3.502,29.0
111.567,1.226,5.335,11.0
110.29,1.23,4.699,15.0
103.972,1.177,3.876,22.0
118.026,1.355,3.785,20.0
20.28,0.236,0.544,23.0
66.306,0.778,3.641,33.0
102.019,1.215,5.069,6.0
126.51,1.527,5.624,19.0
103.938,1.271,4.066,29.0
103.026,1.277,3.492,8.0
20.277,0.254,0.581,3.0
67.125,0.85,3.808,30.0
102.099,1.311,5.259,16.0
124.784,1.623,5.774,9.0
103.934,1.369,4.255,12.0
117.811,1.572,4.206,14.0
125.102,1.692,3.814,26.0
67.449,0.919,3.95,54.0
66.134,0.913,3.527,7.0
69.309,0.969,3.332,8.0
103.9,1.47,4.44,16.0
103.027,1.476,3.864,24.0
125.083,1.814,4.035,24.0
67.51,0.987,4.074,36.0
66.183,0.979,3.647,26.0
140.64,2.106,7.012,7.0
69.313,1.051,3.084,3.0
117.775,1.806,4.624,12.0
125.314,1.945,4.264,9.0
67.53,1.056,4.194,52.0
66.211,1.048,3.764,33.0
103.879,1.663,5.361,13.0
110.537,1.79,5.111,4.0
103.047,1.687,4.224,3.0
125.442,2.077,4.484,3.0
67.586,1.127,4.314,29.0
66.225,1.117,3.879,35.0
69.78,1.191,3.721,3.0
103.627,1.788,4.97,34.0
112.316,1.96,4.797,2.0
102.857,1.815,3.853,2.0
67.647,1.202,4.435,26.0
66.22,1.189,3.993,19.0
110.33,2.003,6.071,3.0
103.548,1.9,5.142,20.0
102.884,1.908,4.567,4.0
125.46,2.351,4.91,20.0
67.872,1.281,4.564,18.0
66.25,1.263,4.104,8.0
103.823,1.999,5.884,9.0
69.341,1.349,3.557,4.0
118.912,2.337,5.473,8.0
103.004,2.045,4.199,2.0
68.759,1.375,4.737,8.0
66.258,1.338,4.213,35.0
104.064,2.122,6.068,7.0
103.159,2.124,5.459,7.0
69.265,1.44,3.299,7.0
124.467,2.613,5.273,5.0
66.295,1.401,4.673,11.0
110.239,2.353,7.186,3.0
69.02,1.486,4.134,6.0
110.278,2.398,6.011,7.0
103.833,2.279,5.109,5.0
124.743,2.764,5.48,5.0
66.349,1.481,4.782,26.0
66.074,1.488,4.412,6.0
104.589,2.378,6.429,6.0
118.352,2.714,6.635,6.0
103.828,2.402,5.271,10.0
103.024,2.406,4.685,4.0
52.879,1.244,3.893,4.0
66.001,1.566,4.509,23.0
67.404,1.613,4.247,4.0
69.206,1.671,3.985,5.0
103.794,2.529,5.428,8.0
102.995,2.53,4.84,3.0
67.931,1.681,5.106,1.0
67.953,1.695,4.744,6.0
104.642,2.632,6.749,6.0
69.564,1.765,4.11,5.0
124.444,3.184,6.693,7.0
103.17,2.662,5.0,5.0
65.959,1.714,5.055,31.0
68.109,1.784,4.857,11.0
103.005,2.72,6.795,4.0
103.278,2.749,6.252,4.0
69.169,1.856,3.82,7.0
104.162,2.818,5.198,1.0
57.652,1.571,4.501,15.0
52.784,1.449,3.839,6.0
68.344,1.891,4.606,5.0
67.409,1.879,4.176,2.0
118.314,3.325,6.7,4.0
103.931,2.943,5.331,9.0
57.741,1.646,4.589,10.0
68.358,1.965,5.068,9.0
67.407,1.952,4.637,5.0
69.144,2.017,4.379,1.0
69.321,2.037,4.021,2.0
118.546,3.511,6.244,5.0
57.602,1.718,4.658,8.0
0.0,0.0,0.0,0.0
53.146,1.609,3.728,7.0
69.416,2.116,4.491,3.0
67.457,2.072,4.004,6.0
103.16,3.191,5.571,3.0
43.765,1.363,3.598,5.0
51.93,1.629,3.99,3.0
68.437,2.161,4.891,8.0
68.126,2.167,4.497,4.0
67.461,2.161,4.092,2.0
104.635,3.375,5.786,5.0
50.918,1.654,4.252,8.0
51.946,1.698,4.058,3.0
