X,Y,Z,Reflectivity
17.204,0.714,-0.916,0.0
15.754,0.655,-0.93,0.0
14.5,0.604,-0.94,0.0
13.343,0.556,-0.944,0.0
12.367,0.517,-0.947,0.0
11.462,0.48,-0.945,0.0
16.721,0.698,-0.92,0.0
15.284,0.639,-0.93,0.0
14.172,0.594,-0.944,0.0
12.991,0.545,-0.942,0.0
12.027,0.506,-0.943,0.0
11.245,0.473,-0.947,0.0
16.253,0.683,-0.923,0.0
14.882,0.626,-0.932,0.0
13.733,0.579,-0.94,0.0
12.666,0.534,-0.942,0.0
11.778,0.498,-0.944,0.0
10.993,0.465,-0.945,0.0
15.905,0.671,-0.932,0.0
14.514,0.613,-0.934,0.0
13.38,0.566,-0.939,0.0
12.417,0.526,-0.945,0.0
11.509,0.488,-0.943,0.0
10.768,0.458,-0.946,0.0
15.358,0.65,-0.927,0.0
14.274,0.605,-0.944,0.0
13.1,0.556,-0.943,0.0
12.076,0.513,-0.941,0.0
11.311,0.481,-0.947,0.0
10.548,0.449,-0.945,0.0
14.984,0.636,-0.93,0.0
13.883,0.59,-0.943,0.0
12.782,0.544,-0.942,0.0
11.797,0.503,-0.939,0.0
11.108,0.474,-0.949,0.0
10.359,0.442,-0.946,0.0
14.625,0.622,-0.933,0.0
13.432,0.572,-0.935,0.0
12.518,0.534,-0.944,0.0
11.561,0.493,-0.941,0.0
10.862,0.464,-0.947,0.0
10.165,0.435,-0.946,0.0
14.369,0.612,-0.942,0.0
13.15,0.56,-0.938,0.0
12.193,0.52,-0.941,0.0
11.295,0.482,-0.939,0.0
10.636,0.454,-0.946,0.0
9.986,0.427,-0.947,0.0
14.04,0.598,-0.944,0.0
12.863,0.548,-0.94,0.0
11.943,0.509,-0.942,0.0
11.116,0.474,-0.943,0.0
10.402,0.444,-0.943,0.0
9.791,0.418,-0.945,0.0
13.562,0.577,-0.935,0.0
12.594,0.536,-0.941,0.0
11.686,0.498,-0.941,0.0
10.954,0.467,-0.947,0.0
10.24,0.437,-0.945,0.0
9.651,0.412,-0.947,0.0
13.358,0.567,-0.943,0.0
12.329,0.524,-0.942,0.0
11.449,0.487,-0.941,0.0
10.625,0.452,-0.937,0.0
10.064,0.428,-0.946,0.0
9.462,0.403,-0.945,0.0
12.997,0.55,-0.939,0.0
12.041,0.51,-0.94,0.0
11.167,0.473,-0.937,0.0
10.508,0.445,-0.944,0.0
9.889,0.419,-0.946,0.0
9.308,0.395,-0.945,0.0
12.728,0.537,-0.941,0.0
11.802,0.498,-0.941,0.0
11.017,0.465,-0.942,0.0
10.303,0.435,-0.942,0.0
9.74,0.411,-0.947,0.0
9.177,0.388,-0.946,0.0
12.452,0.523,-0.94,0.0
11.552,0.485,-0.939,0.0
10.853,0.456,-0.945,0.0
10.13,0.425,-0.942,0.0
9.551,0.401,-0.944,0.0
8.994,0.378,-0.942,0.0
12.172,0.508,-0.938,0.0
11.382,0.475,-0.943,0.0
10.62,0.444,-0.942,0.0
9.976,0.417,-0.944,0.0
9.391,0.392,-0.943,0.0
8.869,0.37,-0.943,0.0
11.91,0.494,-0.937,0.0
11.157,0.463,-0.942,0.0
10.429,0.433,-0.941,0.0
9.83,0.408,-0.946,0.0
9.235,0.383,-0.942,0.0
8.723,0.362,-0.941,0.0
11.683,0.481,-0.937,0.0
10.967,0.452,-0.943,0.0
10.264,0.423,-0.942,0.0
9.673,0.398,-0.946,0.0
9.094,0.374,-0.942,0.0
8.609,0.354,-0.942,0.0
11.51,0.47,-0.941,0.0
10.763,0.439,-0.942,0.0
10.083,0.411,-0.941,0.0
9.515,0.388,-0.944,0.0
8.981,0.366,-0.944,0.0
8.506,0.347,-0.944,0.0
11.292,0.457,-0.94,0.0
10.573,0.428,-0.941,0.0
9.962,0.403,-0.945,0.0
9.35,0.378,-0.942,0.0
8.833,0.357,-0.941,0.0
8.361,0.337,-0.94,0.0
11.132,0.446,-0.943,0.0
10.404,0.417,-0.942,0.0
9.78,0.391,-0.942,0.0
9.21,0.368,-0.941,0.0
8.704,0.348,-0.941,0.0
8.272,0.33,-0.942,0.0
10.939,0.433,-0.942,0.0
10.246,0.406,-0.942,0.0
9.658,0.382,-0.944,0.0
9.089,0.359,-0.942,0.0
8.597,0.339,-0.941,0.0
8.167,0.322,-0.942,0.0
10.675,0.418,-0.935,0.0
10.076,0.394,-0.94,0.0
9.48,0.37,-0.94,0.0
8.953,0.349,-0.941,0.0
8.503,0.331,-0.943,0.0
8.091,0.315,-0.945,0.0
10.586,0.409,-0.941,0.0
9.959,0.384,-0.943,0.0
9.354,0.36,-0.94,0.0
8.843,0.34,-0.941,0.0
8.399,0.323,-0.943,0.0
7.99,0.307,-0.944,0.0
10.399,0.396,-0.939,0.0
9.806,0.373,-0.942,0.0
9.279,0.352,-0.945,0.0
8.716,0.331,-0.939,0.0
8.302,0.314,-0.943,0.0
7.899,0.299,-0.943,0.0
10.291,0.386,-0.943,0.0
9.683,0.363,-0.943,0.0
9.115,0.341,-0.941,0.0
