X,Y,Z,Reflectivity
25.478,-1.376,3.07,23.0
53.497,-2.877,6.141,7.0
39.783,-2.129,4.34,5.0
23.996,-1.278,2.479,10.0
24.065,-1.276,2.35,51.0
24.144,-1.274,2.221,41.0
25.464,-1.342,3.062,28.0
38.567,-2.023,4.418,7.0
23.924,-1.249,2.604,10.0
24.0,-1.247,2.473,38.0
24.067,-1.244,2.344,61.0
30.608,-1.576,2.807,23.0
25.503,-1.311,3.06,4.0
38.559,-1.972,4.406,26.0
23.918,-1.217,2.596,33.0
24.003,-1.216,2.466,34.0
30.778,-1.551,2.988,10.0
30.602,-1.535,2.797,29.0
23.773,-1.19,2.844,18.0
23.824,-1.187,2.714,39.0
23.884,-1.184,2.584,37.0
24.011,-1.184,2.459,36.0
30.565,-1.5,2.956,26.0
30.619,-1.495,2.787,39.0
23.735,-1.157,2.831,26.0
23.81,-1.155,2.703,43.0
23.898,-1.153,2.577,21.0
38.678,-1.857,3.946,38.0
38.78,-1.852,3.735,7.0
30.812,-1.464,2.793,19.0
23.737,-1.126,2.821,33.0
23.854,-1.125,2.698,36.0
42.602,-2.0,4.576,3.0
46.283,-2.161,4.702,16.0
46.415,-2.156,4.45,10.0
31.479,-1.455,2.839,56.0
23.747,-1.095,2.812,21.0
37.063,-1.7,4.175,11.0
52.231,-2.383,5.585,7.0
0.0,0.0,0.0,0.0
24.677,-1.114,2.354,0.0
24.648,-1.107,2.211,42.0
33.77,-1.513,3.981,1.0
42.936,-1.913,4.815,1.0
42.635,-1.89,4.537,1.0
24.678,-1.087,2.482,14.0
24.652,-1.081,2.338,48.0
24.64,-1.074,2.197,64.0
42.925,-1.866,5.037,2.0
42.928,-1.856,4.79,1.0
31.816,-1.368,3.367,5.0
24.655,-1.054,2.466,52.0
24.647,-1.048,2.324,73.0
24.647,-1.043,2.183,52.0
40.335,-1.701,4.709,2.0
28.417,-1.191,3.154,19.0
24.742,-1.031,2.604,33.0
24.641,-1.021,2.449,64.0
24.644,-1.016,2.308,38.0
28.409,-1.165,2.499,73.0
28.402,-1.16,3.298,73.0
28.39,-1.153,3.133,56.0
24.702,-0.997,2.583,40.0
24.652,-0.989,2.434,45.0
28.397,-1.133,2.641,75.0
28.415,-1.127,2.48,106.0
28.404,-1.123,3.278,116.0
24.766,-0.973,2.716,37.0
24.697,-0.964,2.566,32.0
