X,Y,Z,Reflectivity
118.824,-14.35,6.014,7.0
136.902,-16.529,6.194,9.0
85.489,-10.319,3.41,13.0
84.486,-10.195,2.909,28.0
84.166,-10.155,2.448,14.0
139.264,-16.799,3.308,9.0
118.796,-14.344,6.151,17.0
137.077,-16.545,6.362,11.0
85.506,-10.317,3.51,18.0
84.554,-10.199,3.01,26.0
84.163,-10.149,2.545,32.0
139.15,-16.776,3.463,19.0
111.275,-13.427,5.891,11.0
140.875,-16.992,6.701,6.0
0.0,0.0,0.0,0.0
84.626,-10.198,3.11,26.0
84.198,-10.143,2.643,31.0
139.039,-16.745,3.62,19.0
111.284,-13.415,6.02,18.0
140.988,-16.987,6.868,11.0
84.24,-10.145,3.651,11.0
84.715,-10.197,3.209,16.0
84.37,-10.151,2.744,36.0
138.994,-16.717,3.775,17.0
62.601,-7.536,3.457,5.0
141.147,-16.982,7.035,5.0
84.33,-10.14,3.75,11.0
85.374,-10.259,3.331,14.0
84.44,-10.142,2.841,26.0
84.171,-10.105,2.381,7.0
62.564,-7.519,3.525,20.0
118.809,-14.268,6.056,22.0
84.337,-10.122,3.845,9.0
84.65,-10.152,3.397,16.0
84.508,-10.129,2.937,29.0
84.147,-10.08,2.474,22.0
62.551,-7.501,3.594,24.0
118.786,-14.234,6.186,24.0
137.31,-16.442,6.413,13.0
84.205,-10.075,3.472,19.0
84.512,-10.105,3.031,27.0
84.215,-10.063,2.567,29.0
62.563,-7.484,3.663,5.0
118.641,-14.18,6.31,22.0
137.307,-16.397,6.564,15.0
84.079,-10.033,3.558,25.0
84.678,-10.097,3.128,19.0
84.304,-10.044,2.663,36.0
109.615,-13.075,6.539,17.0
118.12,-14.077,6.409,23.0
118.907,-14.157,5.813,13.0
84.045,-9.998,3.647,25.0
84.786,-10.078,3.222,17.0
84.461,-10.03,2.757,32.0
109.625,-13.034,6.656,20.0
117.746,-13.986,6.514,20.0
118.862,-14.104,5.935,28.0
83.877,-9.943,3.728,27.0
84.049,-9.954,3.284,27.0
84.567,-10.006,2.849,33.0
62.423,-7.395,3.856,8.0
117.602,-13.917,6.629,15.0
118.879,-14.053,6.061,29.0
84.009,-9.921,3.821,17.0
83.972,-9.906,3.366,31.0
84.601,-9.971,2.936,35.0
62.421,-7.365,3.92,16.0
117.719,-13.874,6.756,15.0
118.889,-13.996,6.182,30.0
84.265,-9.909,3.917,10.0
83.913,-9.857,3.45,39.0
84.418,-9.905,3.016,28.0
110.021,-12.926,7.021,15.0
117.715,-13.813,6.874,23.0
118.96,-13.941,6.305,26.0
136.878,-16.022,6.502,17.0
83.887,-9.807,3.532,37.0
83.902,-9.798,3.081,33.0
110.064,-12.87,7.134,11.0
119.013,-13.897,7.069,4.0
118.868,-13.862,6.418,26.0
83.924,-9.775,4.068,12.0
83.875,-9.757,3.612,42.0
83.745,-9.73,3.156,34.0
62.299,-7.247,4.098,2.0
114.253,-13.272,6.896,10.0
118.891,-13.792,6.533,19.0
83.898,-9.72,4.147,38.0
83.947,-9.712,3.695,32.0
83.75,-9.677,3.235,35.0
108.937,-12.603,7.27,28.0
109.798,-12.684,6.731,24.0
114.388,-13.194,6.393,9.0
83.89,-9.662,4.226,32.0
84.07,-9.67,3.779,30.0
83.811,-9.627,3.315,40.0
108.812,-12.515,7.363,39.0
109.768,-12.605,6.83,25.0
114.38,-13.114,6.497,10.0
84.127,-9.63,4.315,31.0
83.854,-9.585,3.846,34.0
83.89,-9.575,3.394,41.0
108.759,-12.43,7.459,46.0
109.623,-12.507,6.922,19.0
119.109,-13.567,6.875,20.0
84.2,-9.576,4.393,25.0
83.77,-9.512,3.917,36.0
84.008,-9.524,3.473,18.0
108.743,-12.345,7.553,46.0
109.2,-12.375,6.992,14.0
109.881,-12.431,6.437,18.0
84.566,-9.551,4.486,33.0
83.729,-9.441,3.987,39.0
82.479,-9.285,3.48,20.0
108.841,-12.268,7.655,37.0
108.967,-12.26,7.069,22.0
109.849,-12.337,6.529,36.0
84.594,-9.484,4.559,41.0
83.74,-9.371,4.059,35.0
0.0,0.0,0.0,0.0
108.803,-12.173,7.742,25.0
108.835,-12.152,7.151,35.0
109.793,-12.236,6.616,40.0
83.835,-9.326,4.586,22.0
83.886,-9.315,4.133,37.0
82.652,-9.161,3.624,28.0
108.752,-12.071,7.826,19.0
108.869,-12.06,7.24,33.0
109.811,-12.14,6.704,25.0
83.706,-9.236,4.645,19.0
83.785,-9.227,4.194,37.0
