X,Y,Z,Reflectivity
60.151,1.814,7.497,1.0
58.192,1.767,6.929,3.0
52.863,1.615,6.002,0.0
46.648,1.435,5.033,15.0
59.208,1.833,6.061,2.0
54.357,1.693,5.265,5.0
60.246,1.892,7.547,19.0
60.593,1.915,7.253,8.0
58.852,1.871,6.718,26.0
37.116,1.187,4.027,3.0
57.603,1.854,5.931,1.0
52.92,1.714,5.157,3.0
39.415,1.287,4.961,3.0
59.467,1.953,7.153,32.0
46.65,1.541,5.352,10.0
37.105,1.233,4.047,2.0
58.477,1.956,6.054,6.0
43.345,1.458,4.247,2.0
46.951,1.592,5.935,3.0
59.59,2.032,7.2,3.0
46.723,1.602,5.385,18.0
46.705,1.611,5.118,21.0
46.168,1.602,4.803,3.0
60.115,2.097,5.921,15.0
46.826,1.646,5.943,2.0
47.573,1.682,5.771,2.0
46.751,1.662,5.411,3.0
46.402,1.658,5.107,20.0
46.267,1.662,4.835,9.0
60.158,2.174,5.952,5.0
58.867,2.143,7.498,1.0
61.321,2.244,7.466,11.0
52.299,1.924,6.075,0.0
46.196,1.708,5.104,8.0
60.236,2.239,6.319,15.0
60.268,2.251,5.988,3.0
61.034,2.298,7.798,6.0
46.778,1.77,5.714,19.0
59.951,2.28,6.987,1.0
46.382,1.772,5.142,11.0
46.88,1.801,4.936,5.0
66.622,2.571,6.643,6.0
47.781,1.859,6.122,7.0
60.435,2.362,7.404,24.0
59.917,2.353,7.004,2.0
59.426,2.344,6.608,9.0
66.03,2.618,6.974,10.0
57.217,2.279,5.724,7.0
60.447,2.426,7.764,5.0
46.812,1.888,5.749,2.0
59.769,2.421,7.005,13.0
46.695,1.899,5.206,7.0
46.564,1.903,4.93,6.0
66.065,2.713,6.627,2.0
46.796,1.936,6.023,7.0
46.849,1.947,5.766,2.0
59.579,2.487,6.998,13.0
46.764,1.961,5.225,8.0
46.308,1.951,4.914,4.0
45.942,1.944,4.619,3.0
46.818,1.996,6.036,15.0
52.599,2.252,6.485,3.0
59.287,2.549,6.975,8.0
46.805,2.021,5.239,9.0
60.2,2.61,6.4,3.0
45.914,1.999,4.624,4.0
46.89,2.057,6.054,0.0
46.839,2.063,5.783,2.0
59.508,2.632,7.011,7.0
46.96,2.086,5.263,4.0
59.939,2.673,6.381,7.0
45.853,2.052,4.625,4.0
0.0,0.0,0.0,0.0
59.95,2.715,7.409,2.0
0.0,0.0,0.0,0.0
47.018,2.145,5.275,8.0
59.765,2.738,6.369,5.0
45.879,2.109,4.631,2.0
0.0,0.0,0.0,0.0
48.072,2.236,5.944,0.0
0.0,0.0,0.0,0.0
47.083,2.205,5.285,9.0
59.699,2.806,6.365,1.0
59.378,2.801,5.997,5.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
47.082,2.262,5.285,8.0
46.336,2.233,4.94,4.0
59.201,2.864,5.979,13.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
46.701,2.292,5.511,0.0
47.0,2.314,5.275,13.0
46.308,2.288,4.936,1.0
59.172,2.933,5.974,1.0
0.0,0.0,0.0,0.0
