X,Y,Z,Reflectivity
197.091,3.194,4.586,8.0
195.097,3.222,3.494,26.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
99.854,1.741,0.173,11.0
0.0,0.0,0.0,0.0
194.721,3.529,4.708,17.0
194.653,3.589,3.663,14.0
0.0,0.0,0.0,0.0
102.91,1.961,0.821,4.0
99.881,1.934,0.261,5.0
0.0,0.0,0.0,0.0
194.848,3.908,4.882,14.0
194.363,3.96,3.827,9.0
0.0,0.0,0.0,0.0
102.871,2.16,0.909,2.0
100.09,2.132,0.347,2.0
100.084,2.164,-0.19,7.0
194.801,4.288,5.046,22.0
193.922,4.331,3.98,21.0
195.385,4.426,2.96,26.0
0.0,0.0,0.0,0.0
100.154,2.33,0.429,2.0
100.129,2.361,-0.109,13.0
194.354,4.66,5.192,18.0
193.878,4.709,4.134,29.0
195.251,4.803,3.112,9.0
0.0,0.0,0.0,0.0
103.139,2.601,0.521,2.0
100.452,2.566,-0.032,1.0
194.405,5.044,5.343,24.0
193.687,5.083,4.277,32.0
193.543,5.143,3.231,19.0
194.996,5.24,2.183,23.0
103.136,2.804,0.597,1.0
103.226,2.838,0.041,2.0
194.356,5.426,5.484,14.0
193.799,5.472,4.422,29.0
193.72,5.532,3.374,7.0
195.562,5.643,2.328,22.0
195.984,5.716,1.275,34.0
0.0,0.0,0.0,0.0
194.292,5.809,5.617,6.0
193.998,5.862,4.559,26.0
0.0,0.0,0.0,0.0
195.316,6.02,2.456,18.0
196.072,6.107,1.405,28.0
0.0,0.0,0.0,0.0
194.704,6.208,5.757,6.0
194.135,6.249,4.688,6.0
195.277,6.348,3.658,23.0
195.356,6.411,2.581,16.0
196.295,6.503,1.53,17.0
196.392,6.569,0.467,12.0
0.0,0.0,0.0,0.0
196.141,6.706,4.857,8.0
195.233,6.737,3.775,26.0
195.971,6.825,2.707,23.0
202.827,7.124,1.7,13.0
196.573,6.968,0.582,20.0
198.436,7.122,6.107,7.0
195.567,7.08,4.956,6.0
200.314,7.315,3.989,11.0
196.09,7.221,2.818,7.0
203.177,7.545,1.817,9.0
195.162,7.31,0.686,19.0
0.0,0.0,0.0,0.0
195.175,7.455,5.05,14.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
199.357,7.8,1.884,21.0
196.593,7.755,0.79,32.0
193.133,7.705,6.145,24.0
193.805,7.792,5.111,21.0
195.401,7.915,4.089,7.0
196.918,8.035,3.027,5.0
0.0,0.0,0.0,0.0
196.707,8.149,0.881,42.0
193.042,8.085,6.232,22.0
193.95,8.183,5.203,20.0
0.0,0.0,0.0,0.0
196.11,8.391,3.101,35.0
195.515,8.427,2.025,18.0
195.555,8.486,0.958,52.0
193.088,8.473,6.315,29.0
193.978,8.572,5.285,22.0
195.545,8.699,4.26,9.0
204.976,9.182,3.325,38.0
204.908,9.242,2.204,24.0
196.943,8.942,1.043,43.0
193.392,8.876,6.401,28.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
204.979,9.592,3.4,9.0
0.0,0.0,0.0,0.0
197.029,9.339,1.112,26.0
194.238,9.302,6.497,17.0
194.085,9.353,5.429,17.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
197.885,9.717,2.263,21.0
197.112,9.738,1.175,33.0
193.691,9.663,6.538,4.0
194.019,9.738,5.485,29.0
196.039,9.896,4.467,9.0
197.949,10.053,3.405,7.0
0.0,0.0,0.0,0.0
197.135,10.129,1.229,28.0
193.433,10.038,6.583,19.0
193.921,10.117,5.533,9.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
197.179,10.518,1.275,23.0
193.175,10.403,6.617,8.0
195.995,10.612,5.636,23.0
196.052,10.674,4.559,54.0
196.064,10.731,3.462,56.0
196.059,10.786,2.383,42.0
196.137,10.85,1.306,22.0
192.862,10.767,6.645,9.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
197.487,11.311,1.345,32.0
162.648,9.4,5.628,3.0
