Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
2.4942539,-1.0425026,-0.29932162,0.0,-22.68,-6.3099999,30.19,41.33,1.0,0.0,0.0,0.0
2.6371195,-1.1541057,-0.31575808,0.0,-22.200001,-6.3200002,32.38,43.17,1.0,33.0,0.0,0.0
3.4253705,-1.1555661,-0.30204791,0.0,-18.620001,-4.77,33.89,43.89,1.0,0.0,0.0,0.0
3.428889,5.1076999,-0.30159253,0.063595369,-18.620001,-4.7600002,29.47,39.47,1.0,0.0,0.0,0.0
7.2703567,5.1054621,-0.40166011,0.0,35.080002,-2.5799999,30.63,42.93,1.0,36.0,0.0,0.0
7.2706814,5.1069527,-0.40323296,-0.063595369,35.07,-2.5899999,26.46,38.76,1.0,0.0,0.0,0.0
7.2711067,5.438633,-0.39510053,0.063595369,35.080002,-2.54,25.88,38.43,1.0,3.0,0.0,0.0
9.0075827,5.4423246,-0.25479373,0.063595369,31.120001,-1.38,24.27,37.06,1.0,0.0,0.0,0.0
9.0111332,5.4375176,-0.2339505,-0.063595369,31.129999,-1.27,24.59,37.14,1.0,0.0,0.0,0.0
9.0115347,5.5208807,-0.24667472,0.0,31.1,-1.34,29.07,41.38,1.0,0.0,0.0,0.0
9.2035551,5.5201788,-0.27908754,-0.063595369,30.950001,-1.48,24.81,36.57,1.0,0.0,0.0,0.0
9.2036276,5.5189929,-0.29836616,0.063595369,30.950001,-1.59,24.62,36.38,1.0,0.0,0.0,0.0
9.208353,7.4127016,-0.28902641,0.0,30.93,-1.54,29.02,40.78,1.0,0.0,0.0,0.0
10.224253,7.4029627,-0.20735238,-0.063595369,35.939999,-0.94,21.96,34.75,1.0,0.0,0.0,0.0
10.230911,5.9527273,-0.19419934,0.0,35.880001,-0.88,26.34,39.13,1.0,0.0,0.0,0.0
10.23216,7.3980908,-0.32255116,-0.063595369,30.18,-1.5599999,24.1,36.41,1.0,0.0,0.0,0.0
10.232715,5.9453115,-0.19470641,0.063595369,35.860001,-0.88,22.06,34.85,1.0,0.0,0.0,0.0
10.233883,5.9420586,-0.31953442,0.0,30.15,-1.54,28.36,40.66,1.0,0.0,0.0,0.0
10.235771,4.6602402,-0.33391684,0.063595369,30.129999,-1.61,24.17,36.21,1.0,0.0,0.0,0.0
10.54268,-1.5605234,-0.41978696,0.0,23.84,-2.0799999,33.21,45.25,1.0,28.0,0.0,0.0
11.249654,-1.5595413,-0.46060559,-0.063595369,-7.8899999,-2.3199999,33.86,45.62,1.0,8.0,0.0,0.0
11.249964,-1.5600588,-0.457973,0.063595369,-7.8899999,-2.3,33.36,45.67,1.0,20.0,0.0,0.0
11.250247,-1.5621697,-0.45935544,0.0,-7.8899999,-2.3099999,38.01,50.06,1.0,95.0,0.0,0.0
11.301596,-1.5642148,-0.44844839,0.063595369,-7.8600001,-2.25,36.13,47.89,1.0,47.0,0.0,0.0
