Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
2.4934464,-1.0413859,-0.30058515,0.0,-22.66,-6.3400002,30.26,41.4,1.0,0.0,0.0,0.0
2.6362054,-1.155045,-0.31847173,0.0,-22.17,-6.3800001,32.78,43.19,1.0,0.0,0.0,0.0
3.4234509,-1.1543722,-0.30946907,-0.063595369,-18.639999,-4.8899999,29.25,39.67,1.0,0.0,0.0,0.0
3.4263482,4.9165726,-0.30569768,0.0,-18.610001,-4.8299999,33.71,44.12,1.0,1.0,0.0,0.0
7.0284977,5.1150126,-0.48093462,0.063595369,34.970001,-3.2,23.3,35.86,1.0,0.0,0.0,0.0
7.2764659,5.1183648,-0.41304862,0.063595369,35.099998,-2.6500001,24.34,37.57,1.0,0.0,0.0,0.0
7.2774138,5.1149983,-0.40297413,-0.063595369,35.110001,-2.5899999,24.54,37.55,1.0,0.0,0.0,0.0
7.2783575,5.4928021,-0.39985874,0.0,35.09,-2.5699999,28.99,42.0,1.0,10.0,0.0,0.0
8.9674768,5.4789248,-0.30806851,0.063595369,31.48,-1.67,24.8,37.35,1.0,0.0,0.0,0.0
8.9748869,5.4724965,-0.30354992,0.0,31.4,-1.65,28.88,41.67,1.0,59.0,0.0,0.0
8.9831715,7.4461613,-0.29708549,-0.063595369,31.34,-1.61,24.72,37.28,1.0,0.0,0.0,0.0
10.202433,7.442297,-0.2818158,-0.063595369,36.119999,-1.27,22.45,34.21,1.0,0.0,0.0,0.0
10.20775,7.4405937,-0.27672637,0.063595369,36.09,-1.25,21.87,34.66,1.0,0.0,0.0,0.0
10.209477,5.9614491,-0.26621836,0.0,36.080002,-1.2,26.11,38.67,1.0,0.0,0.0,0.0
10.222092,5.9548249,-0.30130857,0.0,30.25,-1.45,27.89,40.19,1.0,0.0,0.0,0.0
10.230338,4.6507959,-0.31327489,-0.063595369,30.200001,-1.51,23.06,35.61,1.0,0.0,0.0,0.0
10.542468,-1.5586106,-0.42670718,0.0,23.799999,-2.1199999,32.7,45.0,1.0,0.0,0.0,0.0
11.246775,-1.5571624,-0.46071684,0.063595369,-7.8800001,-2.3199999,32.92,45.71,1.0,21.0,0.0,0.0
11.248922,-1.5564668,-0.45934066,0.0,-7.8800001,-2.3099999,37.57,50.12,1.0,91.0,0.0,0.0
11.250443,-1.5595682,-0.45528331,-0.063595369,-7.8699999,-2.29,33.34,45.65,1.0,0.0,0.0,0.0
11.298903,-1.5631837,-0.45110205,0.063595369,-7.8499999,-2.26,35.56,47.86,1.0,28.0,0.0,0.0
11.29921,-1.5598938,-0.44236815,-0.063595369,-7.8699999,-2.22,36.11,47.87,1.0,47.0,0.0,0.0
11.29997,-1.6031651,-0.44772345,0.0,-7.8499999,-2.24,40.28,52.32,1.0,100.0,0.0,0.0
11.409344,-1.592091,-0.42846245,-0.063595369,-7.9899998,-2.1199999,27.89,40.44,1.0,0.0,0.0,0.0
11.412042,-1.5910405,-0.43146703,0.0,-7.9400001,-2.1400001,32.7,45.0,1.0,0.0,0.0,0.0
11.412561,9.0297632,-0.43614936,0.063595369,-7.9299998,-2.1600001,28.46,40.5,1.0,0.0,0.0,0.0
11.703286,9.0297632,-0.006631087,-0.063595369,37.650002,-0.02,17.98,31.78,1.0,0.0,0.0,0.0
11.992938,4.62115,-0.63182265,0.063595369,21.07,-2.8099999,21.19,33.74,1.0,0.0,0.0,0.0
11.996374,4.6346149,-0.62121987,0.0,21.120001,-2.76,25.84,37.88,1.0,0.0,0.0,0.0
12.002553,4.6384211,-0.62595546,-0.063595369,21.120001,-2.78,21.69,33.45,1.0,0.0,0.0,0.0
13.593262,4.6363502,-0.44993931,0.063595369,18.83,-1.79,19.47,32.89,1.0,0.0,0.0,0.0
13.596698,4.6374278,-0.46533915,0.0,18.83,-1.85,23.27,37.08,1.0,0.0,0.0,0.0
13.599173,4.6396747,-0.45444027,-0.063595369,18.83,-1.8099999,18.8,32.78,1.0,0.0,0.0,0.0
13.761412,4.7194443,-0.49022624,0.0,18.92,-1.92,23.42,37.73,1.0,0.0,0.0,0.0
13.764316,4.7290568,-0.48272014,-0.063595369,18.959999,-1.89,19.21,33.53,1.0,0.0,0.0,0.0
14.244701,15.187788,1.5508505,0.063595369,46.830002,4.25,20.38,34.19,1.0,0.0,0.0,0.0
14.368567,15.257961,1.5076125,0.063595369,46.709999,4.1100001,23.59,37.74,1.0,0.0,0.0,0.0
14.373169,15.253051,1.5320606,-0.063595369,46.700001,4.1799998,23.65,37.8,1.0,0.0,0.0,0.0
14.374488,15.252279,1.5216402,0.0,46.689999,4.1500001,28.04,42.19,1.0,22.0,0.0,0.0
14.490716,6.1230268,-0.10509569,0.0,22.9,-0.38,21.22,34.84,1.0,0.0,0.0,0.0
14.495051,6.1131563,-0.14373414,0.063595369,22.860001,-0.51999998,17.23,30.66,1.0,0.0,0.0,0.0
14.980123,-9.0351648,1.191807,-0.12719074,-31.09,3.8900001,13.42,27.57,1.0,0.0,0.0,0.0
15.001476,-9.0496454,1.2277075,-0.063595369,-31.1,4.0,27.67,41.65,1.0,10.0,0.0,0.0
15.003551,-9.0494728,1.2271011,0.0,-31.09,4.0,32.37,45.99,1.0,95.0,0.0,0.0
15.005581,-9.0478077,1.2262197,0.063595369,-31.08,4.0,28.08,41.51,1.0,1.0,0.0,0.0
15.059091,-9.0403633,1.3143834,0.0,-30.969999,4.27,34.32,47.75,1.0,100.0,0.0,0.0
15.059117,-9.0416756,1.2916349,-0.063595369,-30.98,4.1999998,29.91,43.34,1.0,59.0,0.0,0.0
15.060405,-9.0401335,1.3242973,0.063595369,-30.969999,4.3099999,30.1,43.33,1.0,12.0,0.0,0.0
15.068736,-9.0593596,1.1843414,-0.12719074,-31.01,3.8499999,15.09,28.7,1.0,0.0,0.0,0.0
15.083405,-9.0327959,1.3723395,0.12719074,-30.91,4.46,14.88,28.1,1.0,0.0,0.0,0.0
15.141994,-9.0698032,1.6207708,0.0,-30.92,5.2399998,25.15,38.77,1.0,4.0,0.0,0.0
