Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
2.4926596,-1.0460783,-0.29966041,0.0,-22.76,-6.3200002,30.44,41.23,1.0,0.0,0.0,0.0
2.6406977,-1.1547927,-0.31795102,0.0,-22.209999,-6.3600001,32.79,43.21,1.0,76.0,0.0,0.0
3.4270794,-1.1547339,-0.29834095,0.0,-18.620001,-4.71,34.14,44.14,1.0,0.0,0.0,0.0
3.4287927,4.9227886,-0.29892313,0.063595369,-18.610001,-4.7199998,30.32,39.87,1.0,0.0,0.0,0.0
7.0419459,4.9103823,-0.4684338,0.0,34.950001,-3.1199999,28.11,40.15,1.0,26.0,0.0,0.0
7.0437894,5.1252933,-0.45840427,-0.063595369,34.880001,-3.05,24.12,36.16,1.0,0.0,0.0,0.0
7.2629609,5.129993,-0.40519935,-0.063595369,35.200001,-2.5999999,26.28,38.32,1.0,0.0,0.0,0.0
7.2682424,5.1273565,-0.40970507,0.063595369,35.209999,-2.6300001,26.35,38.39,1.0,0.0,0.0,0.0
7.2693462,5.4379754,-0.40745577,0.0,35.189999,-2.6199999,31.03,42.79,1.0,32.0,0.0,0.0
8.996273,5.4427996,-0.29657835,-0.063595369,31.15,-1.61,25.61,37.07,1.0,0.0,0.0,0.0
9.0008993,5.4392276,-0.24674787,0.063595369,31.16,-1.34,25.69,37.15,1.0,0.0,0.0,0.0
9.0016127,5.4855762,-0.26961678,0.0,31.139999,-1.46,29.93,41.39,1.0,79.0,0.0,0.0
9.2165394,5.4812732,-0.34151644,-0.063595369,30.76,-1.8200001,24.02,36.07,1.0,0.0,0.0,0.0
9.2230139,5.484859,-0.30553791,0.0,30.719999,-1.63,28.35,40.66,1.0,36.0,0.0,0.0
9.226716,7.3732548,-0.26514024,0.063595369,30.719999,-1.41,24.48,36.52,1.0,0.0,0.0,0.0
10.227942,5.941153,-0.19794346,0.063595369,35.779999,-0.88999999,20.85,33.64,1.0,0.0,0.0,0.0
10.23275,5.9382362,-0.32624739,0.0,30.129999,-1.5700001,27.93,40.72,1.0,0.0,0.0,0.0
10.234855,5.9367723,-0.34201503,0.063595369,30.120001,-1.65,23.92,36.47,1.0,0.0,0.0,0.0
10.236411,4.658349,-0.31154293,-0.063595369,30.110001,-1.5,23.5,36.28,1.0,0.0,0.0,0.0
10.544456,-1.5617075,-0.43171212,0.0,23.83,-2.1400001,33.09,45.4,1.0,37.0,0.0,0.0
11.249088,-1.5589734,-0.47202468,0.063595369,-7.9000001,-2.3699999,33.64,45.68,1.0,50.0,0.0,0.0
11.251395,-1.5557696,-0.46845618,0.0,-7.8800001,-2.3599999,37.99,50.03,1.0,100.0,0.0,0.0
11.251923,-1.5630053,-0.46632728,-0.063595369,-7.8699999,-2.3499999,33.57,45.61,1.0,42.0,0.0,0.0
11.302766,-1.5617322,-0.46060431,0.063595369,-7.8699999,-2.3099999,36.18,47.94,1.0,62.0,0.0,0.0
11.303676,-1.5588591,-0.45600048,0.0,-7.8600001,-2.28,40.29,52.33,1.0,100.0,0.0,0.0
11.304409,-1.5567231,-0.45199123,-0.063595369,-7.8499999,-2.26,35.61,47.91,1.0,51.0,0.0,0.0
11.30447,-1.5567231,-0.48066959,0.12719074,-7.8400002,-2.4100001,21.38,33.14,1.0,0.0,0.0,0.0
11.31129,-1.5385767,-0.44468507,-0.12719074,-7.7399998,-2.23,20.6,32.91,1.0,0.0,0.0,0.0
11.416287,-1.5977817,-0.43313676,0.0,-7.96,-2.1500001,33.09,45.4,1.0,37.0,0.0,0.0
11.416409,-1.5994673,-0.4255389,-0.063595369,-7.9699998,-2.1099999,28.45,41.0,1.0,0.0,0.0,0.0
11.417274,-1.595492,-0.43817228,0.063595369,-7.9499998,-2.1700001,28.72,41.02,1.0,0.0,0.0,0.0
12.045583,4.6027627,-0.28278127,0.0,20.91,-1.25,24.77,37.78,1.0,0.0,0.0,0.0
12.047452,4.6014481,-0.27321714,0.063595369,20.9,-1.21,20.51,33.3,1.0,0.0,0.0,0.0
12.049069,4.6072693,-0.26183215,-0.063595369,20.92,-1.16,20.86,33.87,1.0,0.0,0.0,0.0
12.353942,5.681993,-0.45461002,-0.063595369,24.690001,-1.91,20.35,32.91,1.0,0.0,0.0,0.0
13.59019,4.6095228,-0.36348489,-0.063595369,18.73,-1.45,18.92,32.35,1.0,0.0,0.0,0.0
13.596334,4.6315088,-0.36415589,0.063595369,18.809999,-1.45,18.95,32.37,1.0,0.0,0.0,0.0
13.754774,4.7233696,-0.5262602,0.063595369,18.950001,-2.0699999,19.16,32.59,1.0,0.0,0.0,0.0
13.76088,4.7053804,-0.50100654,0.0,18.870001,-1.97,23.47,36.69,1.0,0.0,0.0,0.0
13.768428,4.6814585,-0.4756937,-0.063595369,18.77,-1.87,18.79,32.21,1.0,0.0,0.0,0.0
14.23273,15.205273,1.56997,0.063595369,46.889999,4.3099999,20.91,34.34,1.0,0.0,0.0,0.0
14.233235,15.193591,1.5999113,-0.063595369,46.860001,4.3899999,20.29,34.09,1.0,0.0,0.0,0.0
14.239141,15.196651,1.5860907,0.0,46.860001,4.3499999,24.99,38.6,1.0,0.0,0.0,0.0
14.359671,15.263951,1.5510404,0.063595369,46.740002,4.23,24.16,37.78,1.0,0.0,0.0,0.0
14.36347,15.259459,1.5518421,0.0,46.73,4.23,28.33,42.13,1.0,4.0,0.0,0.0
15.017728,-9.0283346,1.0532076,0.12719074,-31.01,3.4300001,14.81,27.82,1.0,0.0,0.0,0.0
15.035322,-8.9816742,1.3895919,-0.12719074,-30.85,4.5300002,14.66,28.28,1.0,0.0,0.0,0.0
15.040396,-9.006897,1.2996274,0.063595369,-30.91,4.23,29.23,42.84,1.0,33.0,0.0,0.0
15.042692,-9.0039902,1.3104302,0.0,-30.9,4.27,33.72,47.33,1.0,100.0,0.0,0.0
15.044485,-9.0016232,1.3198079,-0.063595369,-30.889999,4.3000002,29.35,42.96,1.0,39.0,0.0,0.0
15.078473,-9.0035791,1.4452634,0.063595369,-30.84,4.6999998,31.7,45.12,1.0,32.0,0.0,0.0
15.078505,-9.0036411,1.440569,0.0,-30.84,4.6799998,36.01,49.63,1.0,100.0,0.0,0.0
15.081418,-9.0008183,1.43915,-0.063595369,-30.82,4.6799998,31.68,45.3,1.0,55.0,0.0,0.0
15.086368,-8.9998827,1.5092293,0.12719074,-30.809999,4.9099998,16.51,29.74,1.0,0.0,0.0,0.0
15.113508,-8.9936399,1.3805795,-0.12719074,-30.75,4.48,17.16,30.78,1.0,0.0,0.0,0.0
18.892181,10.573359,-0.18963362,0.0,29.23,-0.5,18.35,32.33,1.0,0.0,0.0,0.0
19.964695,-1.6744914,-0.48060292,-0.063595369,-4.79,-1.37,23.33,36.95,1.0,0.0,0.0,0.0
19.964882,-1.673206,-0.48493242,0.063595369,-4.79,-1.38,23.32,36.75,1.0,0.0,0.0,0.0
19.965866,-1.6680117,-0.48788413,0.0,-4.77,-1.39,27.61,41.23,1.0,0.0,0.0,0.0
19.998152,-1.2218591,-0.46059835,0.063595369,-3.49,-1.3099999,23.32,36.75,1.0,0.0,0.0,0.0
19.999256,-1.2135415,-0.46164045,0.0,-3.47,-1.3099999,27.61,41.23,1.0,0.0,0.0,0.0
19.999256,-1.2036175,-0.45273867,-0.063595369,-3.4400001,-1.29,23.33,36.95,1.0,0.0,0.0,0.0
20.0525,-1.8269548,-0.79224712,0.0,-5.1999998,-2.25,35.72,50.03,1.0,100.0,0.0,0.0
20.053385,-1.82486,-0.78750044,0.063595369,-5.1900001,-2.23,31.48,45.63,1.0,34.0,0.0,0.0
20.06072,-1.8306988,-0.49975693,-0.063595369,-5.21,-1.42,31.12,45.59,1.0,15.0,0.0,0.0
20.087742,-1.3867606,-0.79224712,0.0,-3.9400001,-2.25,35.72,50.03,1.0,100.0,0.0,0.0
20.088182,-1.3904247,-0.78750044,0.063595369,-3.95,-2.23,31.48,45.63,1.0,34.0,0.0,0.0
20.096355,-1.3858011,-0.49975693,-0.063595369,-3.9400001,-1.42,31.12,45.59,1.0,15.0,0.0,0.0
23.113535,-46.535858,4.7130723,-0.063595369,-63.580002,5.1799998,14.04,28.51,1.0,0.0,0.0,0.0
23.190565,-46.525887,4.7462931,0.0,-63.5,5.21,18.16,32.47,1.0,0.0,0.0,0.0
23.715326,-2.68923,-0.12917773,0.0,-6.46,-0.31,18.73,33.2,1.0,0.0,0.0,0.0
23.730024,-2.7357531,-0.10127962,0.063595369,-6.5700002,-0.23999999,14.63,29.26,1.0,0.0,0.0,0.0
25.711224,-46.734982,4.7445431,0.0,-61.18,5.0799999,17.66,32.43,1.0,0.0,0.0,0.0
26.129827,-6.8082747,3.3105726,0.0,-14.6,6.98,21.77,36.54,1.0,0.0,0.0,0.0
26.139008,-6.8001432,3.2946157,-0.063595369,-14.58,6.9499998,17.66,32.28,1.0,0.0,0.0,0.0
26.300087,-7.0935779,2.9802322,0.0,-15.09,6.2399998,19.17,32.97,1.0,0.0,0.0,0.0
26.564144,-47.079704,5.0965686,0.0,-60.560001,5.3800001,17.28,31.6,1.0,0.0,0.0,0.0
27.135969,-7.4011889,0.76301223,-0.063595369,-15.25,1.55,17.31,31.94,1.0,0.0,0.0,0.0
27.141312,-7.4003778,0.70330358,0.0,-15.25,1.4299999,21.85,36.32,1.0,0.0,0.0,0.0
