Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
2.4938023,-1.0419984,-0.29800346,0.0,-22.67,-6.29,31.36,41.36,1.0,0.0,0.0,0.0
2.6413081,-1.1532978,-0.31562668,0.0,-22.17,-6.3099999,33.68,43.22,1.0,40.0,0.0,0.0
3.4233861,-1.153573,-0.30474088,0.063595369,-18.610001,-4.8200002,28.76,39.55,1.0,0.0,0.0,0.0
3.426616,4.9219503,-0.30305162,0.0,-18.6,-4.79,33.1,43.89,1.0,8.0,0.0,0.0
7.0437307,5.1108766,-0.4667111,0.0,34.939999,-3.0999999,29.38,40.84,1.0,15.0,0.0,0.0
7.261632,5.109623,-0.39627776,-0.063595369,35.130001,-2.55,26.61,38.91,1.0,0.0,0.0,0.0
7.2665687,5.104506,-0.40871158,0.0,35.110001,-2.6300001,30.58,43.13,1.0,62.0,0.0,0.0
7.2702327,5.4381886,-0.41874418,0.063595369,35.07,-2.6900001,25.9,38.69,1.0,0.0,0.0,0.0
8.9990816,5.4302416,-0.27441189,-0.063595369,31.139999,-1.49,24.08,36.86,1.0,0.0,0.0,0.0
9.0019875,5.4356647,-0.25973919,0.063595369,31.09,-1.41,24.37,36.92,1.0,0.0,0.0,0.0
9.0024509,5.5264592,-0.27363169,0.0,31.120001,-1.49,28.82,41.37,1.0,64.0,0.0,0.0
9.2108316,5.5183129,-0.31273493,-0.063595369,30.959999,-1.66,23.88,36.19,1.0,0.0,0.0,0.0
9.2115202,5.5130711,-0.31288177,0.0,30.92,-1.66,28.77,40.53,1.0,0.0,0.0,0.0
9.2150488,5.9635625,-0.30986497,0.063595369,30.889999,-1.65,24.58,36.04,1.0,0.0,0.0,0.0
10.219756,5.9543595,-0.28567019,0.063595369,30.26,-1.38,23.56,35.86,1.0,0.0,0.0,0.0
10.222827,5.9443693,-0.29763114,0.0,30.209999,-1.4400001,28.13,40.18,1.0,0.0,0.0,0.0
10.229122,7.4106636,-0.29747975,-0.063595369,30.16,-1.4400001,23.59,35.63,1.0,0.0,0.0,0.0
10.238291,7.4058256,-0.18915117,0.0,35.889999,-0.85000002,26.38,38.68,1.0,0.0,0.0,0.0
10.23974,7.406425,-0.207809,0.063595369,35.869999,-0.94,21.91,34.21,1.0,0.0,0.0,0.0
10.249148,4.6528916,-0.17286761,-0.063595369,35.849998,-0.77999997,21.9,34.45,1.0,0.0,0.0,0.0
10.542917,-1.5637846,-0.41979772,0.0,23.809999,-2.0799999,33.7,45.16,1.0,1.0,0.0,0.0
11.248835,-1.5648491,-0.45824155,-0.063595369,-7.9099998,-2.3099999,33.3,45.6,1.0,24.0,0.0,0.0
11.249146,-1.5634254,-0.46675175,0.063595369,-7.9099998,-2.3499999,33.25,45.56,1.0,11.0,0.0,0.0
11.24929,-1.5653902,-0.46155965,0.0,-7.9099998,-2.3199999,37.71,50.01,1.0,96.0,0.0,0.0
11.300646,-1.5651492,-0.44695371,-0.063595369,-7.8800001,-2.24,36.13,47.89,1.0,61.0,0.0,0.0
11.301764,-1.5659239,-0.44994035,0.0,-7.8800001,-2.25,40.27,52.31,1.0,100.0,0.0,0.0
11.30226,-1.5659239,-0.45137599,0.063595369,-7.8800001,-2.26,35.58,47.88,1.0,11.0,0.0,0.0
11.305766,-1.5666983,-0.44182345,-0.12719074,-7.8800001,-2.21,20.75,32.79,1.0,0.0,0.0,0.0
11.410422,-1.5955749,-0.44996628,-0.063595369,-7.96,-2.23,29.46,40.6,1.0,0.0,0.0,0.0
11.412605,-1.5963508,-0.42757833,0.0,-7.96,-2.1199999,33.7,45.16,1.0,1.0,0.0,0.0
11.413309,-1.598227,-0.42443538,0.063595369,-7.9699998,-2.0999999,29.01,40.77,1.0,0.0,0.0,0.0
12.024741,4.6324534,-0.49421489,0.063595369,21.059999,-2.1900001,21.31,33.86,1.0,0.0,0.0,0.0
12.025165,4.6269727,-0.45438749,0.0,21.040001,-2.01,25.74,38.29,1.0,0.0,0.0,0.0
12.026472,4.6264377,-0.43681744,-0.063595369,21.040001,-1.9400001,21.36,34.14,1.0,0.0,0.0,0.0
13.766867,4.7350774,-0.52269995,-0.063595369,18.98,-2.05,19.16,31.94,1.0,0.0,0.0,0.0
13.76971,4.7381921,-0.53079021,0.0,18.98,-2.0799999,23.67,36.22,1.0,0.0,0.0,0.0
14.232367,15.199924,1.5680071,-0.063595369,46.880001,4.3000002,19.79,34.42,1.0,0.0,0.0,0.0
