Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
2.4956677,-1.0471145,-0.2998375,0.0,-22.76,-6.3200002,29.88,41.34,1.0,0.0,0.0,0.0
2.6398597,-1.1582146,-0.3148115,0.0,-22.18,-6.3000002,33.31,43.31,1.0,49.0,0.0,0.0
3.4278791,-1.1571442,-0.29619375,0.063595369,-18.66,-4.6700001,28.91,39.7,1.0,0.0,0.0,0.0
3.4303155,-1.1598716,-0.29582888,0.0,-18.639999,-4.6700001,33.61,44.03,1.0,0.0,0.0,0.0
3.4342794,4.936964,-0.29325059,-0.063595369,-18.66,-4.6199999,29.1,39.52,1.0,0.0,0.0,0.0
7.0364037,4.9289956,-0.45691326,0.063595369,35.049999,-3.04,24.97,36.44,1.0,0.0,0.0,0.0
7.0412812,5.1172605,-0.45975941,0.0,34.990002,-3.0599999,28.95,40.71,1.0,15.0,0.0,0.0
7.2650948,5.1176777,-0.38287762,0.063595369,35.150002,-2.46,26.85,38.61,1.0,0.0,0.0,0.0
7.2665005,5.118433,-0.3635205,-0.063595369,35.150002,-2.3399999,26.45,38.76,1.0,0.0,0.0,0.0
7.2669754,5.4200006,-0.37398919,0.0,35.150002,-2.4000001,30.95,42.99,1.0,65.0,0.0,0.0
9.0190735,5.4266706,-0.29140759,-0.063595369,31.0,-1.58,25.2,37.51,1.0,0.0,0.0,0.0
9.0233707,5.4216642,-0.29132861,0.0,31.02,-1.58,29.64,41.94,1.0,6.0,0.0,0.0
9.0277853,5.5030484,-0.28911653,0.063595369,30.98,-1.5700001,25.27,37.82,1.0,0.0,0.0,0.0
9.1996689,5.4992046,-0.32471803,-0.063595369,30.879999,-1.73,24.94,36.7,1.0,0.0,0.0,0.0
9.2043724,5.4871984,-0.3289268,0.0,30.85,-1.75,29.55,41.31,1.0,0.0,0.0,0.0
