Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
2.4960351,-1.0422134,-0.29967189,0.0,-22.66,-6.3200002,31.55,41.55,1.0,0.0,0.0,0.0
2.6403389,-1.1522461,-0.31777671,0.0,-22.16,-6.3499999,32.99,43.41,1.0,73.0,0.0,0.0
3.4335532,4.914165,-0.30236769,0.063595369,-18.549999,-4.77,29.3,39.71,1.0,0.0,0.0,0.0
7.034132,4.9131951,-0.47163472,0.063595369,34.93,-3.1400001,23.09,35.4,1.0,0.0,0.0,0.0
7.0365176,4.922328,-0.46731937,0.0,34.919998,-3.1099999,27.95,39.99,1.0,0.0,0.0,0.0
7.0376768,5.129849,-0.45724252,-0.063595369,34.959999,-3.04,23.83,35.87,1.0,0.0,0.0,0.0
7.2715483,5.1207294,-0.40727848,0.063595369,35.200001,-2.6199999,26.12,37.88,1.0,0.0,0.0,0.0
7.2741737,5.1230068,-0.39924407,-0.063595369,35.139999,-2.5599999,27.17,38.31,1.0,0.0,0.0,0.0
7.2741809,5.4552822,-0.40726206,0.0,35.150002,-2.6199999,31.29,42.43,1.0,46.0,0.0,0.0
8.9713964,5.4473338,-0.3148925,0.0,31.299999,-1.71,28.78,41.08,1.0,60.0,0.0,0.0
8.9759398,-1.5577281,-0.29305625,-0.063595369,31.25,-1.59,24.6,36.91,1.0,0.0,0.0,0.0
11.247343,-1.556501,-0.47000262,-0.063595369,-7.8800001,-2.3699999,32.98,45.77,1.0,50.0,0.0,0.0
11.248092,-1.5553253,-0.47098061,0.0,-7.8699999,-2.3699999,37.2,50.21,1.0,100.0,0.0,0.0
11.249048,-1.560199,-0.47695699,0.063595369,-7.8699999,-2.4000001,32.97,45.76,1.0,39.0,0.0,0.0
11.299061,-1.5599066,-0.4590421,0.0,-7.8600001,-2.3,39.58,52.37,1.0,100.0,0.0,0.0
11.299265,-1.5597327,-0.45933181,-0.063595369,-7.8600001,-2.3,35.37,47.92,1.0,53.0,0.0,0.0
11.300124,-1.5565581,-0.46223125,0.063595369,-7.8499999,-2.3199999,34.96,47.97,1.0,59.0,0.0,0.0
11.31146,-1.5943607,-0.49078336,0.12719074,-7.8299999,-2.46,20.37,32.92,1.0,0.0,0.0,0.0
11.412127,-1.5933335,-0.44042143,0.0,-7.9499998,-2.1800001,32.3,45.08,1.0,0.0,0.0,0.0
11.412617,-1.5945297,-0.44496188,0.063595369,-7.9400001,-2.21,27.94,40.73,1.0,0.0,0.0,0.0
11.41297,4.6501122,-0.45590076,-0.063595369,-7.9499998,-2.26,27.89,40.67,1.0,0.0,0.0,0.0
11.989255,4.6473808,-0.62037212,0.063595369,21.190001,-2.76,20.81,33.59,1.0,0.0,0.0,0.0
11.990821,4.6425037,-0.60078597,0.0,21.18,-2.6700001,25.77,38.08,1.0,0.0,0.0,0.0
11.994967,4.6779671,-0.59249842,-0.063595369,21.15,-2.6300001,21.63,33.94,1.0,0.0,0.0,0.0
13.808572,4.6692638,-0.42704582,0.063595369,18.709999,-1.67,19.48,32.49,1.0,0.0,0.0,0.0
13.810697,4.6642179,-0.42322955,0.0,18.67,-1.66,23.45,36.87,1.0,0.0,0.0,0.0
13.817595,4.6642179,-0.41693914,-0.063595369,18.65,-1.63,18.88,32.5,1.0,0.0,0.0,0.0
14.232813,15.195537,1.584447,0.063595369,46.869999,4.3499999,19.88,34.2,1.0,0.0,0.0,0.0
14.23316,15.185122,1.6186923,-0.063595369,46.849998,4.4400001,20.33,34.31,1.0,0.0,0.0,0.0
14.236365,15.192027,1.583559,0.0,46.849998,4.3400002,24.55,38.53,1.0,0.0,0.0,0.0
14.369099,15.255166,1.5046382,0.063595369,46.709999,4.0999999,23.56,37.87,1.0,0.0,0.0,0.0
14.370079,15.255734,1.5087472,0.0,46.709999,4.1100001,28.14,42.29,1.0,0.0,0.0,0.0
14.472451,6.1177397,0.085126087,0.063595369,22.91,0.31,17.19,31.0,1.0,0.0,0.0,0.0
14.584042,4.6680694,-0.36662683,0.063595369,17.74,-1.37,19.14,33.29,1.0,0.0,0.0,0.0
14.699108,6.2225876,0.27171555,0.0,22.940001,0.97000003,19.43,33.23,1.0,0.0,0.0,0.0
14.979733,-9.0734034,1.0748177,-0.12719074,-31.200001,3.51,13.17,26.97,1.0,0.0,0.0,0.0
15.019848,-9.034626,1.2772186,0.063595369,-31.02,4.1599998,28.35,41.77,1.0,0.0,0.0,0.0
15.020149,-9.0354481,1.2716924,0.0,-31.02,4.1399999,32.56,46.18,1.0,89.0,0.0,0.0
15.066531,-9.0241137,1.4179425,0.063595369,-30.91,4.6100001,29.96,43.94,1.0,12.0,0.0,0.0
15.06757,-9.0230246,1.4147158,0.0,-30.91,4.5999999,34.35,48.33,1.0,100.0,0.0,0.0
15.069559,-9.0307322,1.4302832,0.12719074,-30.93,4.6500001,14.84,28.99,1.0,0.0,0.0,0.0
15.070508,-9.0238943,1.4017701,-0.063595369,-30.91,4.5599999,29.71,43.86,1.0,42.0,0.0,0.0
15.095832,-9.0610733,1.2702285,-0.12719074,-30.969999,4.1199999,14.89,28.69,1.0,0.0,0.0,0.0
16.243547,-4.1385922,0.33523837,-0.063595369,-14.29,1.14,17.11,29.67,1.0,0.0,0.0,0.0
16.254774,-4.1265364,0.37027234,0.0,-14.24,1.26,21.21,34.0,1.0,0.0,0.0,0.0
19.634808,14.067646,4.6916461,0.0,35.619999,10.99,18.11,32.09,1.0,0.0,0.0,0.0
19.963501,-1.7116237,-0.45344102,-0.063595369,-4.9000001,-1.29,23.8,37.78,1.0,0.0,0.0,0.0
19.969217,-1.656674,-0.46369031,0.0,-4.7399998,-1.3200001,28.01,42.15,1.0,0.0,0.0,0.0
19.969406,-1.6539106,-0.47913706,0.063595369,-4.73,-1.36,23.54,37.69,1.0,0.0,0.0,0.0
19.997528,-1.2579288,-0.43937591,-0.063595369,-3.5899999,-1.25,23.8,37.78,1.0,0.0,0.0,0.0
20.005255,-1.1561053,-0.42705315,0.0,-3.3,-1.22,28.01,42.15,1.0,0.0,0.0,0.0
20.005283,-1.1561499,-0.44059718,0.063595369,-3.3,-1.25,23.54,37.69,1.0,0.0,0.0,0.0
20.059374,-1.840135,-0.33730271,-0.063595369,-5.2399998,-0.94999999,32.58,46.56,1.0,0.0,0.0,0.0
20.064447,-1.7855036,-0.34241122,0.063595369,-5.0799999,-0.97000003,32.67,46.65,1.0,0.0,0.0,0.0
20.064526,-1.7837251,-0.34131017,0.0,-5.0799999,-0.97000003,37.06,51.04,1.0,85.0,0.0,0.0
20.096809,-1.3721579,-0.33730271,-0.063595369,-3.9000001,-0.94999999,32.58,46.56,1.0,0.0,0.0,0.0
20.101776,-1.2982639,-0.34131017,0.0,-3.6900001,-0.97000003,37.06,51.04,1.0,85.0,0.0,0.0
20.102297,-1.2914168,-0.34241122,0.063595369,-3.6700001,-0.97000003,32.67,46.65,1.0,0.0,0.0,0.0
20.216629,-1.7414654,-1.716611,0.0,-4.9200001,-4.8299999,23.57,37.72,1.0,0.0,0.0,0.0
20.218433,-1.7486086,-1.6926059,0.063595369,-4.9400001,-4.7600002,18.95,33.27,1.0,0.0,0.0,0.0
20.219738,-1.7390234,-1.710718,-0.063595369,-4.9099998,-4.8099999,19.56,33.54,1.0,0.0,0.0,0.0
20.264751,-1.7456108,0.9920398,0.0,-4.9200001,2.79,23.57,37.72,1.0,0.0,0.0,0.0
22.964766,-46.623661,4.6003442,0.0,-63.77,5.0500002,18.71,33.34,1.0,0.0,0.0,0.0
23.156914,-46.701324,4.4583125,0.0,-63.619999,4.8800001,19.89,34.51,1.0,0.0,0.0,0.0
24.91802,15.779027,3.9119766,0.063595369,32.34,7.5500002,15.07,29.99,1.0,0.0,0.0,0.0
25.497385,17.200953,3.6542177,0.0,34.0,6.77,14.58,29.35,1.0,0.0,0.0,0.0
26.12011,-6.8034301,3.4368958,-0.063595369,-14.59,7.25,15.48,29.95,1.0,0.0,0.0,0.0
26.128881,-6.7965007,3.3948481,0.0,-14.58,7.1599998,20.0,34.48,1.0,0.0,0.0,0.0
26.14316,-6.7747068,3.3603311,0.063595369,-14.52,7.0900002,15.78,30.25,1.0,0.0,0.0,0.0
26.284456,-7.1208172,3.348453,0.0,-15.15,7.0,16.96,31.59,1.0,0.0,0.0,0.0
26.349627,-47.185379,5.4312162,-0.063595369,-60.810001,5.73,13.66,29.1,1.0,0.0,0.0,0.0
26.364151,-47.180161,5.4791746,0.063595369,-60.799999,5.7800002,13.71,28.76,1.0,0.0,0.0,0.0
27.060839,-7.2969403,0.83781111,0.0,-15.09,1.71,22.25,36.72,1.0,0.0,0.0,0.0
27.061138,-7.2914314,0.7540223,-0.063595369,-15.07,1.54,17.85,32.47,1.0,0.0,0.0,0.0
27.065207,-7.2803097,0.88319725,0.063595369,-15.05,1.8,17.59,32.36,1.0,0.0,0.0,0.0
27.159901,-7.361196,0.70191222,-0.063595369,-15.16,1.42,17.96,33.01,1.0,0.0,0.0,0.0
27.166624,-7.3557386,0.70190853,0.0,-15.15,1.42,22.34,37.4,1.0,0.0,0.0,0.0
27.184795,-7.3292875,0.68821657,0.063595369,-15.08,1.4,18.12,33.31,1.0,0.0,0.0,0.0
28.842909,21.543819,2.0330031,0.063595369,36.75,3.23,22.77,37.24,1.0,0.0,0.0,0.0
28.850544,21.532793,2.0406651,0.0,36.73,3.24,27.24,41.71,1.0,3.0,0.0,0.0
28.851933,21.530476,2.0245399,-0.063595369,36.73,3.21,22.89,37.36,1.0,0.0,0.0,0.0
28.866583,21.671618,1.9822044,-0.12719074,36.889999,3.1400001,15.07,30.51,1.0,0.0,0.0,0.0
28.892212,21.65505,1.9167502,0.12719074,36.849998,3.03,15.14,30.58,1.0,0.0,0.0,0.0
28.898592,21.646107,1.9818318,-0.063595369,36.830002,3.1400001,30.62,46.19,1.0,44.0,0.0,0.0
28.899014,21.648464,1.9649913,0.063595369,36.830002,3.1099999,30.92,46.23,1.0,59.0,0.0,0.0
28.899601,21.64666,1.9745579,0.0,36.830002,3.1300001,35.22,50.67,1.0,100.0,0.0,0.0
28.907467,21.685936,2.0183163,0.063595369,36.869999,3.1900001,29.97,44.59,1.0,16.0,0.0,0.0
28.908701,21.700817,2.007472,0.12719074,36.889999,3.1700001,14.06,28.98,1.0,0.0,0.0,0.0
28.9088,21.683344,2.0307357,-0.063595369,36.869999,3.21,29.64,44.55,1.0,1.0,0.0,0.0
28.909105,21.683161,2.0243266,0.0,36.869999,3.2,34.26,49.04,1.0,98.0,0.0,0.0
28.949741,21.88489,2.018311,0.063595369,37.080002,3.1800001,17.59,32.21,1.0,0.0,0.0,0.0
28.961678,21.872244,1.9592252,0.0,37.060001,3.0899999,21.95,36.58,1.0,0.0,0.0,0.0
28.965042,21.871902,1.9401064,-0.063595369,37.049999,3.05,17.49,32.26,1.0,0.0,0.0,0.0
29.600008,14.625783,2.3250327,0.0,26.290001,4.02,17.64,31.95,1.0,0.0,0.0,0.0
29.785967,20.471329,1.9315696,-0.063595369,34.5,3.05,29.64,44.55,1.0,1.0,0.0,0.0
29.786095,20.471416,1.9244347,0.0,34.5,3.04,34.26,49.04,1.0,98.0,0.0,0.0
29.786478,20.47168,1.9160124,0.063595369,34.5,3.03,29.97,44.59,1.0,16.0,0.0,0.0
29.843689,-3.0957441,-0.093499154,-0.063595369,-5.9200001,-0.17,17.55,32.73,1.0,0.0,0.0,0.0
29.911554,-3.1184127,-0.17053366,0.063595369,-5.9499998,-0.31999999,22.55,36.7,1.0,0.0,0.0,0.0
29.921902,-3.1208093,-0.1248558,0.0,-5.9499998,-0.23,26.36,40.67,1.0,0.0,0.0,0.0
29.925922,-3.1233165,-0.12702151,-0.063595369,-5.9499998,-0.23999999,21.54,36.01,1.0,0.0,0.0,0.0
30.029274,-3.1157916,-0.12605318,0.0,-5.9200001,-0.23,20.24,35.16,1.0,0.0,0.0,0.0
30.226519,12.877066,0.098897472,-0.063595369,23.07,0.17,18.64,33.11,1.0,0.0,0.0,0.0
30.233521,12.873065,0.10022733,0.0,23.059999,0.17,23.19,37.66,1.0,0.0,0.0,0.0
30.233679,12.869865,0.10698418,0.063595369,23.049999,0.18000001,18.78,33.4,1.0,0.0,0.0,0.0
30.268408,12.929753,0.14814261,0.063595369,23.129999,0.25,19.77,34.24,1.0,0.0,0.0,0.0
30.268827,12.916747,0.13618837,0.0,23.1,0.23,24.27,38.42,1.0,0.0,0.0,0.0
30.270803,12.911426,0.11820529,-0.063595369,23.09,0.2,19.52,33.83,1.0,0.0,0.0,0.0
33.391529,-3.7876265,3.096988,0.0,-6.4699998,5.2600002,23.14,37.61,1.0,0.0,0.0,0.0
33.652309,-4.8973799,2.3317046,-0.063595369,-8.2799997,3.9200001,13.45,29.13,1.0,0.0,0.0,0.0
38.131641,-47.314476,4.2174382,0.0,-51.130001,3.97,14.62,29.94,1.0,0.0,0.0,0.0
40.538235,0.55977076,3.9758701,0.0,0.79000002,5.5999999,17.71,32.34,1.0,0.0,0.0,0.0
40.580444,22.531488,3.2984817,0.063595369,29.040001,4.0599999,21.13,35.6,1.0,0.0,0.0,0.0
40.582439,22.537546,3.3054411,0.0,29.040001,4.0700002,25.32,40.09,1.0,0.0,0.0,0.0
40.587284,22.544863,3.3060513,-0.063595369,29.049999,4.0700002,20.7,35.75,1.0,0.0,0.0,0.0
40.726704,0.31205237,4.5425763,0.0,0.43000001,6.3600001,21.91,36.06,1.0,0.0,0.0,0.0
40.726879,0.3049804,4.5300965,-0.063595369,0.41999999,6.3400002,17.89,32.21,1.0,0.0,0.0,0.0
40.918106,-0.23218809,4.5535827,0.0,-0.31999999,6.3400002,24.31,39.23,1.0,0.0,0.0,0.0
40.921833,0.10059554,4.5046816,0.063595369,0.14,6.2800002,19.5,34.55,1.0,0.0,0.0,0.0
40.925041,-0.04888748,4.4870925,-0.063595369,-0.059999999,6.25,20.4,35.31,1.0,0.0,0.0,0.0
41.139717,-0.15209971,4.4393864,0.063595369,-0.20999999,6.1500001,20.24,35.29,1.0,0.0,0.0,0.0
41.153065,-0.12529194,4.3140364,0.0,-0.17,5.98,25.0,40.05,1.0,0.0,0.0,0.0
41.159389,-0.064162642,4.2376471,-0.063595369,-0.079999998,5.8699999,20.94,36.13,1.0,0.0,0.0,0.0
41.318993,2.2927947,4.5562611,0.063595369,3.1700001,6.2800002,20.44,36.35,1.0,0.0,0.0,0.0
41.332001,2.3148315,4.4423404,0.0,3.2,6.1199999,25.23,41.03,1.0,0.0,0.0,0.0
41.52729,2.9009981,5.5679493,-0.063595369,3.99,7.6100001,21.15,36.33,1.0,0.0,0.0,0.0
41.532345,2.9266174,5.5230789,0.063595369,4.0300002,7.5500002,20.44,35.49,1.0,0.0,0.0,0.0
41.782955,2.9188585,3.0981467,-0.063595369,3.99,4.23,21.15,36.33,1.0,0.0,0.0,0.0
41.787716,2.9362855,3.0335929,0.0,4.0100002,4.1399999,24.98,40.3,1.0,0.0,0.0,0.0
41.790813,2.9448307,2.9767442,0.063595369,4.0300002,4.0599999,20.44,35.49,1.0,0.0,0.0,0.0
42.5923,11.865325,3.277715,-0.12719074,15.56,4.23,20.61,35.08,1.0,0.0,0.0,0.0
42.608597,11.833811,3.2334192,-0.063595369,15.52,4.1799998,36.03,50.18,1.0,60.0,0.0,0.0
42.609657,11.836283,3.2120762,0.0,15.52,4.1500001,40.62,54.59,1.0,100.0,0.0,0.0
42.610245,11.838284,3.192332,0.063595369,15.52,4.1199999,36.19,50.17,1.0,67.0,0.0,0.0
42.613499,11.821144,3.1413021,0.12719074,15.5,4.0599999,20.3,34.62,1.0,0.0,0.0,0.0
42.625988,11.617123,-0.82220167,-0.063595369,15.24,-1.0599999,24.54,39.6,1.0,0.0,0.0,0.0
42.629753,11.605761,-0.81921124,0.0,15.22,-1.0599999,29.05,43.96,1.0,14.0,0.0,0.0
44.506454,-2.5486124,4.0504017,0.0,-3.27,5.1900001,24.16,39.21,1.0,0.0,0.0,0.0
45.673683,-20.097492,5.3665514,-0.063595369,-23.75,6.1300001,11.14,26.33,1.0,0.0,0.0,0.0
45.693649,-20.057877,5.3217888,0.0,-23.690001,6.0799999,14.57,29.88,1.0,0.0,0.0,0.0
47.104256,-48.537373,4.9868193,0.0,-45.849998,4.21,14.17,29.22,1.0,0.0,0.0,0.0
47.175701,-48.190304,5.8694525,0.0,-45.599998,4.9699998,13.51,29.3,1.0,0.0,0.0,0.0
50.397003,7.9877777,-0.37486637,0.0,9.0,-0.41999999,20.41,35.32,1.0,0.0,0.0,0.0
50.397236,7.9892282,-0.37161073,-0.063595369,9.0,-0.41,16.09,31.0,1.0,0.0,0.0,0.0
50.466629,8.057478,-0.32208434,0.0,9.0699997,-0.36000001,22.5,37.12,1.0,0.0,0.0,0.0
50.46693,8.0433235,-0.36604398,0.063595369,9.0500002,-0.41,17.96,32.58,1.0,0.0,0.0,0.0
53.29845,-9.3924952,4.6170425,-0.063595369,-9.9899998,4.8699999,13.66,29.1,1.0,0.0,0.0,0.0
53.487839,-9.2285862,4.8116503,-0.063595369,-9.7799997,5.0599999,14.45,29.63,1.0,0.0,0.0,0.0
59.527691,2.2347479,0.69911951,0.0,2.1400001,0.67000002,17.97,32.44,1.0,0.0,0.0,0.0
59.653965,2.1644833,1.2383978,0.0,2.0699999,1.1799999,18.95,33.57,1.0,0.0,0.0,0.0
59.654758,2.1757708,1.3254565,-0.063595369,2.0799999,1.27,14.67,29.29,1.0,0.0,0.0,0.0
64.998306,1.4896632,4.3786592,-0.22955567,1.3099999,3.8499999,13.04,20.82,1.0,0.0,0.0,0.0
65.018524,1.4775858,4.2508636,0.0,1.3,3.73,17.39,25.17,1.0,0.0,0.0,0.0
65.027908,1.3053691,4.1137419,0.22955567,1.15,3.6099999,14.4,21.39,1.0,0.0,0.0,0.0
