Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
0.97779721,-2.8687863,-0.24637341,0.063595369,-71.169998,-4.6399999,28.13,38.93,1.0,0.0,0.0,0.0
0.97783697,-2.8694766,-0.24427512,0.0,-71.169998,-4.5999999,32.57,43.37,1.0,52.0,0.0,0.0
0.97851318,-2.8174186,-0.2430687,-0.063595369,-71.169998,-4.5799999,28.17,38.96,1.0,0.0,0.0,0.0
1.0661204,-2.8135748,0.10019759,0.063595369,-69.269997,1.9,26.58,36.58,1.0,0.0,0.0,0.0
1.0744716,-2.8322897,0.10329111,-0.063595369,-69.089996,1.96,26.62,36.62,1.0,0.0,0.0,0.0
1.3154886,-2.8312838,-0.27124631,0.063595369,-65.080002,-4.96,19.07,29.49,1.0,0.0,0.0,0.0
1.3159045,-2.8324509,-0.26995853,0.0,-65.07,-4.9400001,23.85,33.85,1.0,0.0,0.0,0.0
1.3194326,9.3518925,-0.27042586,-0.063595369,-65.019997,-4.9400001,19.68,29.68,1.0,0.0,0.0,0.0
3.5673904,9.3365841,0.32164443,-0.063595369,69.120003,1.84,16.69,29.24,1.0,0.0,0.0,0.0
3.5962183,9.2250538,0.3302165,0.0,68.93,1.89,21.13,33.69,1.0,0.0,0.0,0.0
3.6002467,9.2257023,0.31612977,-0.063595369,68.68,1.8200001,14.89,28.11,1.0,0.0,0.0,0.0
3.6131861,9.4581633,0.33083731,0.0,68.610001,1.91,19.25,32.47,1.0,0.0,0.0,0.0
4.3972063,9.7222767,-0.91380286,0.0,65.059998,-5.0,16.25,28.01,1.0,0.0,0.0,0.0
4.5222282,10.287353,-0.92043382,0.0,65.050003,-4.9000001,15.64,28.43,1.0,0.0,0.0,0.0
5.142108,10.419218,-0.42368016,0.0,63.439999,-2.0999999,14.48,27.04,1.0,0.0,0.0,0.0
5.3125501,10.558586,-0.33185437,0.0,62.98,-1.62,15.13,28.14,1.0,0.0,0.0,0.0
5.3479767,-12.503294,-0.74428016,0.0,63.130001,-3.5899999,13.84,26.39,1.0,0.0,0.0,0.0
15.975956,-15.259339,0.2400562,-0.063595369,-38.040001,0.67000002,15.77,29.92,1.0,0.0,0.0,0.0
15.976855,-12.489604,0.63781095,-0.063595369,-43.68,1.65,23.08,37.39,1.0,0.0,0.0,0.0
15.988607,-15.437758,0.1742973,0.0,-37.990002,0.49000001,19.96,34.27,1.0,0.0,0.0,0.0
16.119482,-15.423039,0.75371879,-0.063595369,-43.759998,1.9299999,27.63,42.54,1.0,11.0,0.0,0.0
16.133383,-15.402392,0.80430377,0.0,-43.709999,2.0599999,31.76,46.53,1.0,63.0,0.0,0.0
16.135153,-10.119929,0.74677664,0.063595369,-43.66,1.91,28.14,42.77,1.0,0.0,0.0,0.0
16.831944,-9.1923923,0.14323784,0.0,-31.01,0.41,30.85,44.28,1.0,33.0,0.0,0.0
17.265902,-9.187398,0.19147421,0.063595369,-28.030001,0.56,18.17,32.15,1.0,0.0,0.0,0.0
17.268753,-9.1866112,0.16964158,-0.063595369,-28.01,0.49000001,18.28,32.08,1.0,0.0,0.0,0.0
17.269917,-9.1866112,0.19263691,0.0,-28.01,0.56,22.55,36.53,1.0,0.0,0.0,0.0
17.327597,-9.2433538,0.21706651,-0.063595369,-28.07,0.63,26.19,39.81,1.0,0.0,0.0,0.0
17.32807,-9.2433739,0.2141251,0.0,-28.07,0.62,30.85,44.28,1.0,33.0,0.0,0.0
17.328695,-9.2468634,0.20700955,0.063595369,-28.08,0.60000002,26.22,39.84,1.0,0.0,0.0,0.0
18.627264,-7.1313152,0.40842569,0.0,-20.940001,1.17,21.18,35.33,1.0,0.0,0.0,0.0
18.627329,-7.124485,0.3884998,0.063595369,-20.93,1.11,17.03,31.18,1.0,0.0,0.0,0.0
18.630093,-7.1292229,0.42812788,-0.063595369,-20.940001,1.22,16.82,30.97,1.0,0.0,0.0,0.0
19.609074,-6.292675,0.30563322,-0.063595369,-17.790001,0.85000002,15.27,29.59,1.0,0.0,0.0,0.0
19.615789,-6.2862949,0.29047087,0.0,-17.76,0.80000001,19.53,34.0,1.0,0.0,0.0,0.0
19.623419,-6.2765169,0.25730768,0.063595369,-17.73,0.70999998,15.16,29.63,1.0,0.0,0.0,0.0
19.777451,-6.406961,0.15370308,0.0,-17.940001,0.41999999,22.32,36.63,1.0,0.0,0.0,0.0
19.780214,-6.4083247,0.1578104,-0.063595369,-17.950001,0.43000001,17.75,32.07,1.0,0.0,0.0,0.0
19.849581,-9.4571352,2.540808,0.12719074,-25.469999,6.5900002,14.98,29.45,1.0,0.0,0.0,0.0
19.868557,-8.7613029,1.828832,-0.063595369,-23.790001,4.8099999,22.73,36.54,1.0,0.0,0.0,0.0
19.897705,-8.6917877,1.7968208,0.0,-23.59,4.73,25.54,39.34,1.0,0.0,0.0,0.0
19.911228,-9.5946493,2.7292397,0.12719074,-25.719999,7.0300002,18.41,32.89,1.0,0.0,0.0,0.0
19.92355,-8.7154684,1.7518737,0.063595369,-23.620001,4.5999999,20.4,34.21,1.0,0.0,0.0,0.0
20.090176,-9.430151,2.4173439,0.19078611,-25.139999,6.21,15.35,29.97,1.0,0.0,0.0,0.0
20.103521,-9.4227371,2.2541635,0.25438148,-25.110001,5.79,13.33,28.1,1.0,0.0,0.0,0.0
20.264261,-9.58638,-1.9897436,0.19078611,-25.309999,-5.0700002,17.29,31.6,1.0,0.0,0.0,0.0
20.300144,-9.8595867,2.3669505,0.19078611,-25.9,5.98,17.65,32.27,1.0,0.0,0.0,0.0
20.30662,12.539459,-0.24670632,0.0,31.690001,-0.58999997,33.76,48.08,1.0,66.0,0.0,0.0
20.308638,12.535472,-0.23929381,-0.063595369,31.68,-0.56999999,29.19,43.67,1.0,10.0,0.0,0.0
20.309355,12.533222,-0.25171241,0.063595369,31.67,-0.60000002,29.4,43.71,1.0,45.0,0.0,0.0
20.314661,12.491191,-0.21181175,-0.12719074,31.58,-0.5,14.78,29.25,1.0,0.0,0.0,0.0
20.328651,12.432942,-0.2748661,0.12719074,31.440001,-0.66000003,15.14,29.61,1.0,0.0,0.0,0.0
20.382154,12.58532,-0.19728826,-0.063595369,31.690001,-0.47,38.37,52.69,1.0,85.0,0.0,0.0
20.382484,12.585173,-0.20475355,0.0,31.690001,-0.47999999,42.97,57.12,1.0,100.0,0.0,0.0
20.384033,12.581832,-0.21009479,0.063595369,31.68,-0.5,38.56,52.71,1.0,87.0,0.0,0.0
20.385906,12.563216,-0.2085335,0.12719074,31.639999,-0.49000001,23.26,37.41,1.0,0.0,0.0,0.0
20.38648,12.566816,-0.16428261,-0.12719074,31.65,-0.38999999,22.84,37.32,1.0,0.0,0.0,0.0
20.411404,12.596951,-0.18098912,-0.063595369,31.68,-0.43000001,35.13,49.75,1.0,69.0,0.0,0.0
20.412378,12.595079,-0.18368721,0.0,31.67,-0.43000001,39.73,54.2,1.0,100.0,0.0,0.0
20.41614,12.589114,-0.18245082,0.063595369,31.65,-0.43000001,35.47,49.78,1.0,59.0,0.0,0.0
20.422533,12.585136,-0.13804929,-0.12719074,31.639999,-0.31999999,19.41,34.32,1.0,0.0,0.0,0.0
20.432793,-9.863863,-1.8155332,0.12719074,-25.76,-4.5700002,20.92,35.69,1.0,0.0,0.0,0.0
20.433502,12.566141,-0.15996769,0.12719074,31.59,-0.38,20.24,34.39,1.0,0.0,0.0,0.0
20.480314,-10.026927,-1.6532693,0.12719074,-26.08,-4.1399999,21.07,35.99,1.0,0.0,0.0,0.0
20.482605,-8.3731489,2.4615662,-0.19078611,-22.23,6.3400002,14.83,29.89,1.0,0.0,0.0,0.0
20.497826,-9.6631355,-0.086961336,0.063595369,-25.24,-0.20999999,28.78,43.55,1.0,43.0,0.0,0.0
20.54294,-9.9064693,-1.007123,0.063595369,-25.74,-2.52,26.34,41.39,1.0,10.0,0.0,0.0
20.590012,-9.8202114,-0.2649346,0.0,-25.49,-0.66000003,29.01,44.2,1.0,53.0,0.0,0.0
20.617588,-9.7705803,-0.12018922,-0.063595369,-25.35,-0.30000001,24.85,39.76,1.0,0.0,0.0,0.0
20.630423,-8.3528156,-1.0124714,-0.25438148,-22.040001,-2.5999999,13.86,28.92,1.0,0.0,0.0,0.0
20.712568,-10.022931,-1.3879912,0.063595369,-25.82,-3.45,20.72,35.49,1.0,0.0,0.0,0.0
21.005833,-8.147563,2.6985157,0.19078611,-21.190001,6.8200002,17.65,32.27,1.0,0.0,0.0,0.0
21.206902,-8.2660475,-1.8102796,0.19078611,-21.290001,-4.54,16.07,30.84,1.0,0.0,0.0,0.0
21.644243,-8.4763441,2.9267128,0.12719074,-21.379999,7.1700001,13.01,27.32,1.0,0.0,0.0,0.0
21.952816,11.553308,-0.14585644,-0.063595369,27.75,-0.33000001,26.69,41.16,1.0,2.0,0.0,0.0
21.963869,11.535892,-0.14561081,0.0,27.700001,-0.33000001,30.84,45.46,1.0,64.0,0.0,0.0
21.966482,11.529532,-0.16307855,0.063595369,27.690001,-0.37,26.36,41.13,1.0,0.0,0.0,0.0
22.018333,11.667421,-0.066757225,-0.12719074,27.91,-0.15000001,20.22,34.84,1.0,0.0,0.0,0.0
22.062098,11.579343,-0.049184065,0.12719074,27.690001,-0.11,19.76,34.53,1.0,0.0,0.0,0.0
22.062838,11.727819,-0.20798983,-0.12719074,27.99,-0.47,18.42,33.19,1.0,0.0,0.0,0.0
22.062983,11.578853,-0.065772027,-0.063595369,27.690001,-0.15000001,34.97,49.74,1.0,56.0,0.0,0.0
22.070534,11.56543,-0.066245019,0.0,27.65,-0.15000001,39.28,54.2,1.0,100.0,0.0,0.0
