Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
0.97523212,-2.8688879,-0.24165596,0.063595369,-71.220001,-4.5500002,28.55,38.97,1.0,0.0,0.0,0.0
0.97687453,-2.8665655,-0.24370626,0.0,-71.18,-4.5900002,33.03,43.44,1.0,92.0,0.0,0.0
0.97848791,-2.8070014,-0.24545993,-0.063595369,-71.150002,-4.6300001,28.61,39.03,1.0,0.0,0.0,0.0
1.0716561,-2.8053966,-0.23172389,0.0,-69.099998,-4.4099998,30.39,41.18,1.0,0.0,0.0,0.0
1.0730901,-2.8060842,-0.23190448,-0.063595369,-69.059998,-4.4099998,26.01,36.8,1.0,0.0,0.0,0.0
1.0740664,-2.829953,-0.23145615,0.063595369,-69.050003,-4.4000001,25.9,36.69,1.0,0.0,0.0,0.0
1.3208055,-2.8298132,-0.26705706,0.0,-64.980003,-4.8800001,23.46,33.88,1.0,0.0,0.0,0.0
1.3226968,-2.8295443,-0.27008471,-0.063595369,-64.940002,-4.9400001,18.72,29.51,1.0,0.0,0.0,0.0
1.3235589,9.3463459,-0.26352385,0.063595369,-64.93,-4.8200002,19.08,29.49,1.0,0.0,0.0,0.0
3.606107,9.203723,0.35570955,0.0,68.900002,2.03,18.68,31.47,1.0,0.0,0.0,0.0
3.6461403,9.494936,0.37571296,0.0,68.379997,2.1700001,17.09,29.88,1.0,0.0,0.0,0.0
4.3926206,9.7294464,-0.86260116,0.0,65.169998,-4.71,15.01,28.02,1.0,0.0,0.0,0.0
4.4957423,9.8849764,-0.90624571,0.0,65.190002,-4.8299999,15.24,28.03,1.0,0.0,0.0,0.0
4.6254573,10.043046,-0.99796253,0.0,64.919998,-5.2199998,15.8,28.1,1.0,0.0,0.0,0.0
4.8063207,10.418202,-1.1785325,0.0,64.419998,-6.04,12.94,25.95,1.0,0.0,0.0,0.0
5.3171959,-15.341364,-0.51886821,0.0,62.959999,-2.54,14.77,27.07,1.0,0.0,0.0,0.0
15.903664,-12.536858,1.224846,0.0,-43.959999,3.1700001,27.21,41.01,1.0,0.0,0.0,0.0
15.97721,-15.415295,0.38901332,0.0,-38.119999,1.09,20.06,34.21,1.0,0.0,0.0,0.0
16.067911,-15.456895,1.1273493,0.063595369,-43.810001,2.8900001,28.58,43.35,1.0,27.0,0.0,0.0
16.073397,-15.4207,1.1158767,-0.063595369,-43.869999,2.8599999,26.98,41.75,1.0,0.0,0.0,0.0
16.091484,-10.10301,1.1341612,0.0,-43.779999,2.9100001,31.52,46.43,1.0,85.0,0.0,0.0
16.842667,-10.155898,0.12318815,0.0,-30.950001,0.34999999,30.36,44.68,1.0,38.0,0.0,0.0
16.874372,-9.2042704,0.14206228,0.0,-31.040001,0.41,26.53,41.15,1.0,0.0,0.0,0.0
17.26232,-9.2014666,0.18541126,0.063595369,-28.059999,0.54000002,18.39,32.01,1.0,0.0,0.0,0.0
17.264847,-9.1985874,0.19426197,0.0,-28.049999,0.56,22.94,36.56,1.0,0.0,0.0,0.0
17.265896,-9.2648039,0.19727792,-0.063595369,-28.040001,0.56999999,18.7,32.31,1.0,0.0,0.0,0.0
17.316332,-9.2648039,0.1838325,0.063595369,-28.139999,0.52999997,25.89,40.04,1.0,0.0,0.0,0.0
17.317451,-9.2644176,0.19444969,0.0,-28.139999,0.56,30.36,44.68,1.0,38.0,0.0,0.0
17.317898,-9.2685289,0.19776766,-0.063595369,-28.15,0.56999999,26.16,40.47,1.0,0.0,0.0,0.0
18.580128,-7.2321987,0.29189274,0.0,-21.26,0.82999998,20.55,34.35,1.0,0.0,0.0,0.0
18.601875,-7.2020063,0.32610571,0.063595369,-21.16,0.93000001,16.68,30.48,1.0,0.0,0.0,0.0
19.625519,-6.3108959,0.27793109,-0.063595369,-17.82,0.76999998,15.29,29.27,1.0,0.0,0.0,0.0
19.633375,-6.307621,0.28546503,0.0,-17.809999,0.79000002,19.93,34.24,1.0,0.0,0.0,0.0
19.637247,-6.303299,0.31124964,0.063595369,-17.790001,0.86000001,15.92,30.39,1.0,0.0,0.0,0.0
19.779226,-6.4101133,0.18002295,0.063595369,-17.950001,0.49000001,19.28,33.75,1.0,0.0,0.0,0.0
19.782169,-6.417274,0.15568767,0.0,-17.969999,0.41999999,23.11,37.74,1.0,0.0,0.0,0.0
19.797424,-9.0174751,-1.8740212,0.063595369,-24.48,-4.9200001,21.53,35.51,1.0,0.0,0.0,0.0
19.901114,-9.3415308,2.2276897,0.12719074,-25.139999,5.7800002,17.6,31.02,1.0,0.0,0.0,0.0
19.987024,-9.242631,2.0679233,0.063595369,-24.809999,5.3600001,25.41,39.03,1.0,0.0,0.0,0.0
20.238449,12.531266,-0.19253862,-0.12719074,31.76,-0.46000001,15.25,29.73,1.0,0.0,0.0,0.0
20.282406,12.528072,-0.25558874,0.12719074,31.700001,-0.61000001,15.53,29.51,1.0,0.0,0.0,0.0
20.299234,12.539943,-0.23339474,-0.063595369,31.700001,-0.56,29.15,43.62,1.0,39.0,0.0,0.0
20.301544,12.541023,-0.23583253,0.0,31.700001,-0.56,33.7,48.01,1.0,68.0,0.0,0.0
20.301596,12.538539,-0.23835777,0.063595369,31.700001,-0.56999999,29.54,43.69,1.0,8.0,0.0,0.0
20.362509,12.590014,-0.17325169,-0.12719074,31.719999,-0.41,22.71,36.69,1.0,0.0,0.0,0.0
20.373466,12.583178,-0.19251525,0.12719074,31.700001,-0.46000001,23.48,37.28,1.0,0.0,0.0,0.0
20.380741,12.585196,-0.20174612,-0.063595369,31.690001,-0.47999999,38.72,52.52,1.0,86.0,0.0,0.0
20.381916,12.583269,-0.22003767,0.063595369,31.690001,-0.51999998,38.64,52.62,1.0,81.0,0.0,0.0
20.38203,12.584148,-0.21388957,0.0,31.690001,-0.50999999,43.21,57.01,1.0,100.0,0.0,0.0
20.407696,12.605809,-0.17887621,-0.12719074,31.700001,-0.41999999,19.35,33.66,1.0,0.0,0.0,0.0
20.409084,12.596986,-0.22559072,-0.063595369,31.68,-0.52999997,35.74,49.54,1.0,71.0,0.0,0.0
20.409805,12.595672,-0.24070586,0.0,31.68,-0.56999999,40.43,54.05,1.0,100.0,0.0,0.0
20.410872,12.593646,-0.24758251,0.063595369,31.67,-0.58999997,36.22,49.64,1.0,55.0,0.0,0.0
20.417858,12.58707,-0.19858003,0.12719074,31.65,-0.47,20.83,34.26,1.0,0.0,0.0,0.0
20.571039,-9.9210396,0.11037746,0.0,-25.74,0.27000001,28.16,42.14,1.0,0.0,0.0,0.0
20.588192,-9.9500837,0.075949885,-0.063595369,-25.790001,0.19,25.05,39.03,1.0,0.0,0.0,0.0
20.687212,-8.2857475,2.6936033,0.12719074,-21.82,6.8899999,17.91,33.22,1.0,0.0,0.0,0.0
20.94343,-8.3549633,2.4794698,0.12719074,-21.74,6.27,17.95,32.72,1.0,0.0,0.0,0.0
21.164612,-8.2424183,2.4985139,0.12719074,-21.27,6.27,17.81,32.13,1.0,0.0,0.0,0.0
21.369431,-8.2085724,-1.4583906,-0.12719074,-21.01,-3.6400001,18.69,32.83,1.0,0.0,0.0,0.0
21.373808,-8.121172,0.30072969,-0.063595369,-20.799999,0.75,25.05,39.03,1.0,0.0,0.0,0.0
21.57773,-8.163311,-1.5004652,-0.12719074,-20.719999,-3.72,17.53,31.84,1.0,0.0,0.0,0.0
21.775095,-8.2684679,-1.8045352,-0.25438148,-20.790001,-4.4299998,12.87,28.18,1.0,0.0,0.0,0.0
22.000265,11.473704,-0.090468854,0.063595369,27.540001,-0.2,26.19,40.82,1.0,0.0,0.0,0.0
22.010292,11.455853,-0.11098547,0.0,27.49,-0.25,30.72,45.19,1.0,27.0,0.0,0.0
22.018118,11.441306,-0.11306206,-0.063595369,27.450001,-0.25999999,26.53,40.68,1.0,0.0,0.0,0.0
22.086859,11.530725,-0.018651797,0.12719074,27.559999,-0.039999999,18.76,33.81,1.0,0.0,0.0,0.0
22.093519,11.534056,-0.040308278,0.063595369,27.559999,-0.090000004,34.96,49.73,1.0,72.0,0.0,0.0
22.098665,11.525493,-0.039650258,0.0,27.540001,-0.090000004,39.56,54.18,1.0,100.0,0.0,0.0
22.105156,11.513538,-0.036416382,-0.063595369,27.51,-0.079999998,35.25,49.72,1.0,74.0,0.0,0.0
22.118217,11.484296,-0.061185546,-0.12719074,27.43,-0.14,19.59,34.06,1.0,0.0,0.0,0.0
22.123447,11.552791,0.0031982684,0.0,27.57,0.0,36.85,52.17,1.0,100.0,0.0,0.0
22.128069,11.567548,-0.0046659666,0.12719074,27.59,-0.0099999998,16.11,31.67,1.0,0.0,0.0,0.0
22.132322,11.536105,0.015905453,-0.063595369,27.530001,0.029999999,32.39,47.7,1.0,45.0,0.0,0.0
22.167631,11.492947,-0.004384995,-0.12719074,27.4,-0.0099999998,16.87,32.18,1.0,0.0,0.0,0.0
22.190382,-2.9942472,1.4392052,0.063595369,-7.6799998,3.6700001,28.1,43.67,1.0,43.0,0.0,0.0
22.196548,-2.987247,1.4783018,0.0,-7.6599998,3.77,31.8,47.36,1.0,100.0,0.0,0.0
22.198967,-2.9984183,1.506693,-0.063595369,-7.6900001,3.8399999,27.63,43.2,1.0,3.0,0.0,0.0
22.382505,-3.0053523,1.2329547,0.063595369,-7.6399999,3.1199999,26.63,41.68,1.0,31.0,0.0,0.0
22.415682,-3.0098069,-0.084453993,0.063595369,-7.6399999,-0.20999999,26.63,41.68,1.0,31.0,0.0,0.0
23.264275,13.328892,0.1942846,0.0,29.799999,0.41,31.01,44.62,1.0,57.0,0.0,0.0
23.266529,13.326708,0.11443336,0.063595369,29.799999,0.23999999,26.65,40.45,1.0,14.0,0.0,0.0
23.270864,13.328837,0.21092086,-0.063595369,29.799999,0.44999999,26.81,40.61,1.0,0.0,0.0,0.0
23.346504,-10.527287,0.34212151,0.063595369,-24.27,0.75999999,20.99,36.17,1.0,0.0,0.0,0.0
23.360723,-10.498565,0.4506619,0.0,-24.190001,1.0,24.76,39.95,1.0,0.0,0.0,0.0
23.362799,-10.48998,0.48288995,-0.063595369,-24.18,1.08,19.81,35.13,1.0,0.0,0.0,0.0
23.473366,11.109002,-0.43865451,0.063595369,25.32,-0.95999998,24.35,38.66,1.0,0.0,0.0,0.0
23.480005,11.110094,-0.43321812,0.0,25.32,-0.94999999,28.66,42.98,1.0,20.0,0.0,0.0
23.483101,11.111227,-0.43968645,-0.063595369,25.32,-0.95999998,24.16,38.47,1.0,0.0,0.0,0.0
23.5385,13.277745,0.65127313,0.0,29.42,1.38,31.79,45.41,1.0,54.0,0.0,0.0
23.608664,11.143299,-0.20908068,0.12719074,25.26,-0.44999999,15.36,30.14,1.0,0.0,0.0,0.0
23.61813,11.123816,-0.058928914,0.063595369,25.209999,-0.12,31.2,45.67,1.0,56.0,0.0,0.0
23.619213,11.125013,-0.050841298,0.0,25.219999,-0.11,35.86,50.17,1.0,100.0,0.0,0.0
23.620773,11.126656,-0.06516888,-0.063595369,25.219999,-0.14,31.46,45.77,1.0,18.0,0.0,0.0
23.623806,11.126566,-0.1021357,-0.12719074,25.209999,-0.22,15.62,30.09,1.0,0.0,0.0,0.0
23.664938,13.511512,1.2682253,0.063595369,29.719999,2.6600001,27.32,41.79,1.0,0.0,0.0,0.0
23.674835,13.482305,1.2621058,0.0,29.66,2.6500001,31.63,46.1,1.0,11.0,0.0,0.0
23.691626,11.143458,-0.048050821,0.0,25.190001,-0.1,33.87,48.19,1.0,51.0,0.0,0.0
23.694063,11.14431,-0.07022427,-0.063595369,25.18,-0.15000001,29.73,43.88,1.0,0.0,0.0,0.0
23.694328,11.143324,-0.034594964,0.063595369,25.18,-0.07,29.36,43.68,1.0,0.0,0.0,0.0
23.736488,11.136744,-0.15599492,-0.12719074,25.129999,-0.34,14.37,28.68,1.0,0.0,0.0,0.0
24.215771,-22.039669,0.75919777,0.0,-42.299999,1.3200001,22.78,37.7,1.0,0.0,0.0,0.0
24.220121,-22.04706,0.86205763,-0.063595369,-42.310001,1.5,18.38,33.43,1.0,0.0,0.0,0.0
24.223625,-22.035072,0.74374932,0.063595369,-42.290001,1.3,19.0,33.62,1.0,0.0,0.0,0.0
24.545837,-22.095135,0.9251017,0.0,-41.990002,1.6,23.23,38.15,1.0,0.0,0.0,0.0
24.569906,-22.083479,0.68720019,0.063595369,-41.939999,1.1900001,19.49,34.26,1.0,0.0,0.0,0.0
24.771631,-19.089838,-0.069415569,-0.063595369,-37.610001,-0.12,22.64,37.26,1.0,0.0,0.0,0.0
24.785227,-19.080494,-0.10386347,0.0,-37.59,-0.19,27.02,41.79,1.0,0.0,0.0,0.0
26.041847,12.475463,0.90804493,-0.063595369,25.59,1.8,21.17,36.74,1.0,0.0,0.0,0.0
26.071831,12.434529,0.608679,0.0,25.49,1.2,25.37,41.06,1.0,0.0,0.0,0.0
26.082664,12.429181,0.48624417,0.063595369,25.469999,0.95999998,21.36,36.93,1.0,0.0,0.0,0.0
26.852339,5.8450756,3.4631221,0.12719074,12.28,7.1799998,18.33,32.8,1.0,0.0,0.0,0.0
28.10615,12.002617,1.0941948,0.063595369,23.120001,2.05,20.78,36.22,1.0,0.0,0.0,0.0
28.362999,10.804091,3.84567,-0.12719074,20.85,7.2199998,13.8,28.99,1.0,0.0,0.0,0.0
28.747494,4.6093779,4.3207412,0.12719074,9.1000004,8.4399996,17.39,33.08,1.0,0.0,0.0,0.0
31.866947,9.7515402,0.55626076,-0.063595369,17.01,0.94999999,21.41,36.59,1.0,0.0,0.0,0.0
32.090836,9.649231,-0.8877756,-0.12719074,16.73,-1.51,12.53,27.3,1.0,0.0,0.0,0.0
32.145283,9.6410532,0.5234378,-0.063595369,16.690001,0.88999999,25.77,40.54,1.0,0.0,0.0,0.0
32.146568,9.6354122,0.50741005,0.063595369,16.68,0.86000001,25.77,40.68,1.0,0.0,0.0,0.0
32.150723,9.6373959,0.51840734,0.0,16.68,0.88,29.94,44.86,1.0,0.0,0.0,0.0
32.411625,9.4689026,0.59646988,0.12719074,16.280001,1.01,14.78,30.22,1.0,0.0,0.0,0.0
32.471401,9.4104862,0.56787348,0.063595369,16.16,0.95999998,28.13,43.31,1.0,0.0,0.0,0.0
32.47242,9.3890867,0.60901672,-0.063595369,16.120001,1.03,27.95,43.14,1.0,0.0,0.0,0.0
32.473385,9.4002409,0.58303094,0.0,16.139999,0.98000002,32.38,47.56,1.0,36.0,0.0,0.0
33.185978,9.1627007,0.1829309,-0.063595369,15.43,0.30000001,29.45,44.37,1.0,0.0,0.0,0.0
33.191448,9.1270342,0.18590839,0.0,15.37,0.30000001,33.79,48.71,1.0,76.0,0.0,0.0
33.198109,9.08358,0.19312066,0.063595369,15.3,0.31999999,29.22,44.4,1.0,5.0,0.0,0.0
33.364952,9.2307072,0.28487805,0.0,15.46,0.47,35.4,50.96,1.0,63.0,0.0,0.0
33.367149,9.2184906,0.31879458,0.063595369,15.44,0.51999998,30.9,46.58,1.0,0.0,0.0,0.0
33.368019,9.2249298,0.24953158,-0.063595369,15.45,0.41,31.07,46.64,1.0,0.0,0.0,0.0
33.745773,9.5423889,0.073426917,0.063595369,15.78,0.11,23.89,39.8,1.0,0.0,0.0,0.0
33.745773,9.5564528,0.11867206,-0.063595369,15.81,0.19,24.15,40.17,1.0,0.0,0.0,0.0
33.745827,9.5489492,0.091859512,0.0,15.79,0.15000001,28.38,44.29,1.0,87.0,0.0,0.0
33.922523,-3.5983002,1.0570862,0.0,-6.0500002,1.77,34.97,50.53,1.0,100.0,0.0,0.0
33.924553,-3.6021783,1.0901302,-0.063595369,-6.0599999,1.83,30.44,46.0,1.0,10.0,0.0,0.0
33.932549,-3.5510471,0.92891562,0.12719074,-5.9699998,1.55,17.11,32.67,1.0,0.0,0.0,0.0
33.966835,9.5982227,0.018921953,0.063595369,15.77,0.029999999,22.71,38.15,1.0,0.0,0.0,0.0
33.966873,9.5896168,0.037105829,0.0,15.76,0.059999999,27.27,42.59,1.0,3.0,0.0,0.0
