Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
0.97641402,-2.8701952,-0.2437164,0.063595369,-71.209999,-4.5900002,28.52,39.31,1.0,0.0,0.0,0.0
0.97673762,-2.8662779,-0.24598299,0.0,-71.190002,-4.6399999,32.95,43.74,1.0,97.0,0.0,0.0
0.9803564,-2.8099988,-0.24467312,-0.063595369,-71.110001,-4.6100001,28.88,39.3,1.0,21.0,0.0,0.0
1.0553546,-2.8129134,-0.23041126,-0.063595369,-69.410004,-4.3800001,27.55,37.09,1.0,0.0,0.0,0.0
1.055927,-2.8128097,-0.23313154,0.0,-69.419998,-4.4299998,31.47,41.47,1.0,0.0,0.0,0.0
1.0561216,-2.836597,-0.23404041,0.063595369,-69.419998,-4.4499998,27.03,37.03,1.0,0.0,0.0,0.0
1.3071218,9.3637314,-0.27077737,0.0,-65.25,-4.9499998,23.89,34.3,1.0,0.0,0.0,0.0
3.5931027,9.3570375,0.34168217,-0.063595369,69.0,1.95,15.42,28.21,1.0,0.0,0.0,0.0
3.6086366,9.3565321,0.32779714,0.0,68.910004,1.87,19.8,32.35,1.0,0.0,0.0,0.0
3.6156125,14.043251,0.29823977,0.063595369,68.870003,1.7,15.41,27.97,1.0,0.0,0.0,0.0
5.2062001,10.421926,3.6586881,0.0,69.650002,13.72,13.65,28.42,1.0,0.0,0.0,0.0
5.3123779,10.534432,-0.28544903,0.0,62.990002,-1.39,16.02,28.32,1.0,0.0,0.0,0.0
5.4220009,-15.415818,-0.20984749,0.0,62.759998,-1.01,13.56,26.58,1.0,0.0,0.0,0.0
16.846313,-10.183586,0.12125991,0.0,-30.969999,0.34999999,30.09,44.4,1.0,19.0,0.0,0.0
16.875288,-10.184514,0.10756394,0.0,-31.1,0.31,26.47,41.38,1.0,24.0,0.0,0.0
16.879227,-9.211792,0.10438875,-0.063595369,-31.1,0.30000001,22.47,37.25,1.0,0.0,0.0,0.0
17.258844,-9.2056971,0.17933284,-0.063595369,-28.09,0.51999998,16.98,31.75,1.0,0.0,0.0,0.0
17.263338,-9.1954861,0.17556809,0.0,-28.059999,0.50999999,21.71,36.18,1.0,0.0,0.0,0.0
17.266556,-9.2757549,0.14359404,0.063595369,-28.030001,0.41999999,17.39,31.86,1.0,0.0,0.0,0.0
17.323118,-9.2672815,0.18773761,-0.063595369,-28.16,0.54000002,25.75,40.06,1.0,0.0,0.0,0.0
17.324083,-9.2578764,0.18165685,0.0,-28.139999,0.51999998,30.09,44.4,1.0,19.0,0.0,0.0
17.324951,-7.516715,0.1712829,0.063595369,-28.110001,0.49000001,25.5,39.81,1.0,0.0,0.0,0.0
18.481382,-7.5020247,0.096066408,0.063595369,-22.129999,0.27000001,17.08,31.39,1.0,0.0,0.0,0.0
18.481812,-7.4920225,0.078045301,0.0,-22.09,0.22,21.43,35.75,1.0,0.0,0.0,0.0
18.488071,-6.1799731,0.14787261,-0.063595369,-22.049999,0.41999999,17.55,31.7,1.0,0.0,0.0,0.0
19.662075,-6.1799731,0.22736871,0.063595369,-17.440001,0.63,13.42,29.1,1.0,0.0,0.0,0.0
