Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
0.97288173,-2.8694384,-0.24456474,-0.063595369,-71.269997,-4.6100001,28.59,39.01,1.0,0.0,0.0,0.0
0.97417784,-2.8689971,-0.24674357,0.0,-71.239998,-4.6500001,32.9,43.31,1.0,6.0,0.0,0.0
0.97678953,-2.8179197,-0.24856465,0.063595369,-71.190002,-4.6799998,28.07,38.87,1.0,0.0,0.0,0.0
1.0624685,-2.8098595,0.10224901,0.063595369,-69.339996,1.9400001,27.07,36.61,1.0,0.0,0.0,0.0
1.0627642,-2.8105073,-0.23170739,-0.063595369,-69.279999,-4.4099998,27.23,36.77,1.0,0.0,0.0,0.0
1.0628952,-2.8405595,-0.23362577,0.0,-69.279999,-4.4400001,31.51,41.05,1.0,0.0,0.0,0.0
1.303247,9.5930052,-0.27123782,0.063595369,-65.349998,-4.96,19.68,29.68,1.0,0.0,0.0,0.0
3.370405,9.2362041,0.31303048,0.063595369,70.639999,1.76,13.51,26.06,1.0,0.0,0.0,0.0
3.5646329,9.2271357,0.3381587,0.063595369,68.889999,1.95,15.63,28.41,1.0,0.0,0.0,0.0
3.5757909,9.234355,0.31514102,-0.063595369,68.809998,1.8200001,15.86,28.87,1.0,0.0,0.0,0.0
3.57813,9.3285475,0.311728,0.0,68.809998,1.8,19.98,32.99,1.0,0.0,0.0,0.0
3.5820656,9.3270845,0.30414397,-0.063595369,68.989998,1.74,16.61,29.62,1.0,0.0,0.0,0.0
3.5900898,9.3290014,0.30926415,0.0,68.940002,1.77,20.97,33.76,1.0,0.0,0.0,0.0
3.591732,10.424824,0.33071852,0.063595369,68.940002,1.89,16.74,29.29,1.0,0.0,0.0,0.0
5.2899699,-15.346571,-0.70800185,0.0,63.09,-3.46,14.57,27.58,1.0,0.0,0.0,0.0
16.168531,-15.330828,1.1690429,0.0,-43.5,3.0,30.99,46.04,1.0,81.0,0.0,0.0
16.171997,-15.325564,1.1567118,0.063595369,-43.470001,2.97,27.69,42.46,1.0,12.0,0.0,0.0
16.176023,-10.085,1.1616467,-0.063595369,-43.450001,2.98,26.4,41.58,1.0,8.0,0.0,0.0
16.851278,-9.1897287,0.13782462,0.0,-30.889999,0.40000001,29.79,44.56,1.0,36.0,0.0,0.0
17.269415,-9.1846237,0.21420306,-0.063595369,-28.01,0.62,17.87,32.18,1.0,0.0,0.0,0.0
17.27306,-9.1800947,0.20189643,0.0,-28.0,0.58999997,22.23,36.55,1.0,0.0,0.0,0.0
17.274166,-9.2397928,0.17598984,0.063595369,-27.98,0.50999999,18.15,32.3,1.0,0.0,0.0,0.0
17.330147,-9.2335415,0.21846268,-0.063595369,-28.059999,0.63,25.33,40.25,1.0,0.0,0.0,0.0
17.331785,-9.2183266,0.2065119,0.0,-28.040001,0.60000002,29.79,44.56,1.0,36.0,0.0,0.0
17.338348,-9.1721067,0.19109972,0.063595369,-27.99,0.55000001,25.44,40.21,1.0,0.0,0.0,0.0
17.361727,-9.286726,0.12732404,0.12719074,-27.84,0.37,11.21,25.98,1.0,0.0,0.0,0.0
17.370716,-9.286726,0.24945816,-0.063595369,-28.120001,0.72000003,22.43,36.74,1.0,0.0,0.0,0.0
17.37343,-9.2823133,0.23104721,0.0,-28.110001,0.67000002,26.97,40.95,1.0,0.0,0.0,0.0
17.387123,-9.2596645,0.21622342,0.063595369,-28.030001,0.62,22.22,36.53,1.0,0.0,0.0,0.0
18.577534,-7.2829285,0.29146177,0.063595369,-21.4,0.82999998,16.81,30.96,1.0,0.0,0.0,0.0
18.584431,-7.2496486,0.2960749,0.0,-21.309999,0.85000002,21.4,35.02,1.0,0.0,0.0,0.0
18.588705,-7.2230916,0.31539699,-0.063595369,-21.23,0.89999998,16.92,30.53,1.0,0.0,0.0,0.0
19.622648,-6.2532563,0.3213903,0.0,-17.67,0.88999999,18.78,33.55,1.0,0.0,0.0,0.0
19.623446,-6.2407694,0.30749911,0.063595369,-17.639999,0.85000002,14.18,29.1,1.0,0.0,0.0,0.0
19.623505,-6.2570539,0.31623501,-0.063595369,-17.68,0.87,14.53,29.3,1.0,0.0,0.0,0.0
19.789845,-6.3789644,0.15690155,0.0,-17.860001,0.43000001,21.86,36.64,1.0,0.0,0.0,0.0
19.792181,-6.3790298,0.14855266,-0.063595369,-17.860001,0.40000001,17.6,32.23,1.0,0.0,0.0,0.0
20.291012,12.519721,-0.34126118,0.12719074,31.67,-0.81999999,14.4,29.72,1.0,0.0,0.0,0.0
20.298113,-9.8660002,-1.8809031,0.12719074,-25.92,-4.7600002,17.26,31.73,1.0,0.0,0.0,0.0
20.303255,12.498079,-0.34987175,-0.12719074,31.610001,-0.83999997,16.02,30.0,1.0,0.0,0.0,0.0
20.317039,12.521013,-0.26702461,0.063595369,31.639999,-0.63999999,28.81,43.73,1.0,0.0,0.0,0.0
20.317722,12.517365,-0.26839811,-0.063595369,31.629999,-0.63999999,29.63,43.78,1.0,9.0,0.0,0.0
20.318014,12.520711,-0.25999188,0.0,31.639999,-0.62,33.44,48.06,1.0,59.0,0.0,0.0
20.328379,-8.0824938,2.8150322,-0.12719074,-21.68,7.3299999,14.87,29.49,1.0,0.0,0.0,0.0
20.374142,12.584023,-0.21583408,0.12719074,31.700001,-0.50999999,22.07,37.25,1.0,0.0,0.0,0.0
20.386179,12.566867,-0.25732616,-0.12719074,31.65,-0.61000001,23.08,37.86,1.0,0.0,0.0,0.0
20.388659,12.577843,-0.206047,-0.063595369,31.67,-0.49000001,38.02,52.79,1.0,66.0,0.0,0.0
20.388735,12.577669,-0.21054359,0.063595369,31.67,-0.5,37.54,52.73,1.0,80.0,0.0,0.0
20.389496,12.577474,-0.20665783,0.0,31.66,-0.49000001,42.25,57.16,1.0,100.0,0.0,0.0
20.418219,12.586428,-0.19285128,-0.063595369,31.65,-0.46000001,35.07,49.99,1.0,57.0,0.0,0.0
20.42123,12.581805,-0.19314326,0.0,31.629999,-0.46000001,39.05,54.37,1.0,100.0,0.0,0.0
20.421625,12.586501,-0.23724,-0.12719074,31.639999,-0.56,20.24,35.01,1.0,0.0,0.0,0.0
20.423697,12.579097,-0.19449992,0.063595369,31.620001,-0.46000001,34.62,49.93,1.0,59.0,0.0,0.0
20.428909,12.581646,-0.19755232,0.12719074,31.620001,-0.47,19.26,34.44,1.0,0.0,0.0,0.0
20.464079,-9.9922409,-1.6872104,0.12719074,-26.02,-4.23,15.04,29.67,1.0,0.0,0.0,0.0
20.506947,-10.023402,-0.27666008,0.063595369,-26.040001,-0.69,25.35,40.12,1.0,0.0,0.0,0.0
20.514475,-10.010009,-0.1815715,0.0,-26.0,-0.44999999,29.04,44.09,1.0,73.0,0.0,0.0
20.525841,-10.012238,-0.18060145,-0.063595369,-26.0,-0.44999999,26.03,40.95,1.0,10.0,0.0,0.0
20.601973,-10.370907,0.27157244,0.063595369,-26.719999,0.67000002,19.27,34.45,1.0,0.0,0.0,0.0
21.348452,-8.113596,-0.029924283,-0.063595369,-20.799999,-0.07,26.03,40.95,1.0,10.0,0.0,0.0
21.942406,11.584606,-0.10586466,-0.063595369,27.83,-0.23999999,27.33,41.31,1.0,0.0,0.0,0.0
21.969095,11.535028,-0.085969225,0.0,27.700001,-0.19,31.27,45.25,1.0,29.0,0.0,0.0
21.982599,11.50372,-0.075859994,0.063595369,27.620001,-0.17,26.82,40.8,1.0,0.0,0.0,0.0
21.998072,11.692246,-0.16562462,-0.12719074,27.99,-0.38,21.63,36.25,1.0,0.0,0.0,0.0
22.060154,11.57611,-0.037428755,0.12719074,27.68,-0.079999998,19.1,34.28,1.0,0.0,0.0,0.0
22.060766,11.592769,-0.083050974,-0.063595369,27.719999,-0.19,35.31,50.08,1.0,68.0,0.0,0.0
22.075443,11.56753,-0.066291429,0.0,27.65,-0.15000001,39.37,54.29,1.0,100.0,0.0,0.0
22.079378,11.559288,-0.056270082,0.063595369,27.629999,-0.12,34.85,49.76,1.0,79.0,0.0,0.0
22.096029,11.656486,-0.26488781,-0.12719074,27.809999,-0.60000002,19.22,34.41,1.0,0.0,0.0,0.0
22.11285,11.584564,0.0017214626,0.12719074,27.639999,0.0,17.05,32.1,1.0,0.0,0.0,0.0
22.113018,11.575174,-0.092041947,-0.063595369,27.629999,-0.20999999,32.8,47.98,1.0,50.0,0.0,0.0
22.117531,11.562437,-0.065020256,0.0,27.59,-0.14,36.99,52.18,1.0,100.0,0.0,0.0
22.118595,11.56149,-0.049110632,0.063595369,27.59,-0.11,32.6,47.65,1.0,67.0,0.0,0.0
22.22003,-2.9953079,1.4200513,0.063595369,-7.6700001,3.6199999,29.6,43.75,1.0,40.0,0.0,0.0
22.440151,14.60272,0.44178936,0.063595369,33.049999,0.94,25.9,40.52,1.0,0.0,0.0,0.0
22.778576,-10.023458,5.9923191,0.063595369,-23.75,13.53,22.73,37.5,1.0,0.0,0.0,0.0
22.931746,13.177377,0.84457588,0.0,29.879999,1.8200001,28.52,43.83,1.0,18.0,0.0,0.0
23.234653,13.329524,0.21655329,-0.063595369,29.84,0.46000001,24.85,40.04,1.0,0.0,0.0,0.0
23.238844,13.315404,0.32947469,0.0,29.809999,0.69999999,29.28,44.33,1.0,13.0,0.0,0.0
23.241035,13.293825,0.35151529,0.063595369,29.76,0.75,25.9,40.52,1.0,0.0,0.0,0.0
23.253233,-6.6896987,0.12534086,0.0,-16.040001,0.28999999,25.19,40.24,1.0,0.0,0.0,0.0
23.255945,-6.6824884,0.11781415,0.063595369,-16.030001,0.27000001,21.29,36.34,1.0,0.0,0.0,0.0
23.257189,-6.6912527,0.16502324,-0.063595369,-16.049999,0.38999999,21.16,35.78,1.0,0.0,0.0,0.0
23.44383,11.100384,0.93013215,0.063595369,25.33,2.05,22.86,38.18,1.0,0.0,0.0,0.0
23.448778,11.096536,0.9103545,0.0,25.32,2.0,27.24,42.42,1.0,0.0,0.0,0.0
23.457426,11.072187,0.88337862,-0.063595369,25.26,1.95,22.62,37.94,1.0,0.0,0.0,0.0
