Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
0.97161621,-2.8703446,-0.24036126,-0.063595369,-71.290001,-4.5300002,28.18,38.97,1.0,0.0,0.0,0.0
0.97265673,-2.870054,-0.24431187,0.0,-71.269997,-4.6100001,32.18,43.32,1.0,6.0,0.0,0.0
0.97304201,-2.832329,-0.24559309,0.063595369,-71.269997,-4.6300001,27.76,38.9,1.0,0.0,0.0,0.0
1.3156028,-2.8339407,-0.2719183,0.0,-65.080002,-4.9699998,23.81,33.81,1.0,0.0,0.0,0.0
1.315832,9.6287565,-0.26688528,-0.063595369,-65.089996,-4.8800001,19.64,29.64,1.0,0.0,0.0,0.0
3.3143334,9.2143869,0.29633021,0.0,71.0,1.66,17.73,29.77,1.0,0.0,0.0,0.0
3.5951862,9.2245197,0.18240874,-0.063595369,68.68,1.05,15.82,28.12,1.0,0.0,0.0,0.0
3.5968173,9.2262287,0.22788669,0.0,68.690002,1.3099999,19.12,31.68,1.0,0.0,0.0,0.0
3.5988104,9.3232346,0.23015936,0.063595369,68.690002,1.33,14.54,27.1,1.0,0.0,0.0,0.0
3.6101842,9.3283978,0.22054222,-0.063595369,68.830002,1.26,16.84,28.88,1.0,0.0,0.0,0.0
3.6160488,9.3319778,0.27515724,0.0,68.809998,1.5700001,20.39,32.69,1.0,0.0,0.0,0.0
3.6337972,9.47785,0.28316671,0.063595369,68.720001,1.61,15.55,28.34,1.0,0.0,0.0,0.0
4.4393249,9.7293339,-0.77721834,0.0,64.900002,-4.2399998,14.93,27.72,1.0,0.0,0.0,0.0
4.5354538,9.8733978,-0.90997308,0.0,65.0,-4.8400002,15.13,28.75,1.0,0.0,0.0,0.0
4.647151,10.445079,-0.96008319,0.0,64.790001,-5.02,16.72,28.76,1.0,0.0,0.0,0.0
5.2697749,-15.37225,-0.27518067,0.0,63.220001,-1.34,15.56,27.86,1.0,0.0,0.0,0.0
16.042393,-15.384446,1.4536331,0.063595369,-43.77,3.74,27.8,42.27,1.0,17.0,0.0,0.0
16.043652,-10.084177,1.4744761,0.0,-43.790001,3.79,32.01,46.48,1.0,95.0,0.0,0.0
16.851143,-10.16056,0.13072108,0.0,-30.889999,0.38,30.28,44.6,1.0,91.0,0.0,0.0
16.879915,-10.16337,0.13088109,0.0,-31.040001,0.38,26.17,40.94,1.0,50.0,0.0,0.0
16.882967,-10.153678,0.16683465,-0.063595369,-31.040001,0.47999999,21.89,36.66,1.0,0.0,0.0,0.0
16.883192,-9.1981344,0.12110639,0.063595369,-31.02,0.34999999,21.61,36.38,1.0,0.0,0.0,0.0
17.263653,-9.195673,0.22168954,-0.063595369,-28.040001,0.63999999,18.21,32.19,1.0,0.0,0.0,0.0
17.265358,-9.1984224,0.18257459,0.063595369,-28.040001,0.52999997,17.95,32.27,1.0,0.0,0.0,0.0
17.26576,-9.2468328,0.19865079,0.0,-28.040001,0.57999998,22.26,36.58,1.0,0.0,0.0,0.0
17.321714,-9.2487659,0.20019729,0.063595369,-28.09,0.57999998,25.99,40.14,1.0,24.0,0.0,0.0
17.323036,-9.2487659,0.20368011,0.0,-28.09,0.58999997,30.28,44.6,1.0,91.0,0.0,0.0
17.324459,-9.2495584,0.21726459,-0.063595369,-28.09,0.63,25.51,40.14,1.0,0.0,0.0,0.0
19.624538,-6.2103729,0.34425494,-0.063595369,-17.559999,0.94999999,15.08,29.55,1.0,0.0,0.0,0.0
19.634546,-6.1976647,0.36269757,0.0,-17.51,1.0,19.14,33.77,1.0,0.0,0.0,0.0
19.78433,-6.4100175,0.20503587,-0.063595369,-17.950001,0.56,18.23,32.7,1.0,0.0,0.0,0.0
19.791788,-6.3981881,0.1997533,0.0,-17.91,0.55000001,22.7,37.17,1.0,0.0,0.0,0.0
19.793394,-6.396522,0.18593493,0.063595369,-17.9,0.50999999,18.28,32.91,1.0,0.0,0.0,0.0
20.179443,-8.858202,2.7118175,-0.12719074,-23.700001,7.0100002,18.2,33.11,1.0,0.0,0.0,0.0
20.24539,-8.6952839,-1.7926019,-0.12719074,-23.24,-4.6500001,16.61,31.23,1.0,0.0,0.0,0.0
20.257908,12.553834,-0.13982028,-0.12719074,31.780001,-0.33000001,14.89,30.2,1.0,0.0,0.0,0.0
20.270224,12.570507,-0.23848517,0.12719074,31.799999,-0.56999999,12.98,28.77,1.0,0.0,0.0,0.0
20.283068,-8.5363989,-1.96023,0.0,-22.82,-5.0900002,28.48,43.1,1.0,0.0,0.0,0.0
20.295328,12.558448,-0.17159761,-0.063595369,31.74,-0.41,28.38,43.82,1.0,58.0,0.0,0.0
20.299088,12.553976,-0.22977942,0.063595369,31.73,-0.55000001,27.86,43.66,1.0,0.0,0.0,0.0
20.299643,12.554177,-0.20488851,0.0,31.73,-0.49000001,32.54,48.1,1.0,74.0,0.0,0.0
20.356913,12.596044,-0.16179657,-0.12719074,31.74,-0.38,22.19,37.38,1.0,0.0,0.0,0.0
20.377798,12.589447,-0.19182396,-0.063595369,31.700001,-0.44999999,37.49,52.81,1.0,84.0,0.0,0.0
20.378723,12.584591,-0.20509939,0.12719074,31.690001,-0.49000001,21.49,37.05,1.0,0.0,0.0,0.0
20.381256,12.586238,-0.20197769,0.0,31.690001,-0.47999999,41.77,57.22,1.0,100.0,0.0,0.0
20.382322,12.584842,-0.21060084,0.063595369,31.690001,-0.5,37.19,52.75,1.0,84.0,0.0,0.0
20.394888,12.621322,-0.14584233,-0.12719074,31.75,-0.34,19.33,34.1,1.0,0.0,0.0,0.0
20.406271,12.597931,-0.20387609,-0.063595369,31.68,-0.47999999,35.0,49.77,1.0,54.0,0.0,0.0
20.409704,12.592803,-0.21631527,0.0,31.67,-0.50999999,39.46,54.23,1.0,100.0,0.0,0.0
20.41156,12.590144,-0.22721151,0.063595369,31.66,-0.54000002,35.02,49.79,1.0,60.0,0.0,0.0
20.418444,12.586798,-0.25312048,0.12719074,31.65,-0.60000002,19.42,34.19,1.0,0.0,0.0,0.0
20.547676,-9.9508848,-0.21797997,0.063595369,-25.84,-0.54000002,25.06,40.12,1.0,0.0,0.0,0.0
20.549486,-9.9466829,-0.25220162,0.0,-25.82,-0.63,28.53,43.58,1.0,0.0,0.0,0.0
20.554262,-9.9561844,-0.30347869,-0.063595369,-25.84,-0.75999999,24.11,39.29,1.0,0.0,0.0,0.0
20.737354,-10.069498,-0.38950488,0.063595369,-25.889999,-0.95999998,20.21,34.83,1.0,0.0,0.0,0.0
20.74107,-10.0826,-0.42088979,0.0,-25.92,-1.04,23.75,38.38,1.0,0.0,0.0,0.0
21.396589,-8.1214542,0.0096475463,0.12719074,-20.780001,0.02,16.46,31.51,1.0,0.0,0.0,0.0
21.411345,-8.1963301,-1.8685488,0.19078611,-20.940001,-4.6500001,15.8,30.43,1.0,0.0,0.0,0.0
21.493746,-8.2427969,-1.7187799,0.19078611,-20.98,-4.27,15.01,29.63,1.0,0.0,0.0,0.0
21.975718,11.533381,-0.084151447,0.063595369,27.690001,-0.19,25.63,40.54,1.0,3.0,0.0,0.0
21.982056,11.521737,-0.088315398,0.0,27.66,-0.2,29.85,45.04,1.0,44.0,0.0,0.0
21.983479,11.515072,-0.08079686,-0.063595369,27.639999,-0.18000001,25.61,40.93,1.0,0.0,0.0,0.0
22.051098,11.598193,0.0086307637,-0.12719074,27.74,0.0099999998,19.73,35.05,1.0,0.0,0.0,0.0
22.056879,11.602878,0.052319169,0.12719074,27.74,0.12,19.14,34.32,1.0,0.0,0.0,0.0
22.072554,11.575418,-0.042618714,-0.063595369,27.67,-0.090000004,34.6,49.92,1.0,84.0,0.0,0.0
22.076254,11.571709,-0.051307388,0.0,27.66,-0.11,39.21,54.26,1.0,100.0,0.0,0.0
22.076269,11.571565,-0.045947935,0.063595369,27.66,-0.1,34.55,49.73,1.0,77.0,0.0,0.0
22.10334,11.584085,-0.045955244,-0.063595369,27.65,-0.1,31.77,47.9,1.0,65.0,0.0,0.0
22.107107,11.576946,-0.059684709,0.0,27.629999,-0.13,36.15,52.27,1.0,100.0,0.0,0.0
22.113787,11.568046,-0.045798473,0.063595369,27.610001,-0.1,31.73,47.75,1.0,44.0,0.0,0.0
22.138599,11.571839,0.091180213,0.12719074,27.59,0.2,16.56,32.58,1.0,0.0,0.0,0.0
22.486942,14.62,0.35626855,0.063595369,33.029999,0.75999999,23.0,39.13,1.0,0.0,0.0,0.0
22.907959,13.203476,0.74250406,0.0,29.950001,1.6,26.59,43.03,1.0,41.0,0.0,0.0
22.935129,13.13948,0.72793293,0.063595369,29.799999,1.5700001,21.46,37.89,1.0,0.0,0.0,0.0
23.471497,11.114549,0.88600773,-0.063595369,25.33,1.95,22.21,38.12,1.0,0.0,0.0,0.0
23.47835,11.099412,0.79769874,0.063595369,25.299999,1.75,22.33,38.13,1.0,0.0,0.0,0.0
23.478752,11.105832,0.83414567,0.0,25.309999,1.83,26.64,42.44,1.0,6.0,0.0,0.0
23.622501,11.107029,0.12125403,0.0,25.18,0.25999999,34.48,50.05,1.0,100.0,0.0,0.0
23.62294,11.105878,0.11378963,0.063595369,25.17,0.23999999,30.1,45.66,1.0,53.0,0.0,0.0
23.62311,11.108115,0.15818682,-0.063595369,25.18,0.34,30.19,45.63,1.0,42.0,0.0,0.0
23.625086,11.10867,0.32887885,-0.12719074,25.18,0.72000003,15.44,30.76,1.0,0.0,0.0,0.0
23.639606,11.106977,0.21411328,0.12719074,25.16,0.46000001,15.02,30.58,1.0,0.0,0.0,0.0
23.692642,11.12426,0.05835218,0.063595369,25.15,0.12,26.75,43.18,1.0,0.0,0.0,0.0
23.698938,11.125063,0.074389629,0.0,25.139999,0.16,31.11,47.54,1.0,84.0,0.0,0.0
23.71184,11.13016,0.12002286,-0.063595369,25.139999,0.25999999,26.83,43.26,1.0,0.0,0.0,0.0
23.748497,11.163856,0.20092978,0.12719074,25.17,0.43000001,13.51,29.95,1.0,0.0,0.0,0.0
23.778429,11.16375,0.24510866,-0.12719074,25.139999,0.52999997,12.98,29.51,1.0,0.0,0.0,0.0
23.808039,13.301333,-0.44378671,0.063595369,29.190001,-0.93000001,26.46,42.48,1.0,0.0,0.0,0.0
24.334902,-21.924093,0.58461475,0.0,-42.009998,1.02,22.78,38.34,1.0,0.0,0.0,0.0
24.347286,-21.911795,0.60063434,0.063595369,-41.98,1.05,18.4,34.09,1.0,0.0,0.0,0.0
24.352327,-21.916155,0.56922299,-0.063595369,-41.98,0.99000001,18.8,34.24,1.0,0.0,0.0,0.0
24.61681,-20.560415,2.7066855,0.0,-39.860001,4.8200002,23.84,39.28,1.0,0.0,0.0,0.0
25.887852,12.274729,1.3896013,-0.063595369,25.360001,2.77,21.21,38.29,1.0,0.0,0.0,0.0
26.025309,12.461511,0.80548841,-0.063595369,25.58,1.59,20.32,37.39,1.0,0.0,0.0,0.0
26.053688,12.413416,0.77415341,0.0,25.469999,1.53,24.19,41.6,1.0,0.0,0.0,0.0
26.08729,12.33948,0.76449084,0.063595369,25.309999,1.51,20.07,37.48,1.0,0.0,0.0,0.0
28.101791,11.987111,1.0992757,0.0,23.1,2.0599999,24.51,39.82,1.0,0.0,0.0,0.0
28.102814,11.951797,1.1078858,-0.063595369,23.030001,2.0699999,20.35,35.53,1.0,0.0,0.0,0.0
29.005917,7.9507856,1.7778416,0.063595369,15.32,3.3800001,23.89,39.8,1.0,0.0,0.0,0.0
29.03257,7.8965077,1.8208182,-0.063595369,15.21,3.46,24.29,39.47,1.0,0.0,0.0,0.0
29.043558,7.8434944,1.7807456,0.0,15.11,3.3800001,28.16,43.73,1.0,0.0,0.0,0.0
31.8813,9.7228365,0.013158281,-0.063595369,16.959999,0.02,21.65,36.57,1.0,0.0,0.0,0.0
31.890423,9.7161264,0.083760805,0.0,16.940001,0.14,25.83,40.88,1.0,0.0,0.0,0.0
32.135872,9.6645689,0.46080416,0.063595369,16.73,0.77999997,25.82,41.13,1.0,0.0,0.0,0.0
32.141926,9.6704674,0.50119364,0.0,16.74,0.85000002,30.35,45.27,1.0,7.0,0.0,0.0
32.392597,9.544013,0.20762731,-0.12719074,16.41,0.34999999,15.18,29.8,1.0,0.0,0.0,0.0
32.448612,9.455205,0.65420783,0.063595369,16.24,1.1,28.16,43.48,1.0,0.0,0.0,0.0
32.450169,9.4661999,0.60838741,-0.063595369,16.26,1.03,28.66,43.57,1.0,0.0,0.0,0.0
32.452454,9.4561672,0.65466523,0.0,16.24,1.1,32.72,47.91,1.0,39.0,0.0,0.0
33.221806,9.0451412,0.49609205,-0.063595369,15.23,0.81999999,29.78,45.1,1.0,0.0,0.0,0.0
33.222275,9.0518656,0.44165999,0.0,15.24,0.73000002,33.82,49.39,1.0,67.0,0.0,0.0
33.223,9.0500774,0.40692914,0.063595369,15.23,0.67000002,29.32,45.12,1.0,0.0,0.0,0.0
33.346794,9.2751741,0.51246524,-0.063595369,15.54,0.83999997,31.37,47.28,1.0,30.0,0.0,0.0
33.352459,9.2632675,0.45466647,0.0,15.52,0.75,35.72,51.63,1.0,93.0,0.0,0.0
