Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
0.97599483,-2.8745203,-0.24394742,-0.063595369,-71.239998,-4.5900002,28.54,39.33,1.0,0.0,0.0,0.0
0.97627544,-2.8706653,-0.24644794,0.063595369,-71.220001,-4.6399999,28.47,39.26,1.0,23.0,0.0,0.0
0.9769963,-2.8111794,-0.24593805,0.0,-71.199997,-4.6300001,32.93,43.73,1.0,100.0,0.0,0.0
1.06103,-2.8097656,-0.23266606,0.063595369,-69.32,-4.4200001,26.52,36.93,1.0,0.0,0.0,0.0
1.0676538,-2.8070545,-0.23243132,0.0,-69.190002,-4.4200001,31.37,41.37,1.0,54.0,0.0,0.0
1.0755022,-2.8376782,-0.23042238,-0.063595369,-69.029999,-4.3800001,27.37,36.91,1.0,0.0,0.0,0.0
1.3143966,-2.8309906,-0.27717012,0.063595369,-65.139999,-5.0599999,19.87,30.28,1.0,0.0,0.0,0.0
1.3200172,-2.8344193,-0.27646801,0.0,-65.0,-5.0500002,24.16,34.57,1.0,0.0,0.0,0.0
1.3224416,9.346344,-0.27215523,-0.063595369,-64.980003,-4.9699998,20.19,30.6,1.0,0.0,0.0,0.0
3.5983591,9.2220745,0.33639523,0.0,68.940002,1.92,20.4,32.16,1.0,0.0,0.0,0.0
3.6074107,9.3437872,0.31575698,0.0,68.629997,1.8200001,19.27,31.03,1.0,0.0,0.0,0.0
3.6142583,10.439497,0.3242422,0.063595369,68.849998,1.85,16.46,27.92,1.0,0.0,0.0,0.0
5.3349423,-15.315103,-0.15828675,0.0,62.93,-0.76999998,13.78,26.57,1.0,0.0,0.0,0.0
15.84635,-15.292527,1.4581542,0.063595369,-44.02,3.78,21.25,37.59,1.0,0.0,0.0,0.0
15.918533,-15.234992,1.4333888,0.0,-43.849998,3.71,24.22,40.46,1.0,0.0,0.0,0.0
15.959615,-12.532961,1.4468346,-0.063595369,-43.66,3.75,20.4,36.53,1.0,0.0,0.0,0.0
