Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
0.97866917,-2.8665128,-0.24125665,-0.063595369,-71.139999,-4.5500002,28.91,38.91,1.0,0.0,0.0,0.0
0.97896403,-2.8673503,-0.24372646,0.0,-71.150002,-4.5900002,33.32,43.32,1.0,43.0,0.0,0.0
0.98668623,-2.8080573,-0.24490684,0.063595369,-71.010002,-4.6100001,28.87,38.87,1.0,0.0,0.0,0.0
1.0643582,-2.8068209,-0.23145749,-0.063595369,-69.239998,-4.4000001,26.72,36.72,1.0,0.0,0.0,0.0
1.0711341,-2.8027561,-0.23279068,0.0,-69.110001,-4.4299998,31.52,41.06,1.0,0.0,0.0,0.0
1.0815213,-2.833642,-0.2320434,0.063595369,-68.889999,-4.4099998,27.03,36.57,1.0,0.0,0.0,0.0
1.3219696,9.2197495,-0.26627204,0.063595369,-64.980003,-4.8600001,19.43,29.84,1.0,0.0,0.0,0.0
3.6050351,9.2061272,0.31680891,0.0,68.639999,1.83,20.51,32.81,1.0,0.0,0.0,0.0
3.6125658,9.3195839,0.30134904,-0.063595369,68.57,1.74,16.3,28.6,1.0,0.0,0.0,0.0
3.6145334,9.323041,0.33564055,0.0,68.800003,1.92,20.28,33.29,1.0,0.0,0.0,0.0
3.6211433,14.642307,0.33303013,0.063595369,68.769997,1.9,16.46,29.01,1.0,0.0,0.0,0.0
5.0782933,10.438501,-0.047012284,0.0,70.870003,-0.17,17.51,31.49,1.0,0.0,0.0,0.0
5.2941437,-15.394188,-0.27899611,0.0,63.099998,-1.36,15.57,27.88,1.0,0.0,0.0,0.0
16.100481,-15.388633,1.0368439,0.063595369,-43.709999,2.6600001,27.39,41.86,1.0,0.0,0.0,0.0
16.129143,-15.379593,1.0556349,0.0,-43.650002,2.71,31.6,46.07,1.0,74.0,0.0,0.0
16.150539,-10.113629,1.0701883,-0.063595369,-43.59,2.74,27.44,41.91,1.0,22.0,0.0,0.0
16.826094,-9.1832323,0.10840309,0.0,-31.0,0.31,30.93,44.15,1.0,44.0,0.0,0.0
17.26893,-9.1846838,0.22787789,-0.063595369,-28.0,0.66000003,18.47,32.09,1.0,0.0,0.0,0.0
17.270544,-9.1746244,0.19057696,0.0,-28.0,0.55000001,23.06,36.48,1.0,0.0,0.0,0.0
17.275097,-9.2230196,0.163963,0.063595369,-27.969999,0.47999999,19.21,32.22,1.0,0.0,0.0,0.0
17.327469,-9.2210894,0.20716214,-0.063595369,-28.02,0.60000002,26.21,39.63,1.0,0.0,0.0,0.0
17.330641,-9.2113466,0.18721098,0.0,-28.01,0.54000002,30.93,44.15,1.0,44.0,0.0,0.0
17.339085,-9.2606945,0.18035899,0.063595369,-27.969999,0.51999998,26.46,39.89,1.0,0.0,0.0,0.0
17.380735,-6.2741947,0.17440093,-0.063595369,-28.040001,0.5,21.58,35.56,1.0,0.0,0.0,0.0
19.643101,-6.4071412,0.32118937,0.0,-17.709999,0.88999999,18.51,33.83,1.0,0.0,0.0,0.0
19.782064,-6.4056535,0.17113376,-0.063595369,-17.940001,0.47,17.08,32.52,1.0,0.0,0.0,0.0
19.782188,-6.4056535,0.1694873,0.0,-17.940001,0.46000001,21.62,36.93,1.0,0.0,0.0,0.0
