Point_X (m),Point_Y (m),Point_Z (m),Point_V (m/s),Point_azimuth (deg),Point_elevation (deg),Point_snr (dB),Point_Power (dB),Point_Valid (-),Point_Probability (-),Point_Mstate (-),Point_Class (-)
0.9779917,-2.8699195,-0.24348314,0.0,-71.18,-4.5900002,32.82,43.61,1.0,50.0,0.0,0.0
1.3147191,-2.8333163,-0.26928207,0.0,-65.089996,-4.9200001,23.42,34.21,1.0,0.0,0.0,0.0
1.317082,-2.8308022,-0.26758909,0.063595369,-65.059998,-4.8899999,19.22,30.01,1.0,0.0,0.0,0.0
1.3194155,9.4037466,-0.26815927,-0.063595369,-65.010002,-4.9000001,19.87,29.87,1.0,0.0,0.0,0.0
3.5378346,9.374177,0.36898109,-0.063595369,69.379997,2.0999999,17.34,29.1,1.0,0.0,0.0,0.0
3.5869687,9.2565851,0.35919556,0.0,69.059998,2.04,21.66,33.43,1.0,0.0,0.0,0.0
3.6136446,9.3596697,0.35578978,0.0,68.669998,2.05,18.09,30.13,1.0,0.0,0.0,0.0
3.6252153,9.1636629,0.35896233,0.063595369,68.82,2.04,17.41,29.18,1.0,0.0,0.0,0.0
4.4052229,9.4518938,0.40430507,0.0,64.32,2.27,18.0,30.55,1.0,0.0,0.0,0.0
4.4289069,9.7232523,-0.74481994,0.0,64.889999,-4.0799999,14.89,27.44,1.0,0.0,0.0,0.0
4.5298409,9.8817911,-0.86459893,0.0,65.019997,-4.5999999,14.83,28.05,1.0,0.0,0.0,0.0
4.6335526,10.45789,-1.0128287,0.0,64.870003,-5.3000002,14.6,27.82,1.0,0.0,0.0,0.0
5.28087,10.583799,-0.56004345,0.0,63.200001,-2.73,14.84,28.26,1.0,0.0,0.0,0.0
5.3073449,-12.538301,-0.66876507,0.0,63.360001,-3.23,15.34,27.1,1.0,0.0,0.0,0.0
16.009695,-15.344897,0.22343537,0.063595369,-38.060001,0.62,15.78,29.93,1.0,0.0,0.0,0.0
16.139574,-15.365324,1.0146247,-0.063595369,-43.549999,2.5999999,27.21,42.12,1.0,37.0,0.0,0.0
16.157454,-15.36642,1.0573661,0.063595369,-43.560001,2.71,27.74,42.51,1.0,31.0,0.0,0.0
16.157478,-10.052248,0.89301217,0.0,-43.560001,2.29,31.55,46.32,1.0,100.0,0.0,0.0
16.846601,-9.1982069,0.12561394,0.0,-30.82,0.36000001,29.14,44.05,1.0,100.0,0.0,0.0
17.259052,-9.1947508,0.20889857,0.063595369,-28.049999,0.61000001,17.66,32.28,1.0,0.0,0.0,0.0
17.260876,-9.1965733,0.22402622,-0.063595369,-28.040001,0.64999998,17.7,32.32,1.0,0.0,0.0,0.0
17.261818,-9.2333336,0.2180538,0.0,-28.040001,0.63,22.01,36.63,1.0,0.0,0.0,0.0
17.308558,-9.2321396,0.21028948,-0.063595369,-28.07,0.61000001,24.64,39.7,1.0,0.0,0.0,0.0
17.308815,-9.2324495,0.20976114,0.0,-28.07,0.61000001,29.14,44.05,1.0,100.0,0.0,0.0
17.309359,-9.2884407,0.2004611,0.063595369,-28.07,0.57999998,24.96,39.58,1.0,0.0,0.0,0.0
17.352224,-9.2805901,0.18909882,0.063595369,-28.15,0.55000001,20.83,34.64,1.0,0.0,0.0,0.0
17.357281,-9.2805901,0.20189457,0.0,-28.129999,0.57999998,24.66,38.97,1.0,0.0,0.0,0.0
17.362841,-9.2853155,0.19570893,-0.063595369,-28.129999,0.56,20.21,34.68,1.0,0.0,0.0,0.0
19.047319,-7.0953593,0.54480517,0.0,-20.43,1.53,20.4,34.55,1.0,0.0,0.0,0.0
19.618179,-6.2685056,0.27092621,-0.063595369,-17.709999,0.75,16.5,30.97,1.0,0.0,0.0,0.0
19.624147,-6.2865415,0.2647087,0.0,-17.76,0.73000002,20.42,35.04,1.0,0.0,0.0,0.0
19.631882,-6.2898126,0.23088853,0.063595369,-17.76,0.63999999,15.67,30.44,1.0,0.0,0.0,0.0
19.719831,20.73991,2.0199995,0.0,46.439999,4.0300002,26.17,41.97,1.0,0.0,0.0,0.0
19.736324,20.74453,1.9894955,0.063595369,46.419998,3.97,22.56,38.24,1.0,0.0,0.0,0.0
19.768482,-6.3972974,0.18385634,-0.063595369,-17.93,0.5,17.31,32.99,1.0,0.0,0.0,0.0
19.770243,-6.4053364,0.16590105,0.0,-17.950001,0.44999999,21.96,37.4,1.0,0.0,0.0,0.0
19.843988,-8.8189249,2.5363178,-0.12719074,-23.959999,6.6599998,15.32,30.09,1.0,0.0,0.0,0.0
20.03964,-8.8749018,2.2514043,-0.12719074,-23.879999,5.8600001,17.98,32.61,1.0,0.0,0.0,0.0
20.292439,12.511637,-0.1236295,-0.12719074,31.65,-0.28999999,14.2,29.25,1.0,0.0,0.0,0.0
20.297651,12.529791,-0.14324778,0.12719074,31.68,-0.34,13.1,28.54,1.0,0.0,0.0,0.0
20.301065,12.544686,-0.24263544,-0.063595369,31.709999,-0.57999998,28.66,43.84,1.0,0.0,0.0,0.0
20.302763,12.544563,-0.25393167,0.0,31.709999,-0.60000002,33.02,48.21,1.0,64.0,0.0,0.0
20.303257,12.543836,-0.25316298,0.063595369,31.700001,-0.60000002,28.3,43.74,1.0,43.0,0.0,0.0
20.370726,12.598215,-0.20372035,0.12719074,31.73,-0.47999999,22.75,36.9,1.0,0.0,0.0,0.0
20.37278,12.594002,-0.15089959,-0.12719074,31.719999,-0.36000001,23.03,37.34,1.0,0.0,0.0,0.0
20.378304,12.589965,-0.2025627,-0.063595369,31.700001,-0.47999999,38.55,52.86,1.0,72.0,0.0,0.0
20.379591,12.58851,-0.21567346,0.0,31.700001,-0.50999999,43.15,57.3,1.0,100.0,0.0,0.0
20.379593,12.588839,-0.22374274,0.063595369,31.700001,-0.52999997,38.86,52.84,1.0,86.0,0.0,0.0
20.398146,12.621628,-0.1421643,-0.12719074,31.74,-0.33000001,20.73,34.53,1.0,0.0,0.0,0.0
20.409397,12.603145,-0.23053503,0.12719074,31.690001,-0.55000001,20.6,34.02,1.0,0.0,0.0,0.0
20.410307,12.593347,-0.19386128,-0.063595369,31.67,-0.46000001,36.07,49.87,1.0,62.0,0.0,0.0
20.41251,12.589797,-0.20720558,0.0,31.66,-0.49000001,40.51,54.32,1.0,100.0,0.0,0.0
20.413361,12.589062,-0.2166684,0.063595369,31.66,-0.50999999,36.45,49.87,1.0,66.0,0.0,0.0
21.945967,11.569755,-0.089059375,-0.12719074,27.790001,-0.2,11.02,26.82,1.0,0.0,0.0,0.0
21.97434,11.535478,-0.10161005,-0.063595369,27.690001,-0.23,25.45,41.36,1.0,0.0,0.0,0.0
21.977381,11.530603,-0.11224732,0.0,27.68,-0.25,30.08,45.76,1.0,32.0,0.0,0.0
21.978735,11.527659,-0.12025655,0.063595369,27.67,-0.27000001,25.94,41.38,1.0,0.0,0.0,0.0
22.066916,11.579117,-0.027566785,-0.12719074,27.68,-0.059999999,20.23,35.15,1.0,0.0,0.0,0.0
22.071997,11.593934,-0.019986046,0.12719074,27.709999,-0.039999999,20.55,35.17,1.0,0.0,0.0,0.0
22.084364,11.556376,-0.040968016,-0.063595369,27.620001,-0.090000004,35.77,50.54,1.0,78.0,0.0,0.0
22.085188,11.561281,-0.046550684,0.063595369,27.629999,-0.1,36.08,50.7,1.0,87.0,0.0,0.0
22.085804,11.556788,-0.045388486,0.0,27.620001,-0.1,40.42,55.05,1.0,100.0,0.0,0.0
22.10594,11.623665,0.016189601,0.12719074,27.73,0.029999999,19.73,33.71,1.0,0.0,0.0,0.0
22.112413,11.582932,-0.022736583,0.063595369,27.639999,-0.050000001,34.92,48.9,1.0,70.0,0.0,0.0
22.115498,11.570724,-0.024618011,0.0,27.610001,-0.050000001,39.0,53.15,1.0,100.0,0.0,0.0
22.119402,11.560772,-0.021235166,-0.063595369,27.59,-0.039999999,34.59,48.57,1.0,49.0,0.0,0.0
22.122072,11.56953,0.0073667713,-0.12719074,27.6,0.0099999998,19.0,33.15,1.0,0.0,0.0,0.0
22.285517,11.632482,0.037516512,0.063595369,27.559999,0.079999998,23.75,38.06,1.0,0.0,0.0,0.0
22.322697,11.55062,-0.0015412788,0.0,27.35,0.0,27.08,41.7,1.0,15.0,0.0,0.0
22.612339,-3.1035573,-0.80851972,0.063595369,-7.8099999,-2.02,23.61,38.23,1.0,0.0,0.0,0.0
22.614065,-3.1123831,-0.90581387,0.0,-7.8299999,-2.27,28.36,42.83,1.0,0.0,0.0,0.0
22.624229,-3.1051896,0.32490543,0.063595369,-7.8099999,0.81,23.61,38.23,1.0,0.0,0.0,0.0
22.629974,-3.1145728,0.29515472,0.0,-7.8299999,0.74000001,28.36,42.83,1.0,0.0,0.0,0.0
22.642763,-3.1181443,0.30935511,-0.063595369,-7.8400002,0.76999998,24.43,39.06,1.0,0.0,0.0,0.0
